Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B
T,T,Communication Services,Telecom Services,23.97,46277926.0,1.27,-1.52,-3.39,-5.18,1.11,1.11,1.11
MBLY,MBLY,Consumer Cyclical,Auto Parts,12.24,51323875.0,6.07,0.49,15.36,4.62,0.63,0.63,0.63
^VIX,VIX,Index,Market Index,15.38,0.0,0.0,4.27,7.33,-0.19,0.0,0.0,0.0
HRC=F,Steel (熱軋鋼),Other,Other,961.0,169.0,3.49,3.33,6.31,5.84,0.0,0.0,0.0
EWTX,EWTX,Healthcare,Biotechnology,24.67,1210662.0,1.2,7.54,0.53,4.58,0.03,0.03,0.03
SIMO,SIMO,Technology,Semiconductors,121.13,2781195.0,5.97,15.13,33.9,31.36,0.34,0.34,0.34
NVDA,NVIDIA,Technology,Semiconductors,189.11,146469945.0,1.01,1.0,0.84,3.67,27.7,27.7,27.7
AVGO,Broadcom,Technology,Semiconductors,343.5,19340420.0,0.84,-0.08,-1.82,-11.98,6.64,6.64,6.64
PRAX,PRAX,Healthcare,Biotechnology,292.63,1073505.0,2.31,7.23,-1.48,18.0,0.31,0.31,0.31
RVMD,RVMD,Healthcare,Biotechnology,102.71,12760216.0,7.09,28.63,28.92,28.97,1.31,1.31,1.31
AMD,AMD,Technology,Semiconductors,210.02,29048477.0,1.02,-2.02,-2.47,-3.65,6.1,6.1,6.1
RKT,RKT,Financial Services,Mortgage Finance,21.28,39645774.0,1.36,0.33,6.08,11.82,0.84,0.84,0.84
TNK,TNK,Energy,Oil & Gas Midstream,59.02,768531.0,1.96,10.34,11.0,6.9,0.05,0.05,0.05
STNG,STNG,Energy,Oil & Gas Midstream,56.11,1510224.0,1.93,8.47,10.67,0.39,0.08,0.08,0.08
DOCU,DOCU,Technology,Software - Application,69.57,4018516.0,1.56,6.72,0.71,5.94,0.28,0.28,0.28
OPEN,OPEN,Real Estate,Real Estate Services,6.12,99867899.0,1.96,-11.69,4.79,-14.41,0.61,0.61,0.61
LEGN,LEGN,Healthcare,Biotechnology,22.72,3266758.0,1.73,8.29,5.53,-19.23,0.07,0.07,0.07
COIN,Coinbase,Financial Services,Financial Data & Stock Exchanges,245.93,7212449.0,0.83,-1.85,6.19,-8.82,1.77,1.77,1.77
GC=F,Gold (黃金),Other,Other,4467.1,197060.0,221.57,-0.34,2.22,6.03,0.88,0.88,0.88
