Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B
V,Visa,Financial Services,Credit Services,329.17,7892739.0,0.77,0.39,-7.51,-5.36,2.6,2.6,2.6
NFLX,Netflix,Communication Services,Entertainment,88.55,49248622.0,1.15,-1.96,-2.4,-6.98,4.36,4.36,4.36
AVGO,Broadcom,Technology,Semiconductors,339.89,29953695.0,1.41,-4.15,-1.05,-5.57,10.18,10.18,10.18
CRWD,CrowdStrike,Technology,Software - Infrastructure,460.7,3561234.0,1.32,-1.56,-3.8,-8.73,1.64,1.64,1.64
INFY,INFY,Technology,Information Technology Services,19.35,36868743.0,3.32,10.45,6.14,8.83,0.71,0.71,0.71
UUUU,UUUU,Energy,Uranium,20.91,15285898.0,1.19,7.67,10.34,43.51,0.32,0.32,0.32
MU,Micron,Technology,Semiconductors,333.35,20050992.0,0.68,-1.41,-1.83,38.24,6.68,6.68,6.68
JNJ,J&J,Healthcare,Drug Manufacturers - General,218.55,9096798.0,1.05,2.29,5.33,3.29,1.99,1.99,1.99
AMZN,Amazon,Consumer Cyclical,Internet Retail,236.65,41034681.0,1.08,-2.45,-2.03,4.62,9.71,9.71,9.71
PANW,Palo Alto,Technology,Software - Infrastructure,190.93,5185512.0,0.89,0.04,-1.53,-0.4,0.99,0.99,0.99
BTC-USD,Bitcoin,Crypto,Cryptocurrency,97686.17,66833309696.0,2.04,2.48,7.92,11.5,6528690.18,6528690.18,6528690.18
ALMS,ALMS,Healthcare,Biotechnology,24.34,4056629.0,0.59,10.09,35.83,111.84,0.1,0.1,0.1
PCT,PCT,Industrials,Pollution & Treatment Controls,11.46,8303559.0,1.69,10.3,27.05,30.52,0.1,0.1,0.1
COST,Costco,Consumer Defensive,Discount Stores,950.98,2655245.0,0.82,0.96,7.75,7.52,2.53,2.53,2.53
LLY,Eli Lilly,Healthcare,Drug Manufacturers - General,1073.29,1479087.0,0.49,-0.36,-3.14,4.46,1.59,1.59,1.59
CRWV,CoreWeave,Technology,Software - Infrastructure,89.8,27976433.0,1.12,2.65,16.35,14.26,2.51,2.51,2.51
RCUS,RCUS,Healthcare,Biotechnology,24.56,1873524.0,0.99,8.0,5.86,14.07,0.05,0.05,0.05
PLUG,PLUG,Industrials,Electrical Equipment & Parts,2.35,80729910.0,0.87,3.07,3.07,1.29,0.19,0.19,0.19
HRC=F,Steel (熱軋鋼),Other,Other,975.0,231.0,1.27,3.5,3.94,7.5,0.0,0.0,0.0
AMAT,Applied Mat,Technology,Semiconductor Equipment & Materials,301.89,6496184.0,0.93,-0.98,3.32,16.47,1.96,1.96,1.96
MA,Mastercard,Financial Services,Credit Services,546.82,3390372.0,0.79,0.34,-5.71,-4.39,1.85,1.85,1.85
BBAI,BBAI,Technology,Information Technology Services,6.26,88836197.0,1.36,2.79,4.51,-1.88,0.56,0.56,0.56
VALE,VALE,Basic Materials,Other Industrial Metals & Mining,14.61,47859845.0,1.26,3.54,2.45,15.13,0.7,0.7,0.7
UEC,UEC,Energy,Uranium,17.19,15180286.0,1.82,10.55,19.21,33.05,0.26,0.26,0.26
CELC,CELC,Healthcare,Biotechnology,114.48,491412.0,0.72,9.86,4.86,8.77,0.06,0.06,0.06
BMNR,BMNR,Financial Services,Capital Markets,32.66,67749855.0,1.75,4.61,7.58,-6.31,2.21,2.21,2.21
^VIX,VIX,Index,Market Index,16.75,0.0,0.0,4.82,8.91,6.42,0.0,0.0,0.0
PYPL,PayPal,Financial Services,Credit Services,57.66,15647766.0,0.95,1.94,-1.45,-6.49,0.9,0.9,0.9
ORCL,Oracle,Technology,Software - Infrastructure,193.61,20357395.0,1.04,-4.29,0.4,1.92,3.94,3.94,3.94
DIS,Disney,Communication Services,Entertainment,113.53,6604760.0,0.71,0.49,0.55,1.73,0.75,0.75,0.75
CMPO,CMPO,Industrials,Metal Fabrication,23.41,3751432.0,2.49,9.24,19.07,15.78,0.09,0.09,0.09
^IXIC,Nasdaq,Index,Market Index,23471.75,10881928000.0,1.28,-1.0,-0.48,1.19,255417.89,255417.89,255417.89
MSFT,Microsoft,Technology,Software - Infrastructure,459.38,27980608.0,1.22,-2.4,-4.98,-4.0,12.85,12.85,12.85
INTC,Intel,Technology,Semiconductors,48.72,143809895.0,1.01,3.02,14.29,28.85,7.01,7.01,7.01
TSLA,Tesla,Consumer Cyclical,Auto Manufacturers,439.2,56731878.0,0.95,-1.79,1.81,-4.31,24.92,24.92,24.92
CRML,CRML,Basic Materials,Other Industrial Metals & Mining,17.92,58813848.0,1.87,32.58,30.36,95.26,1.05,1.05,1.05
NVDA,NVIDIA,Technology,Semiconductors,183.14,155014442.0,1.03,-1.44,-3.16,4.64,28.39,28.39,28.39
MARA,MARA,Financial Services,Capital Markets,11.11,55152122.0,1.56,1.46,10.22,-3.56,0.61,0.61,0.61
EMAT,EMAT,Basic Materials,Other Industrial Metals & Mining,10.46,160096.0,0.45,9.99,-44.95,0.0,0.0,0.0,0.0
F,F,Consumer Cyclical,Auto Manufacturers,13.84,59646755.0,0.77,-1.0,0.73,0.58,0.83,0.83,0.83
QCOM,Qualcomm,Technology,Semiconductors,164.54,7899156.0,0.77,-0.45,-8.69,-7.71,1.3,1.3,1.3
ACHR,ACHR,Industrials,Aerospace & Defense,8.91,60475481.0,1.21,5.19,5.82,7.35,0.54,0.54,0.54
BTDR,BTDR,Technology,Software - Application,14.76,13672537.0,3.35,15.58,28.35,38.59,0.2,0.2,0.2
IBRX,IBRX,Healthcare,Biotechnology,3.02,45310831.0,2.83,7.09,37.27,27.97,0.14,0.14,0.14
RGC,RGC,Healthcare,Drug Manufacturers - Specialty & Generic,35.17,574035.0,0.3,8.08,-33.49,111.87,0.02,0.02,0.02
PBR,PBR,Energy,Oil & Gas Integrated,12.66,54745745.0,3.02,2.93,9.71,3.94,0.69,0.69,0.69
