Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B
AAPL,Apple,Technology,Consumer Electronics,247.65,54162637.0,0.98,0.39,-5.13,-9.02,13.41,13.41,13.41
JPM,JPMorgan,Financial Services,Banks - Diversified,302.04,7606966.0,0.43,-0.23,-2.85,-3.5,2.3,2.3,2.3
SOFI,SOFI,Financial Services,Credit Services,25.64,49818461.0,1.17,0.59,-5.53,-2.47,1.28,1.28,1.28
BTG,BTG,Basic Materials,Gold,4.93,62268245.0,1.46,0.41,7.41,9.8,0.31,0.31,0.31
CRM,Salesforce,Technology,Software - Application,221.58,10736758.0,0.86,0.69,-8.08,-14.07,2.38,2.38,2.38
OPEN,OPEN,Real Estate,Real Estate Services,6.48,53797986.0,0.95,1.41,-4.28,3.18,0.35,0.35,0.35
SMR,SMR,Industrials,Specialty Industrial Machinery,19.75,48535761.0,1.94,3.95,2.7,25.08,0.96,0.96,0.96
PYPL,PayPal,Financial Services,Credit Services,55.89,15055939.0,0.9,1.47,-1.18,-5.97,0.84,0.84,0.84
ONDS,ONDS,Technology,Communication Equipment,12.55,145739377.0,1.16,-4.42,-9.65,60.9,1.83,1.83,1.83
CE,CE,Basic Materials,Chemicals,48.12,2507065.0,1.05,8.79,4.88,12.14,0.12,0.12,0.12
GC=F,Gold (黃金),Other,Other,4840.5,388308.0,293.55,1.7,5.48,11.55,1.88,1.88,1.88
SFBS,SFBS,Financial Services,Banks - Regional,87.46,601391.0,2.57,14.58,16.43,19.79,0.05,0.05,0.05
LMND,LMND,Financial Services,Insurance - Property & Casualty,85.36,2449883.0,1.41,9.1,4.84,3.07,0.21,0.21,0.21
AAP,AAP,Consumer Cyclical,Auto Parts,45.53,3282638.0,2.08,10.22,7.46,10.35,0.15,0.15,0.15
NVDA,NVIDIA,Technology,Semiconductors,183.32,198539922.0,1.06,2.95,-1.34,5.27,36.4,36.4,36.4
AMD,AMD,Technology,Semiconductors,249.8,60510103.0,1.26,7.71,13.05,24.24,15.12,15.12,15.12
V,Visa,Financial Services,Credit Services,325.28,6198909.0,0.56,-0.17,-0.79,-5.99,2.02,2.02,2.02
XOM,Exxon Mobil,Energy,Oil & Gas Integrated,133.61,18756983.0,0.94,2.41,5.59,14.65,2.51,2.51,2.51
ORCL,Oracle,Technology,Software - Infrastructure,173.88,35144719.0,1.7,-3.36,-14.04,-3.42,6.11,6.11,6.11
WMT,Walmart,Consumer Defensive,Discount Stores,119.36,34681797.0,0.31,0.55,-0.83,3.94,4.14,4.14,4.14
^SOX,PHLX Semi,Index,Market Index,8042.07,0.0,0.0,3.18,3.8,17.17,0.0,0.0,0.0
VALE,VALE,Basic Materials,Other Industrial Metals & Mining,15.57,55752649.0,1.46,4.29,10.35,21.93,0.87,0.87,0.87
BKU,BKU,Financial Services,Banks - Regional,50.35,1917493.0,1.86,8.54,13.32,10.71,0.1,0.1,0.1
MA,Mastercard,Financial Services,Credit Services,527.57,3867679.0,0.8,-0.78,-3.2,-6.82,2.04,2.04,2.04
RIG,RIG,Energy,Oil & Gas Drilling,4.63,47348295.0,1.54,7.67,7.93,18.11,0.22,0.22,0.22
MSFT,Microsoft,Technology,Software - Infrastructure,444.11,37424042.0,1.33,-2.29,-5.64,-8.24,16.62,16.62,16.62
^GSPC,S&P 500,Index,Market Index,6875.62,3815060000.0,0.71,1.16,-1.27,1.49,26230.9,26230.9,26230.9
PANW,Palo Alto,Technology,Software - Infrastructure,181.47,6186207.0,0.97,-1.41,-4.91,-2.37,1.12,1.12,1.12
AMKR,AMKR,Technology,Semiconductor Equipment & Materials,53.46,5018441.0,1.13,8.99,2.91,36.03,0.27,0.27,0.27
