Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B
MU,Micron,Technology,Semiconductors,435.28,40895321.0,1.04,6.1,11.87,52.84,17.8,17.8,17.8
LRCX,Lam Research,Technology,Semiconductor Equipment & Materials,239.58,14927764.0,1.3,0.47,4.9,34.54,3.58,3.58,3.58
BBD,BBD,Financial Services,Banks - Regional,4.16,67489363.0,1.25,0.48,11.53,24.18,0.28,0.28,0.28
INTC,Intel,Technology,Semiconductors,48.78,200002733.0,1.02,11.04,-10.08,34.75,9.76,9.76,9.76
BTC-USD,Bitcoin,Crypto,Cryptocurrency,89265.2,41229385728.0,1.19,0.18,-0.27,-2.24,3680349.17,3680349.17,3680349.17
^GSPC,S&P 500,Index,Market Index,6978.03,3337820000.0,0.63,-0.01,1.49,0.69,23291.41,23291.41,23291.41
NVDA,NVIDIA,Technology,Semiconductors,191.52,141003489.0,0.94,1.59,4.47,0.52,27.0,27.0,27.0
NU,NU,Financial Services,Banks - Regional,18.76,45037335.0,0.75,1.13,8.82,11.93,0.84,0.84,0.84
COST,Costco,Consumer Defensive,Discount Stores,960.78,1842882.0,0.75,-0.98,-2.25,10.01,1.77,1.77,1.77
TSLA,Tesla,Consumer Cyclical,Auto Manufacturers,431.46,45585387.0,0.8,0.13,0.0,-9.2,19.67,19.67,19.67
HG=F,Copper (銅),Other,Other,5.99,60191.0,76.54,2.82,4.6,3.93,0.0,0.0,0.0
NFLX,Netflix,Communication Services,Entertainment,84.64,36929838.0,0.54,-1.1,-0.84,-10.41,3.13,3.13,3.13
BTG,BTG,Basic Materials,Gold,5.77,55257880.0,1.03,4.34,17.04,20.21,0.32,0.32,0.32
LUNR,LUNR,Industrials,Aerospace & Defense,22.81,16754479.0,1.67,12.42,16.38,49.57,0.38,0.38,0.38
BBAI,BBAI,Technology,Information Technology Services,6.01,86069703.0,1.01,-2.44,5.25,4.89,0.52,0.52,0.52
AVGO,Broadcom,Technology,Semiconductors,333.24,22628693.0,0.83,0.14,1.35,-5.36,7.54,7.54,7.54
DNN,DNN,Energy,Uranium,4.31,72297286.0,1.31,9.39,14.93,60.22,0.31,0.31,0.31
NIO,NIO,Consumer Cyclical,Auto Manufacturers,4.59,43964424.0,1.23,-1.08,-1.71,-10.0,0.2,0.2,0.2
FLNC,FLNC,Utilities,Utilities - Renewable,30.99,6005119.0,1.24,8.97,17.65,53.34,0.19,0.19,0.19
CRWD,CrowdStrike,Technology,Software - Infrastructure,469.19,2313684.0,1.07,-1.57,5.23,-2.49,1.09,1.09,1.09
PANW,Palo Alto,Technology,Software - Infrastructure,183.74,4052806.0,0.68,0.13,1.25,-2.5,0.74,0.74,0.74
SOFI,SOFI,Financial Services,Credit Services,24.6,47262549.0,1.21,-3.38,-4.06,-9.12,1.16,1.16,1.16
ONDS,ONDS,Technology,Communication Equipment,12.27,99534652.0,0.96,0.08,-2.23,44.69,1.22,1.22,1.22
FIGR,FIGR,Financial Services,Capital Markets,67.92,3598898.0,1.04,8.18,-1.19,54.18,0.24,0.24,0.24
FFIV,FFIV,Technology,Software - Infrastructure,292.3,2830216.0,2.38,8.09,11.76,11.08,0.83,0.83,0.83
RIG,RIG,Energy,Oil & Gas Drilling,4.87,40849398.0,1.08,-1.81,5.18,21.14,0.2,0.2,0.2
MSTR,MicroStrategy,Technology,Software - Application,158.45,13909335.0,0.95,-1.94,-3.27,-0.23,2.2,2.2,2.2
^SOX,PHLX Semi,Index,Market Index,8306.74,0.0,0.0,2.34,3.29,15.25,0.0,0.0,0.0
QCOM,Qualcomm,Technology,Semiconductors,152.7,8506728.0,1.06,-0.22,-2.35,-12.65,1.3,1.3,1.3
SNDK,SNDK,Technology,Computer Hardware,527.63,15720751.0,0.87,9.6,5.25,111.01,8.29,8.29,8.29
ADBE,Adobe,Technology,Software - Application,299.58,3907062.0,0.84,0.73,1.82,-15.33,1.17,1.17,1.17
