Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B
PLUG,PLUG,Industrials,Electrical Equipment & Parts,2.28,80348433.0,0.82,0.0,-4.6,-3.39,0.18,0.18,0.18
COST,Costco,Consumer Defensive,Discount Stores,941.93,2049668.0,0.61,-0.12,5.94,6.5,1.93,1.93,1.93
PKX,PKX,Basic Materials,Steel,60.21,430933.0,2.04,11.91,11.83,12.9,0.03,0.03,0.03
CRWD,CrowdStrike,Technology,Software - Infrastructure,468.02,2597457.0,0.99,0.22,2.12,-9.59,1.22,1.22,1.22
OPEN,OPEN,Real Estate,Real Estate Services,6.77,60824056.0,0.64,-3.56,-2.31,-3.97,0.41,0.41,0.41
^SOX,PHLX Semi,Index,Market Index,7747.99,0.0,0.0,0.95,1.27,4.54,0.0,0.0,0.0
HBNB,HBNB,Real Estate,Real Estate Services,9.71,16901.0,0.95,6.7,26.27,38.71,0.0,0.0,0.0
ADBE,Adobe,Technology,Software - Application,309.93,6997164.0,2.15,-5.41,-7.76,-11.56,2.17,2.17,2.17
KRYS,KRYS,Healthcare,Biotechnology,291.93,507084.0,1.25,7.28,17.06,18.3,0.15,0.15,0.15
NIO,NIO,Consumer Cyclical,Auto Manufacturers,4.68,37068346.0,0.85,-3.51,-2.09,-8.77,0.17,0.17,0.17
MTSI,MTSI,Technology,Semiconductors,213.52,3366446.0,1.84,8.08,24.31,12.46,0.72,0.72,0.72
AMZN,Amazon,Consumer Cyclical,Internet Retail,242.6,35773724.0,0.87,-1.57,0.69,5.35,8.68,8.68,8.68
THH,THH,Industrials,Specialty Business Services,55.05,478987.0,3.47,138.31,187.17,459.45,0.03,0.03,0.03
BMNR,BMNR,Financial Services,Capital Markets,31.22,38876034.0,1.01,0.29,-3.43,-18.66,1.21,1.21,1.21
V,Visa,Financial Services,Credit Services,327.88,18540302.0,2.46,-4.46,-8.3,-5.14,6.08,6.08,6.08
TSLA,Tesla,Consumer Cyclical,Auto Manufacturers,447.2,52108534.0,0.78,-0.39,3.29,0.07,23.3,23.3,23.3
BTG,BTG,Basic Materials,Gold,4.59,48415192.0,1.25,-1.92,1.32,-1.92,0.22,0.22,0.22
ONDS,ONDS,Technology,Communication Equipment,13.89,128429549.0,1.2,5.31,8.18,53.99,1.78,1.78,1.78
GPCR,GPCR,Healthcare,Biotechnology,77.92,3387048.0,3.47,12.34,23.21,15.54,0.26,0.26,0.26
BTC-USD,Bitcoin,Crypto,Cryptocurrency,94184.17,47292145664.0,1.56,3.28,3.47,7.74,4454171.58,4454171.58,4454171.58
HG=F,Copper (銅),Other,Other,6.01,50681.0,43.32,0.35,-0.07,10.67,0.0,0.0,0.0
HRC=F,Steel (熱軋鋼),Other,Other,977.0,79.0,0.25,3.61,5.05,7.72,0.0,0.0,0.0
JNJ,J&J,Healthcare,Drug Manufacturers - General,213.65,8405823.0,1.05,1.87,4.33,1.73,1.8,1.8,1.8
MA,Mastercard,Financial Services,Credit Services,544.99,7615857.0,2.27,-3.76,-6.09,-3.26,4.15,4.15,4.15
ERAS,ERAS,Healthcare,Biotechnology,7.51,9381063.0,0.57,20.47,106.75,122.04,0.07,0.07,0.07
WRBY,WRBY,Healthcare,Medical Instruments & Supplies,29.09,6352753.0,1.4,9.44,12.14,-3.77,0.18,0.18,0.18
LB,LB,Energy,Oil & Gas Equipment & Services,55.38,464994.0,0.75,6.54,21.58,-1.98,0.03,0.03,0.03
MSFT,Microsoft,Technology,Software - Infrastructure,470.67,27617535.0,1.27,-1.36,-1.64,-2.65,13.0,13.0,13.0
TTMI,TTMI,Technology,Electronic Components,93.24,6707005.0,3.33,19.71,32.35,16.2,0.63,0.63,0.63
MRNA,MRNA,Healthcare,Biotechnology,39.6,24588274.0,2.02,17.02,11.05,33.65,0.97,0.97,0.97
AMD,AMD,Technology,Semiconductors,220.97,54951481.0,1.85,6.39,3.09,-0.21,12.14,12.14,12.14
MU,Micron,Technology,Semiconductors,338.13,23681195.0,0.69,-2.24,-1.54,30.82,8.01,8.01,8.01
LRCX,Lam Research,Technology,Semiconductor Equipment & Materials,214.38,12462862.0,0.83,-2.73,3.59,27.07,2.67,2.67,2.67
DIS,Disney,Communication Services,Entertainment,112.98,8839301.0,0.98,0.14,-1.39,1.36,1.0,1.0,1.0
GC=F,Gold (黃金),Other,Other,4596.1,247634.0,286.08,-0.18,2.54,7.25,1.14,1.14,1.14
AVGO,Broadcom,Technology,Semiconductors,354.61,16401865.0,0.71,0.68,3.15,-12.74,5.82,5.82,5.82
SI=F,Silver (白銀),Other,Other,86.86,158772.0,171.53,2.65,7.85,35.86,0.01,0.01,0.01
KMT,KMT,Industrials,Tools & Accessories,33.28,1928117.0,2.05,8.33,12.78,11.72,0.06,0.06,0.06
EFXT,EFXT,Energy,Oil & Gas Equipment & Services,16.33,528134.0,0.93,6.8,9.74,2.83,0.01,0.01,0.01
F,F,Consumer Cyclical,Auto Manufacturers,13.98,52779781.0,0.64,-0.36,1.3,2.57,0.74,0.74,0.74
AAPL,Apple,Technology,Consumer Electronics,261.05,41482227.0,0.88,0.31,-0.5,-6.11,10.83,10.83,10.83
TXN,Texas Inst,Technology,Semiconductors,188.53,3669535.0,0.45,-0.29,-1.86,3.78,0.69,0.69,0.69
PATH,PATH,Technology,Software - Infrastructure,15.97,49460815.0,2.24,-7.37,-7.85,-11.43,0.79,0.79,0.79
DNN,DNN,Energy,Uranium,3.35,39624789.0,0.95,-0.89,2.13,21.38,0.13,0.13,0.13
ORCL,Oracle,Technology,Software - Infrastructure,202.29,13328595.0,0.68,-1.17,4.41,1.73,2.7,2.7,2.7
PYPL,PayPal,Financial Services,Credit Services,56.56,14630557.0,0.95,-1.27,-5.43,-8.32,0.83,0.83,0.83
SMCI,Super Micro,Technology,Computer Hardware,28.6,52156317.0,2.08,-5.05,-6.35,-15.93,1.49,1.49,1.49
RIG,RIG,Energy,Oil & Gas Drilling,4.29,39093274.0,1.23,0.47,-0.92,0.23,0.17,0.17,0.17
