Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B
GC=F,Gold (黃金),Other,Other,4676.7,142040.0,68.13,1.92,1.57,7.57,0.66,0.66,0.66
SI=F,Silver (白銀),Other,Other,94.28,77010.0,177.77,7.03,11.43,42.34,0.01,0.01,0.01
PFE,PFE,Healthcare,Drug Manufacturers - General,25.65,59395900.0,1.23,-0.93,0.67,0.47,1.52,1.52,1.52
VG,VG,Energy,Oil & Gas Midstream,8.8,15390400.0,1.14,10.55,21.72,48.65,0.14,0.14,0.14
QCOM,Qualcomm,Technology,Semiconductors,159.42,11976800.0,1.19,-1.22,-10.33,-9.48,1.91,1.91,1.91
DIS,Disney,Communication Services,Entertainment,111.2,12022400.0,1.32,-1.95,-4.04,-0.38,1.34,1.34,1.34
AZN,AZN,Healthcare,Drug Manufacturers - General,94.39,55050500.0,6.6,0.43,-0.27,3.33,5.2,5.2,5.2
FIGR,FIGR,Financial Services,Capital Markets,73.91,9957100.0,2.04,13.78,27.26,91.03,0.74,0.74,0.74
PLUG,PLUG,Industrials,Electrical Equipment & Parts,2.36,117935700.0,1.32,4.42,7.76,3.06,0.28,0.28,0.28
^GSPC,S&P 500,Index,Market Index,6940.01,5356550000.0,1.03,-0.06,-0.38,2.06,37174.51,37174.51,37174.51
NVDA,NVIDIA,Technology,Semiconductors,186.23,187613900.0,1.18,-0.44,0.74,4.79,34.94,34.94,34.94
COST,Costco,Consumer Defensive,Discount Stores,963.61,3860100.0,1.44,0.72,4.19,12.0,3.72,3.72,3.72
F,F,Consumer Cyclical,Auto Manufacturers,13.6,60711500.0,1.05,-1.52,-4.23,-0.51,0.83,0.83,0.83
HRC=F,Steel (熱軋鋼),Other,Other,943.0,107.0,6.6,0.43,0.0,3.97,0.0,0.0,0.0
GRAB,GRAB,Technology,Software - Application,4.38,65526700.0,1.23,-0.23,-9.69,-11.52,0.29,0.29,0.29
CIFR,CIFR,Financial Services,Capital Markets,18.8,45545400.0,1.58,7.31,13.05,25.42,0.86,0.86,0.86
CL=F,Crude Oil (原油),Other,Other,59.43,119933.0,0.44,-0.02,-0.12,6.24,0.01,0.01,0.01
NFLX,Netflix,Communication Services,Entertainment,88.0,47301500.0,1.06,-0.06,-1.63,-6.95,4.16,4.16,4.16
FLY,FLY,Industrials,Aerospace & Defense,33.41,5009100.0,1.48,12.3,10.96,64.74,0.17,0.17,0.17
META,Meta,Communication Services,Internet Content & Information,620.25,16869800.0,1.15,-0.09,-5.02,-5.62,10.46,10.46,10.46
MARA,MARA,Financial Services,Capital Markets,11.36,51838100.0,1.19,6.57,11.15,6.27,0.59,0.59,0.59
COIN,Coinbase,Financial Services,Financial Data & Stock Exchanges,241.15,7580700.0,0.82,0.78,0.15,-4.54,1.83,1.83,1.83
GLXY,GLXY,Financial Services,Capital Markets,34.31,15445500.0,1.89,7.25,37.57,41.14,0.53,0.53,0.53
IBRX,IBRX,Healthcare,Biotechnology,5.52,177797300.0,4.84,39.75,136.91,155.56,0.98,0.98,0.98
BAC,BAC,Financial Services,Banks - Diversified,52.97,52041900.0,1.02,0.72,-5.16,-3.36,2.76,2.76,2.76
RKT,RKT,Financial Services,Mortgage Finance,23.24,47265900.0,1.2,-0.85,-0.21,27.55,1.1,1.1,1.1
ORCL,Oracle,Technology,Software - Infrastructure,191.09,19077400.0,0.9,0.65,-3.74,1.29,3.65,3.65,3.65
TXN,Texas Inst,Technology,Semiconductors,191.58,6944300.0,1.1,1.3,0.67,7.9,1.33,1.33,1.33
LUNR,LUNR,Industrials,Aerospace & Defense,21.58,19560900.0,1.38,10.67,16.27,100.19,0.42,0.42,0.42
HG=F,Copper (銅),Other,Other,5.91,32534.0,29.92,2.02,-1.33,10.11,0.0,0.0,0.0
CRWV,CoreWeave,Technology,Software - Infrastructure,101.23,34719500.0,1.09,6.55,26.32,45.65,3.51,3.51,3.51
AMZN,Amazon,Consumer Cyclical,Internet Retail,239.12,45824700.0,1.19,0.39,-3.34,7.44,10.96,10.96,10.96
RIOT,RIOT,Financial Services,Capital Markets,19.24,53632100.0,2.67,16.11,25.59,42.84,1.03,1.03,1.03
TSLA,Tesla,Consumer Cyclical,Auto Manufacturers,437.5,60047300.0,1.04,-0.24,-1.69,-10.69,26.27,26.27,26.27
AGX,AGX,Industrials,Engineering & Construction,383.66,893400.0,3.19,16.38,23.02,19.86,0.34,0.34,0.34
LRCX,Lam Research,Technology,Semiconductor Equipment & Materials,222.96,14357500.0,0.97,2.52,2.11,36.57,3.2,3.2,3.2
PANW,Palo Alto,Technology,Software - Infrastructure,187.66,7050600.0,1.3,-0.04,-0.72,0.3,1.32,1.32,1.32
^DJI,Dow Jones,Index,Market Index,49359.33,992970000.0,1.92,-0.17,-0.29,2.59,49012.33,49012.33,49012.33
CRWD,CrowdStrike,Technology,Software - Infrastructure,453.88,3434500.0,1.26,-0.25,-3.55,-7.09,1.56,1.56,1.56
JPM,JPMorgan,Financial Services,Banks - Diversified,312.47,14637600.0,0.92,1.04,-5.08,-0.98,4.57,4.57,4.57
OPEN,OPEN,Real Estate,Real Estate Services,6.67,67880500.0,0.87,5.87,-8.5,-0.89,0.45,0.45,0.45
DNN,DNN,Energy,Uranium,3.69,68937800.0,1.42,3.94,11.48,41.92,0.25,0.25,0.25
MSTR,MicroStrategy,Technology,Software - Application,173.71,19374600.0,0.73,1.64,10.41,3.71,3.37,3.37,3.37
JNJ,J&J,Healthcare,Drug Manufacturers - General,218.66,9957600.0,1.0,-0.41,6.98,4.47,2.18,2.18,2.18
GOOG,Alphabet,Communication Services,Internet Content & Information,330.34,21785400.0,1.08,-0.85,0.36,7.35,7.2,7.2,7.2
ASTS,ASTS,Technology,Communication Equipment,115.77,33574500.0,2.13,14.34,18.53,69.33,3.89,3.89,3.89
V,Visa,Financial Services,Credit Services,328.3,8305600.0,0.73,0.17,-6.14,-4.87,2.73,2.73,2.73
MU,Micron,Technology,Semiconductors,362.75,47745900.0,1.89,7.76,5.12,56.01,17.32,17.32,17.32
CRM,Salesforce,Technology,Software - Application,227.11,13843000.0,1.52,-2.75,-12.63,-10.91,3.14,3.14,3.14
