Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B
GRAB,GRAB,Technology,Software - Application,4.85,37678280.0,0.69,-0.61,-4.53,-5.83,0.18,0.18,0.18
HG=F,Copper (銅),Other,Other,5.89,46132.0,40.67,2.54,4.48,12.44,0.0,0.0,0.0
GC=F,Gold (黃金),Other,Other,4518.1,196749.0,272.51,1.54,4.72,7.4,0.89,0.89,0.89
AAPL,Apple,Technology,Consumer Electronics,259.37,38241445.0,0.82,0.13,-4.3,-6.43,9.92,9.92,9.92
PLUG,PLUG,Industrials,Electrical Equipment & Parts,2.19,113625563.0,1.12,-5.6,-1.79,-0.9,0.25,0.25,0.25
RVMD,RVMD,Healthcare,Biotechnology,118.64,20501717.0,2.9,10.48,50.14,52.47,2.43,2.43,2.43
^VIX,VIX,Index,Market Index,14.49,0.0,0.0,-6.21,-0.14,-14.41,0.0,0.0,0.0
BTC-USD,Bitcoin,Crypto,Cryptocurrency,90352.3,39532224512.0,0.9,-0.74,-1.16,2.55,3571827.59,3571827.59,3571827.59
^DJI,Dow Jones,Index,Market Index,49504.07,442717423.0,0.85,0.48,2.32,4.09,21916.31,21916.31,21916.31
INTC,INTC,Technology,Semiconductors,45.55,184930706.0,1.8,10.8,15.67,12.47,8.42,8.42,8.42
LRCX,LRCX,Technology,Semiconductor Equipment & Materials,218.36,16641893.0,1.09,8.66,17.99,31.69,3.63,3.63,3.63
^IXIC,Nasdaq,Index,Market Index,23671.35,6997253000.0,0.85,0.81,1.88,0.4,165634.39,165634.39,165634.39
OPEN,OPEN,Real Estate,Real Estate Services,7.29,165220325.0,2.44,13.37,20.1,-1.62,1.2,1.2,1.2
^SOX,PHLX Semi,Index,Market Index,7638.78,0.0,0.0,2.73,3.68,3.61,0.0,0.0,0.0
MSFT,Microsoft,Technology,Software - Infrastructure,479.28,18349119.0,0.78,0.24,1.34,-2.59,8.79,8.79,8.79
COIN,Coinbase,Financial Services,Financial Data & Stock Exchanges,240.78,7942979.0,0.87,-1.96,1.8,-13.19,1.91,1.91,1.91
BLDR,BLDR,Industrials,Building Products & Equipment,124.66,4624904.0,2.76,12.01,19.14,18.71,0.58,0.58,0.58
KTOS,KTOS,Industrials,Aerospace & Defense,113.7,6027501.0,1.32,9.28,43.4,47.6,0.69,0.69,0.69
LPX,LPX,Industrials,Building Products & Equipment,92.05,1702147.0,1.75,8.96,12.63,9.77,0.16,0.16,0.16
CL=F,Crude Oil (原油),Other,Other,58.84,323146.0,1.04,1.87,2.65,1.01,0.02,0.02,0.02
NVDA,NVIDIA,Technology,Semiconductors,184.86,125882963.0,0.75,-0.1,-2.11,-0.06,23.27,23.27,23.27
NIO,NIO,Consumer Cyclical,Auto Manufacturers,4.64,36919129.0,0.76,-1.9,-9.73,-7.75,0.17,0.17,0.17
AMZN,Amazon,Consumer Cyclical,Internet Retail,247.38,32191833.0,0.68,0.44,9.22,8.54,7.96,7.96,7.96
APLD,APLD,Technology,Information Technology Services,37.68,85995130.0,1.82,17.97,34.04,14.98,3.24,3.24,3.24
^GSPC,S&P 500,Index,Market Index,6966.28,2956095000.0,0.57,0.65,1.57,1.84,20592.98,20592.98,20592.98
AVGO,Broadcom,Technology,Semiconductors,344.97,21346815.0,0.83,3.76,-0.76,-15.09,7.36,7.36,7.36
TSLA,Tesla,Consumer Cyclical,Auto Manufacturers,445.01,66012462.0,0.92,2.11,1.58,-0.04,29.38,29.38,29.38
IREN,IREN,Financial Services,Capital Markets,46.03,39865667.0,1.15,0.77,7.8,-1.73,1.84,1.84,1.84
HBNB,HBNB,Real Estate,Real Estate Services,8.8,22993.0,1.19,10.0,20.55,27.54,0.0,0.0,0.0
