Date,Code,Name,EntryPrice,PctChange,Note
2025-12-04,2612,中航,74.6,9.87,漲停
2025-12-04,3229,晟鈦,19.95,9.92,漲停
2025-12-04,3288,點晶,16.9,9.74,漲停
2025-12-04,3321,同泰,19.51,9.79,漲停
2025-12-04,3354,律勝,22.45,9.78,漲停
2025-12-04,3494,誠研,8.25,10.0,漲停
2025-12-04,3530,晶相光,72.7,9.98,漲停
2025-12-04,4534,慶騰,16.15,9.86,漲停
2025-12-04,4562,穎漢,38.85,9.9,漲停
2025-12-04,4585,達明,337.0,9.95,漲停
2025-12-04,4804,大略-KY,7.99,9.45,漲停
2025-12-04,5392,能率,50.3,9.83,漲停
2025-12-04,5484,慧友,39.05,10.0,漲停
2025-12-04,5608,四維航,20.75,9.79,漲停
2025-12-04,6215,和椿,112.5,9.76,漲停
2025-12-04,6919,康霈*,183.0,9.91,漲停
2025-12-04,7788,松川精密,116.5,9.91,漲停
2025-12-04,8038,長園科,45.35,9.94,漲停
2025-12-04,8374,羅昇,83.3,9.89,漲停
2025-12-04,8431,匯鑽科,48.3,9.89,漲停
2025-12-04,8444,綠河-KY,11.25,9.76,漲停
2025-12-05,1540,喬福,24.4,9.91,漲停
2025-12-05,2493,揚博,105.0,9.83,漲停
2025-12-05,3067,全域,19.4,9.92,漲停
2025-12-05,3167,大量,221.0,9.95,漲停
2025-12-05,3288,點晶,18.55,9.76,漲停
2025-12-05,3494,誠研,9.07,9.94,漲停
2025-12-05,3555,博士旺,74.9,9.99,漲停
2025-12-05,3653,健策,3060.0,9.87,漲停
2025-12-05,4562,穎漢,42.7,9.91,漲停
2025-12-05,4903,聯光通,42.95,9.99,漲停
2025-12-05,4971,IET-KY,230.0,9.79,漲停
2025-12-05,5484,慧友,42.95,9.99,漲停
2025-12-05,6120,達運,12.4,9.73,漲停
2025-12-05,6275,元山,51.2,9.99,漲停
2025-12-05,6727,亞泰金屬,179.0,9.82,漲停
2025-12-05,6967,汎瑋材料,66.5,9.92,漲停
2025-12-05,7788,松川精密,128.0,9.87,漲停
2025-12-05,8096,擎亞,51.2,9.99,漲停
2025-12-05,8374,羅昇,91.6,9.96,漲停
2025-12-05,8499,鼎炫-KY,327.5,9.9,漲停
2025-12-08,2104,國際中橡,11.3,9.71,漲停
2025-12-08,2337,旺宏,37.25,9.88,漲停
2025-12-08,2344,華邦電,67.9,9.87,漲停
2025-12-08,2388,威盛,56.9,9.85,漲停
2025-12-08,2413,環科,29.8,9.96,漲停
2025-12-08,2466,冠西電,59.1,9.85,漲停
2025-12-08,2467,志聖,226.5,9.95,漲停
2025-12-08,2485,兆赫,25.05,9.87,漲停
2025-12-08,3067,全域,21.3,9.79,漲停
2025-12-08,3372,典範,18.6,9.73,漲停
2025-12-08,3491,昇達科,581.0,9.83,漲停
2025-12-08,3527,聚積,57.2,10.0,漲停
2025-12-08,3535,晶彩科,97.9,10.0,漲停
2025-12-08,3558,神準,147.0,9.7,漲停
2025-12-08,4174,浩鼎,28.85,9.9,漲停
2025-12-08,5475,德宏,75.7,9.87,漲停
2025-12-08,6104,創惟,97.9,10.0,漲停
2025-12-08,6208,日揚,45.45,9.92,漲停
2025-12-08,6257,矽格,100.0,9.65,漲停
2025-12-08,6435,大中,122.0,9.91,漲停
2025-12-08,6532,瑞耘,56.4,9.94,漲停
2025-12-08,6617,共信-KY,86.6,9.9,漲停
2025-12-08,6691,洋基工程,543.0,9.81,漲停
2025-12-08,6706,惠特,119.0,9.68,漲停
2025-12-08,6967,汎瑋材料,73.1,9.92,漲停
2025-12-08,7717,萊德光電-KY,238.0,9.93,漲停
2025-12-08,8039,台虹,85.5,9.9,漲停
2025-12-08,8084,巨虹,53.4,9.88,漲停
2025-12-08,8110,華東,43.55,9.97,漲停
2025-12-08,8499,鼎炫-KY,360.0,9.92,漲停
2025-12-09,2367,燿華,27.8,9.88,漲停
2025-12-09,2388,威盛,62.5,9.84,漲停
2025-12-09,2402,毅嘉,61.0,9.91,漲停
2025-12-09,2424,隴華,35.3,9.97,漲停
2025-12-09,2460,建通,20.0,9.89,漲停
2025-12-09,2485,兆赫,27.55,9.98,漲停
2025-12-09,3002,歐格,28.95,9.87,漲停
2025-12-09,3055,蔚華科,73.4,9.88,漲停
2025-12-09,3060,銘異,30.5,9.91,漲停
2025-12-09,3105,穩懋,167.0,9.87,漲停
2025-12-09,3163,波若威,359.5,9.94,漲停
2025-12-09,3219,倚強科,58.8,9.91,漲停
2025-12-09,3313,斐成,16.25,9.8,漲停
2025-12-09,3508,位速,23.5,9.81,漲停
2025-12-09,4542,科嶠,59.0,9.87,漲停
2025-12-09,4764,雙鍵,81.7,9.96,漲停
2025-12-09,4903,聯光通,46.75,10.0,漲停
2025-12-09,4971,IET-KY,245.5,9.84,漲停
2025-12-09,4989,榮科,45.85,9.95,漲停
2025-12-09,5228,鈺鎧,19.85,9.97,漲停
2025-12-09,5314,世紀*,114.5,9.57,漲停
2025-12-09,5475,德宏,83.2,9.91,漲停
2025-12-09,6218,豪勉,20.15,9.81,漲停
2025-12-09,6443,元晶,15.0,9.89,漲停
2025-12-09,6541,泰福-KY,63.3,9.9,漲停
2025-12-09,6624,萬年清,64.3,9.91,漲停
2025-12-09,7717,萊德光電-KY,261.5,9.87,漲停
2025-12-09,8039,台虹,94.0,9.94,漲停
2025-12-09,8103,瀚荃,91.7,9.95,漲停
2025-12-09,8110,華東,47.9,9.99,漲停
2025-12-09,8431,匯鑽科,58.3,10.0,漲停
2025-12-10,1593,祺驊,30.3,9.98,漲停
2025-12-10,2243,宏旭-KY,12.0,9.59,漲停
2025-12-10,2345,智邦,1090.0,9.55,漲停
2025-12-10,2349,錸德,11.65,9.91,漲停
2025-12-10,2402,毅嘉,67.1,10.0,漲停
2025-12-10,2424,隴華,38.8,9.92,漲停
2025-12-10,2441,超豐,79.7,9.93,漲停
2025-12-10,2466,冠西電,63.6,9.84,漲停
2025-12-10,3092,鴻碩,16.5,10.0,漲停
2025-12-10,3296,勝德,22.75,9.9,漲停
2025-12-10,3313,斐成,17.85,9.85,漲停
2025-12-10,4171,瑞基,22.25,9.88,漲停
2025-12-10,4542,科嶠,64.9,10.0,漲停
2025-12-10,4927,泰鼎-KY,27.8,9.88,漲停
2025-12-10,5432,新門,151.5,9.78,漲停
2025-12-10,6148,驊宏資,44.0,10.0,漲停
2025-12-10,6443,元晶,16.5,10.0,漲停
2025-12-10,6456,GIS-KY,47.5,9.95,漲停
2025-12-10,6465,威潤,28.35,9.88,漲停
2025-12-10,6624,萬年清,70.7,9.95,漲停
2025-12-10,6664,群翊,309.0,9.96,漲停
2025-12-10,6903,巨漢,184.0,9.85,漲停
2025-12-10,6967,汎瑋材料,72.9,9.95,漲停
2025-12-10,8021,尖點,151.5,9.78,漲停
2025-12-10,8032,光菱,40.5,9.91,漲停
2025-12-10,8358,金居,279.0,9.84,漲停
2025-12-11,1435,中福,26.4,10.0,漲停
2025-12-11,1799,易威,33.75,9.93,漲停
2025-12-11,2323,中環,10.85,9.6,漲停
2025-12-11,2331,精英,22.9,9.83,漲停
2025-12-11,2349,錸德,12.8,9.87,漲停
2025-12-11,2406,國碩,24.95,9.91,漲停
2025-12-11,2424,隴華,42.65,9.92,漲停
2025-12-11,2467,志聖,243.0,9.95,漲停
2025-12-11,3046,建碁,53.9,10.0,漲停
2025-12-11,3219,倚強科,63.2,9.91,漲停
2025-12-11,3229,晟鈦,21.85,9.8,漲停
2025-12-11,3259,鑫創,23.55,9.79,漲停
2025-12-11,3265,台星科,112.5,9.76,漲停
2025-12-11,3430,奇鈦科,63.9,9.98,漲停
2025-12-11,3515,華擎,268.5,9.82,漲停
2025-12-11,3701,大眾控,34.35,9.92,漲停
2025-12-11,4566,時碩工業,57.7,9.9,漲停
2025-12-11,4971,IET-KY,271.0,9.94,漲停
2025-12-11,5521,工信,16.95,9.71,漲停
2025-12-11,6113,亞矽,21.6,9.92,漲停
2025-12-11,6133,金橋,20.05,9.86,漲停
2025-12-11,6290,良維,188.0,9.94,漲停
2025-12-11,6291,沛亨,187.0,10.0,漲停
2025-12-11,6419,京晨科,61.6,10.0,漲停
2025-12-11,6426,統新,88.7,9.91,漲停
2025-12-11,6465,威潤,31.15,9.88,漲停
2025-12-11,7728,光焱科技,476.0,9.93,漲停
2025-12-11,8021,尖點,166.5,9.9,漲停
2025-12-11,8068,全達,20.75,9.79,漲停
2025-12-11,8074,鉅橡,38.0,9.99,漲停
2025-12-11,8110,華東,54.1,9.85,漲停
2025-12-12,2329,華泰,50.9,9.82,漲停
2025-12-12,2331,精英,25.15,9.83,漲停
2025-12-12,2349,錸德,14.05,9.77,漲停
2025-12-12,3038,全台,22.35,9.83,漲停
2025-12-12,3060,銘異,32.75,9.9,漲停
2025-12-12,3152,璟德,122.0,9.91,漲停
2025-12-12,3229,晟鈦,24.0,9.84,漲停
2025-12-12,3576,聯合再生,7.04,10.0,漲停
2025-12-12,3701,大眾控,37.75,9.9,漲停
2025-12-12,4157,太景*-KY,12.65,10.0,漲停
2025-12-12,4416,三圓,35.2,10.0,漲停
2025-12-12,5521,工信,18.6,9.73,漲停
2025-12-12,6209,今國光,65.3,9.93,漲停
2025-12-12,6243,迅杰,33.55,10.0,漲停
2025-12-12,6419,京晨科,67.7,9.9,漲停
2025-12-12,6426,統新,97.5,9.92,漲停
2025-12-12,6443,元晶,19.25,10.0,漲停
2025-12-12,6510,精測,2160.0,9.92,漲停
2025-12-12,6588,東典光電,46.75,10.0,漲停
2025-12-12,6706,惠特,118.5,9.72,漲停
2025-12-12,7717,萊德光電-KY,293.0,9.94,漲停
2025-12-12,7721,微程式,54.4,9.9,漲停
2025-12-12,8431,匯鑽科,60.2,9.85,漲停
2025-12-15,2349,錸德,15.45,9.96,漲停
2025-12-15,2413,環科,33.25,9.92,漲停
2025-12-15,2440,太空梭,14.3,10.0,漲停
2025-12-15,3050,鈺德,14.0,9.8,漲停
2025-12-15,3073,天方能源,33.65,9.97,漲停
2025-12-15,3229,晟鈦,26.4,10.0,漲停
2025-12-15,3305,昇貿,106.0,9.73,漲停
2025-12-15,3322,建舜電,15.15,9.78,漲停
2025-12-15,3467,台灣精材,41.35,9.97,漲停
2025-12-15,3499,環天科,15.95,10.0,漲停
2025-12-15,3555,博士旺,92.2,9.89,漲停
2025-12-15,3576,聯合再生,7.74,9.94,漲停
2025-12-15,4157,太景*-KY,13.9,9.88,漲停
2025-12-15,4168,醣聯,23.65,10.0,漲停
2025-12-15,4414,如興,11.8,9.77,漲停
2025-12-15,4764,雙鍵,109.0,9.55,漲停
2025-12-15,4768,晶呈科技,271.5,9.92,漲停
2025-12-15,4909,新復興,45.5,9.9,漲停
2025-12-15,4971,IET-KY,297.0,10.0,漲停
2025-12-15,5498,凱崴,32.3,9.86,漲停
2025-12-15,5521,工信,20.45,9.95,漲停
2025-12-15,6133,金橋,22.2,9.9,漲停
2025-12-15,6164,華興,11.0,10.0,漲停
2025-12-15,6205,詮欣,40.8,9.97,漲停
2025-12-15,6226,光鼎,7.33,9.9,漲停
2025-12-15,6243,迅杰,36.9,9.99,漲停
2025-12-15,6244,茂迪,20.4,9.97,漲停
2025-12-15,6426,統新,107.0,9.74,漲停
2025-12-15,6443,元晶,21.15,9.87,漲停
2025-12-15,6465,威潤,37.4,10.0,漲停
2025-12-15,6568,宏觀,112.5,9.76,漲停
2025-12-15,6588,東典光電,51.4,9.95,漲停
2025-12-15,6753,龍德造船,135.5,9.72,漲停
2025-12-15,6903,巨漢,200.5,9.86,漲停
2025-12-15,7717,萊德光電-KY,322.0,9.9,漲停
2025-12-15,8084,巨虹,64.3,9.91,漲停
2025-12-15,8431,匯鑽科,66.2,9.97,漲停
2025-12-15,8444,綠河-KY,13.05,9.66,漲停
2025-12-15,8935,邦泰,20.4,9.97,漲停
2025-12-16,1611,中電,13.4,9.84,漲停
2025-12-16,2440,太空梭,15.7,9.79,漲停
2025-12-16,2444,兆勁,11.95,9.63,漲停
2025-12-16,3011,今皓,14.7,9.7,漲停
2025-12-16,3047,訊舟,19.85,9.97,漲停
2025-12-16,3073,天方能源,37.0,9.96,漲停
2025-12-16,3138,耀登,105.0,9.49,漲停
2025-12-16,3178,公準,52.6,9.93,漲停
2025-12-16,3229,晟鈦,29.0,9.85,漲停
2025-12-16,3467,台灣精材,45.45,9.92,漲停
2025-12-16,3576,聯合再生,8.51,9.95,漲停
2025-12-16,3684,榮昌,53.1,9.94,漲停
2025-12-16,4806,桂田文創,11.0,10.0,漲停
2025-12-16,4909,新復興,50.0,9.89,漲停
2025-12-16,5381,合正,26.45,9.98,漲停
2025-12-16,6152,百一,10.55,9.78,漲停
2025-12-16,6164,華興,12.1,10.0,漲停
2025-12-16,6226,光鼎,8.06,9.96,漲停
2025-12-16,6244,茂迪,22.4,9.8,漲停
2025-12-16,6443,元晶,23.25,9.93,漲停
2025-12-16,6465,威潤,41.1,9.89,漲停
2025-12-16,6550,北極星藥業-KY,33.05,9.98,漲停
2025-12-16,6903,巨漢,220.5,9.98,漲停
2025-12-16,6916,華凌,19.4,9.92,漲停
2025-12-16,7717,萊德光電-KY,354.0,9.94,漲停
2025-12-16,8074,鉅橡,42.6,9.94,漲停
2025-12-16,8089,康全電訊,32.25,9.88,漲停
2025-12-16,8467,波力-KY,161.89,9.7,漲停
2025-12-17,2313,華通,94.9,9.97,漲停
2025-12-17,2424,隴華,41.45,9.95,漲停
2025-12-17,2468,華經,44.25,9.94,漲停
2025-12-17,2491,吉祥全,23.65,10.0,漲停
2025-12-17,3016,嘉晶,54.6,9.86,漲停
2025-12-17,3049,精金,7.92,10.0,漲停
2025-12-17,3152,璟德,142.0,9.65,漲停
2025-12-17,3178,公準,57.8,9.89,漲停
2025-12-17,3467,台灣精材,49.95,9.9,漲停
2025-12-17,3499,環天科,16.7,9.87,漲停
2025-12-17,3550,聯穎,13.8,9.96,漲停
2025-12-17,3624,光頡,54.2,9.94,漲停
2025-12-17,3684,榮昌,58.4,9.98,漲停
2025-12-17,3707,漢磊,52.8,10.0,漲停
2025-12-17,4569,六方科-KY,162.0,9.83,漲停
2025-12-17,4764,雙鍵,107.5,9.58,漲停
2025-12-17,4967,十銓,145.0,9.85,漲停
2025-12-17,5353,台林,26.95,10.0,漲停
2025-12-17,5450,南良,14.35,9.96,漲停
2025-12-17,5522,遠雄,71.8,9.95,漲停
2025-12-17,6148,驊宏資,44.0,10.0,漲停
2025-12-17,6155,鈞寶,45.3,9.95,漲停
2025-12-17,6164,華興,13.3,9.92,漲停
2025-12-17,6182,合晶,31.5,9.95,漲停
2025-12-17,6568,宏觀,128.0,9.87,漲停
2025-12-17,6823,濾能,84.9,9.97,漲停
2025-12-17,6916,華凌,21.3,9.79,漲停
2025-12-17,7782,光速火箭,31.45,9.97,漲停
2025-12-17,8390,金益鼎,97.4,9.93,漲停
2025-12-17,8906,花王,33.75,9.93,漲停
2025-12-18,1721,三晃,12.35,9.78,漲停
2025-12-18,2201,裕隆,36.5,9.94,漲停
2025-12-18,3057,喬鼎,17.35,9.81,漲停
2025-12-18,3060,銘異,34.95,9.91,漲停
2025-12-18,3323,加百裕,44.65,9.98,漲停
2025-12-18,3354,律勝,21.45,10.0,漲停
2025-12-18,3625,西勝,22.0,10.0,漲停
2025-12-18,4545,銘鈺,39.9,9.92,漲停
2025-12-18,6265,方土昶,21.7,9.87,漲停
2025-12-18,6558,興能高,41.55,9.92,漲停
2025-12-19,1538,正峰,26.25,9.83,漲停
2025-12-19,1727,中華化,41.55,9.92,漲停
2025-12-19,1735,日勝化,16.05,9.93,漲停
2025-12-19,2067,嘉鋼,9.98,9.91,漲停
2025-12-19,2429,銘旺科,80.3,10.0,漲停
2025-12-19,3030,德律,188.0,9.94,漲停
2025-12-19,3057,喬鼎,19.05,9.8,漲停
2025-12-19,3257,虹冠電,68.3,9.98,漲停
2025-12-19,3581,博磊,69.1,9.86,漲停
2025-12-19,4722,國精化,174.5,9.75,漲停
2025-12-19,4729,熒茂,22.6,9.98,漲停
2025-12-19,4764,雙鍵,116.5,9.91,漲停
2025-12-19,4927,泰鼎-KY,34.55,9.86,漲停
2025-12-19,5498,凱崴,36.9,9.99,漲停
2025-12-19,6228,全譜,27.5,10.0,漲停
2025-12-19,6419,京晨科,74.8,10.0,漲停
2025-12-19,8131,福懋科,51.2,9.87,漲停
2025-12-22,1563,巧新,44.65,9.84,漲停
2025-12-22,1587,吉茂,56.8,9.86,漲停
2025-12-22,1735,日勝化,17.65,9.97,漲停
2025-12-22,1805,寶徠,11.95,9.63,漲停
2025-12-22,2313,華通,96.5,9.91,漲停
2025-12-22,2402,毅嘉,61.8,9.96,漲停
2025-12-22,2455,全新,147.0,9.7,漲停
2025-12-22,3057,喬鼎,20.95,9.97,漲停
2025-12-22,3105,穩懋,191.0,9.77,漲停
2025-12-22,3152,璟德,146.0,9.77,漲停
2025-12-22,3234,光環,47.45,9.97,漲停
2025-12-22,3354,律勝,22.75,9.9,漲停
2025-12-22,3576,聯合再生,8.29,9.95,漲停
2025-12-22,3701,大眾控,40.3,9.96,漲停
2025-12-22,4543,萬在,30.4,9.95,漲停
2025-12-22,4909,新復興,51.8,9.98,漲停
2025-12-22,4967,十銓,149.5,9.93,漲停
2025-12-22,4979,華星光,265.0,9.5,漲停
2025-12-22,4991,環宇-KY,211.5,11.31,漲停
2025-12-22,5251,天鉞電,39.7,9.97,漲停
2025-12-22,5498,凱崴,40.55,9.89,漲停
2025-12-22,5529,鉅陞,28.05,10.0,漲停
2025-12-22,6125,廣運,72.7,9.98,漲停
2025-12-22,6152,百一,11.35,9.66,漲停
2025-12-22,6163,華電網,51.8,9.98,漲停
2025-12-22,6218,豪勉,23.9,9.89,漲停
2025-12-22,6228,全譜,30.25,10.0,漲停
2025-12-22,6234,高僑,26.2,9.85,漲停
2025-12-22,6244,茂迪,21.1,9.9,漲停
2025-12-22,6271,同欣電,135.0,9.76,漲停
2025-12-22,6419,京晨科,82.2,9.89,漲停
2025-12-22,6443,元晶,24.85,9.96,漲停
2025-12-22,6761,穩得,143.5,9.96,漲停
2025-12-22,6770,力積電,40.45,9.92,漲停
2025-12-22,6831,邁科,261.5,9.87,漲停
2025-12-22,6909,創控,39.6,10.0,漲停
2025-12-22,8086,宏捷科,113.5,9.66,漲停
2025-12-22,8131,福懋科,56.3,9.96,漲停
2025-12-23,1727,中華化,47.7,9.91,漲停
2025-12-23,1735,日勝化,19.4,9.92,漲停
2025-12-23,1785,光洋科,69.3,10.0,漲停
2025-12-23,2413,環科,37.0,9.96,漲停
2025-12-23,3339,泰谷,26.75,9.86,漲停
2025-12-23,3354,律勝,25.0,9.89,漲停
2025-12-23,3444,利機,59.4,10.0,漲停
2025-12-23,3499,環天科,17.7,9.94,漲停
2025-12-23,3543,州巧,44.85,9.93,漲停
2025-12-23,3576,聯合再生,9.11,9.89,漲停
2025-12-23,3701,大眾控,44.3,9.93,漲停
2025-12-23,4585,達明,346.5,10.0,漲停
2025-12-23,4909,新復興,56.9,9.85,漲停
2025-12-23,4979,華星光,291.5,10.0,漲停
2025-12-23,4991,環宇-KY,232.5,9.93,漲停
2025-12-23,6127,九豪,37.25,9.88,漲停
2025-12-23,6163,華電網,56.9,9.85,漲停
2025-12-23,6218,豪勉,26.25,9.83,漲停
2025-12-23,6243,迅杰,38.7,9.94,漲停
2025-12-23,6244,茂迪,23.2,9.95,漲停
2025-12-23,6426,統新,107.0,9.74,漲停
2025-12-23,6517,保勝光學,66.8,9.87,漲停
2025-12-23,6706,惠特,130.5,9.66,漲停
2025-12-23,7810,捷創科技,201.0,17.2,漲停
2025-12-23,8431,匯鑽科,69.9,9.91,漲停
2025-12-24,1528,恩德,18.25,9.94,漲停
2025-12-24,1784,訊聯,111.0,9.9,漲停
2025-12-24,3006,晶豪科,96.4,9.92,漲停
2025-12-24,3092,鴻碩,18.2,9.97,漲停
2025-12-24,3135,凌航,69.8,9.92,漲停
2025-12-24,3260,威剛,223.5,9.83,漲停
2025-12-24,3499,環天科,19.45,9.89,漲停
2025-12-24,3701,大眾控,48.7,9.93,漲停
2025-12-24,4768,晶呈科技,350.0,9.89,漲停
2025-12-24,6205,詮欣,44.0,10.0,漲停
2025-12-24,6405,悅城,28.85,9.9,漲停
2025-12-24,8299,群聯,1290.0,9.79,漲停
2025-12-25,3260,威剛,223.5,9.83,漲停
2025-12-25,3499,環天科,19.45,9.89,漲停
2025-12-25,1784,訊聯,111.0,9.9,漲停
2025-12-25,4768,晶呈科技,350.0,9.89,漲停
2025-12-25,3006,晶豪科,96.4,9.92,漲停
2025-12-25,1528,恩德,18.25,9.94,漲停
2025-12-25,8299,群聯,1290.0,9.79,漲停
2025-12-25,3701,大眾控,48.7,9.93,漲停
2025-12-25,3092,鴻碩,18.2,9.97,漲停
2025-12-25,3135,凌航,69.8,9.92,漲停
2025-12-25,6205,詮欣,44.0,10.0,漲停
2025-12-25,6405,悅城,28.85,9.9,漲停
2025-12-26,5498,凱崴,46.5,9.93,漲停
2025-12-26,6265,方土昶,24.2,10.0,漲停
2025-12-26,6461,益得,16.15,9.86,漲停
2025-12-26,6485,點序,79.2,10.0,漲停
2025-12-26,6560,欣普羅,43.0,9.97,漲停
2025-12-26,6568,宏觀,129.5,9.75,漲停
2025-12-26,3684,榮昌,67.6,9.92,漲停
2025-12-26,4304,勝昱,32.1,9.93,漲停
2025-12-26,3354,律勝,28.35,9.88,漲停
2025-12-26,3523,迎輝,18.95,9.86,漲停
2025-12-26,3264,欣銓,102.0,9.56,漲停
2025-12-26,6234,高僑,28.05,10.0,漲停
2025-12-26,1528,恩德,20.05,9.86,漲停
2025-12-26,1721,三晃,13.95,9.41,漲停
2025-12-26,2009,第一銅,49.5,10.0,漲停
2025-12-26,7751,竑騰,754.0,9.91,漲停
2025-12-26,2413,環科,42.55,9.95,漲停
2025-12-26,2417,圓剛,38.9,9.89,漲停
2025-12-26,2329,華泰,56.6,9.9,漲停
2025-12-26,3092,鴻碩,20.0,9.89,漲停
2025-12-26,3135,凌航,76.7,9.89,漲停
2025-12-26,3494,誠研,8.88,9.9,漲停
2025-12-26,8068,全達,22.1,9.95,漲停
2025-12-26,8074,鉅橡,50.5,9.9,漲停
2025-12-26,6515,穎崴,2895.0,9.87,漲停
2025-12-26,6658,聯策,54.8,9.93,漲停
2025-12-26,6205,詮欣,48.4,10.0,漲停
2025-12-26,6831,邁科,283.0,9.69,漲停
2025-12-26,6873,泓德能源,111.0,9.9,漲停
2025-12-29,5340,建榮,73.8,9.99,漲停
2025-12-29,3264,欣銓,112.0,9.8,漲停
2025-12-29,3663,鑫科,57.6,9.92,漲停
2025-12-29,4304,勝昱,35.3,9.97,漲停
2025-12-29,4406,新昕纖,10.65,9.57,漲停
2025-12-29,3354,律勝,31.15,9.88,漲停
2025-12-29,6233,旺玖,24.0,9.84,漲停
2025-12-29,6234,高僑,30.85,9.98,漲停
2025-12-29,6248,沛波,20.7,9.81,漲停
2025-12-29,6265,方土昶,26.6,9.92,漲停
2025-12-29,5452,佶優,26.7,9.88,漲停
2025-12-29,5475,德宏,102.0,9.91,漲停
2025-12-29,5498,凱崴,51.1,9.89,漲停
2025-12-29,8027,鈦昇,112.0,9.8,漲停
2025-12-29,8068,全達,24.3,9.95,漲停
2025-12-29,8240,華宏,36.95,9.97,漲停
2025-12-29,2413,環科,46.8,9.99,漲停
2025-12-29,2449,京元電子,245.0,9.87,漲停
2025-12-29,2009,第一銅,54.4,9.9,漲停
2025-12-29,1528,恩德,22.05,9.98,漲停
2025-12-29,1721,三晃,15.3,9.68,漲停
2025-12-29,2497,怡利電,54.9,9.91,漲停
2025-12-29,3092,鴻碩,22.0,10.0,漲停
2025-12-29,3481,群創,14.85,10.0,漲停
2025-12-29,3530,晶相光,77.5,9.93,漲停
2025-12-29,3593,力銘,12.75,9.91,漲停
2025-12-29,8021,尖點,185.0,9.79,漲停
2025-12-29,8422,可寧衛*,29.3,9.94,漲停
2025-12-29,8438,昶昕,34.65,10.0,漲停
2025-12-29,6205,詮欣,53.2,9.92,漲停
2025-12-29,6658,聯策,60.2,9.85,漲停
2025-12-29,6698,旭暉應材,31.35,10.0,漲停
2025-12-29,4989,榮科,52.5,9.83,漲停
