Date,Code,Name,EntryPrice,PctChange,Note
2026-02-13,4908,前鼎,79.2,10.0,漲停
2026-02-13,6291,沛亨,276.5,9.94,漲停
2026-02-13,6509,聚和,37.7,9.91,漲停
2026-02-13,3529,力旺,1985.0,9.97,漲停
2026-02-13,3555,博士旺,121.0,10.0,漲停
2026-02-13,3581,博磊,72.2,9.89,漲停
2026-02-13,1815,富喬,96.6,9.9,漲停
2026-02-13,1529,樂事綠能,24.95,9.91,漲停
2026-02-13,8472,夠麻吉,60.8,9.95,漲停
2026-02-13,2337,旺宏,98.5,9.93,漲停
2026-02-13,2438,翔耀,22.8,9.88,漲停
2026-02-13,1802,台玻,47.05,9.93,漲停
2026-02-13,6907,雅特力-KY,58.7,9.93,漲停
2026-02-13,4989,榮科,50.2,9.97,漲停
2026-02-13,8103,瀚荃,109.5,9.83,漲停
2026-02-13,6861,睿生光電,78.4,9.96,漲停
2026-02-16,1815,富喬,96.6,9.9,漲停
2026-02-16,6588,東典光電,92.6,9.98,漲停
2026-02-16,6683,雍智科技,790.0,9.87,漲停
2026-02-16,3252,海灣,20.15,9.81,漲停
2026-02-16,5386,青雲,159.5,10.0,漲停
2026-02-16,5475,德宏,163.0,9.76,漲停
2026-02-16,3529,力旺,1985.0,9.97,漲停
2026-02-16,3555,博士旺,121.0,10.0,漲停
2026-02-16,3581,博磊,72.2,9.89,漲停
2026-02-16,6291,沛亨,276.5,9.94,漲停
2026-02-16,6509,聚和,37.7,9.91,漲停
2026-02-16,4908,前鼎,79.2,10.0,漲停
2026-02-16,2337,旺宏,98.5,9.93,漲停
2026-02-16,8472,夠麻吉,60.8,9.95,漲停
2026-02-16,1802,台玻,47.05,9.93,漲停
2026-02-16,1529,樂事綠能,24.95,9.91,漲停
2026-02-16,2438,翔耀,22.8,9.88,漲停
2026-02-16,6907,雅特力-KY,58.7,9.93,漲停
2026-02-16,8103,瀚荃,109.5,9.83,漲停
2026-02-16,4989,榮科,50.2,9.97,漲停
2026-02-16,6861,睿生光電,78.4,9.96,漲停
2026-02-17,5386,青雲,159.5,10.0,漲停
2026-02-17,5475,德宏,163.0,9.76,漲停
2026-02-17,6291,沛亨,276.5,9.94,漲停
2026-02-17,6509,聚和,37.7,9.91,漲停
2026-02-17,1815,富喬,96.6,9.9,漲停
2026-02-17,4908,前鼎,79.2,10.0,漲停
2026-02-17,3529,力旺,1985.0,9.97,漲停
2026-02-17,3555,博士旺,121.0,10.0,漲停
2026-02-17,3581,博磊,72.2,9.89,漲停
2026-02-17,3252,海灣,20.15,9.81,漲停
2026-02-17,6588,東典光電,92.6,9.98,漲停
2026-02-17,6683,雍智科技,790.0,9.87,漲停
2026-02-17,2337,旺宏,98.5,9.93,漲停
2026-02-17,8472,夠麻吉,60.8,9.95,漲停
2026-02-17,2438,翔耀,22.8,9.88,漲停
2026-02-17,1802,台玻,47.05,9.93,漲停
2026-02-17,1529,樂事綠能,24.95,9.91,漲停
2026-02-17,6907,雅特力-KY,58.7,9.93,漲停
2026-02-17,8103,瀚荃,109.5,9.83,漲停
2026-02-17,4989,榮科,50.2,9.97,漲停
2026-02-17,6861,睿生光電,78.4,9.96,漲停
2026-02-18,4908,前鼎,79.2,10.0,漲停
2026-02-18,3529,力旺,1985.0,9.97,漲停
2026-02-18,3555,博士旺,121.0,10.0,漲停
2026-02-18,3581,博磊,72.2,9.89,漲停
2026-02-18,6291,沛亨,276.5,9.94,漲停
2026-02-18,6509,聚和,37.7,9.91,漲停
2026-02-18,1815,富喬,96.6,9.9,漲停
2026-02-18,6588,東典光電,92.6,9.98,漲停
2026-02-18,6683,雍智科技,790.0,9.87,漲停
2026-02-18,5386,青雲,159.5,10.0,漲停
2026-02-18,5475,德宏,163.0,9.76,漲停
2026-02-18,3252,海灣,20.15,9.81,漲停
2026-02-18,1529,樂事綠能,24.95,9.91,漲停
2026-02-18,6907,雅特力-KY,58.7,9.93,漲停
2026-02-18,2337,旺宏,98.5,9.93,漲停
2026-02-18,2438,翔耀,22.8,9.88,漲停
2026-02-18,1802,台玻,47.05,9.93,漲停
2026-02-18,8472,夠麻吉,60.8,9.95,漲停
2026-02-18,4989,榮科,50.2,9.97,漲停
2026-02-18,6861,睿生光電,78.4,9.96,漲停
2026-02-18,8103,瀚荃,109.5,9.83,漲停
2026-02-19,3252,海灣,20.15,9.81,漲停
2026-02-19,6588,東典光電,92.6,9.98,漲停
2026-02-19,6683,雍智科技,790.0,9.87,漲停
2026-02-19,5386,青雲,159.5,10.0,漲停
2026-02-19,5475,德宏,163.0,9.76,漲停
2026-02-19,4908,前鼎,79.2,10.0,漲停
2026-02-19,3529,力旺,1985.0,9.97,漲停
2026-02-19,3555,博士旺,121.0,10.0,漲停
2026-02-19,3581,博磊,72.2,9.89,漲停
2026-02-19,6291,沛亨,276.5,9.94,漲停
2026-02-19,6509,聚和,37.7,9.91,漲停
2026-02-19,1815,富喬,96.6,9.9,漲停
2026-02-19,8472,夠麻吉,60.8,9.95,漲停
2026-02-19,2438,翔耀,22.8,9.88,漲停
2026-02-19,1802,台玻,47.05,9.93,漲停
2026-02-19,6907,雅特力-KY,58.7,9.93,漲停
2026-02-19,2337,旺宏,98.5,9.93,漲停
2026-02-19,4989,榮科,50.2,9.97,漲停
2026-02-19,6861,睿生光電,78.4,9.96,漲停
2026-02-19,8103,瀚荃,109.5,9.83,漲停
2026-02-20,5386,青雲,159.5,10.0,漲停
2026-02-20,5475,德宏,163.0,9.76,漲停
2026-02-20,4908,前鼎,79.2,10.0,漲停
2026-02-20,3529,力旺,1985.0,9.97,漲停
2026-02-20,3555,博士旺,121.0,10.0,漲停
2026-02-20,3581,博磊,72.2,9.89,漲停
2026-02-20,6291,沛亨,276.5,9.94,漲停
2026-02-20,6509,聚和,37.7,9.91,漲停
2026-02-20,3252,海灣,20.15,9.81,漲停
2026-02-20,1815,富喬,96.6,9.9,漲停
2026-02-20,6588,東典光電,92.6,9.98,漲停
2026-02-20,6683,雍智科技,790.0,9.87,漲停
2026-02-20,2337,旺宏,98.5,9.93,漲停
2026-02-20,1529,樂事綠能,24.95,9.91,漲停
2026-02-20,2438,翔耀,22.8,9.88,漲停
2026-02-20,1802,台玻,47.05,9.93,漲停
2026-02-20,6907,雅特力-KY,58.7,9.93,漲停
2026-02-20,8472,夠麻吉,60.8,9.95,漲停
2026-02-20,8103,瀚荃,109.5,9.83,漲停
2026-02-20,4989,榮科,50.2,9.97,漲停
2026-02-20,6861,睿生光電,78.4,9.96,漲停
2026-02-23,3675,德微,161.0,9.9,漲停
2026-02-23,6435,大中,143.5,9.96,漲停
2026-02-23,6546,正基,64.7,9.85,漲停
2026-02-23,5386,青雲,175.0,9.72,漲停
2026-02-23,5475,德宏,179.0,9.82,漲停
2026-02-23,6127,九豪,35.2,10.0,漲停
2026-02-23,6163,華電網,56.6,9.9,漲停
2026-02-23,6217,中探針,70.5,9.98,漲停
2026-02-23,6244,茂迪,28.05,10.0,漲停
2026-02-23,4979,華星光,357.5,10.0,漲停
2026-02-23,5228,鈺鎧,23.45,9.84,漲停
2026-02-23,5328,華容,26.8,9.84,漲停
2026-02-23,3363,上詮,501.0,9.87,漲停
2026-02-23,3430,奇鈦科,73.7,10.0,漲停
2026-02-23,3529,力旺,2180.0,9.82,漲停
2026-02-23,6588,東典光電,101.5,9.61,漲停
2026-02-23,6716,應廣,80.5,9.97,漲停
2026-02-23,6739,竹陞科技,937.0,9.98,漲停
2026-02-23,3081,聯亞,1190.0,9.68,漲停
2026-02-23,3105,穩懋,270.5,9.96,漲停
2026-02-23,3163,波若威,647.0,9.85,漲停
2026-02-23,4523,永彰,34.45,9.89,漲停
2026-02-23,4577,達航科技,65.1,9.97,漲停
2026-02-23,4909,新復興,57.3,9.98,漲停
2026-02-23,1599,宏佳騰,28.65,9.98,漲停
2026-02-23,1815,富喬,106.0,9.73,漲停
2026-02-23,6894,衛司特,259.0,9.98,漲停
2026-02-23,6907,雅特力-KY,64.5,9.88,漲停
2026-02-23,7744,崴寶,404.5,9.92,漲停
2026-02-23,2413,環科,45.65,10.0,漲停
2026-02-23,2429,銘旺科,61.1,9.89,漲停
2026-02-23,2923,鼎固-KY,24.9,9.69,漲停
2026-02-23,2489,瑞軒,29.8,9.96,漲停
2026-02-23,2492,華新科,135.5,9.72,漲停
2026-02-23,2515,中工,17.35,9.81,漲停
2026-02-23,2313,華通,205.0,9.92,漲停
2026-02-23,2327,國巨*,281.5,9.96,漲停
2026-02-23,2338,光罩,37.0,9.96,漲停
2026-02-23,2360,致茂,1155.0,10.0,漲停
2026-02-23,1560,中砂,467.5,10.0,漲停
2026-02-23,1711,永光,25.3,10.0,漲停
2026-02-23,1727,中華化,46.35,9.96,漲停
2026-02-23,1802,台玻,51.7,9.88,漲停
2026-02-23,2103,台橡,17.85,9.85,漲停
2026-02-23,2104,國際中橡,12.35,9.78,漲停
2026-02-23,2108,南帝,26.4,10.0,漲停
2026-02-23,3576,聯合再生,16.65,9.9,漲停
2026-02-23,3701,大眾控,51.9,9.96,漲停
2026-02-23,3708,上緯投控,113.0,9.71,漲停
2026-02-23,3026,禾伸堂,114.5,9.57,漲停
2026-02-23,3037,欣興,405.5,9.89,漲停
2026-02-23,3092,鴻碩,25.45,9.94,漲停
2026-02-23,3189,景碩,292.0,9.98,漲停
2026-02-23,6451,訊芯-KY,182.5,9.94,漲停
2026-02-23,6550,北極星藥業-KY,32.85,9.87,漲停
2026-02-23,6861,睿生光電,86.2,9.95,漲停
2026-02-23,6862,三集瑞-KY,187.0,10.0,漲停
2026-02-23,6958,日盛台駿,17.45,9.75,漲停
2026-02-23,5521,工信,22.55,10.0,漲停
2026-02-23,6155,鈞寶,49.9,9.91,漲停
2026-02-23,6202,盛群,62.1,9.91,漲停
2026-02-23,4526,東台,35.8,9.98,漲停
2026-02-23,4564,元翎,18.05,9.73,漲停
2026-02-23,4912,聯德控股-KY,96.5,9.91,漲停
2026-02-23,4919,新唐,66.3,9.95,漲停
2026-02-23,4927,泰鼎-KY,36.6,9.91,漲停
2026-02-23,4958,臻鼎-KY,195.5,9.83,漲停
2026-02-23,4989,榮科,55.2,9.96,漲停
2026-02-23,8021,尖點,223.0,9.85,漲停
2026-02-23,8046,南電,457.5,9.98,漲停
2026-02-24,6127,九豪,38.7,9.94,漲停
2026-02-24,6187,萬潤,467.5,10.0,漲停
2026-02-24,6217,中探針,77.5,9.93,漲停
2026-02-24,6244,茂迪,30.85,9.98,漲停
2026-02-24,5386,青雲,192.5,10.0,漲停
2026-02-24,5475,德宏,196.5,9.78,漲停
2026-02-24,3105,穩懋,297.5,9.98,漲停
2026-02-24,3141,晶宏,50.2,9.85,漲停
2026-02-24,3163,波若威,711.0,9.89,漲停
2026-02-24,3206,志豐,36.45,9.95,漲停
2026-02-24,3207,耀勝,74.3,9.91,漲停
2026-02-24,3234,光環,86.9,10.0,漲停
2026-02-24,4979,華星光,393.0,9.93,漲停
2026-02-24,4991,環宇-KY,306.0,9.68,漲停
2026-02-24,5291,邑昇,44.2,9.95,漲停
2026-02-24,5328,華容,29.45,9.89,漲停
2026-02-24,5347,世界,137.5,10.0,漲停
2026-02-24,3675,德微,177.0,9.94,漲停
2026-02-24,3684,榮昌,65.4,9.92,漲停
2026-02-24,6588,東典光電,111.5,9.85,漲停
2026-02-24,6716,應廣,88.5,9.94,漲停
2026-02-24,3363,上詮,551.0,9.98,漲停
2026-02-24,3558,神準,143.0,10.0,漲停
2026-02-24,4534,慶騰,26.25,9.83,漲停
2026-02-24,4577,達航科技,71.6,9.98,漲停
2026-02-24,2413,環科,50.2,9.97,漲停
2026-02-24,2460,建通,29.0,9.85,漲停
2026-02-24,2313,華通,225.5,10.0,漲停
2026-02-24,2337,旺宏,113.5,9.66,漲停
2026-02-24,2338,光罩,40.7,10.0,漲停
2026-02-24,2367,燿華,61.2,9.87,漲停
2026-02-24,8358,金居,300.5,9.87,漲停
2026-02-24,8477,創業家,14.15,9.69,漲停
2026-02-24,1802,台玻,56.8,9.86,漲停
2026-02-24,2103,台橡,19.6,9.8,漲停
2026-02-24,2104,國際中橡,13.55,9.72,漲停
2026-02-24,6907,雅特力-KY,70.9,9.92,漲停
2026-02-24,1711,永光,27.8,9.88,漲停
2026-02-24,2489,瑞軒,32.75,9.9,漲停
2026-02-24,2492,華新科,149.0,9.96,漲停
2026-02-24,3037,欣興,446.0,9.99,漲停
2026-02-24,3135,凌航,124.5,9.69,漲停
2026-02-24,3189,景碩,321.0,9.93,漲停
2026-02-24,3308,聯德,23.4,9.86,漲停
2026-02-24,6213,聯茂,133.5,9.88,漲停
2026-02-24,7788,松川精密,183.5,9.88,漲停
2026-02-24,7799,禾榮科,545.0,9.88,漲停
2026-02-24,8021,尖點,245.0,9.87,漲停
2026-02-24,8046,南電,503.0,9.95,漲停
2026-02-24,4919,新唐,72.9,9.95,漲停
2026-02-24,4927,泰鼎-KY,40.25,9.97,漲停
2026-02-24,4977,眾達-KY,143.5,9.96,漲停
2026-02-24,4989,榮科,60.7,9.96,漲停
2026-02-24,6706,惠特,125.5,9.61,漲停
2026-02-24,6715,嘉基,166.0,9.93,漲停
2026-02-24,6770,力積電,73.7,10.0,漲停
2026-02-24,6861,睿生光電,94.8,9.98,漲停
2026-02-24,6906,現觀科,79.7,9.93,漲停
2026-02-24,6426,統新,185.0,9.79,漲停
2026-02-24,6451,訊芯-KY,200.5,9.86,漲停
2026-02-24,3504,揚明光,60.7,9.96,漲停
2026-02-24,3576,聯合再生,18.3,9.91,漲停
2026-02-24,3701,大眾控,57.0,9.83,漲停
2026-02-25,3324,雙鴻,1155.0,10.0,漲停
2026-02-25,3555,博士旺,129.5,9.75,漲停
2026-02-25,3581,博磊,71.7,9.97,漲停
2026-02-25,3691,碩禾,117.5,9.81,漲停
2026-02-25,3693,營邦,413.0,9.99,漲停
2026-02-25,3709,鑫聯大投控,69.4,9.98,漲停
2026-02-25,6727,亞泰金屬,212.5,9.82,漲停
2026-02-25,6124,業強,31.0,9.93,漲停
2026-02-25,6217,中探針,85.2,9.94,漲停
2026-02-25,6233,旺玖,27.2,9.9,漲停
2026-02-25,4534,慶騰,28.85,9.9,漲停
2026-02-25,4542,科嶠,157.0,9.79,漲停
2026-02-25,4577,達航科技,78.7,9.92,漲停
2026-02-25,5386,青雲,211.5,9.87,漲停
2026-02-25,5475,德宏,216.0,9.92,漲停
2026-02-25,5864,致和證,26.6,9.92,漲停
2026-02-25,5245,智晶,30.1,9.85,漲停
2026-02-25,5291,邑昇,48.6,9.95,漲停
2026-02-25,3163,波若威,782.0,9.99,漲停
2026-02-25,3207,耀勝,81.7,9.96,漲停
2026-02-25,1301,台塑,53.4,9.88,漲停
2026-02-25,1326,台化,49.2,9.94,漲停
2026-02-25,1471,首利,12.4,9.73,漲停
2026-02-25,2338,光罩,44.75,9.95,漲停
2026-02-25,1519,華城,1050.0,9.83,漲停
2026-02-25,1623,大東電,240.5,9.82,漲停
2026-02-25,8183,精星,37.6,9.94,漲停
2026-02-25,6907,雅特力-KY,77.9,9.87,漲停
2026-02-25,7712,博盛半導體,99.1,9.99,漲停
2026-02-25,7734,印能科技,1660.0,9.93,漲停
2026-02-25,7744,崴寶,471.5,9.91,漲停
2026-02-25,2489,瑞軒,36.0,9.92,漲停
2026-02-25,2493,揚博,118.0,9.77,漲停
2026-02-25,2387,精元,43.3,9.9,漲停
2026-02-25,2413,環科,55.2,9.96,漲停
2026-02-25,3028,增你強,54.8,9.93,漲停
2026-02-25,3054,立萬利,34.5,9.87,漲停
2026-02-25,3092,鴻碩,29.25,9.96,漲停
2026-02-25,3308,聯德,25.7,9.83,漲停
2026-02-25,6271,同欣電,189.0,9.88,漲停
2026-02-25,8046,南電,553.0,9.94,漲停
2026-02-25,8150,南茂,65.0,9.98,漲停
2026-02-25,8438,昶昕,63.1,9.93,漲停
2026-02-25,3533,嘉澤,1795.0,9.79,漲停
2026-02-25,3535,晶彩科,116.0,9.95,漲停
2026-02-25,3543,州巧,55.1,9.98,漲停
2026-02-25,3576,聯合再生,20.1,9.84,漲停
2026-02-25,4722,國精化,207.0,9.81,漲停
2026-02-25,4764,雙鍵,135.5,9.72,漲停
2026-02-25,4927,泰鼎-KY,44.25,9.94,漲停
2026-02-25,4977,眾達-KY,157.5,9.76,漲停
2026-02-25,6830,汎銓,259.5,9.96,漲停
2026-02-25,6861,睿生光電,104.0,9.7,漲停
2026-02-25,6869,雲豹能源,113.5,9.66,漲停
2026-02-25,7721,微程式,53.0,9.96,漲停
2026-02-25,6152,百一,16.65,9.9,漲停
2026-02-25,6213,聯茂,146.5,9.74,漲停
2026-02-26,6423,億而得,90.4,9.98,漲停
2026-02-26,6546,正基,77.0,10.0,漲停
2026-02-26,5011,久陽,13.3,9.92,漲停
2026-02-26,5291,邑昇,53.4,9.88,漲停
2026-02-26,6187,萬潤,547.0,9.84,漲停
2026-02-26,6217,中探針,93.7,9.98,漲停
2026-02-26,6223,旺矽,2945.0,9.89,漲停
2026-02-26,3354,律勝,26.6,9.92,漲停
2026-02-26,3357,臺慶科,183.5,9.88,漲停
