date,open,high,low,close,volume
2025-02-03,115.5,117.0,112.5,114.5,5963855
2025-02-04,115.5,116.5,112.5,113.0,5138808
2025-02-05,114.5,117.5,114.5,116.5,3214207
2025-02-06,116.0,117.5,115.5,117.5,2626729
2025-02-07,118.0,121.5,118.0,118.5,5808679
2025-02-10,118.5,120.0,117.5,119.5,2526975
2025-02-11,120.5,121.0,119.0,119.5,2627807
2025-02-12,120.0,120.5,118.0,118.5,3185043
2025-02-13,119.0,121.0,119.0,120.5,2586093
2025-02-14,120.5,121.0,118.5,119.0,1608933
2025-02-17,120.0,121.0,119.0,120.0,2751185
2025-02-18,120.5,123.0,120.5,122.0,3922052
2025-02-19,122.0,123.5,121.0,121.5,3480996
2025-02-20,121.0,122.5,120.0,121.0,4128167
2025-02-21,121.0,122.5,120.5,121.0,2445496
2025-02-24,120.5,122.0,120.0,120.5,3072479
2025-02-25,120.0,121.0,119.5,121.0,3329808
2025-02-26,120.0,121.0,119.5,119.5,1905359
2025-02-27,119.5,120.0,117.0,117.5,4039568
2025-03-03,116.5,118.5,114.5,114.5,5083893
2025-03-04,113.5,115.5,112.5,114.5,3890053
2025-03-05,114.5,116.5,114.0,116.0,1788526
2025-03-06,117.0,117.0,114.0,114.0,3134643
2025-03-07,114.5,115.5,113.5,114.0,3142112
2025-03-10,115.0,115.0,113.5,113.5,2855412
2025-03-11,112.0,114.5,110.0,113.5,5252137
2025-03-12,114.0,115.5,112.5,113.0,8082497
2025-03-13,114.5,114.5,110.0,110.0,7541074
2025-03-14,110.0,112.5,110.0,111.0,4721538
2025-03-17,112.0,112.0,110.5,111.0,3788504
2025-03-18,112.0,113.0,111.0,112.0,3092530
2025-03-19,112.0,112.5,110.0,110.5,3901502
2025-03-20,111.0,112.0,110.0,111.5,4947955
2025-03-21,111.5,113.5,111.0,112.0,6655514
2025-03-24,113.0,114.0,112.5,112.5,5669584
2025-03-25,113.0,114.5,113.0,113.0,4899124
2025-03-26,113.5,114.0,112.0,113.5,4368965
2025-03-27,112.5,113.0,111.5,112.5,3492778
2025-03-28,112.0,112.0,107.5,108.5,6113588
2025-03-31,102.0,104.5,101.0,103.5,14722539
2025-04-01,104.0,108.0,103.5,108.0,4909430
2025-04-02,107.5,109.0,106.5,108.0,3926859
2025-04-07,97.2,97.2,97.2,97.2,3404862
2025-04-08,92.8,94.9,90.8,93.3,17605729
2025-04-09,91.5,92.1,84.2,85.8,17073721
2025-04-10,94.3,94.3,94.3,94.3,1419548
2025-04-11,93.7,96.1,88.6,95.6,11055305
