date,open,high,low,close,volume
2025-04-28,58.6,61.0,58.5,60.5,5269638
2025-04-29,60.5,62.1,60.5,61.3,6301321
2025-04-30,61.1,61.6,59.9,60.4,4521799
2025-05-02,61.3,61.7,60.7,61.5,3548682
2025-05-05,63.4,64.4,60.7,62.7,10784584
2025-05-06,62.1,65.4,61.9,63.6,9208526
2025-05-07,63.9,64.7,63.2,63.9,5369052
2025-05-08,64.0,66.4,63.9,66.4,6975909
2025-05-09,66.8,67.5,65.8,67.4,6787222
2025-05-12,70.0,72.2,68.2,71.3,20174254
2025-05-13,72.5,74.7,71.8,73.2,21629290
2025-05-14,73.5,74.5,73.0,74.3,9840258
2025-05-15,74.4,74.8,73.0,74.8,7440967
2025-05-16,75.1,75.3,72.1,73.0,8699259
2025-05-19,73.0,74.2,71.2,71.4,8664869
2025-05-20,71.4,71.8,70.1,71.5,8775692
2025-05-21,72.0,75.0,71.8,74.2,13790686
2025-05-22,73.3,81.6,73.2,81.6,45498994
2025-05-23,83.1,87.3,82.1,86.8,84031001
2025-05-26,84.5,90.6,84.0,89.3,66578242
2025-05-27,89.4,98.2,88.7,95.1,91769905
2025-05-28,97.2,97.9,94.3,96.3,60424066
2025-05-29,90.0,90.5,86.7,86.7,26827461
2025-06-02,83.4,85.7,79.3,80.9,47301114
2025-06-03,81.5,82.5,79.1,80.3,34290020
2025-06-04,81.1,82.1,79.8,81.3,22295959
2025-06-05,81.3,82.4,75.2,81.4,46308851
2025-06-06,83.0,83.9,77.3,79.1,55005746
2025-06-09,79.1,79.7,77.7,78.8,13863439
2025-06-10,79.5,83.8,78.9,82.0,32197485
2025-06-11,82.7,83.5,80.5,82.0,26929578
2025-06-12,82.1,83.0,81.0,81.0,12462125
2025-06-13,80.5,81.5,79.3,79.5,12124391
2025-06-16,79.7,84.7,79.2,83.3,26403189
2025-06-17,83.3,84.4,81.0,81.5,20907829
2025-06-18,81.3,83.9,79.6,82.0,28933593
2025-06-19,83.3,84.2,81.0,81.0,19391280
2025-06-20,81.2,82.0,79.6,80.7,9795110
2025-06-23,79.1,81.0,78.6,80.6,6116914
2025-06-24,82.4,84.0,81.6,82.5,16458439
2025-06-25,83.5,84.2,82.0,82.0,10308418
2025-06-26,82.3,83.5,80.6,80.6,20172743
2025-06-27,81.9,88.6,81.4,88.6,62362023
2025-06-30,89.6,92.2,85.2,89.2,113489389
2025-07-01,89.2,97.8,89.1,90.3,83693343
2025-07-02,90.5,92.5,89.5,90.8,42395302
2025-07-03,91.1,91.4,85.8,86.4,40718043
2025-07-04,86.7,87.5,86.0,86.0,18505940
2025-07-07,86.1,91.7,85.5,87.6,47395137
2025-07-08,87.6,90.4,86.8,90.2,33246605
2025-07-09,90.2,94.0,89.2,93.7,47591629
2025-07-10,94.5,95.6,91.3,91.3,46022266
2025-07-11,91.8,93.5,90.8,93.0,24289505
2025-07-14,92.2,92.8,90.0,90.1,15785026
2025-07-15,90.7,94.5,90.6,92.2,21179161
2025-07-16,92.8,94.2,89.6,89.6,18899868
2025-07-17,90.8,92.4,90.0,91.9,16780557
2025-07-18,91.2,91.8,89.3,91.5,14821789
2025-07-21,91.7,98.0,91.7,95.3,48138239
2025-07-22,96.4,104.5,96.3,104.5,70538216
2025-07-23,107.0,109.5,102.0,108.0,85518137
2025-07-24,108.5,115.5,106.0,107.5,62244277
2025-07-25,108.0,111.5,105.5,110.0,36587653
2025-07-28,112.0,120.5,112.0,118.0,57512254
2025-07-29,116.5,118.5,112.0,112.5,34649096
2025-07-30,114.5,116.0,112.0,114.0,17390906
2025-07-31,115.0,119.0,113.0,115.5,25781063
2025-08-01,113.0,122.0,112.5,115.5,35250819
2025-08-04,113.0,116.0,109.0,111.5,23040382
2025-08-05,113.0,115.5,112.0,113.0,17161076
2025-08-06,112.0,113.0,108.0,109.0,17784303
2025-08-07,110.5,111.5,104.0,105.0,23240811
2025-08-08,107.0,111.0,106.0,107.0,29085009
2025-08-11,107.0,111.5,105.5,111.0,17018132
2025-08-12,110.0,111.5,102.0,104.5,34492636
2025-08-13,105.5,109.0,103.0,105.0,27709236
2025-08-14,106.5,113.0,106.0,110.5,33712272
2025-08-15,111.5,111.5,106.5,107.5,21678143
2025-08-18,108.0,111.0,106.5,108.0,19203886
2025-08-19,109.5,110.5,105.0,105.5,16688246
2025-08-20,105.0,105.5,101.0,101.5,12360052
2025-08-21,103.5,106.5,102.5,104.0,7702354
2025-08-22,104.5,104.5,102.0,102.5,6635377
2025-08-25,105.5,109.5,105.0,109.0,14630784
2025-08-26,110.0,113.5,108.5,109.0,29937072
2025-08-27,110.0,119.5,109.5,119.5,36919469
2025-08-28,128.0,131.0,124.5,131.0,44109820
2025-08-29,137.5,144.0,134.0,144.0,88523156
2025-09-01,144.0,145.0,130.0,131.0,72385800
2025-09-02,138.0,143.5,131.0,135.0,64820218
2025-09-03,133.0,148.5,130.5,146.5,76384777
2025-09-04,149.5,149.5,135.5,136.5,67100548
2025-09-05,139.5,143.0,133.0,135.0,47989980
2025-09-08,135.5,136.5,130.0,134.0,28456056
2025-09-09,135.0,140.0,131.5,133.5,35939939
2025-09-10,132.5,140.0,128.5,137.5,42040201
2025-09-11,137.0,139.0,129.0,130.5,33059577
2025-09-12,131.0,132.0,125.5,126.5,25027588
2025-09-15,126.5,127.5,120.0,121.5,18106248
2025-09-16,122.5,123.5,119.5,122.0,13130935
2025-09-17,122.0,123.5,120.5,121.0,11974322
2025-09-18,122.0,130.5,122.0,129.0,46509753
2025-09-19,130.0,132.5,128.0,130.0,34176705
2025-09-22,131.0,134.5,128.5,132.5,24198170
2025-09-23,134.0,135.5,124.5,125.5,31650221
2025-09-24,125.5,126.5,122.0,124.5,11335557
2025-09-25,124.5,125.5,120.5,121.5,13549472
2025-09-26,121.0,121.5,115.0,115.5,13968268
2025-09-30,117.0,122.0,116.0,120.0,10507097
2025-10-01,120.0,122.5,119.0,121.0,7384527
2025-10-02,121.0,122.5,118.0,118.0,8068573
2025-10-03,118.5,119.5,117.0,117.5,5547711
2025-10-07,118.5,121.0,118.0,120.5,7689154
2025-10-08,119.5,121.5,117.0,120.0,5397938
2025-10-09,121.0,121.5,115.0,115.5,13641020
2025-10-13,109.5,113.0,109.0,112.5,10882220
2025-10-14,115.0,115.5,106.0,107.0,17445090
2025-10-15,109.0,109.0,106.0,107.5,13793307
2025-10-16,109.0,112.5,108.5,111.5,10601619
2025-10-17,109.5,110.5,106.0,107.0,8499918
2025-10-20,107.0,108.5,104.5,105.5,9266594
2025-10-21,107.5,111.5,107.0,109.5,10064773
2025-10-22,109.5,109.5,105.5,106.0,7430883
2025-10-23,105.0,107.0,104.5,106.5,5182441
2025-10-27,108.0,109.5,106.0,107.5,7588434
2025-10-28,108.5,109.5,105.5,108.5,7776647
2025-10-29,109.5,114.5,109.0,112.0,16433912
2025-10-30,112.0,113.0,107.0,112.5,19725382
2025-10-31,114.5,122.0,114.0,117.0,50632348
2025-11-03,118.5,121.5,115.5,117.5,34987329
2025-11-04,120.0,128.0,119.5,120.5,79555839
2025-11-05,116.5,120.0,114.5,119.0,31727726
2025-11-06,122.5,130.5,122.0,129.0,57158257
2025-11-07,127.0,129.5,122.5,125.0,35845218
2025-11-10,125.0,125.5,117.5,118.5,34105962
2025-11-11,118.0,120.5,115.5,115.5,22289782
2025-11-12,116.0,121.0,116.0,119.0,18018279
2025-11-13,120.0,122.5,119.0,122.5,18147244
2025-11-14,119.0,120.0,115.5,115.5,16596903
2025-11-17,116.0,117.0,112.5,114.0,13269807
2025-11-18,111.5,113.0,105.0,106.0,21250204
2025-11-19,105.0,107.0,102.0,104.0,14233641
2025-11-20,108.0,114.0,107.5,114.0,18371438
2025-11-21,109.5,115.0,108.0,110.5,24624955
2025-11-24,113.0,113.5,110.0,111.0,10170750
2025-11-25,114.0,122.0,113.5,122.0,32256440
2025-11-26,127.0,131.0,124.5,127.5,71014882
2025-11-27,130.0,133.0,127.0,128.5,54977821
2025-11-28,129.0,132.0,126.5,131.5,28961105
2025-12-01,132.0,132.5,125.5,128.0,25249171
2025-12-02,129.5,129.5,123.0,124.0,23081596
2025-12-03,125.5,125.5,122.0,122.0,9904718
2025-12-04,123.0,123.0,119.5,120.5,11305338
2025-12-05,120.5,122.0,119.0,121.5,6395187
2025-12-08,121.5,123.0,119.5,122.0,5830981
2025-12-09,122.0,123.5,119.0,120.0,11180647
2025-12-10,121.0,123.0,119.5,120.0,9575914
2025-12-11,121.5,125.0,120.5,120.5,16247439
2025-12-12,121.5,122.0,117.5,118.0,10896120
2025-12-15,114.5,121.0,114.0,120.5,8110684
2025-12-16,121.0,121.5,114.0,116.0,12632486
2025-12-17,117.0,119.0,115.0,117.5,5475397
2025-12-18,116.5,117.5,114.5,114.5,5273642
2025-12-19,117.0,119.5,115.0,116.0,6183881
2025-12-22,118.0,119.5,117.5,119.0,4983136
2025-12-23,120.5,121.0,117.5,117.5,4289962
2025-12-24,118.5,119.0,116.5,116.5,4477090
2025-12-26,117.5,118.0,116.0,116.0,3366496
2025-12-29,117.0,117.0,111.5,111.5,11180974
2025-12-30,111.5,112.5,109.0,110.0,7731790
2025-12-31,110.0,113.5,109.5,112.0,7128358
2026-01-02,112.0,113.5,110.5,110.5,8628186
2026-01-05,111.0,112.5,107.0,108.5,9948274
2026-01-06,109.0,110.5,109.0,109.0,4752741
2026-01-07,109.0,112.0,107.0,111.0,8679898
2026-01-08,111.0,112.5,108.5,108.5,6374946
2026-01-09,111.0,116.5,111.0,114.0,23431789
2026-01-12,114.0,116.5,113.5,116.5,11243149
2026-01-13,117.5,118.0,112.5,114.0,9561883
2026-01-14,115.0,116.5,114.0,114.5,7376199
2026-01-15,115.0,116.5,114.0,115.5,5850934
2026-01-16,117.5,121.0,117.0,117.5,21422176
2026-01-19,117.5,117.5,113.5,114.0,8527613
2026-01-20,114.0,116.5,113.5,115.0,7521498
2026-01-21,114.0,115.5,111.0,112.0,7134991
2026-01-22,114.0,118.5,114.0,117.5,14161318
2026-01-23,119.5,119.5,116.0,119.5,11088305
2026-01-26,120.5,121.5,117.0,117.5,11580221
2026-01-27,117.5,117.5,114.0,114.5,5321261
2026-01-28,115.5,116.0,113.0,114.0,6091817
2026-01-29,114.5,116.5,110.0,111.0,7721886
2026-01-30,110.0,111.0,106.5,108.5,8002357
2026-02-02,106.5,107.5,104.0,104.5,5118115
2026-02-03,107.0,109.0,104.0,108.5,5146499
2026-02-04,107.5,114.0,107.0,113.0,8210646
2026-02-05,111.0,113.0,106.5,106.5,6842319
