Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
GSAT,GSAT,Communication Services,Telecom Services,79.91,12337739.0,12.12,9.63,8.21,36.18,0.99,0.99,0.99,10.28
HG=F,Copper (銅),Index,Market Index,6.08,55811.0,60.1,1.77,9.69,6.42,0.0,0.0,0.0,0.0
BE,BE,Industrials,Electrical Equipment & Parts,219.03,23445782.0,2.59,23.98,61.16,41.76,5.14,5.14,5.14,62.25
HRC=F,Steel (熱軋鋼),Index,Market Index,1073.0,267.0,41.72,2.58,2.39,6.13,0.0,0.0,0.0,0.0
BMNR,BMNR,Financial Services,Capital Markets,21.48,57373167.0,1.49,-0.14,6.49,4.58,1.23,1.23,1.23,9.78
XOM,Exxon Mobil,Energy,Oil & Gas Integrated,149.24,18438914.0,0.75,-2.23,-8.95,-4.41,2.75,2.75,2.75,620.32
UNH,UnitedHealth,Healthcare,Healthcare Plans,314.19,4530095.0,0.45,0.38,2.1,11.38,1.42,1.42,1.42,285.18
HD,Home Depot,Consumer Cyclical,Home Improvement Retail,342.71,2035070.0,0.53,0.45,7.51,1.09,0.7,0.7,0.7,341.35
NVDA,NVIDIA,Technology,Semiconductors,196.51,159140019.0,1.15,3.8,10.34,9.02,31.27,31.27,31.27,4776.18
AVGO,Broadcom,Technology,Semiconductors,380.78,23237703.0,0.83,0.27,14.02,18.2,8.85,8.85,8.85,1805.38
WMT,Walmart,Consumer Defensive,Discount Stores,125.05,15282508.0,0.97,0.39,2.09,-1.16,1.91,1.91,1.91,996.95
ONDS,ONDS,Technology,Communication Equipment,9.4,39933471.0,0.85,-0.74,-1.36,-7.48,0.38,0.38,0.38,4.53
MARA,MARA,Financial Services,Capital Markets,10.49,45972345.0,1.0,1.25,17.08,12.55,0.48,0.48,0.48,3.99
CRWV,CoreWeave,Technology,Software - Infrastructure,117.2,45144455.0,0.94,6.28,37.49,44.5,5.29,5.29,5.29,61.61
QBTS,QBTS,Technology,Computer Hardware,16.97,42903613.0,2.5,15.84,23.51,-3.3,0.73,0.73,0.73,6.28
RGTI,RGTI,Technology,Computer Hardware,16.87,56498802.0,2.8,11.5,21.89,4.33,0.95,0.95,0.95,5.6
ORKA,ORKA,Healthcare,Biotechnology,67.06,1614963.0,1.27,9.25,10.66,67.65,0.11,0.11,0.11,3.32
GRAB,GRAB,Technology,Software - Application,3.82,49009637.0,0.76,2.41,7.91,2.96,0.19,0.19,0.19,15.66
INFQ,INFQ,Technology,Software - Infrastructure,14.12,9100349.0,2.53,12.15,40.64,40.08,0.13,0.13,0.13,3.06
JBLU,JBLU,Industrials,Airlines,5.6,43076978.0,1.85,16.91,23.08,35.92,0.24,0.24,0.24,2.07
TSM,TSMC,Technology,Semiconductors,379.89,12676174.0,1.15,2.79,10.01,12.29,4.82,4.82,4.82,1970.3
^SOX,PHLX Semi,Index,Market Index,9224.12,0.0,0.0,2.04,15.25,20.63,0.0,0.0,0.0,0.0
PG,P&G,Consumer Defensive,Household & Personal Products,144.38,4156839.0,0.5,0.56,2.18,-4.16,0.6,0.6,0.6,337.92
LGND,LGND,Healthcare,Biotechnology,232.34,564466.0,2.56,8.85,13.28,14.5,0.13,0.13,0.13,4.63
CAR,CAR,Industrials,Rental & Leasing Services,411.56,5900935.0,1.11,10.93,61.3,308.66,2.43,2.43,2.43,14.54
COST,Costco,Consumer Defensive,Discount Stores,974.8,1907496.0,0.98,-0.62,-3.79,-3.33,1.86,1.86,1.86,432.68
