Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
TEO,TEO,Communication Services,Telecom Services,12.2,581133.0,2.6,9.03,1.58,9.71,0.01,0.01,0.01,5.25
NFLX,Netflix,Communication Services,Entertainment,92.12,25539487.0,0.77,-0.16,-1.2,-0.91,2.35,2.35,2.35,387.9
SIMO,SIMO,Technology,Semiconductors,217.5,4293329.0,5.46,45.8,53.22,106.26,0.93,0.93,0.93,7.39
LKNCY,LKNCY,Consumer Cyclical,Restaurants,36.0,1571297.0,1.52,15.9,10.84,10.74,0.06,0.06,0.06,10.31
SOFI,SOFI,Financial Services,Credit Services,15.52,198236777.0,3.9,-15.44,-18.55,2.48,3.08,3.08,3.08,19.8
MSFT,Microsoft,Technology,Software - Infrastructure,424.46,31217392.0,1.0,-1.12,-1.95,18.25,13.25,13.25,13.25,3154.75
COST,Costco,Consumer Defensive,Discount Stores,998.67,1508631.0,0.96,0.47,-0.5,0.21,1.51,1.51,1.51,443.06
CRM,Salesforce,Technology,Software - Application,181.22,5838815.0,0.42,-0.06,-4.52,-2.06,1.06,1.06,1.06,148.25
JPM,JPMorgan,Financial Services,Banks - Diversified,309.25,7857299.0,1.19,-0.71,-1.2,8.98,2.43,2.43,2.43,828.64
GOOG,Alphabet,Communication Services,Internet Content & Information,347.31,21066220.0,1.31,-0.05,2.84,27.15,7.32,7.32,7.32,4201.41
AVGO,Broadcom,Technology,Semiconductors,405.45,11566937.0,0.53,1.41,-4.07,38.19,4.69,4.69,4.69,1919.67
NIO,NIO,Consumer Cyclical,Auto Manufacturers,6.39,32920805.0,1.3,0.47,-1.39,15.97,0.21,0.21,0.21,16.01
OWL,OWL,Financial Services,Asset Management,8.88,29619473.0,1.14,0.23,-10.48,-2.09,0.26,0.26,0.26,13.9
GC=F,Gold (黃金),Index,Market Index,4552.3,269.0,0.62,-0.85,-3.81,0.58,0.0,0.0,0.0,0.0
^VIX,VIX,Index,Market Index,18.81,0.0,0.0,5.5,-0.58,-38.55,0.0,0.0,0.0,0.0
QCOM,Qualcomm,Technology,Semiconductors,156.0,34105832.0,1.5,4.0,14.65,22.77,5.32,5.32,5.32,166.62
MARA,MARA,Financial Services,Capital Markets,10.72,33013070.0,0.8,-2.72,-9.46,37.44,0.35,0.35,0.35,4.08
F,F,Consumer Cyclical,Auto Manufacturers,12.24,44560428.0,1.32,-1.29,-3.09,9.19,0.55,0.55,0.55,49.1
SBUX,SBUX,Consumer Cyclical,Restaurants,105.5,25244912.0,3.94,8.45,6.01,21.66,2.66,2.66,2.66,120.2
LRCX,Lam Research,Technology,Semiconductor Equipment & Materials,248.75,9541600.0,0.88,-0.99,-6.33,24.42,2.37,2.37,2.37,311.08
MXL,MXL,Technology,Semiconductors,67.52,17231526.0,1.54,29.82,99.23,319.9,1.16,1.16,1.16,6.05
STX,STX,Technology,Computer Hardware,643.3,10834526.0,3.01,11.1,10.94,77.5,6.97,6.97,6.97,144.12
GRAB,GRAB,Technology,Software - Application,3.82,41344415.0,0.9,-1.04,-5.91,8.22,0.16,0.16,0.16,15.66
COCO,COCO,Consumer Defensive,Beverages - Non-Alcoholic,66.95,5746269.0,5.34,29.67,43.73,43.92,0.38,0.38,0.38,3.82
^DJI,Dow Jones,Index,Market Index,48861.81,453287653.0,0.93,-0.57,-1.27,8.06,22148.45,22148.45,22148.45,0.0
TSLA,Tesla,Consumer Cyclical,Auto Manufacturers,372.8,43212673.0,0.64,-0.86,-3.8,4.93,16.11,16.11,16.11,1400.13
JNJ,J&J,Healthcare,Drug Manufacturers - General,227.35,6884458.0,0.92,-0.19,0.55,-6.24,1.57,1.57,1.57,547.28
RIG,RIG,Energy,Oil & Gas Drilling,6.96,33846557.0,0.84,2.5,14.85,4.66,0.24,0.24,0.24,7.7
HG=F,Copper (銅),Index,Market Index,5.93,50.0,0.05,0.19,-3.17,8.22,0.0,0.0,0.0,0.0
PG,P&G,Consumer Defensive,Household & Personal Products,146.46,8536461.0,0.86,-1.82,2.53,1.2,1.25,1.25,1.25,341.05
CNC,CNC,Healthcare,Healthcare Plans,53.98,17898425.0,2.09,8.9,38.66,69.75,0.97,0.97,0.97,26.66
UNH,UnitedHealth,Healthcare,Healthcare Plans,370.74,7064010.0,0.78,1.08,4.87,41.62,2.62,2.62,2.62,336.71
ICLR,ICLR,Healthcare,Diagnostics & Research,116.17,4077708.0,2.0,13.35,0.64,10.53,0.47,0.47,0.47,9.03
HD,Home Depot,Consumer Cyclical,Home Improvement Retail,322.81,4091463.0,1.25,-1.9,-4.92,-0.21,1.32,1.32,1.32,321.53
NXPI,NXPI,Technology,Semiconductors,289.25,10368214.0,2.66,25.55,28.13,54.36,3.0,3.0,3.0,73.05
AMAT,Applied Mat,Technology,Semiconductor Equipment & Materials,382.59,4997676.0,0.78,0.39,-5.18,18.4,1.91,1.91,1.91,303.63
RSI,RSI,Consumer Cyclical,Gambling,27.98,6108030.0,4.31,16.58,21.07,35.17,0.17,0.17,0.17,6.52
BTC-USD,Bitcoin,Crypto,Cryptocurrency,75908.78,41017737216.0,1.45,-0.58,-2.0,6.73,3113606.44,3113606.44,3113606.44,0.0
HRC=F,Steel (熱軋鋼),Index,Market Index,1082.0,170.0,11.04,3.84,3.54,3.24,0.0,0.0,0.0,0.0
NOK,NOK,Technology,Communication Equipment,12.46,147099322.0,1.06,10.27,26.37,56.53,1.83,1.83,1.83,69.56
VALE,VALE,Basic Materials,Other Industrial Metals & Mining,15.85,39382561.0,1.82,-6.27,-9.48,4.97,0.62,0.62,0.62,67.59
UMC,UMC,Technology,Semiconductors,12.75,25333681.0,2.23,9.35,0.31,48.08,0.32,0.32,0.32,32.08
AAPL,Apple,Technology,Consumer Electronics,270.17,24117049.0,0.61,-0.2,-1.1,9.54,6.52,6.52,6.52,3966.4
AMD,AMD,Technology,Semiconductors,337.11,43242149.0,0.8,4.3,11.09,71.96,14.58,14.58,14.58,549.63
ABBV,AbbVie,Healthcare,Drug Manufacturers - General,203.89,10397303.0,1.42,3.14,1.69,-4.33,2.12,2.12,2.12,360.63
SMCI,Super Micro,Technology,Computer Hardware,26.32,25748010.0,0.79,-3.41,-9.8,24.98,0.68,0.68,0.68,15.8
SI=F,Silver (白銀),Index,Market Index,71.72,76.0,5.07,-2.02,-7.92,1.99,0.0,0.0,0.0,0.0
ESI,ESI,Basic Materials,Specialty Chemicals,42.56,8026824.0,2.34,9.75,11.56,31.52,0.34,0.34,0.34,10.37
TXN,Texas Inst,Technology,Semiconductors,269.22,7809044.0,0.56,1.59,13.93,44.42,2.1,2.1,2.1,245.02
