Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
NFLX,Netflix,Communication Services,Entertainment,103.01,25439222.0,0.77,0.94,4.41,8.56,2.62,2.62,2.62,436.96
HOLX,HOLX,Healthcare,Medical Instruments & Supplies,76.01,0.0,0.0,0.0,0.61,0.36,0.0,0.0,0.0,16.97
LLY,Eli Lilly,Healthcare,Drug Manufacturers - General,939.47,1479834.0,0.64,-1.65,0.42,-6.04,1.39,1.39,1.39,840.84
VALE,VALE,Basic Materials,Other Industrial Metals & Mining,16.96,38122263.0,1.85,1.86,4.76,10.56,0.65,0.65,0.65,73.16
OGN,OGN,Healthcare,Drug Manufacturers - General,8.83,38055722.0,7.8,27.79,38.84,37.97,0.34,0.34,0.34,2.3
AMAT,Applied Mat,Technology,Semiconductor Equipment & Materials,399.49,6396301.0,1.34,0.42,14.64,13.79,2.56,2.56,2.56,317.04
NBIS,NBIS,Communication Services,Internet Content & Information,144.97,25714393.0,1.67,6.34,33.22,29.44,3.73,3.73,3.73,36.68
SI=F,Silver (白銀),Index,Market Index,76.03,32034.0,1001.06,-0.33,4.52,-10.63,0.0,0.0,0.0,0.0
LB,LB,Energy,Oil & Gas Equipment & Services,68.01,525743.0,1.37,6.47,-1.76,-3.8,0.04,0.04,0.04,5.41
AMZN,Amazon,Consumer Cyclical,Internet Retail,238.38,56515959.0,1.4,2.02,13.64,12.1,13.47,13.47,13.47,2563.6
LRCX,Lam Research,Technology,Semiconductor Equipment & Materials,263.66,9102761.0,1.18,1.89,20.7,20.46,2.4,2.4,2.4,331.16
META,Meta,Communication Services,Internet Content & Information,629.86,13230997.0,0.79,0.23,9.64,-3.82,8.33,8.33,8.33,1593.27
NVDA,NVIDIA,Technology,Semiconductors,188.63,159395820.0,1.23,2.57,6.34,1.4,30.07,30.07,30.07,4584.65
AVGO,Broadcom,Technology,Semiconductors,371.55,29100641.0,1.3,4.69,18.12,8.78,10.81,10.81,10.81,1761.62
SNAP,SNAP,Communication Services,Internet Content & Information,4.82,48014952.0,0.87,-2.63,4.1,-0.82,0.23,0.23,0.23,8.14
ORCL,Oracle,Technology,Software - Infrastructure,138.09,26013685.0,1.33,0.17,-5.66,-15.34,3.59,3.59,3.59,397.15
CVLT,CVLT,Technology,Software - Application,88.87,5654655.0,5.95,10.25,11.18,9.87,0.5,0.5,0.5,3.92
DIS,Disney,Communication Services,Entertainment,99.17,5223412.0,0.65,-0.62,2.65,-1.7,0.52,0.52,0.52,175.87
TPL,TPL,Energy,Oil & Gas E&P,409.97,1260841.0,2.01,8.47,-7.71,-21.89,0.52,0.52,0.52,28.26
BBD,BBD,Financial Services,Banks - Regional,4.03,43671689.0,1.16,1.77,10.11,4.95,0.18,0.18,0.18,42.6
TSM,TSMC,Technology,Semiconductors,370.6,13057576.0,1.38,1.4,9.31,4.52,4.84,4.84,4.84,1922.12
NIO,NIO,Consumer Cyclical,Auto Manufacturers,6.5,58526246.0,1.5,7.08,3.17,18.83,0.38,0.38,0.38,16.44
MANE,MANE,Healthcare,Biotechnology,68.8,631699.0,1.58,14.7,7.18,34.82,0.04,0.04,0.04,2.57
LUNR,LUNR,Industrials,Aerospace & Defense,23.57,15166226.0,0.71,7.28,-1.75,27.75,0.36,0.36,0.36,3.76
^GSPC,S&P 500,Index,Market Index,6816.89,2781393000.0,0.58,-0.11,3.56,0.61,18960.45,18960.45,18960.45,0.0
COHR,COHR,Technology,Scientific & Technical Instruments,307.5,7230797.0,1.36,8.21,19.11,22.31,2.22,2.22,2.22,57.65
TLX,TLX,Healthcare,Biotechnology,10.54,430568.0,3.18,7.55,15.44,36.53,0.0,0.0,0.0,3.57
^IXIC,Nasdaq,Index,Market Index,22902.89,7685395000.0,0.84,0.35,4.68,0.82,176017.79,176017.79,176017.79,0.0
VERA,VERA,Healthcare,Biotechnology,45.04,2906166.0,2.37,10.04,10.23,7.14,0.13,0.13,0.13,3.21
INFQ,INFQ,Technology,Software - Infrastructure,12.59,5035270.0,1.81,5.89,19.11,10.15,0.06,0.06,0.06,2.73
BTC-USD,Bitcoin,Crypto,Cryptocurrency,73190.67,39142596608.0,1.04,1.98,6.1,3.78,2864872.94,2864872.94,2864872.94,0.0
TSLA,Tesla,Consumer Cyclical,Auto Manufacturers,348.95,50310339.0,0.67,0.96,-3.23,-14.44,17.56,17.56,17.56,1309.41
MSTR,MicroStrategy,Technology,Software - Application,128.64,12817098.0,0.78,-0.17,7.35,-7.0,1.65,1.65,1.65,44.61
COIN,Coinbase,Financial Services,Financial Data & Stock Exchanges,167.85,7803679.0,0.88,-0.69,-2.11,-15.5,1.31,1.31,1.31,45.26
AMD,AMD,Technology,Semiconductors,245.04,35893173.0,1.13,3.55,12.66,19.63,8.8,8.8,8.8,399.52
BRK-B,Berkshire,Financial Services,Insurance - Diversified,479.9,2730871.0,0.76,-1.09,0.53,-2.77,1.31,1.31,1.31,1035.08
INTC,Intel,Technology,Semiconductors,62.38,98094030.0,0.74,1.07,23.82,30.01,6.12,6.12,6.12,313.21
