Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
TSM,TSMC,Technology,Semiconductors,370.5,16889382.0,1.1,1.97,-0.03,9.11,6.26,6.26,6.26,1921.6
AMZN,Amazon,Consumer Cyclical,Internet Retail,250.56,51829799.0,1.01,0.34,5.11,19.39,12.99,12.99,12.99,2694.59
SMR,SMR,Industrials,Specialty Industrial Machinery,12.65,62543477.0,1.46,10.87,37.35,5.15,0.79,0.79,0.79,4.1
TSLA,Tesla,Consumer Cyclical,Auto Manufacturers,400.62,90217327.0,1.32,3.01,14.81,2.0,36.14,36.14,36.14,1503.3
ADBE,Adobe,Technology,Software - Application,244.45,5469008.0,0.97,-1.5,8.48,-0.63,1.34,1.34,1.34,99.65
PLTR,Palantir,Technology,Software - Infrastructure,146.39,50223453.0,0.77,2.54,14.31,-4.18,7.35,7.35,7.35,350.12
SEZL,SEZL,Financial Services,Credit Services,80.71,1045713.0,0.97,8.81,35.18,23.2,0.08,0.08,0.08,2.76
HRC=F,Steel (熱軋鋼),Index,Market Index,1081.0,235.0,34.56,3.35,3.35,6.61,0.0,0.0,0.0,0.0
GC=F,Gold (黃金),Index,Market Index,4849.4,130225.0,435.24,1.34,1.84,-0.83,0.63,0.63,0.63,0.0
NFLX,Netflix,Communication Services,Entertainment,97.31,125243731.0,3.21,-9.72,-5.53,2.76,12.19,12.19,12.19,412.78
SI=F,Silver (白銀),Index,Market Index,80.93,47415.0,137.51,2.96,6.03,4.78,0.0,0.0,0.0,0.0
PG,P&G,Consumer Defensive,Household & Personal Products,146.93,10862443.0,1.42,2.67,1.22,0.15,1.6,1.6,1.6,343.34
SOFI,SOFI,Financial Services,Credit Services,19.43,72955458.0,1.29,2.1,19.79,13.1,1.42,1.42,1.42,24.78
COST,Costco,Consumer Defensive,Discount Stores,999.89,2335419.0,1.11,1.28,0.14,2.04,2.34,2.34,2.34,443.82
CRM,Salesforce,Technology,Software - Application,182.14,17093874.0,1.22,0.51,10.41,-6.28,3.11,3.11,3.11,170.67
HD,Home Depot,Consumer Cyclical,Home Improvement Retail,349.4,4918193.0,1.53,3.63,3.58,5.58,1.72,1.72,1.72,348.01
MARA,MARA,Financial Services,Capital Markets,11.6,52170975.0,1.14,0.43,21.59,30.04,0.61,0.61,0.61,4.41
MTRN,MTRN,Basic Materials,Other Industrial Metals & Mining,181.95,273047.0,1.69,9.25,11.39,28.69,0.05,0.05,0.05,3.78
PII,PII,Consumer Cyclical,Recreational Vehicles,57.91,1476454.0,0.46,9.22,4.93,12.01,0.09,0.09,0.09,3.28
PLUG,PLUG,Industrials,Electrical Equipment & Parts,2.78,83220723.0,1.25,-2.8,1.46,19.83,0.23,0.23,0.23,3.88
BAC,Bank of America,Financial Services,Banks - Diversified,53.91,43279157.0,1.13,0.75,2.61,15.12,2.33,2.33,2.33,385.23
XOM,Exxon Mobil,Energy,Oil & Gas Integrated,146.44,28519142.0,1.6,-3.65,-3.98,-7.08,4.18,4.18,4.18,608.69
ERIC,ERIC,Technology,Communication Equipment,11.37,44029875.0,3.39,-6.5,-4.29,-0.87,0.5,0.5,0.5,37.9
LION,LION,Other,Other,12.45,9033836.0,2.72,12.47,14.43,31.33,0.11,0.11,0.11,3.61
OCUL,OCUL,Healthcare,Biotechnology,9.82,5316554.0,2.02,10.84,11.72,15.67,0.05,0.05,0.05,2.14
UMC,UMC,Technology,Semiconductors,11.66,18839071.0,2.49,9.79,19.71,25.38,0.22,0.22,0.22,29.59
META,Meta,Communication Services,Internet Content & Information,688.55,15272657.0,1.17,1.73,9.32,11.84,10.52,10.52,10.52,1741.73
ORCL,Oracle,Technology,Software - Infrastructure,175.06,44936222.0,0.99,-1.84,26.77,14.49,7.87,7.87,7.87,503.48
CRWV,CoreWeave,Technology,Software - Infrastructure,116.85,23669147.0,0.46,-2.27,14.56,41.09,2.77,2.77,2.77,62.5
AMD,AMD,Technology,Semiconductors,278.39,35414017.0,1.01,0.05,13.61,39.57,9.86,9.86,9.86,453.89
AAL,AAL,Industrials,Airlines,12.78,79545620.0,1.39,4.16,12.9,18.33,1.02,1.02,1.02,8.44
