Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
NVTS,NVTS,Technology,Semiconductors,12.37,50364412.0,3.11,20.57,31.32,25.97,0.62,0.62,0.62,2.85
CRM,Salesforce,Technology,Software - Application,181.22,11694472.0,0.74,2.04,6.07,-7.21,2.12,2.12,2.12,169.8
GC=F,Gold (黃金),Index,Market Index,4810.9,105690.0,195.94,0.23,0.39,-3.8,0.51,0.51,0.51,0.0
BRK-B,Berkshire,Financial Services,Insurance - Diversified,475.12,4514857.0,0.99,0.22,-2.08,-3.54,2.15,2.15,2.15,1024.77
BBD,BBD,Financial Services,Banks - Regional,4.15,41106092.0,0.92,0.97,4.8,15.28,0.17,0.17,0.17,43.87
HRC=F,Steel (熱軋鋼),Index,Market Index,1077.0,78.0,97.5,2.96,2.96,6.11,0.0,0.0,0.0,0.0
NFLX,Netflix,Communication Services,Entertainment,107.79,44690406.0,1.35,0.07,5.62,14.23,4.82,4.82,4.82,457.23
WMT,Walmart,Consumer Defensive,Discount Stores,124.82,18263402.0,1.22,0.05,-3.34,-0.21,2.28,2.28,2.28,995.12
RKLB,RKLB,Industrials,Aerospace & Defense,82.93,40636185.0,2.03,12.68,24.26,5.52,3.37,3.37,3.37,47.94
PLUG,PLUG,Industrials,Electrical Equipment & Parts,2.86,57288642.0,0.81,-2.39,4.38,22.75,0.16,0.16,0.16,3.99
RUM,RUM,Communication Services,Internet Content & Information,6.39,11273138.0,7.06,14.52,25.05,17.25,0.07,0.07,0.07,1.38
HD,Home Depot,Consumer Cyclical,Home Improvement Retail,337.15,2827337.0,0.87,-0.52,-0.72,-1.25,0.95,0.95,0.95,335.81
GRAB,GRAB,Technology,Software - Application,4.02,76455430.0,1.4,2.55,9.24,4.69,0.31,0.31,0.31,16.48
ORCL,Oracle,Technology,Software - Infrastructure,178.34,43779269.0,1.05,5.02,29.36,15.29,7.81,7.81,7.81,512.91
XOM,Exxon Mobil,Energy,Oil & Gas Integrated,151.98,15161023.0,0.76,1.99,-1.97,-4.3,2.3,2.3,2.3,631.71
HOOD,HOOD,Financial Services,Capital Markets,86.85,51310614.0,1.37,-0.54,23.86,12.28,4.46,4.46,4.46,78.19
SOUN,SOUN,Technology,Software - Application,7.7,43232035.0,1.92,-1.91,17.56,-1.53,0.33,0.33,0.33,3.28
NN,NN,Technology,Software - Infrastructure,21.49,8235094.0,5.22,26.64,42.22,27.39,0.18,0.18,0.18,2.92
LRCX,Lam Research,Technology,Semiconductor Equipment & Materials,260.96,7788574.0,0.82,-1.58,0.85,15.23,2.03,2.03,2.03,327.77
PL,PL,Industrials,Aerospace & Defense,39.89,18400553.0,1.53,15.93,16.54,47.3,0.73,0.73,0.73,13.81
AMD,AMD,Technology,Semiconductors,278.26,62782038.0,2.29,7.8,17.59,41.75,17.47,17.47,17.47,453.68
LUNR,LUNR,Industrials,Aerospace & Defense,27.28,18688826.0,1.06,14.24,24.17,44.34,0.51,0.51,0.51,4.35
^GSPC,S&P 500,Index,Market Index,7041.28,2986124000.0,0.61,0.26,3.17,4.84,21026.13,21026.13,21026.13,0.0
DIS,Disney,Communication Services,Entertainment,103.9,8117281.0,1.04,0.83,4.12,3.59,0.84,0.84,0.84,184.25
^SOX,PHLX Semi,Index,Market Index,9329.35,0.0,0.0,0.97,7.36,19.04,0.0,0.0,0.0,0.0
LLY,Eli Lilly,Healthcare,Drug Manufacturers - General,903.99,2826977.0,1.15,-0.11,-5.36,-2.83,2.56,2.56,2.56,809.09
PII,PII,Consumer Cyclical,Recreational Vehicles,53.02,5569554.0,2.48,10.74,-6.09,-0.8,0.3,0.3,0.3,3.01
^IXIC,Nasdaq,Index,Market Index,24102.7,8765047000.0,0.98,0.36,5.61,7.22,211261.33,211261.33,211261.33,0.0
AMZN,Amazon,Consumer Cyclical,Internet Retail,249.7,41687942.0,0.74,0.48,6.87,16.03,10.41,10.41,10.41,2685.34
QCOM,Qualcomm,Technology,Semiconductors,134.47,7843767.0,0.9,1.07,5.26,2.19,1.05,1.05,1.05,143.62
INTC,Intel,Technology,Semiconductors,68.5,107369016.0,0.94,5.48,10.99,55.47,7.35,7.35,7.35,343.94
COST,Costco,Consumer Defensive,Discount Stores,987.21,1478726.0,0.7,0.25,-4.34,-0.9,1.46,1.46,1.46,438.19
VSH,VSH,Technology,Semiconductors,26.25,6185531.0,2.62,10.48,23.07,48.47,0.16,0.16,0.16,3.57
