Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
NIO,NIO,Consumer Cyclical,Auto Manufacturers,6.24,25196395.0,0.52,-0.95,17.51,32.2,0.16,0.16,0.16,15.78
CROX,CROX,Consumer Cyclical,Footwear & Accessories,89.01,1509623.0,1.4,6.39,11.91,6.87,0.13,0.13,0.13,4.62
MSTR,MicroStrategy,Technology,Software - Application,127.69,18346718.0,1.0,6.56,1.32,-8.67,2.34,2.34,2.34,44.13
NOK,NOK,Technology,Communication Equipment,8.89,83553078.0,1.39,0.79,11.4,13.25,0.74,0.74,0.74,49.63
GOOG,Alphabet,Communication Services,Internet Content & Information,297.66,10040475.0,0.43,1.09,8.73,-1.08,2.99,2.99,2.99,3600.79
AMD,AMD,Technology,Semiconductors,220.18,30668930.0,0.8,1.23,9.01,10.39,6.75,6.75,6.75,358.98
META,Meta,Communication Services,Internet Content & Information,573.02,9398292.0,0.38,-0.25,9.0,-13.25,5.39,5.39,5.39,1449.49
UNH,UnitedHealth,Healthcare,Healthcare Plans,281.36,5326328.0,0.67,1.48,8.62,-2.57,1.5,1.5,1.5,255.38
VG,VG,Energy,Oil & Gas Midstream,15.94,24865986.0,0.75,8.88,-9.07,29.8,0.4,0.4,0.4,39.16
COIN,Coinbase,Financial Services,Financial Data & Stock Exchanges,174.79,7085495.0,0.65,1.94,8.47,-15.03,1.24,1.24,1.24,47.13
WMT,Walmart,Consumer Defensive,Discount Stores,126.79,10434169.0,0.6,0.79,3.17,2.82,1.32,1.32,1.32,1010.82
V,Visa,Financial Services,Credit Services,303.33,3566139.0,0.43,0.84,2.64,-5.15,1.08,1.08,1.08,584.83
XOM,Exxon Mobil,Energy,Oil & Gas Integrated,163.37,12855143.0,0.41,1.67,-4.46,8.36,2.1,2.1,2.1,680.72
PLTR,Palantir,Technology,Software - Infrastructure,147.93,24294492.0,0.65,-0.36,3.4,-3.1,3.59,3.59,3.59,353.8
CACC,CACC,Financial Services,Credit Services,441.09,148407.0,0.91,5.9,5.15,-13.73,0.07,0.07,0.07,4.87
CELH,CELH,Consumer Defensive,Beverages - Non-Alcoholic,36.13,6838809.0,1.09,6.02,6.45,-17.3,0.25,0.25,0.25,9.31
BRK-B,Berkshire,Financial Services,Insurance - Diversified,476.38,3654808.0,0.86,-0.2,1.68,-4.8,1.74,1.74,1.74,1027.49
BMNR,BMNR,Financial Services,Capital Markets,20.6,40593808.0,0.78,5.91,12.02,1.23,0.84,0.84,0.84,9.38
KO,Coca-Cola,Consumer Defensive,Beverages - Non-Alcoholic,77.22,8256202.0,0.49,0.65,1.99,0.25,0.64,0.64,0.64,332.37
BTC-USD,Bitcoin,Crypto,Cryptocurrency,69508.86,41255768064.0,1.5,0.76,2.1,-7.15,2867641.38,2867641.38,2867641.38,0.0
CRWV,CoreWeave,Technology,Software - Infrastructure,80.94,15507212.0,0.61,-1.58,8.19,8.18,1.26,1.26,1.26,42.55
GRAB,GRAB,Technology,Software - Application,3.56,52887535.0,1.04,-1.66,-0.28,-11.66,0.19,0.19,0.19,14.6
MU,Micron,Technology,Semiconductors,377.76,41032787.0,0.64,3.15,5.75,-4.86,15.5,15.5,15.5,426.01
SMCI,Super Micro,Technology,Computer Hardware,22.05,23343236.0,0.69,-5.04,0.36,-31.61,0.51,0.51,0.51,13.24
^SOX,PHLX Semi,Index,Market Index,7916.1,0.0,0.0,1.06,6.15,1.21,0.0,0.0,0.0,0.0
QCOM,Qualcomm,Technology,Semiconductors,125.73,8003823.0,0.78,-0.84,-1.09,-8.23,1.01,1.01,1.01,134.29
NFLX,Netflix,Communication Services,Entertainment,98.93,36388759.0,0.92,0.27,5.89,-0.24,3.6,3.6,3.6,419.65
TSAT,TSAT,Technology,Communication Equipment,42.9,183126.0,1.18,6.96,15.82,29.26,0.01,0.01,0.01,2.19
^DJI,Dow Jones,Index,Market Index,46669.88,339872439.0,0.61,0.36,3.33,-2.68,15861.81,15861.81,15861.81,0.0
PLUG,PLUG,Industrials,Electrical Equipment & Parts,2.69,98457697.0,1.79,11.62,23.39,17.47,0.26,0.26,0.26,3.75
JPM,JPMorgan,Financial Services,Banks - Diversified,295.45,4957599.0,0.47,0.29,4.46,0.65,1.46,1.46,1.46,796.84
CAR,CAR,Industrials,Rental & Leasing Services,212.6,2449899.0,1.33,11.65,43.21,119.06,0.52,0.52,0.52,7.5
TSLA,Tesla,Consumer Cyclical,Auto Manufacturers,352.82,76849201.0,1.11,-2.15,-2.49,-13.0,27.11,27.11,27.11,1323.93
BBD,BBD,Financial Services,Banks - Regional,3.72,29603999.0,0.94,1.64,6.59,-0.53,0.11,0.11,0.11,39.32
APP,APP,Communication Services,Advertising Agencies,412.68,4249289.0,1.05,6.81,8.26,-18.85,1.75,1.75,1.75,139.47
AAL,AAL,Industrials,Airlines,10.9,37501101.0,0.73,0.55,5.83,-7.55,0.41,0.41,0.41,7.2
DIS,Disney,Communication Services,Entertainment,96.28,5773468.0,0.59,-0.34,4.18,-5.99,0.56,0.56,0.56,170.74
^IXIC,Nasdaq,Index,Market Index,21996.34,7201378000.0,0.79,0.54,5.0,-3.31,158403.94,158403.94,158403.94,0.0
ORCL,Oracle,Technology,Software - Infrastructure,145.54,11376612.0,0.58,-0.57,4.21,-5.98,1.66,1.66,1.66,418.58
CRM,Salesforce,Technology,Software - Application,185.03,7844534.0,0.7,-1.15,3.19,-8.12,1.45,1.45,1.45,173.37
MDA,MDA,Industrials,Aerospace & Defense,29.09,1754065.0,1.96,6.91,17.2,0.0,0.05,0.05,0.05,3.97
LRCX,Lam Research,Technology,Semiconductor Equipment & Materials,220.65,4003100.0,0.4,1.01,4.37,2.78,0.88,0.88,0.88,277.14
BETA,BETA,Industrials,Aerospace & Defense,16.53,2358053.0,1.35,7.13,17.23,-14.13,0.04,0.04,0.04,3.94
JNJ,J&J,Healthcare,Drug Manufacturers - General,240.97,4439889.0,0.62,-0.85,0.22,0.56,1.07,1.07,1.07,580.71
ABBV,AbbVie,Healthcare,Drug Manufacturers - General,206.69,4860107.0,0.75,-1.03,-1.29,-11.04,1.0,1.0,1.0,365.59
MA,Mastercard,Financial Services,Credit Services,501.5,1898743.0,0.49,1.63,3.56,-4.41,0.95,0.95,0.95,447.56
INTC,Intel,Technology,Semiconductors,50.78,78650146.0,0.79,0.79,17.74,10.51,3.99,3.99,3.99,254.97
HRC=F,Steel (熱軋鋼),Index,Market Index,1083.0,46.0,0.25,3.04,4.03,6.59,0.0,0.0,0.0,0.0
HOLX,HOLX,Healthcare,Medical Instruments & Supplies,76.01,97401295.0,37.49,0.48,0.45,0.34,7.4,7.4,7.4,16.97
DIOD,DIOD,Technology,Semiconductors,73.62,580275.0,1.38,7.35,7.95,14.28,0.04,0.04,0.04,3.41
AMZN,Amazon,Consumer Cyclical,Internet Retail,212.79,25199676.0,0.53,1.44,6.75,-2.81,5.36,5.36,5.36,2284.28
BOOT,BOOT,Consumer Cyclical,Apparel Retail,149.03,957657.0,0.99,10.26,-0.13,-19.34,0.14,0.14,0.14,4.54
COST,Costco,Consumer Defensive,Discount Stores,1018.55,1447118.0,0.74,0.35,3.53,3.66,1.47,1.47,1.47,452.1
WING,WING,Consumer Cyclical,Restaurants,164.83,1314454.0,0.83,8.08,6.71,-30.26,0.22,0.22,0.22,4.58
KTOS,KTOS,Industrials,Aerospace & Defense,74.09,4115799.0,0.87,10.07,2.99,-13.39,0.3,0.3,0.3,13.88
ONDS,ONDS,Technology,Communication Equipment,9.52,45029105.0,0.7,-0.83,8.18,-9.25,0.43,0.43,0.43,4.59
MSFT,Microsoft,Technology,Software - Infrastructure,372.88,16026438.0,0.44,-0.16,4.52,-9.2,5.98,5.98,5.98,2771.39
SOFI,SOFI,Financial Services,Credit Services,16.27,42221239.0,0.76,2.65,6.83,-15.48,0.69,0.69,0.69,20.75
HG=F,Copper (銅),Index,Market Index,5.61,23971.0,10.84,0.76,2.53,-2.56,0.0,0.0,0.0,0.0
EHC,EHC,Healthcare,Medical Care Facilities,105.15,1624697.0,1.94,7.97,7.77,-2.3,0.17,0.17,0.17,10.58
CL=F,Crude Oil (原油),Index,Market Index,112.61,241662.0,0.57,0.96,13.02,39.01,0.03,0.03,0.03,0.0
HD,Home Depot,Consumer Cyclical,Home Improvement Retail,326.65,2446082.0,0.58,1.56,1.55,-9.69,0.8,0.8,0.8,325.35
PG,P&G,Consumer Defensive,Household & Personal Products,142.77,6818899.0,0.72,-0.24,0.04,-7.29,0.97,0.97,0.97,334.15
ALM,ALM,Basic Materials,Other Industrial Metals & Mining,16.63,6556787.0,1.39,8.27,11.54,-13.83,0.11,0.11,0.11,4.69
SNAP,SNAP,Communication Services,Internet Content & Information,4.71,47841239.0,0.6,1.73,19.85,-11.8,0.23,0.23,0.23,7.95
AAPL,Apple,Technology,Consumer Electronics,258.86,29063757.0,0.7,1.15,4.04,-0.55,7.52,7.52,7.52,3804.7
^VIX,VIX,Index,Market Index,24.17,0.0,0.0,1.26,-22.16,1.77,0.0,0.0,0.0,0.0
TXN,Texas Inst,Technology,Semiconductors,199.42,4234570.0,0.76,2.33,4.78,0.73,0.84,0.84,0.84,181.56
BTE,BTE,Energy,Oil & Gas E&P,4.4,27061794.0,0.81,3.53,1.62,10.55,0.12,0.12,0.12,3.38
