Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
PLUG,PLUG,Industrials,Electrical Equipment & Parts,2.77,57241538.0,0.74,1.09,2.97,25.34,0.16,0.16,0.16,3.86
SMCI,Super Micro,Technology,Computer Hardware,25.97,29587443.0,0.97,2.81,17.78,-15.95,0.77,0.77,0.77,15.59
HD,Home Depot,Consumer Cyclical,Home Improvement Retail,341.16,2785753.0,0.78,1.13,4.44,0.66,0.95,0.95,0.95,339.8
NVDA,NVIDIA,Technology,Semiconductors,189.31,126951527.0,0.96,0.36,6.57,3.37,24.03,24.03,24.03,4601.18
MARA,MARA,Financial Services,Capital Markets,10.36,49246143.0,1.14,8.6,17.06,18.26,0.51,0.51,0.51,3.94
LLY,Eli Lilly,Healthcare,Drug Manufacturers - General,929.55,2084848.0,0.97,-1.06,0.27,-4.88,1.94,1.94,1.94,831.96
ADPT,ADPT,Healthcare,Biotechnology,14.13,3091346.0,1.53,10.48,0.36,13.49,0.04,0.04,0.04,2.18
WMT,Walmart,Consumer Defensive,Discount Stores,124.57,12938126.0,0.86,-1.74,-1.75,-0.61,1.61,1.61,1.61,993.12
META,Meta,Communication Services,Internet Content & Information,634.53,9422523.0,0.56,0.74,10.73,-0.57,5.98,5.98,5.98,1605.08
GOOG,Alphabet,Communication Services,Internet Content & Information,319.21,12123704.0,0.81,1.11,7.24,5.28,3.87,3.87,3.87,3861.48
HG=F,Copper (銅),Index,Market Index,6.0,60775.0,50.65,2.27,7.52,3.07,0.0,0.0,0.0,0.0
BBD,BBD,Financial Services,Banks - Regional,4.09,31489830.0,0.78,1.49,9.95,11.75,0.13,0.13,0.13,43.23
KO,Coca-Cola,Consumer Defensive,Beverages - Non-Alcoholic,76.41,12666048.0,1.08,-1.37,-1.05,-1.55,0.97,0.97,0.97,328.88
V,Visa,Financial Services,Credit Services,309.39,6778654.0,1.27,1.65,2.0,0.94,2.1,2.1,2.1,596.52
^IXIC,Nasdaq,Index,Market Index,23183.74,6829636000.0,0.73,1.23,5.4,3.91,158336.48,158336.48,158336.48,0.0
JPM,JPMorgan,Financial Services,Banks - Diversified,313.68,5888261.0,0.77,1.23,6.17,10.88,1.85,1.85,1.85,846.01
SNOW,SNOW,Technology,Software - Application,134.24,14749826.0,1.34,10.84,-10.14,-24.27,1.98,1.98,1.98,46.41
^DJI,Dow Jones,Index,Market Index,48218.25,455852061.0,1.02,0.63,3.32,3.3,21980.39,21980.39,21980.39,0.0
MAAS,MAAS,Financial Services,Asset Management,6.11,249502.0,1.48,14.21,3.56,11.09,0.0,0.0,0.0,1.91
^SOX,PHLX Semi,Index,Market Index,9039.52,0.0,0.0,1.68,14.19,18.27,0.0,0.0,0.0,0.0
UNH,UnitedHealth,Healthcare,Healthcare Plans,313.0,6071833.0,0.61,2.85,11.25,12.98,1.9,1.9,1.9,284.1
CL=F,Crude Oil (原油),Index,Market Index,98.01,313886.0,0.73,1.49,-12.81,2.38,0.03,0.03,0.03,0.0
PFE,PFE,Healthcare,Drug Manufacturers - General,27.34,44007893.0,1.37,1.56,-1.76,1.79,1.2,1.2,1.2,155.52
CRCL,CRCL,Financial Services,Capital Markets,98.68,13575205.0,1.34,12.09,7.09,-13.58,1.34,1.34,1.34,26.24
AAPL,Apple,Technology,Consumer Electronics,259.2,35080398.0,0.91,-0.49,0.13,1.35,9.09,9.09,9.09,3809.7
^VIX,VIX,Index,Market Index,19.12,0.0,0.0,-0.57,-20.89,-29.94,0.0,0.0,0.0,0.0
MA,Mastercard,Financial Services,Credit Services,508.58,2707471.0,0.84,1.99,1.41,2.27,1.38,1.38,1.38,453.88
NET,NET,Technology,Software - Infrastructure,184.02,6578249.0,0.94,10.2,-13.11,-13.24,1.21,1.21,1.21,64.77
AMZN,Amazon,Consumer Cyclical,Internet Retail,239.89,39846563.0,0.88,0.63,12.74,14.49,9.56,9.56,9.56,2579.84
SI=F,Silver (白銀),Index,Market Index,75.74,38006.0,1418.13,-0.77,4.24,-10.55,0.0,0.0,0.0,0.0
NAVN,NAVN,Technology,Software - Application,13.59,3560308.0,1.21,9.33,7.86,53.04,0.05,0.05,0.05,3.41
SYRE,SYRE,Healthcare,Biotechnology,63.27,5324307.0,7.15,23.36,29.18,56.57,0.34,0.34,0.34,4.97
TSM,TSMC,Technology,Semiconductors,369.57,8588279.0,0.83,-0.28,8.14,9.76,3.17,3.17,3.17,1916.78
CRDO,CRDO,Technology,Semiconductors,134.36,9371350.0,1.71,12.35,31.13,20.43,1.26,1.26,1.26,24.78
ONDS,ONDS,Technology,Communication Equipment,9.47,50919193.0,1.12,3.72,-0.53,-8.33,0.48,0.48,0.48,4.56
