Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
^VIX,VIX,Index,Market Index,19.31,0.0,0.0,2.06,7.64,-28.35,0.0,0.0,0.0,0.0
MOH,MOH,Healthcare,Healthcare Plans,174.7,3357609.0,2.42,14.18,17.35,23.25,0.59,0.59,0.59,9.1
AAL,AAL,Industrials,Airlines,11.78,72794914.0,1.12,2.43,-3.99,9.99,0.86,0.86,0.86,7.78
HRC=F,Steel (熱軋鋼),Index,Market Index,1113.0,142.0,177.5,6.51,6.41,10.31,0.0,0.0,0.0,0.0
PLTR,Palantir,Technology,Software - Infrastructure,141.57,58248826.0,1.35,-7.24,-0.83,-8.53,8.25,8.25,8.25,338.59
PUMP,PUMP,Energy,Oil & Gas Equipment & Services,16.83,2914892.0,1.12,9.21,14.02,13.33,0.05,0.05,0.05,2.06
ON,ON,Technology,Semiconductors,97.78,20742548.0,1.57,9.88,22.33,56.85,2.03,2.03,2.03,38.46
NSC,NSC,Industrials,Railroads,321.44,1413247.0,1.2,7.75,6.22,13.33,0.45,0.45,0.45,72.19
MARA,MARA,Financial Services,Capital Markets,11.8,42993968.0,0.88,-0.34,2.16,43.03,0.51,0.51,0.51,4.49
SMCI,Super Micro,Technology,Computer Hardware,26.75,46360162.0,1.81,-8.33,-5.81,20.33,1.24,1.24,1.24,16.06
JNJ,J&J,Healthcare,Drug Manufacturers - General,230.65,6947896.0,0.75,2.01,-1.66,-1.96,1.6,1.6,1.6,555.55
APLD,APLD,Technology,Information Technology Services,36.35,51738549.0,2.57,12.09,20.8,35.68,1.88,1.88,1.88,10.39
INTC,Intel,Technology,Semiconductors,66.78,124372383.0,1.23,2.31,-2.51,51.57,8.31,8.31,8.31,335.3
MSFT,Microsoft,Technology,Software - Infrastructure,415.75,37996014.0,1.06,-3.97,-1.07,11.54,15.8,15.8,15.8,3090.01
NVTS,NVTS,Technology,Semiconductors,18.51,53226319.0,0.91,0.22,49.64,99.46,0.99,0.99,0.99,4.27
SEDG,SEDG,Technology,Solar,47.36,5650889.0,1.77,11.17,21.72,-0.65,0.27,0.27,0.27,2.86
UNH,UnitedHealth,Healthcare,Healthcare Plans,354.56,6328064.0,0.51,0.29,12.06,30.22,2.24,2.24,2.24,322.02
ABBV,AbbVie,Healthcare,Drug Manufacturers - General,200.95,7449537.0,1.06,0.22,-3.85,-2.07,1.5,1.5,1.5,355.43
WCN,WCN,Industrials,Waste Management,168.89,2424732.0,1.48,7.91,5.56,7.04,0.41,0.41,0.41,43.17
CRM,Salesforce,Technology,Software - Application,173.3,22673643.0,1.62,-8.69,-4.37,-5.31,3.93,3.93,3.93,141.77
QS,QS,Consumer Cyclical,Auto Parts,7.41,112484747.0,6.59,1.37,5.26,8.81,0.83,0.83,0.83,4.54
COST,Costco,Consumer Defensive,Discount Stores,1014.38,961194.0,0.61,1.06,2.75,4.17,0.98,0.98,0.98,450.03
AAPL,Apple,Technology,Consumer Electronics,273.43,33138070.0,0.71,0.1,3.81,8.66,9.06,9.06,9.06,4014.26
OPEN,OPEN,Real Estate,Real Estate Services,5.22,39820214.0,0.8,-3.87,-0.95,0.77,0.21,0.21,0.21,5.0
ONDS,ONDS,Technology,Communication Equipment,10.54,51772050.0,0.73,-4.7,3.33,-1.31,0.55,0.55,0.55,5.08
CHDN,CHDN,Consumer Cyclical,Gambling,97.91,1868905.0,1.75,10.09,4.97,13.78,0.18,0.18,0.18,6.82
V,Visa,Financial Services,Credit Services,308.88,7251117.0,1.14,-0.77,-1.97,1.69,2.24,2.24,2.24,595.53
SNAP,SNAP,Communication Services,Internet Content & Information,5.57,43307451.0,0.77,-4.62,-7.48,27.75,0.24,0.24,0.24,9.41
VC,VC,Consumer Cyclical,Auto Parts,109.4,1610149.0,2.06,9.41,18.02,24.7,0.18,0.18,0.18,2.99
QCOM,Qualcomm,Technology,Semiconductors,133.95,10082586.0,1.07,-1.56,-0.39,4.1,1.35,1.35,1.35,143.06
WST,WST,Healthcare,Medical Instruments & Supplies,309.7,2416794.0,2.57,12.86,14.78,26.27,0.75,0.75,0.75,22.32
^DJI,Dow Jones,Index,Market Index,49310.32,455474869.0,0.97,-0.36,1.51,6.91,22459.61,22459.61,22459.61,0.0
PG,P&G,Consumer Defensive,Household & Personal Products,145.71,11054178.0,1.25,2.0,1.82,1.78,1.61,1.61,1.61,340.49
SMR,SMR,Industrials,Specialty Industrial Machinery,12.72,66994143.0,1.23,-6.26,11.48,11.29,0.85,0.85,0.85,4.12
WULF,WULF,Financial Services,Capital Markets,20.37,36003302.0,1.08,-0.88,5.49,25.59,0.73,0.73,0.73,9.98
HD,Home Depot,Consumer Cyclical,Home Improvement Retail,340.16,1897882.0,0.56,0.19,0.89,2.8,0.65,0.65,0.65,338.81
SOFI,SOFI,Financial Services,Credit Services,18.32,51402191.0,0.83,-3.88,-3.73,9.7,0.94,0.94,0.94,23.36
SUNB,SUNB,Industrials,Rental & Leasing Services,76.35,3641392.0,1.36,9.18,14.62,9.68,0.28,0.28,0.28,31.56
PLUG,PLUG,Industrials,Electrical Equipment & Parts,3.18,65863128.0,0.83,-0.31,11.19,38.86,0.21,0.21,0.21,4.43
TXN,Texas Inst,Technology,Semiconductors,282.23,25620382.0,3.35,19.43,26.5,45.01,7.23,7.23,7.23,256.96
UNP,UNP,Industrials,Railroads,271.26,5352948.0,1.59,8.77,8.04,13.18,1.45,1.45,1.45,161.04
LLY,Eli Lilly,Healthcare,Drug Manufacturers - General,917.65,1636457.0,0.56,-0.42,1.51,1.62,1.5,1.5,1.5,819.79
MA,Mastercard,Financial Services,Credit Services,502.38,2723610.0,0.92,-1.53,-3.12,0.69,1.37,1.37,1.37,448.34
DIS,Disney,Communication Services,Entertainment,103.65,4863968.0,0.61,-1.12,-0.24,7.53,0.5,0.5,0.5,183.62
^SOX,PHLX Semi,Index,Market Index,10078.57,0.0,0.0,1.71,8.03,28.02,0.0,0.0,0.0,0.0
^IXIC,Nasdaq,Index,Market Index,24438.5,6705087000.0,0.73,-0.89,1.39,12.3,163862.29,163862.29,163862.29,0.0
TSM,TSMC,Technology,Semiconductors,382.66,11464935.0,0.69,-1.23,5.31,11.48,4.39,4.39,4.39,1984.63
IREN,IREN,Financial Services,Capital Markets,52.02,57211246.0,1.66,7.5,9.06,26.51,2.98,2.98,2.98,17.26
SI=F,Silver (白銀),Index,Market Index,75.46,62694.0,494.43,-3.12,-4.0,8.93,0.0,0.0,0.0,0.0
KDP,KDP,Consumer Defensive,Beverages - Non-Alcoholic,28.53,20256287.0,1.61,7.5,9.56,8.85,0.58,0.58,0.58,38.76
CL=F,Crude Oil (原油),Index,Market Index,97.0,345751.0,1.45,4.35,2.44,5.04,0.03,0.03,0.03,0.0
MSTR,MicroStrategy,Technology,Software - Application,172.47,19260411.0,0.66,-3.84,15.8,26.58,3.32,3.32,3.32,60.18
LBRT,LBRT,Energy,Oil & Gas Equipment & Services,32.32,7832150.0,2.39,9.86,15.59,8.82,0.25,0.25,0.25,5.24
ORCL,Oracle,Technology,Software - Infrastructure,176.28,35993737.0,0.96,-5.98,-1.16,19.84,6.34,6.34,6.34,506.99
BTC-USD,Bitcoin,Crypto,Cryptocurrency,78050.44,40943484928.0,1.13,-0.2,3.07,16.69,3195656.91,3195656.91,3195656.91,0.0
EQPT,EQPT,Industrials,Rental & Leasing Services,24.53,5044694.0,3.2,14.2,21.38,17.93,0.12,0.12,0.12,6.53
STM,STM,Technology,Semiconductors,49.71,25562643.0,1.82,10.81,19.58,55.59,1.27,1.27,1.27,44.18
NOK,NOK,Technology,Communication Equipment,10.33,174464844.0,2.42,4.77,0.39,25.21,1.8,1.8,1.8,57.67
META,Meta,Communication Services,Internet Content & Information,659.15,11599083.0,1.03,-2.31,-2.62,11.17,7.65,7.65,7.65,1673.2
URI,URI,Industrials,Rental & Leasing Services,986.78,1469635.0,2.93,22.92,26.92,32.13,1.45,1.45,1.45,62.05
JPM,JPMorgan,Financial Services,Banks - Diversified,311.69,4965587.0,0.58,-0.42,0.56,6.6,1.55,1.55,1.55,835.17
AZZ,AZZ,Industrials,Specialty Business Services,146.59,679484.0,3.33,8.66,9.59,17.78,0.1,0.1,0.1,4.38
MBLY,MBLY,Consumer Cyclical,Auto Parts,8.7,22461929.0,3.75,10.13,11.25,22.19,0.2,0.2,0.2,7.32
AMD,AMD,Technology,Semiconductors,305.33,41583982.0,0.93,0.62,9.73,48.67,12.7,12.7,12.7,497.81
