Code,Close,Daily_Chg%,Daily_Amount_B,Volume,Sector,Name,Industry,RVOL,Weekly_Chg%,Monthly_Chg%,Vol_Increase
5274.TWO,12985.0,-3.9571005917159763,63.1029448,485968.0,伺服器IC,信驊,伺服器IC,0,0,0,0
6669.TW,4905.0,-1.1088709677419355,53.80613325,1096965.0,AI伺服器,緯穎,AI伺服器,0,0,0,0
3661.TW,3725.0,-10.0,123.5247995,3316102.0,ASIC設計,世芯-KY,ASIC設計,0,0,0,0
7769.TWO,6395.0,-4.6234153616703955,38.2878882,598716.0,IC測試(興櫃),鴻勁,IC測試(興櫃),0,0,0,0
6515.TW,7040.0,-4.542372881355932,32.9734592,468373.0,一般,穎崴,一般,0,0,0,0
2059.TW,7995.0,-1.051980198019802,31.3088997,391606.0,一般,川湖,一般,0,0,0,0
3008.TW,4265.0,-1.8411967779056386,203.26550705,4765897.0,光學鏡頭,大立光,光學鏡頭,0,0,0,0
3443.TW,4020.0,-5.85480093676815,112.79115,2805750.0,一般,創意,一般,0,0,0,0
3653.TW,3070.0,-3.912363067292645,33.0644219,1077017.0,一般,健策,一般,0,0,0,0
6510.TWO,2700.0,-2.7027027027027026,20.120562,745206.0,一般,精測,一般,0,0,0,0
6223.TWO,6340.0,-4.518072289156627,52.0037866,820249.0,一般,旺矽,一般,0,0,0,0
3131.TWO,3045.0,-5.14018691588785,17.76943245,583561.0,一般,弘塑,一般,0,0,0,0
3529.TWO,2415.0,-5.294117647058823,25.2865956,1047064.0,一般,力旺,一般,0,0,0,0
2330.TW,2420.0,-0.819672131147541,981.504931,40558055.0,半導體業,台積電,半導體業,0,0,0,0
8299.TWO,2050.0,-5.529953917050691,138.1644035,6739727.0,一般,群聯,一般,0,0,0,0
2383.TW,4970.0,-3.024390243902439,125.0891348,2516884.0,一般,台光電,一般,0,0,0,0
2454.TW,3660.0,-4.313725490196078,456.7536162,12479607.0,IC設計,聯發科,IC設計,0,0,0,0
3665.TW,1775.0,-4.825737265415549,49.60004975,2794369.0,一般,貿聯-KY,一般,0,0,0,0
6805.TW,1320.0,-6.382978723404255,14.0365764,1063377.0,一般,富世達,一般,0,0,0,0
3017.TW,2120.0,-4.719101123595506,93.2010088,4396274.0,一般,奇鋐,一般,0,0,0,0
3533.TW,1925.0,-2.7777777777777777,15.6026255,810526.0,一般,嘉澤,一般,0,0,0,0
5269.TW,1525.0,0.9933774834437087,17.25151675,1131247.0,一般,祥碩,一般,0,0,0,0
6442.TW,1315.0,-4.363636363636364,35.1628107,2673978.0,一般,光聖,一般,0,0,0,0
6781.TW,1060.0,-4.072398190045249,12.9280144,1219624.0,一般,AES-KY,一般,0,0,0,0
2345.TW,2280.0,-5.197505197505198,70.4681652,3090709.0,一般,智邦,一般,0,0,0,0
2308.TW,1855.0,-1.8518518518518516,201.5315407,10864234.0,一般,台達電,一般,0,0,0,0
6409.TW,1080.0,2.3696682464454977,13.0414536,1207542.0,一般,旭隼,一般,0,0,0,0
2404.TW,1185.0,-3.6585365853658534,28.6504086,2417756.0,一般,漢唐,一般,0,0,0,0
7734.TWO,2770.0,0.0,7.5146499,271287.0,封裝材料(興櫃),印能科技,封裝材料(興櫃),0,0,0,0
1590.TW,1290.0,-2.272727272727273,7.767348,602120.0,一般,亞德客-KY,一般,0,0,0,0
3324.TW,864.0,-4.530386740331491,21.55536576,2494834.0,一般,雙鴻,一般,0,0,0,0
8210.TW,1110.0,-2.2026431718061676,12.229647,1101770.0,一般,勤誠,一般,0,0,0,0
4749.TWO,827.0,-2.82021151586369,14.6919858,1776540.0,一般,新應材,一般,0,0,0,0
2360.TW,1820.0,-1.6216216216216217,47.7920716,2625938.0,一般,致茂,一般,0,0,0,0
7750.TWO,2035.0,0.24630541871921183,7.72431055,379573.0,工具機(興櫃),新代,工具機(興櫃),0,0,0,0
5536.TWO,1155.0,-2.11864406779661,9.6637233,836686.0,一般,聖暉*,一般,0,0,0,0
3491.TWO,1195.0,-5.158730158730158,13.35779365,1117807.0,一般,昇達科,一般,0,0,0,0
1519.TW,692.0,-4.814305364511692,25.582202,3696850.0,一般,華城,一般,0,0,0,0
