Code,Close,Daily_Chg%,Daily_Amount_B,Volume,Sector,Name,Industry,RVOL,Weekly_Chg%,Monthly_Chg%,Vol_Increase
5274.TWO,12950.0,-6.868033081625315,44.029482,339996.0,伺服器IC,信驊,伺服器IC,0,0,0,0
6669.TW,4620.0,-9.67741935483871,75.1919784,1627532.0,AI伺服器,緯穎,AI伺服器,0,0,0,0
3661.TW,3480.0,-7.6923076923076925,75.2625864,2162718.0,ASIC設計,世芯-KY,ASIC設計,0,0,0,0
7769.TWO,6070.0,-9.335324869305452,47.6399094,784842.0,IC測試(興櫃),鴻勁,IC測試(興櫃),0,0,0,0
6515.TW,6055.0,0.0,45.17641555,746101.0,一般,穎崴,一般,0,0,0,0
2059.TW,7890.0,-8.838821490467938,67.7859882,859138.0,一般,川湖,一般,0,0,0,0
3008.TW,4010.0,-5.868544600938967,82.7771067,2064267.0,光學鏡頭,大立光,光學鏡頭,0,0,0,0
3443.TW,3835.0,-8.363201911589007,90.56394685,2361511.0,一般,創意,一般,0,0,0,0
3653.TW,3210.0,-5.44918998527246,35.6538873,1110713.0,一般,健策,一般,0,0,0,0
6510.TWO,2585.0,-3.544776119402985,8.5341707,330142.0,一般,精測,一般,0,0,0,0
6223.TWO,5600.0,-10.0,60.417504,1078884.0,一般,旺矽,一般,0,0,0,0
3131.TWO,2930.0,-10.0,14.5271451,495807.0,一般,弘塑,一般,0,0,0,0
3529.TWO,2350.0,-7.114624505928854,11.2322715,477969.0,一般,力旺,一般,0,0,0,0
2330.TW,2290.0,-7.28744939271255,2194.568143,95832670.0,半導體業,台積電,半導體業,0,0,0,0
8299.TWO,1785.0,-9.848484848484848,123.5076486,6919196.0,一般,群聯,一般,0,0,0,0
2383.TW,4495.0,-10.0,134.5935153,2994294.0,一般,台光電,一般,0,0,0,0
2454.TW,3370.0,-8.91891891891892,369.4246909,10962157.0,IC設計,聯發科,IC設計,0,0,0,0
3665.TW,1765.0,-9.718670076726342,58.93213215,3338931.0,一般,貿聯-KY,一般,0,0,0,0
6805.TW,1345.0,-4.946996466431095,13.0127674,967492.0,一般,富世達,一般,0,0,0,0
3017.TW,2200.0,-1.1235955056179776,121.95106,5543230.0,一般,奇鋐,一般,0,0,0,0
3533.TW,1865.0,-7.673267326732673,22.832076,1224240.0,一般,嘉澤,一般,0,0,0,0
5269.TW,1435.0,-5.2805280528052805,9.9547385,693710.0,一般,祥碩,一般,0,0,0,0
6442.TW,1300.0,-3.7037037037037033,32.465992,2497384.0,一般,光聖,一般,0,0,0,0
6781.TW,960.0,-8.133971291866029,12.6489504,1317599.0,一般,AES-KY,一般,0,0,0,0
2345.TW,2090.0,-10.0,71.6693604,3429156.0,一般,智邦,一般,0,0,0,0
2308.TW,1740.0,-8.661417322834646,247.9241262,14248513.0,一般,台達電,一般,0,0,0,0
6409.TW,967.0,-5.196078431372549,8.18992914,846942.0,一般,旭隼,一般,0,0,0,0
2404.TW,1160.0,-7.199999999999999,38.9294492,3355987.0,一般,漢唐,一般,0,0,0,0
7734.TWO,2850.0,-9.81012658227848,8.977215,314990.0,封裝材料(興櫃),印能科技,封裝材料(興櫃),0,0,0,0
1590.TW,1265.0,-6.296296296296296,10.6402439,841126.0,一般,亞德客-KY,一般,0,0,0,0
3324.TW,913.0,1.2195121951219512,35.77874443,3918811.0,一般,雙鴻,一般,0,0,0,0
8210.TW,1095.0,-6.808510638297872,12.67702305,1157719.0,一般,勤誠,一般,0,0,0,0
4749.TWO,797.0,-7.325581395348838,9.38960046,1178118.0,一般,新應材,一般,0,0,0,0
2360.TW,1850.0,-7.035175879396985,70.540981,3813026.0,一般,致茂,一般,0,0,0,0
7750.TWO,1815.0,-7.161125319693094,3.9251916,216264.0,工具機(興櫃),新代,工具機(興櫃),0,0,0,0
5536.TWO,1140.0,-9.881422924901186,7.5324816,660744.0,一般,聖暉*,一般,0,0,0,0
3491.TWO,1355.0,3.435114503816794,104.04637145,7678699.0,一般,昇達科,一般,0,0,0,0
1519.TW,655.0,-5.209840810419681,16.707085,2550700.0,一般,華城,一般,0,0,0,0
6944.TWO,976.0,-5.700483091787439,6.51439008,667458.0,廢水處理(興櫃),兆聯實業,廢水處理(興櫃),0,0,0,0
6739.TWO,1120.0,-7.818930041152264,7.7774032,694411.0,半導體設備(興櫃),竹陞科技,半導體設備(興櫃),0,0,0,0
7751.TWO,1130.0,-8.870967741935484,1.6181148,143196.0,自動化(興櫃),竑騰,自動化(興櫃),0,0,0,0
3293.TWO,686.0,-2.556818181818182,12.35848894,1801529.0,一般,鈊象,一般,0,0,0,0
7805.TWO,601.0,-3.5313001605136436,0.40004964,66564.0,網通(興櫃),威聯通,網通(興櫃),0,0,0,0
6640.TWO,937.0,-9.029126213592233,3.21610258,343234.0,一般,均華,一般,0,0,0,0
5289.TWO,1275.0,-8.60215053763441,45.22066725,3546719.0,工控記憶體,宜鼎,工控記憶體,0,0,0,0
4583.TW,560.0,-7.131011608623548,0.5032552,89867.0,一般,台灣精銳,一般,0,0,0,0
