Date,open,open,high,high,low,low,close,close,volume,volume
2025-01-02,36.45000076293945,48.19047546386719,36.45000076293945,48.19047546386719,36.45000076293945,48.47618865966797,36.45000076293945,48.47618865966797,692147,1038503
2025-01-03,36.45000076293945,49.0476188659668,36.45000076293945,49.0476188659668,36.45000076293945,49.42856979370117,36.45000076293945,49.42856979370117,398256,964733
2025-01-06,36.099998474121094,49.0476188659668,36.099998474121094,49.0476188659668,36.599998474121094,49.33333206176758,36.599998474121094,49.33333206176758,809427,1000498
2025-01-07,36.29999923706055,49.14285659790039,36.29999923706055,49.14285659790039,36.29999923706055,49.238094329833984,36.29999923706055,49.238094329833984,595303,1329454
2025-01-08,35.79999923706055,48.28571319580078,35.79999923706055,48.28571319580078,35.79999923706055,48.28571319580078,35.79999923706055,48.28571319580078,1091435,1223691
2025-01-09,35.400001525878906,48.095237731933594,35.400001525878906,48.095237731933594,35.400001525878906,48.47618865966797,35.400001525878906,48.47618865966797,1373159,2110290
2025-01-10,34.599998474121094,47.380950927734375,34.599998474121094,47.380950927734375,34.650001525878906,47.380950927734375,34.650001525878906,47.380950927734375,1426264,3711701
2025-01-13,34.099998474121094,46.28571319580078,34.099998474121094,46.28571319580078,34.400001525878906,46.28571319580078,34.400001525878906,46.28571319580078,1010656,3229615
2025-01-14,34.29999923706055,44.9523811340332,34.29999923706055,44.9523811340332,34.54999923706055,45.761905670166016,34.54999923706055,45.761905670166016,418130,2341544
2025-01-15,34.5,44.80952453613281,34.5,44.80952453613281,34.599998474121094,45.523807525634766,34.599998474121094,45.523807525634766,261186,2850314
2025-01-16,34.650001525878906,45.33333206176758,34.650001525878906,45.33333206176758,35.099998474121094,45.380950927734375,35.099998474121094,45.380950927734375,466826,3298263
2025-01-17,34.95000076293945,44.47618865966797,34.95000076293945,44.47618865966797,34.95000076293945,45.14285659790039,34.95000076293945,45.14285659790039,304731,2746058
2025-01-20,34.900001525878906,45.095237731933594,34.900001525878906,45.095237731933594,34.900001525878906,46.57142639160156,34.900001525878906,46.57142639160156,240123,2234239
2025-01-21,34.70000076293945,46.523807525634766,34.70000076293945,46.523807525634766,35.0,47.33333206176758,35.0,47.33333206176758,186300,1832489
2025-01-22,35.25,46.9523811340332,35.25,46.9523811340332,35.25,47.47618865966797,35.25,47.47618865966797,359622,1586275
2025-02-03,35.0,47.238094329833984,35.0,47.238094329833984,35.04999923706055,48.85714340209961,35.04999923706055,48.85714340209961,527400,2822984
2025-02-04,34.75,48.761905670166016,34.75,48.761905670166016,35.04999923706055,49.61904525756836,35.04999923706055,49.61904525756836,395913,2589221
2025-02-05,35.0,49.523807525634766,35.0,49.523807525634766,35.099998474121094,49.80952453613281,35.099998474121094,49.80952453613281,272800,2381597
2025-02-06,34.95000076293945,49.33333206176758,34.95000076293945,49.33333206176758,35.150001525878906,49.42856979370117,35.150001525878906,49.42856979370117,236574,1104274
2025-02-07,35.04999923706055,49.14285659790039,35.04999923706055,49.14285659790039,35.20000076293945,49.14285659790039,35.20000076293945,49.14285659790039,201368,1053998
2025-02-10,35.0,48.28571319580078,35.0,48.28571319580078,35.0,48.761905670166016,35.0,48.761905670166016,229151,1140314
2025-02-11,35.0,48.47618865966797,35.0,48.47618865966797,35.20000076293945,48.85714340209961,35.20000076293945,48.85714340209961,312400,973652
2025-02-12,35.0,48.28571319580078,35.0,48.28571319580078,35.20000076293945,48.57142639160156,35.20000076293945,48.57142639160156,210633,964144
2025-02-13,35.20000076293945,48.095237731933594,35.20000076293945,48.095237731933594,35.70000076293945,49.33333206176758,35.70000076293945,49.33333206176758,577482,1435850
2025-02-14,35.5,49.33333206176758,35.5,49.33333206176758,35.54999923706055,50.47618865966797,35.54999923706055,50.47618865966797,355135,1634712
2025-02-17,35.54999923706055,50.47618865966797,35.54999923706055,50.47618865966797,35.75,50.47618865966797,35.75,50.47618865966797,327149,1374625
2025-02-18,35.5,50.28571319580078,35.5,50.28571319580078,35.54999923706055,50.380950927734375,35.54999923706055,50.380950927734375,221692,795125
2025-02-19,35.54999923706055,50.380950927734375,35.54999923706055,50.380950927734375,35.75,50.666664123535156,35.75,50.666664123535156,269581,1206801
2025-02-20,35.599998474121094,50.19047546386719,35.599998474121094,50.19047546386719,35.79999923706055,50.47618865966797,35.79999923706055,50.47618865966797,377500,849791
2025-02-21,35.599998474121094,50.380950927734375,35.599998474121094,50.380950927734375,35.70000076293945,50.57142639160156,35.70000076293945,50.57142639160156,576613,881775
2025-02-24,35.5,50.57142639160156,35.5,50.57142639160156,35.70000076293945,50.666664123535156,35.70000076293945,50.666664123535156,361320,598305
2025-02-25,35.5,50.19047546386719,35.5,50.19047546386719,35.650001525878906,50.9523811340332,35.650001525878906,50.9523811340332,446562,842436
