date,open,high,low,close,volume
2024-01-02,212.0,212.0,209.0,210.0,66134
2024-01-03,209.0,209.5,208.5,209.0,31374
2024-01-04,209.0,209.0,209.0,209.0,11785
2024-01-05,209.0,209.0,208.0,208.0,23999
2024-01-08,208.5,209.0,208.5,209.0,21021
2024-01-09,207.5,208.0,205.5,206.0,39826
2024-01-10,206.5,208.5,206.5,207.0,17638
2024-01-11,207.0,208.0,206.0,208.0,31338
2024-01-12,208.0,208.5,205.0,205.0,38684
2024-01-15,206.5,209.0,206.5,207.0,27250
2024-01-16,206.5,206.5,203.0,204.0,35387
2024-01-17,204.0,204.5,201.0,201.5,83380
2024-01-18,202.5,203.5,202.5,203.0,22589
2024-01-19,202.5,208.0,202.5,204.5,37938
2024-01-22,206.0,207.5,205.0,206.0,26826
2024-01-23,205.5,208.0,204.0,206.5,14307
2024-01-24,206.0,207.0,205.0,205.5,20203
2024-01-25,205.0,205.5,204.0,204.0,23289
2024-01-26,207.0,207.0,204.0,204.0,21195
2024-01-29,203.0,205.0,203.0,203.5,20158
2024-01-30,203.5,205.5,202.0,204.0,18576
2024-01-31,204.5,204.5,202.0,203.0,41836
2024-02-01,202.0,204.0,202.0,203.0,30173
2024-02-02,204.5,204.5,202.0,204.5,18615
2024-02-05,202.5,203.5,201.0,202.5,22071
2024-02-15,203.0,208.0,203.0,208.0,50265
2024-02-16,209.0,209.5,206.0,208.0,36415
2024-02-19,210.0,212.0,208.0,210.0,53705
2024-02-20,210.0,215.5,210.0,214.0,99599
2024-02-21,214.5,214.5,212.0,213.0,39908
2024-02-22,213.0,218.0,211.5,217.0,95450
2024-02-23,217.0,218.0,215.5,218.0,60070
2024-02-26,218.5,221.0,216.0,220.5,141708
2024-02-27,224.5,229.0,222.0,228.0,575592
2024-02-29,230.0,234.0,228.5,233.5,477733
2024-03-01,233.0,233.0,229.0,231.0,162525
2024-03-04,231.0,231.0,226.0,229.0,138200
2024-03-05,229.0,232.0,227.0,229.0,98990
2024-03-06,231.0,239.5,229.0,235.0,285906
2024-03-07,238.0,241.5,234.5,241.0,483381
2024-03-08,241.5,242.0,231.5,235.5,271380
2024-03-11,232.5,237.0,232.0,234.0,99565
2024-03-12,233.5,235.0,231.5,233.5,96781
2024-03-13,232.0,233.0,227.5,229.5,166468
2024-03-14,226.0,230.0,225.0,230.0,82239
2024-03-15,231.0,233.5,228.0,229.0,108179
2024-03-18,231.0,237.0,231.0,234.0,131579
2024-03-19,234.0,242.5,234.0,239.5,314064
2024-03-20,246.0,263.0,245.5,262.5,1777066
2024-03-21,270.0,272.5,254.0,260.5,1278247
2024-03-22,251.5,251.5,242.0,243.0,491317
2024-03-25,245.0,259.0,245.0,255.5,901951
2024-03-26,260.0,265.0,245.0,249.0,982099
2024-03-27,250.0,257.5,248.0,249.0,431568
2024-03-28,250.0,253.0,243.0,243.5,431733
2024-03-29,248.0,249.0,241.0,244.0,403434
2024-04-01,245.0,252.5,242.5,247.5,384889
2024-04-02,248.0,249.0,245.5,246.5,171348
2024-04-03,245.5,248.0,243.0,246.0,260416
2024-04-08,246.0,267.0,246.0,261.0,1097799
2024-04-09,262.5,264.0,255.5,256.5,481892
2024-04-10,257.0,258.5,253.5,254.5,300788
2024-04-11,254.0,254.5,246.5,246.5,313461
2024-04-12,248.0,252.5,247.0,247.0,185345
2024-04-15,246.5,247.0,232.0,233.0,465620
2024-04-16,231.0,231.0,226.5,230.0,130932
2024-04-17,229.5,232.0,229.5,231.0,102353
2024-04-18,228.0,231.0,226.0,229.0,79278
2024-04-19,227.5,229.5,217.5,225.0,258751
2024-04-22,222.5,232.0,222.5,229.0,179348
2024-04-23,230.5,240.0,229.5,239.0,214044
2024-04-24,241.5,252.0,241.0,252.0,404627
2024-04-25,251.0,255.5,251.0,253.5,232979
2024-04-26,255.5,256.5,250.5,255.0,387263
2024-04-29,268.0,268.0,257.0,259.5,700594
2024-04-30,260.0,262.0,252.5,260.0,390010
2024-05-02,260.0,260.0,252.5,252.5,197061
2024-05-03,253.5,261.0,253.5,259.0,246000
2024-05-06,263.5,266.5,258.0,265.0,473968
2024-05-07,270.0,270.5,265.0,265.5,432194
2024-05-08,266.0,268.0,263.5,266.0,150400
2024-05-09,266.5,273.0,266.5,267.0,238082
2024-05-10,269.0,286.0,268.5,279.5,922714
2024-05-13,280.5,282.5,268.5,269.0,335648
2024-05-14,269.5,273.5,269.5,271.5,112146
2024-05-15,274.0,274.5,269.5,271.5,154325
2024-05-16,274.5,294.0,274.5,289.0,772200
2024-05-17,291.5,291.5,280.5,283.5,295737
2024-05-20,285.5,286.0,276.5,279.0,179314
2024-05-21,279.0,282.5,272.5,281.0,211458
2024-05-22,285.0,287.0,281.0,281.5,107972
2024-05-23,284.0,303.0,283.0,291.5,840643
2024-05-24,288.0,291.0,284.5,288.5,230150
2024-05-27,292.5,303.0,290.0,295.0,525540
2024-05-28,299.0,299.5,283.0,285.0,444283
2024-05-29,288.0,288.0,282.0,283.5,211681
2024-05-30,281.5,284.0,276.0,277.0,181518
2024-05-31,281.0,281.0,274.0,274.0,153606
2024-06-03,278.5,280.0,272.0,275.5,178689
2024-06-04,275.5,276.5,273.5,275.0,79498
2024-06-05,277.0,277.0,272.0,273.5,91386
2024-06-06,273.0,276.0,268.5,272.5,133866
2024-06-07,274.5,278.5,271.5,273.0,84199
2024-06-11,272.0,272.5,262.0,262.0,232355
2024-06-12,263.0,266.5,262.5,266.0,67859
2024-06-13,270.0,270.0,264.0,264.0,71214
2024-06-14,265.0,274.0,265.0,269.5,117661
2024-06-17,275.5,289.0,275.5,283.5,510159
2024-06-18,285.0,304.0,284.5,297.0,686390
2024-06-19,300.0,305.0,292.0,295.0,333419
2024-06-20,297.0,297.0,285.5,289.0,172679
2024-06-21,292.0,292.0,283.0,287.5,137330
2024-06-24,287.0,287.0,280.0,280.5,101524
2024-06-25,278.0,279.0,274.0,277.5,98976
2024-06-26,280.0,282.5,278.5,280.0,58206
2024-06-27,280.0,282.0,277.5,281.0,41611
2024-06-28,283.0,293.5,283.0,287.0,279892
2024-07-01,284.0,286.5,282.0,282.5,79698
2024-07-02,282.0,282.0,277.0,282.0,104542
2024-07-03,282.0,286.0,280.5,280.5,55478
2024-07-04,283.5,286.5,280.0,281.5,94131
