Code,Close,Daily_Chg%,Daily_Amount_B,Volume,Sector,Name,Industry,RVOL,Weekly_Chg%,Monthly_Chg%,Vol_Increase
5274.TWO,19835.0,-2.1942800788954635,38.5945463,194578.0,伺服器IC,信驊,伺服器IC,0,0,0,0
6669.TW,2115.0,0.4750593824228029,75.1870233,3554942.0,AI伺服器,緯穎,AI伺服器,0,0,0,0
3661.TW,3770.0,0.26595744680851063,42.8458992,1136496.0,ASIC設計,世芯-KY,ASIC設計,0,0,0,0
7769.TWO,5670.0,-5.104602510460251,75.5960121,1333263.0,IC測試(興櫃),鴻勁,IC測試(興櫃),0,0,0,0
6515.TW,5850.0,-2.418682235195997,26.03484,445040.0,一般,穎崴,一般,0,0,0,0
2059.TW,12350.0,-0.3228410008071025,51.5628555,417513.0,一般,川湖,一般,0,0,0,0
3008.TW,6245.0,0.8885298869143781,74.9723491,1200518.0,光學鏡頭,大立光,光學鏡頭,0,0,0,0
3443.TW,8525.0,1.6696481812760882,125.441965,1471460.0,一般,創意,一般,0,0,0,0
3653.TW,6920.0,7.956318252730108,190.7490388,2756489.0,一般,健策,一般,0,0,0,0
6510.TWO,3310.0,-4.748201438848921,35.2364726,1064546.0,一般,精測,一般,0,0,0,0
6223.TWO,5415.0,-3.6476868327402134,31.69632345,585343.0,一般,旺矽,一般,0,0,0,0
3131.TWO,2410.0,1.9027484143763214,4.5997501,190861.0,一般,弘塑,一般,0,0,0,0
3529.TWO,3230.0,-2.26928895612708,51.8013511,1603757.0,一般,力旺,一般,0,0,0,0
2330.TW,2475.0,-1.0,360.3021345,14557662.0,半導體業,台積電,半導體業,0,0,0,0
8299.TWO,2125.0,-4.063205417607223,91.71293875,4315903.0,一般,群聯,一般,0,0,0,0
2383.TW,5050.0,0.5976095617529881,118.5059765,2346653.0,一般,台光電,一般,0,0,0,0
2454.TW,5285.0,1.9286403085824495,413.15186255,7817443.0,IC設計,聯發科,IC設計,0,0,0,0
3665.TW,2340.0,0.0,105.863706,4524090.0,一般,貿聯-KY,一般,0,0,0,0
6805.TW,2530.0,-2.6923076923076925,26.4713647,1046299.0,一般,富世達,一般,0,0,0,0
3017.TW,3555.0,2.4495677233429394,80.37858555,2261001.0,一般,奇鋐,一般,0,0,0,0
3533.TW,1690.0,0.0,18.2187915,1078035.0,一般,嘉澤,一般,0,0,0,0
5269.TW,1480.0,0.0,4.219258,285085.0,一般,祥碩,一般,0,0,0,0
6442.TW,1530.0,0.9900990099009901,13.6946322,895074.0,一般,光聖,一般,0,0,0,0
6781.TW,1005.0,-0.9852216748768473,1.446597,143940.0,一般,AES-KY,一般,0,0,0,0
2345.TW,1895.0,0.26455026455026454,49.487925,2611500.0,一般,智邦,一般,0,0,0,0
2308.TW,1910.0,0.5263157894736842,171.5916114,8983854.0,一般,台達電,一般,0,0,0,0
6409.TW,879.0,-0.4530011325028313,2.05730829,234051.0,一般,旭隼,一般,0,0,0,0
2404.TW,1285.0,2.8000000000000003,36.3272584,2827024.0,一般,漢唐,一般,0,0,0,0
7734.TWO,2750.0,6.5891472868217065,6.5108725,236759.0,封裝材料(興櫃),印能科技,封裝材料(興櫃),0,0,0,0
1590.TW,1210.0,-1.6260162601626018,15.0308741,1242221.0,一般,亞德客-KY,一般,0,0,0,0
3324.TW,1710.0,7.210031347962382,110.320821,6451510.0,一般,雙鴻,一般,0,0,0,0
8210.TW,897.0,0.5605381165919282,4.97097666,554178.0,一般,勤誠,一般,0,0,0,0
4749.TWO,728.0,0.27548209366391185,3.34265568,459156.0,一般,新應材,一般,0,0,0,0
2360.TW,2295.0,-1.2903225806451613,45.71706555,1992029.0,一般,致茂,一般,0,0,0,0
7750.TWO,1970.0,1.0256410256410255,2.6125746,132618.0,工具機(興櫃),新代,工具機(興櫃),0,0,0,0
5536.TWO,902.0,1.007838745800672,6.76465724,749962.0,一般,聖暉*,一般,0,0,0,0
3491.TWO,1555.0,-0.6389776357827476,13.931245,895900.0,一般,昇達科,一般,0,0,0,0
1519.TW,699.0,-0.7102272727272727,4.74011472,678128.0,一般,華城,一般,0,0,0,0
6944.TWO,760.0,3.9671682626538987,3.570138,469755.0,廢水處理(興櫃),兆聯實業,廢水處理(興櫃),0,0,0,0
6739.TWO,1110.0,4.716981132075472,1.7981445,161995.0,半導體設備(興櫃),竹陞科技,半導體設備(興櫃),0,0,0,0
7751.TWO,1515.0,5.574912891986063,2.682459,177060.0,自動化(興櫃),竑騰,自動化(興櫃),0,0,0,0
3293.TWO,761.0,4.38957475994513,43.79605987,5755067.0,一般,鈊象,一般,0,0,0,0
7805.TWO,498.0,-0.4,0.11227908,22546.0,網通(興櫃),威聯通,網通(興櫃),0,0,0,0
6640.TWO,1010.0,-3.8095238095238098,3.3437464,331064.0,一般,均華,一般,0,0,0,0
5289.TWO,1305.0,0.0,12.7755585,978970.0,工控記憶體,宜鼎,工控記憶體,0,0,0,0
4583.TW,429.0,-0.34843205574912894,0.08873007,20683.0,一般,台灣精銳,一般,0,0,0,0
2368.TW,1105.0,-3.070175438596491,174.12133635,15757587.0,一般,金像電,一般,0,0,0,0
3081.TWO,2700.0,0.7462686567164178,52.153119,1931597.0,一般,聯亞,一般,0,0,0,0
4966.TWO,572.0,1.4184397163120568,2.5849252,451910.0,一般,譜瑞-KY,一般,0,0,0,0
7728.TWO,595.0,1.0186757215619695,0.2095947,35226.0,光電(興櫃),光焱科技,光電(興櫃),0,0,0,0
^TWII,48024.6015625,-0.27552942157477783,0.0,0.0,指數/原物料,加權指數,指數/原物料,0,0,0,0
