Code,Close,Daily_Chg%,Daily_Amount_B,Volume,Sector,Name,Industry,RVOL,Weekly_Chg%,Monthly_Chg%,Vol_Increase
5274.TWO,15690.0,1.883116883116883,35.0751519,223551.0,伺服器IC,信驊,伺服器IC,0,0,0,0
6669.TW,6785.0,5.357142857142857,128.811868,1898480.0,AI伺服器,緯穎,AI伺服器,0,0,0,0
3661.TW,3960.0,2.457956015523933,93.790224,2368440.0,ASIC設計,世芯-KY,ASIC設計,0,0,0,0
7769.TWO,6335.0,2.0128824476650564,22.29482885,351931.0,IC測試(興櫃),鴻勁,IC測試(興櫃),0,0,0,0
6515.TW,6025.0,-3.6770583533173458,25.77910725,427869.0,一般,穎崴,一般,0,0,0,0
2059.TW,14510.0,1.575078753937697,72.8043603,501753.0,一般,川湖,一般,0,0,0,0
3008.TW,6290.0,10.0,125.9066155,2001695.0,光學鏡頭,大立光,光學鏡頭,0,0,0,0
3443.TW,6125.0,10.0,140.7972125,2298730.0,一般,創意,一般,0,0,0,0
3653.TW,5725.0,10.0,99.19598725,1732681.0,一般,健策,一般,0,0,0,0
6510.TWO,2620.0,-2.2388059701492535,11.0849842,423091.0,一般,精測,一般,0,0,0,0
6223.TWO,5040.0,-10.0,96.8003568,1920642.0,一般,旺矽,一般,0,0,0,0
3131.TWO,2485.0,10.0,14.91052185,600021.0,一般,弘塑,一般,0,0,0,0
3529.TWO,2410.0,9.79498861047836,19.2940744,800584.0,一般,力旺,一般,0,0,0,0
2330.TW,2415.0,0.625,465.16621515,19261541.0,半導體業,台積電,半導體業,0,0,0,0
8299.TWO,2125.0,1.9184652278177456,61.447605,2891652.0,一般,群聯,一般,0,0,0,0
2383.TW,5895.0,5.361930294906166,110.32604505,1871519.0,一般,台光電,一般,0,0,0,0
2454.TW,3945.0,5.622489959839357,328.37970915,8323947.0,IC設計,聯發科,IC設計,0,0,0,0
3665.TW,2005.0,-3.3734939759036147,97.73871745,4874749.0,一般,貿聯-KY,一般,0,0,0,0
6805.TW,2025.0,9.75609756097561,65.397132,3229488.0,一般,富世達,一般,0,0,0,0
3017.TW,3155.0,6.9491525423728815,165.41327415,5242893.0,一般,奇鋐,一般,0,0,0,0
3533.TW,1625.0,1.2461059190031152,17.39619375,1070535.0,一般,嘉澤,一般,0,0,0,0
5269.TW,1455.0,2.8268551236749118,9.05695305,622471.0,一般,祥碩,一般,0,0,0,0
6442.TW,1610.0,0.3115264797507788,68.5842934,4259894.0,一般,光聖,一般,0,0,0,0
6781.TW,1040.0,-2.3474178403755865,7.0302752,675988.0,一般,AES-KY,一般,0,0,0,0
2345.TW,2055.0,1.2315270935960592,70.2965358,3420756.0,一般,智邦,一般,0,0,0,0
2308.TW,1750.0,2.3391812865497075,174.32135,9961220.0,一般,台達電,一般,0,0,0,0
6409.TW,1030.0,0.9803921568627451,5.9474569,577423.0,一般,旭隼,一般,0,0,0,0
2404.TW,1080.0,0.9345794392523363,7.426296,687620.0,一般,漢唐,一般,0,0,0,0
7734.TWO,3100.0,7.26643598615917,9.455899,305029.0,封裝材料(興櫃),印能科技,封裝材料(興櫃),0,0,0,0
1590.TW,1470.0,0.684931506849315,7.1597232,487056.0,一般,亞德客-KY,一般,0,0,0,0
3324.TW,1075.0,0.9389671361502347,41.91146575,3898741.0,一般,雙鴻,一般,0,0,0,0
8210.TW,974.0,0.932642487046632,8.25505908,847542.0,一般,勤誠,一般,0,0,0,0
4749.TWO,755.0,-0.6578947368421052,2.90787495,385149.0,一般,新應材,一般,0,0,0,0
2360.TW,1980.0,0.7633587786259541,47.9956554,2424023.0,一般,致茂,一般,0,0,0,0
7750.TWO,2370.0,0.851063829787234,25.6767459,1083407.0,工具機(興櫃),新代,工具機(興櫃),0,0,0,0
5536.TWO,854.0,0.11723329425556857,7.81599588,915222.0,一般,聖暉*,一般,0,0,0,0
3491.TWO,1345.0,5.905511811023622,19.63343575,1459735.0,一般,昇達科,一般,0,0,0,0
1519.TW,717.0,0.0,10.73505306,1497218.0,一般,華城,一般,0,0,0,0
6944.TWO,727.0,2.106741573033708,1.43240083,197029.0,廢水處理(興櫃),兆聯實業,廢水處理(興櫃),0,0,0,0
6739.TWO,999.0,4.0625,0.70581348,70652.0,半導體設備(興櫃),竹陞科技,半導體設備(興櫃),0,0,0,0
7751.TWO,1805.0,-0.2762430939226519,12.37444825,685565.0,自動化(興櫃),竑騰,自動化(興櫃),0,0,0,0
3293.TWO,702.0,-1.2658227848101267,33.21953856,4732128.0,一般,鈊象,一般,0,0,0,0
7805.TWO,514.0,-1.3435700575815739,0.368795,71750.0,網通(興櫃),威聯通,網通(興櫃),0,0,0,0
6640.TWO,1005.0,2.5510204081632653,1.92544935,191587.0,一般,均華,一般,0,0,0,0
5289.TWO,1500.0,-0.6622516556291391,23.712585,1580839.0,工控記憶體,宜鼎,工控記憶體,0,0,0,0
4583.TW,463.0,1.0917030567685588,0.237519,51300.0,一般,台灣精銳,一般,0,0,0,0
2368.TW,1040.0,7.106076210092688,84.9872608,8171852.0,一般,金像電,一般,0,0,0,0
3081.TWO,3255.0,10.0,243.5611038,7482676.0,一般,聯亞,一般,0,0,0,0
4966.TWO,576.0,3.597122302158273,4.42503936,768236.0,一般,譜瑞-KY,一般,0,0,0,0
7728.TWO,633.0,5.852842809364549,0.3711912,58640.0,光電(興櫃),光焱科技,光電(興櫃),0,0,0,0
^TWII,45832.62109375,1.4681604395669017,0.0,0.0,指數/原物料,加權指數,指數/原物料,0,0,0,0
^DJI,53577.3984375,0.29997529030238335,0.0,0.0,指數/原物料,道瓊工業,指數/原物料,0,0,0,0
^GSPC,7677.27978515625,0.31909537494823126,0.0,0.0,指數/原物料,S&P 500,指數/原物料,0,0,0,0
^IXIC,26151.30078125,0.6586223261909973,0.0,0.0,指數/原物料,那斯達克,指數/原物料,0,0,0,0
^SOX,11588.0400390625,1.4432956728742963,0.0,0.0,指數/原物料,費城半導體,指數/原物料,0,0,0,0
^VIX,15.6899995803833,1.5533965959937408,0.0,0.0,指數/原物料,美股 VIX,指數/原物料,0,0,0,0
GC=F,4686.2001953125,1.037064673971918,0.0,0.0,指數/原物料,黃金,指數/原物料,0,0,0,0
SI=F,68.77999877929688,0.2097983405989468,0.0,0.0,指數/原物料,白銀,指數/原物料,0,0,0,0
HG=F,6.822000026702881,1.6767299125901574,0.0,0.0,指數/原物料,銅,指數/原物料,0,0,0,0
CL=F,80.19000244140625,-2.634771919455975,0.0,0.0,指數/原物料,原油,指數/原物料,0,0,0,0
HRC=F,1196.0,0.0,0.0,0.0,指數/原物料,熱軋鋼,指數/原物料,0,0,0,0
