Code,Close,Daily_Chg%,Daily_Amount_B,Volume,Sector,Name,Industry,RVOL,Weekly_Chg%,Monthly_Chg%,Vol_Increase
5274.TWO,17055.0,0.2056404230317274,30.37614885,178107.0,伺服器IC,信驊,伺服器IC,0,0,0,0
6669.TW,6400.0,-3.3232628398791544,106.072896,1657389.0,AI伺服器,緯穎,AI伺服器,0,0,0,0
3661.TW,3715.0,-8.497536945812808,143.11365085,3852319.0,ASIC設計,世芯-KY,ASIC設計,0,0,0,0
7769.TWO,6525.0,-3.3333333333333335,34.91338275,535071.0,IC測試(興櫃),鴻勁,IC測試(興櫃),0,0,0,0
6515.TW,6315.0,-4.462934947049924,27.8304576,440704.0,一般,穎崴,一般,0,0,0,0
2059.TW,14370.0,4.509090909090909,220.835286,1536780.0,一般,川湖,一般,0,0,0,0
3008.TW,5290.0,4.339250493096647,196.9666433,3723377.0,光學鏡頭,大立光,光學鏡頭,0,0,0,0
3443.TW,5535.0,-5.384615384615385,135.6599718,2450948.0,一般,創意,一般,0,0,0,0
3653.TW,5150.0,-3.5580524344569286,177.869567,3453778.0,一般,健策,一般,0,0,0,0
6510.TWO,2765.0,-3.9930555555555554,12.33568805,446137.0,一般,精測,一般,0,0,0,0
6223.TWO,5270.0,-9.137931034482758,109.5655661,2079043.0,一般,旺矽,一般,0,0,0,0
3131.TWO,2465.0,-1.4000000000000001,7.15848325,290405.0,一般,弘塑,一般,0,0,0,0
3529.TWO,2340.0,-2.092050209205021,43.9223616,1877024.0,一般,力旺,一般,0,0,0,0
2330.TW,2380.0,-0.8333333333333334,448.7176316,18853682.0,半導體業,台積電,半導體業,0,0,0,0
8299.TWO,2000.0,-4.07673860911271,99.5718,4978590.0,一般,群聯,一般,0,0,0,0
2383.TW,6205.0,-2.283464566929134,111.4297623,1795806.0,一般,台光電,一般,0,0,0,0
2454.TW,3885.0,-4.074074074074074,360.3672387,9275862.0,IC設計,聯發科,IC設計,0,0,0,0
3665.TW,2240.0,4.918032786885246,69.6060288,3107412.0,一般,貿聯-KY,一般,0,0,0,0
6805.TW,1960.0,1.8181818181818181,40.3300576,2057656.0,一般,富世達,一般,0,0,0,0
3017.TW,3035.0,-3.650793650793651,109.36370595,3603417.0,一般,奇鋐,一般,0,0,0,0
3533.TW,1625.0,-4.411764705882353,30.7610225,1892986.0,一般,嘉澤,一般,0,0,0,0
5269.TW,1360.0,-1.8050541516245486,4.4330968,325963.0,一般,祥碩,一般,0,0,0,0
6442.TW,1555.0,-4.601226993865031,71.64045165,4607103.0,一般,光聖,一般,0,0,0,0
6781.TW,1060.0,-3.1963470319634704,5.8137396,548466.0,一般,AES-KY,一般,0,0,0,0
2345.TW,2225.0,-2.8384279475982535,70.6486005,3175218.0,一般,智邦,一般,0,0,0,0
2308.TW,1820.0,-3.4482758620689653,173.2418324,9518782.0,一般,台達電,一般,0,0,0,0
6409.TW,1065.0,8.341810783316378,12.6555228,1188312.0,一般,旭隼,一般,0,0,0,0
2404.TW,1115.0,-3.463203463203463,13.2850912,1191488.0,一般,漢唐,一般,0,0,0,0
7734.TWO,2945.0,-4.071661237785016,9.23278115,313507.0,封裝材料(興櫃),印能科技,封裝材料(興櫃),0,0,0,0
1590.TW,1480.0,1.023890784982935,9.4703424,639888.0,一般,亞德客-KY,一般,0,0,0,0
3324.TW,978.0,-2.6865671641791042,16.18730832,1655144.0,一般,雙鴻,一般,0,0,0,0
8210.TW,1025.0,1.4851485148514851,17.417374,1699256.0,一般,勤誠,一般,0,0,0,0
4749.TWO,769.0,-2.1628498727735366,3.17791557,413253.0,一般,新應材,一般,0,0,0,0
2360.TW,2305.0,-2.330508474576271,39.8109919,1727158.0,一般,致茂,一般,0,0,0,0
7750.TWO,2490.0,3.5343035343035343,21.4480383,861367.0,工具機(興櫃),新代,工具機(興櫃),0,0,0,0
5536.TWO,889.0,-2.092511013215859,22.61034594,2543346.0,一般,聖暉*,一般,0,0,0,0
3491.TWO,1250.0,-6.015037593984962,17.112025,1368962.0,一般,昇達科,一般,0,0,0,0
1519.TW,714.0,-0.8333333333333334,11.98197672,1678148.0,一般,華城,一般,0,0,0,0
6944.TWO,743.0,-2.236842105263158,1.59533245,214715.0,廢水處理(興櫃),兆聯實業,廢水處理(興櫃),0,0,0,0
6739.TWO,992.0,-3.2195121951219514,1.51527008,152749.0,半導體設備(興櫃),竹陞科技,半導體設備(興櫃),0,0,0,0
7751.TWO,1535.0,3.7162162162162162,8.23614995,536557.0,自動化(興櫃),竑騰,自動化(興櫃),0,0,0,0
3293.TWO,742.0,1.5047879616963065,11.21231748,1511094.0,一般,鈊象,一般,0,0,0,0
7805.TWO,692.0,-1.2838801711840229,0.45286556,65443.0,網通(興櫃),威聯通,網通(興櫃),0,0,0,0
6640.TWO,1065.0,-0.46728971962616817,3.3114897,310938.0,一般,均華,一般,0,0,0,0
5289.TWO,1460.0,-4.57516339869281,28.5378462,1954647.0,工控記憶體,宜鼎,工控記憶體,0,0,0,0
4583.TW,472.0,-4.742684157416751,1.20799904,255932.0,一般,台灣精銳,一般,0,0,0,0
2368.TW,1070.0,5.9405940594059405,152.4999096,14252328.0,一般,金像電,一般,0,0,0,0
3081.TWO,2925.0,4.838709677419355,164.58468975,5626827.0,一般,聯亞,一般,0,0,0,0
4966.TWO,565.0,0.0,5.593613,990020.0,一般,譜瑞-KY,一般,0,0,0,0
7728.TWO,585.0,-2.0100502512562812,0.02173275,3715.0,光電(興櫃),光焱科技,光電(興櫃),0,0,0,0
^TWII,45308.6796875,-1.0965311884705669,0.0,0.0,指數/原物料,加權指數,指數/原物料,0,0,0,0
^DJI,53732.41015625,-0.19981082543709341,0.0,0.0,指數/原物料,道瓊工業,指數/原物料,0,0,0,0
^GSPC,7785.759765625,-0.1696433557729704,0.0,0.0,指數/原物料,S&P 500,指數/原物料,0,0,0,0
^IXIC,26729.16015625,-0.2755999697154101,0.0,0.0,指數/原物料,那斯達克,指數/原物料,0,0,0,0
