Code,Close,Daily_Chg%,Daily_Amount_B,Volume,Sector,Name,Industry,RVOL,Weekly_Chg%,Monthly_Chg%,Vol_Increase
5274.TWO,15350.0,-2.5396825396825395,26.34981,171660.0,伺服器IC,信驊,伺服器IC,0,0,0,0
6669.TW,6255.0,-1.1067193675889329,47.69931645,762579.0,AI伺服器,緯穎,AI伺服器,0,0,0,0
3661.TW,3700.0,-1.3333333333333335,51.345011,1387703.0,ASIC設計,世芯-KY,ASIC設計,0,0,0,0
7769.TWO,6405.0,-0.774593338497289,21.1612233,330386.0,IC測試(興櫃),鴻勁,IC測試(興櫃),0,0,0,0
6515.TW,6400.0,0.3134796238244514,14.6192,228425.0,一般,穎崴,一般,0,0,0,0
2059.TW,13385.0,-3.8779174147217237,87.195244,651440.0,一般,川湖,一般,0,0,0,0
3008.TW,5610.0,1.7225747960108795,192.9659358,3439678.0,光學鏡頭,大立光,光學鏡頭,0,0,0,0
3443.TW,5600.0,-0.5328596802841918,178.358544,3184974.0,一般,創意,一般,0,0,0,0
3653.TW,5395.0,-3.660714285714286,68.36419915,1267177.0,一般,健策,一般,0,0,0,0
6510.TWO,2650.0,-3.985507246376811,8.1228065,306521.0,一般,精測,一般,0,0,0,0
6223.TWO,5465.0,-3.2743362831858405,45.6542821,835394.0,一般,旺矽,一般,0,0,0,0
3131.TWO,2310.0,-0.43103448275862066,5.1977541,225011.0,一般,弘塑,一般,0,0,0,0
3529.TWO,2155.0,-2.48868778280543,18.17072295,843189.0,一般,力旺,一般,0,0,0,0
2330.TW,2410.0,1.4736842105263157,415.182268,17227480.0,半導體業,台積電,半導體業,0,0,0,0
8299.TWO,2075.0,4.010025062656641,70.15788725,3381103.0,一般,群聯,一般,0,0,0,0
2383.TW,5680.0,-5.096073517126149,133.1734504,2344603.0,一般,台光電,一般,0,0,0,0
2454.TW,3790.0,2.4324324324324325,227.8636686,6012234.0,IC設計,聯發科,IC設計,0,0,0,0
3665.TW,2275.0,1.1111111111111112,78.954239,3470516.0,一般,貿聯-KY,一般,0,0,0,0
6805.TW,1765.0,-4.594594594594595,15.5470378,880852.0,一般,富世達,一般,0,0,0,0
3017.TW,2865.0,-4.0201005025125625,72.05638305,2515057.0,一般,奇鋐,一般,0,0,0,0
3533.TW,1595.0,-0.9316770186335404,19.0008203,1191274.0,一般,嘉澤,一般,0,0,0,0
