Code,Close,Daily_Chg%,Daily_Amount_B,Volume,Sector,Name,Industry,RVOL,Weekly_Chg%,Monthly_Chg%,Vol_Increase
5274.TWO,16750.0,4.556803995006242,61.38004,366448.0,伺服器IC,信驊,伺服器IC,0,0,0,0
6669.TW,6265.0,1.45748987854251,84.09540825,1342305.0,AI伺服器,緯穎,AI伺服器,0,0,0,0
3661.TW,3660.0,1.3850415512465373,65.447388,1788180.0,ASIC設計,世芯-KY,ASIC設計,0,0,0,0
7769.TWO,6475.0,-0.8422664624808576,30.60738975,472701.0,IC測試(興櫃),鴻勁,IC測試(興櫃),0,0,0,0
6515.TW,6775.0,-1.597676107480029,32.5572625,480550.0,一般,穎崴,一般,0,0,0,0
2059.TW,10100.0,6.652587117212249,70.540925,698425.0,一般,川湖,一般,0,0,0,0
3008.TW,4625.0,1.092896174863388,106.58492875,2304539.0,光學鏡頭,大立光,光學鏡頭,0,0,0,0
3443.TW,4480.0,2.050113895216401,83.1348224,1855688.0,一般,創意,一般,0,0,0,0
3653.TW,4450.0,2.5345622119815667,95.303692,2141656.0,一般,健策,一般,0,0,0,0
6510.TWO,2835.0,2.9038112522686026,13.2021414,465684.0,一般,精測,一般,0,0,0,0
6223.TWO,6300.0,0.8807045636509208,40.513662,643074.0,一般,旺矽,一般,0,0,0,0
3131.TWO,2385.0,1.7057569296375266,34.6775661,1453986.0,一般,弘塑,一般,0,0,0,0
3529.TWO,2660.0,1.1406844106463878,29.583057,1112145.0,一般,力旺,一般,0,0,0,0
2330.TW,2365.0,-1.6632016632016633,603.9456984,25536816.0,半導體業,台積電,半導體業,0,0,0,0
8299.TWO,2025.0,9.75609756097561,114.733827,5665868.0,一般,群聯,一般,0,0,0,0
2383.TW,5305.0,1.1439466158245948,98.8408502,1863164.0,一般,台光電,一般,0,0,0,0
2454.TW,3920.0,-2.0,282.7626144,7213332.0,IC設計,聯發科,IC設計,0,0,0,0
3665.TW,2370.0,0.6369426751592357,116.196123,4902790.0,一般,貿聯-KY,一般,0,0,0,0
6805.TW,1760.0,10.0,55.5341424,3155349.0,一般,富世達,一般,0,0,0,0
3017.TW,2940.0,7.6923076923076925,276.910662,9418730.0,一般,奇鋐,一般,0,0,0,0
3533.TW,1970.0,0.7672634271099744,17.0983786,867938.0,一般,嘉澤,一般,0,0,0,0
5269.TW,1410.0,-0.35335689045936397,13.8550266,982626.0,一般,祥碩,一般,0,0,0,0
6442.TW,1415.0,3.2846715328467155,49.12759725,3471915.0,一般,光聖,一般,0,0,0,0
6781.TW,1090.0,2.3474178403755865,11.4000266,1045874.0,一般,AES-KY,一般,0,0,0,0
