Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
VCYT,VCYT,Healthcare,Diagnostics & Research,41.5,1454262.0,1.55,7.85,4.53,22.78,0.06,0.06,0.06,3.31
ONDS,ONDS,Technology,Communication Equipment,9.7,77698656.0,0.75,-8.66,2.97,-3.0,0.75,0.75,0.75,4.81
COST,Costco,Consumer Defensive,Discount Stores,1076.47,2175849.0,1.15,2.62,7.7,7.66,2.34,2.34,2.34,477.58
RKLB,RKLB,Industrials,Aerospace & Defense,131.16,32150717.0,0.98,5.12,11.77,54.67,4.22,4.22,4.22,75.91
MU,Micron,Technology,Semiconductors,681.54,58674815.0,1.01,-5.95,-14.31,49.77,39.99,39.99,39.99,768.6
FIG,FIG,Technology,Software - Application,24.36,39100253.0,1.19,6.28,21.5,28.75,0.95,0.95,0.95,12.84
JPM,JPMorgan,Financial Services,Banks - Diversified,300.73,7506906.0,0.88,0.98,0.24,-3.08,2.26,2.26,2.26,805.81
^SOX,PHLX Semi,Index,Market Index,11302.52,0.0,0.0,-2.47,-6.44,18.28,0.0,0.0,0.0,0.0
AMD,AMD,Technology,Semiconductors,420.99,27342766.0,0.8,-0.73,-8.24,51.22,11.51,11.51,11.51,686.47
SOFI,SOFI,Financial Services,Credit Services,15.71,66202104.0,1.06,0.64,-3.38,-19.15,1.04,1.04,1.04,20.15
V,Visa,Financial Services,Credit Services,332.64,4360048.0,0.62,2.12,2.71,4.93,1.45,1.45,1.45,632.6
SI=F,Silver (白銀),Index,Market Index,78.39,710.0,3.1,1.59,-8.31,-4.1,0.0,0.0,0.0,0.0
FLY,FLY,Industrials,Aerospace & Defense,43.95,9789240.0,1.3,8.71,14.93,0.53,0.43,0.43,0.43,7.04
TRI,TRI,Industrials,Specialty Business Services,90.0,1938729.0,0.68,8.79,0.87,-3.24,0.17,0.17,0.17,39.29
GOOG,Alphabet,Communication Services,Internet Content & Information,393.11,18436300.0,1.14,-0.05,1.64,15.82,7.25,7.25,7.25,4762.7
NOW,NOW,Technology,Software - Application,103.42,50324536.0,2.0,8.78,13.04,6.99,5.2,5.2,5.2,106.66
MSTR,MicroStrategy,Technology,Software - Application,166.63,19060584.0,1.21,-6.08,-14.96,0.07,3.18,3.18,3.18,58.43
RBLX,RBLX,Communication Services,Electronic Gaming & Multimedia,46.98,13451078.0,1.11,9.64,13.73,-22.14,0.63,0.63,0.63,33.64
