Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
MSFT,Microsoft,Technology,Software - Infrastructure,409.43,26419511.0,0.77,1.04,-2.7,-0.44,10.82,10.82,10.82,3041.42
KNX,KNX,Industrials,Trucking,68.03,13708905.0,3.94,13.82,7.24,10.51,0.93,0.93,0.93,11.05
GOOG,Alphabet,Communication Services,Internet Content & Information,397.17,13774945.0,0.86,-0.47,0.47,18.75,5.47,5.47,5.47,4811.89
WMT,Walmart,Consumer Defensive,Discount Stores,132.46,13723717.0,0.85,0.75,1.74,6.17,1.82,1.82,1.82,1055.84
FRMI,FRMI,Real Estate,REIT - Specialty,7.37,56463131.0,4.03,22.83,43.95,26.42,0.42,0.42,0.42,4.7
ASTS,ASTS,Technology,Communication Equipment,83.01,26771863.0,1.03,10.96,27.02,-4.49,2.22,2.22,2.22,32.22
BRK-B,Berkshire,Financial Services,Insurance - Diversified,484.06,2509852.0,0.49,-0.3,1.89,2.1,1.21,1.21,1.21,1044.05
POET,POET,Technology,Semiconductors,20.57,117146094.0,1.76,43.15,114.72,195.12,2.41,2.41,2.41,3.14
STUB,STUB,Communication Services,Internet Content & Information,8.55,18019369.0,3.54,13.7,11.47,19.75,0.15,0.15,0.15,3.2
ORCL,Oracle,Technology,Software - Infrastructure,195.61,20540617.0,0.95,3.08,0.52,15.19,4.02,4.02,4.02,562.58
NVMI,NVMI,Technology,Semiconductor Equipment & Materials,556.11,587615.0,1.42,10.42,10.22,7.48,0.33,0.33,0.33,17.67
PLUG,PLUG,Industrials,Electrical Equipment & Parts,3.79,90726317.0,0.69,-4.29,21.09,29.35,0.34,0.34,0.34,5.29
CRWV,CoreWeave,Technology,Software - Infrastructure,114.21,26705846.0,0.77,2.61,-11.35,-3.77,3.05,3.05,3.05,62.31
RDW,RDW,Industrials,Aerospace & Defense,13.99,63595271.0,1.65,22.08,52.07,41.17,0.89,0.89,0.89,2.78
HG=F,Copper (銅),Index,Market Index,6.57,192.0,0.27,-0.93,7.28,8.26,0.0,0.0,0.0,0.0
ARX,ARX,Financial Services,Insurance Brokers,14.61,3080688.0,2.55,16.6,7.74,6.64,0.05,0.05,0.05,3.25
UNH,UnitedHealth,Healthcare,Healthcare Plans,399.09,5336044.0,0.73,-0.52,7.94,27.08,2.13,2.13,2.13,362.43
IREN,IREN,Financial Services,Capital Markets,58.4,57335276.0,0.67,5.85,2.73,19.62,3.35,3.35,3.35,20.87
WOLF,WOLF,Technology,Semiconductors,69.96,18002438.0,1.24,11.76,54.92,192.72,1.26,1.26,1.26,3.38
KEEL,KEEL,Technology,Information Technology Services,4.61,46911794.0,1.18,11.08,14.96,62.32,0.22,0.22,0.22,2.78
CRM,Salesforce,Technology,Software - Application,167.58,8071674.0,0.65,1.05,-10.07,-5.64,1.35,1.35,1.35,137.09
META,Meta,Communication Services,Internet Content & Information,618.43,10031286.0,0.74,0.29,0.26,-7.91,6.2,6.2,6.2,1569.84
DIS,Disney,Communication Services,Entertainment,105.42,5107596.0,0.52,0.5,-2.98,2.31,0.54,0.54,0.54,183.06
ONDS,ONDS,Technology,Communication Equipment,11.21,243177512.0,5.76,26.52,26.1,11.76,2.73,2.73,2.73,5.53
SNAP,SNAP,Communication Services,Internet Content & Information,5.36,48541934.0,0.93,-4.46,-10.37,-11.26,0.26,0.26,0.26,8.88
XOM,Exxon Mobil,Energy,Oil & Gas Integrated,152.78,8416456.0,0.47,0.8,4.23,2.53,1.29,1.29,1.29,633.26
COST,Costco,Consumer Defensive,Discount Stores,1041.25,1357144.0,0.7,0.79,2.88,5.74,1.41,1.41,1.41,461.95
AAL,AAL,Industrials,Airlines,12.7,61184991.0,1.12,-0.08,-3.64,4.35,0.78,0.78,0.78,8.4
GRAB,GRAB,Technology,Software - Application,3.57,41348589.0,0.81,-1.65,-5.8,-8.93,0.15,0.15,0.15,14.6
CSCO,CSCO,Technology,Communication Equipment,115.53,70247469.0,2.38,13.41,25.36,40.27,8.12,8.12,8.12,456.33
GC=F,Gold (黃金),Index,Market Index,4661.9,1182.0,9.92,-0.76,-0.81,-2.88,0.01,0.01,0.01,0.0
BW,BW,Industrials,Specialty Industrial Machinery,21.22,3582948.0,0.74,9.66,42.99,15.64,0.08,0.08,0.08,2.89
JNJ,J&J,Healthcare,Drug Manufacturers - General,230.8,3037929.0,0.43,0.16,3.73,-3.3,0.7,0.7,0.7,555.59
LLY,Eli Lilly,Healthcare,Drug Manufacturers - General,1006.7,1358030.0,0.4,-0.89,3.26,11.23,1.37,1.37,1.37,897.72
^VIX,VIX,Index,Market Index,17.26,0.0,0.0,-3.41,1.05,-5.01,0.0,0.0,0.0,0.0
KO,Coca-Cola,Consumer Defensive,Beverages - Non-Alcoholic,80.45,10282427.0,0.71,0.24,2.58,6.83,0.83,0.83,0.83,346.13
^IXIC,Nasdaq,Index,Market Index,26635.22,9002885000.0,0.9,0.88,3.21,10.91,239793.85,239793.85,239793.85,0.0
CL=F,Crude Oil (原油),Index,Market Index,101.6,474.0,0.0,0.57,7.16,11.29,0.0,0.0,0.0,0.0
NFLX,Netflix,Communication Services,Entertainment,86.94,28746227.0,0.79,-0.71,-1.48,-19.28,2.5,2.5,2.5,366.09
F,F,Consumer Cyclical,Auto Manufacturers,14.48,185040280.0,2.4,6.71,18.88,13.93,2.68,2.68,2.68,57.7
