Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
SI=F,Silver (白銀),Index,Market Index,76.29,75013.0,336.68,-10.15,-5.1,-2.94,0.01,0.01,0.01,0.0
MSFT,Microsoft,Technology,Software - Infrastructure,421.92,50237244.0,1.53,3.05,1.64,0.39,21.2,21.2,21.2,3134.21
BTC-USD,Bitcoin,Crypto,Cryptocurrency,79018.0,38287765504.0,1.13,-2.51,-3.8,2.02,3025422.65,3025422.65,3025422.65,0.0
QCOM,Qualcomm,Technology,Semiconductors,201.49,25784870.0,0.75,0.7,-8.03,49.84,5.2,5.2,5.2,212.37
KO,Coca-Cola,Consumer Defensive,Beverages - Non-Alcoholic,80.82,17305713.0,1.31,0.46,3.06,7.5,1.4,1.4,1.4,347.73
PG,P&G,Consumer Defensive,Household & Personal Products,141.57,6977746.0,0.9,-0.8,-3.31,-1.08,0.99,0.99,0.99,329.66
TXN,Texas Inst,Technology,Semiconductors,302.73,6571726.0,0.87,-1.77,5.19,35.69,1.99,1.99,1.99,275.51
AMAT,Applied Mat,Technology,Semiconductor Equipment & Materials,436.62,12742077.0,1.31,-0.89,0.27,11.98,5.56,5.56,5.56,346.51
BAC,Bank of America,Financial Services,Banks - Diversified,49.77,45985310.0,1.35,-0.16,-3.0,-6.99,2.29,2.29,2.29,353.2
INTC,Intel,Technology,Semiconductors,108.77,132577167.0,0.82,-6.18,-12.93,58.79,14.42,14.42,14.42,546.68
AUR,AUR,Consumer Cyclical,Auto Parts,7.71,42133573.0,1.09,-5.75,8.9,49.13,0.32,0.32,0.32,15.12
GC=F,Gold (黃金),Index,Market Index,4543.6,161086.0,1142.45,-2.88,-3.75,-5.05,0.73,0.73,0.73,0.0
V,Visa,Financial Services,Credit Services,325.75,6026418.0,0.86,1.0,2.18,3.38,1.96,1.96,1.96,619.49
^GSPC,S&P 500,Index,Market Index,7408.5,3336613000.0,0.6,-1.24,0.13,5.22,24719.3,24719.3,24719.3,0.0
META,Meta,Communication Services,Internet Content & Information,614.23,13184332.0,1.0,-0.68,0.75,-9.25,8.1,8.1,8.1,1559.18
WDAY,WDAY,Technology,Software - Application,125.01,5158592.0,1.3,5.27,-2.21,0.11,0.64,0.64,0.64,31.21
TSM,TSMC,Technology,Semiconductors,404.35,11784382.0,0.71,-3.2,-1.78,11.28,4.77,4.77,4.77,2097.12
WING,WING,Consumer Cyclical,Restaurants,129.21,2806545.0,2.05,8.62,-0.35,-30.55,0.36,0.36,0.36,3.52
WMT,Walmart,Consumer Defensive,Discount Stores,131.45,24813790.0,1.55,-0.76,0.78,5.31,3.26,3.26,3.26,1047.79
CL=F,Crude Oil (原油),Index,Market Index,101.16,182693.0,0.79,-0.01,6.02,6.83,0.02,0.02,0.02,0.0
^VIX,VIX,Index,Market Index,18.43,0.0,0.0,6.78,7.21,2.73,0.0,0.0,0.0,0.0
UNH,UnitedHealth,Healthcare,Healthcare Plans,393.85,9622612.0,1.32,-1.31,3.65,24.48,3.79,3.79,3.79,357.67
ADBE,Adobe,Technology,Software - Application,247.6,6257783.0,1.65,4.47,-2.15,-0.23,1.55,1.55,1.55,100.08
RXO,RXO,Industrials,Trucking,18.69,4236280.0,1.28,6.74,-14.07,3.95,0.08,0.08,0.08,3.08
JNJ,J&J,Healthcare,Drug Manufacturers - General,226.71,11232375.0,1.61,-1.77,2.44,-3.34,2.55,2.55,2.55,545.74
AVGO,Broadcom,Technology,Semiconductors,425.19,18851504.0,0.99,-3.32,-1.12,6.71,8.02,8.02,8.02,2013.13
MA,Mastercard,Financial Services,Credit Services,494.2,3072598.0,0.89,0.87,-0.26,-4.69,1.52,1.52,1.52,436.67
JPM,JPMorgan,Financial Services,Banks - Diversified,297.81,8645668.0,0.99,-0.7,-1.42,-3.92,2.57,2.57,2.57,797.99
AMD,AMD,Technology,Semiconductors,424.1,28719824.0,0.72,-5.69,-6.83,52.41,12.18,12.18,12.18,691.54
VG,VG,Energy,Oil & Gas Midstream,14.23,23154495.0,0.88,9.38,24.28,12.22,0.33,0.33,0.33,35.35
PLTR,Palantir,Technology,Software - Infrastructure,133.99,32293917.0,0.75,0.19,-2.76,-6.14,4.33,4.33,4.33,321.22
PLUG,PLUG,Industrials,Electrical Equipment & Parts,3.78,97187044.0,0.72,-0.26,21.15,32.17,0.37,0.37,0.37,5.27
TALO,TALO,Energy,Oil & Gas E&P,16.39,1962810.0,1.29,6.22,9.34,11.04,0.03,0.03,0.03,2.74
FUN,FUN,Consumer Cyclical,Leisure,21.32,2912925.0,1.24,6.18,-3.13,9.45,0.06,0.06,0.06,2.18
SOFI,SOFI,Financial Services,Credit Services,15.61,49790347.0,0.78,-2.56,-0.89,-17.97,0.78,0.78,0.78,20.02
IREN,IREN,Financial Services,Capital Markets,52.94,48431705.0,0.59,-9.35,-13.5,10.99,2.56,2.56,2.56,18.92
BRK-B,Berkshire,Financial Services,Insurance - Diversified,482.7,4659776.0,1.02,-0.28,1.42,1.6,2.25,2.25,2.25,1041.11
NU,NU,Financial Services,Banks - Regional,12.19,138727844.0,2.4,-5.72,-11.67,-21.0,1.69,1.69,1.69,59.25
ENPH,ENPH,Technology,Solar,52.89,20275781.0,2.35,10.16,45.1,65.49,1.07,1.07,1.07,6.97
FRSH,FRSH,Technology,Software - Application,8.96,12167556.0,1.03,6.41,1.47,6.41,0.11,0.11,0.11,2.48
MU,Micron,Technology,Semiconductors,724.66,47938161.0,0.78,-6.62,-2.97,58.49,34.74,34.74,34.74,817.22
PATH,PATH,Technology,Software - Infrastructure,10.27,46808753.0,1.43,6.2,-4.82,-3.2,0.48,0.48,0.48,5.34
COST,Costco,Consumer Defensive,Discount Stores,1048.95,1961622.0,1.06,0.74,3.98,6.25,2.06,2.06,2.06,465.37
SMCI,Super Micro,Technology,Computer Hardware,31.04,27130196.0,0.74,-6.02,-12.24,9.3,0.84,0.84,0.84,18.67
CRM,Salesforce,Technology,Software - Application,173.51,13766494.0,1.18,3.54,-4.57,-4.25,2.39,2.39,2.39,141.94
ABBV,AbbVie,Healthcare,Drug Manufacturers - General,210.39,4914455.0,0.89,-0.18,4.39,0.67,1.03,1.03,1.03,371.72
POET,POET,Technology,Semiconductors,15.97,99550994.0,1.17,-22.36,45.84,117.57,1.59,1.59,1.59,2.44
HUBS,HUBS,Technology,Software - Application,198.38,2868649.0,0.86,8.13,0.53,-11.03,0.57,0.57,0.57,10.16
