Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
SYNA,SYNA,Technology,Semiconductors,125.43,2138514.0,1.84,18.55,29.98,69.5,0.27,0.27,0.27,4.89
PS,PS,Financial Services,Asset Management,41.62,934930.0,0.65,15.8,9.56,0.0,0.04,0.04,0.04,16.65
KO,Coca-Cola,Consumer Defensive,Beverages - Non-Alcoholic,78.42,8945091.0,0.66,-0.01,-0.2,0.31,0.7,0.7,0.7,337.4
TTD,TTD,Communication Services,Advertising Agencies,23.08,41124327.0,1.91,-1.75,-4.79,11.98,0.95,0.95,0.95,10.99
AMZN,Amazon,Consumer Cyclical,Internet Retail,272.68,34554546.0,0.78,0.56,1.65,16.7,9.42,9.42,9.42,2933.25
AMD,AMD,Technology,Semiconductors,455.19,57202223.0,1.05,11.44,26.25,92.36,26.04,26.04,26.04,742.23
HG=F,Copper (銅),Index,Market Index,6.28,49129.0,45.31,2.53,5.91,9.3,0.0,0.0,0.0,0.0
^VIX,VIX,Index,Market Index,17.19,0.0,0.0,0.64,1.18,-11.8,0.0,0.0,0.0,0.0
SI=F,Silver (白銀),Index,Market Index,80.83,36952.0,99.71,1.42,6.43,5.98,0.0,0.0,0.0,0.0
UNH,UnitedHealth,Healthcare,Healthcare Plans,379.98,6438207.0,1.14,2.77,3.04,23.81,2.45,2.45,2.45,345.08
DBX,DBX,Technology,Software - Infrastructure,28.9,9822971.0,2.64,15.0,15.92,30.0,0.28,0.28,0.28,6.9
NVDA,NVIDIA,Technology,Semiconductors,215.2,134128204.0,0.93,1.75,8.44,17.01,28.86,28.86,28.86,5230.44
TSM,TSMC,Technology,Semiconductors,411.68,18485972.0,1.41,-0.6,3.52,12.64,7.61,7.61,7.61,2135.14
INOD,INOD,Technology,Information Technology Services,84.89,19130921.0,12.04,86.0,92.84,135.22,1.62,1.62,1.62,2.77
MSFT,Microsoft,Technology,Software - Infrastructure,415.12,32997463.0,1.1,-1.34,0.16,11.27,13.7,13.7,13.7,3083.69
CRM,Salesforce,Technology,Software - Application,181.82,12337699.0,1.11,-2.43,-1.09,6.42,2.24,2.24,2.24,148.74
NFLX,Netflix,Communication Services,Entertainment,87.49,31729298.0,0.88,-0.86,-4.96,-14.27,2.78,2.78,2.78,368.4
XOM,Exxon Mobil,Energy,Oil & Gas Integrated,144.57,19177843.0,1.13,-1.37,-5.36,-6.75,2.77,2.77,2.77,599.24
FROG,FROG,Technology,Software - Application,70.55,9192425.0,3.29,23.73,41.41,58.68,0.65,0.65,0.65,8.55
RKLB,RKLB,Industrials,Aerospace & Defense,105.47,76022604.0,4.11,34.22,33.83,58.03,8.02,8.02,8.02,60.97
PTCT,PTCT,Healthcare,Biotechnology,73.69,5793803.0,5.62,14.27,13.11,4.01,0.43,0.43,0.43,6.11
LUNR,LUNR,Industrials,Aerospace & Defense,28.97,16090197.0,1.64,20.16,13.08,31.86,0.47,0.47,0.47,4.63
^DJI,Dow Jones,Index,Market Index,49609.16,456512707.0,0.98,0.02,0.22,2.95,22647.21,22647.21,22647.21,0.0
^SOX,PHLX Semi,Index,Market Index,11775.5,0.0,0.0,5.51,11.14,35.51,0.0,0.0,0.0,0.0
QCOM,Qualcomm,Technology,Semiconductors,219.09,37738820.0,1.18,8.17,23.77,71.5,8.27,8.27,8.27,230.92
EOSE,EOSE,Industrials,Electrical Equipment & Parts,8.01,53620575.0,3.22,25.94,24.19,34.62,0.43,0.43,0.43,2.72
PLTR,Palantir,Technology,Software - Infrastructure,137.8,41510617.0,0.69,0.55,-4.35,5.6,5.72,5.72,5.72,330.35
V,Visa,Financial Services,Credit Services,318.79,4946386.0,0.72,-0.78,-2.82,3.41,1.58,1.58,1.58,606.26
^GSPC,S&P 500,Index,Market Index,7398.93,3311720000.0,0.59,0.84,2.33,8.41,24503.19,24503.19,24503.19,0.0
FLNC,FLNC,Utilities,Utilities - Renewable,24.16,41238047.0,2.88,27.36,98.2,78.17,1.0,1.0,1.0,4.45
COST,Costco,Consumer Defensive,Discount Stores,1008.79,1800256.0,0.99,-0.32,-0.29,-2.25,1.82,1.82,1.82,447.55
LLY,Eli Lilly,Healthcare,Drug Manufacturers - General,948.45,3241280.0,0.88,-2.72,-1.54,-0.71,3.07,3.07,3.07,845.77
PG,P&G,Consumer Defensive,Household & Personal Products,146.42,5728240.0,0.67,0.25,-0.57,-0.16,0.84,0.84,0.84,340.95
DIS,Disney,Communication Services,Entertainment,108.02,6272404.0,0.47,-0.59,4.79,8.25,0.68,0.68,0.68,187.58
CL=F,Crude Oil (原油),Index,Market Index,94.68,211633.0,0.62,-0.14,-7.12,-3.26,0.02,0.02,0.02,0.0
IREN,IREN,Financial Services,Capital Markets,61.2,108260255.0,2.07,7.65,34.03,65.14,6.63,6.63,6.63,20.3
