Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
LLY,Eli Lilly,Healthcare,Drug Manufacturers - General,1126.8,4580931.0,1.55,4.05,10.59,28.92,5.16,5.16,5.16,1004.81
QCOM,Qualcomm,Technology,Semiconductors,243.29,16666180.0,0.62,4.24,20.14,62.19,4.05,4.05,4.05,256.43
UNH,UnitedHealth,Healthcare,Healthcare Plans,382.53,3213899.0,0.55,-0.39,-0.2,4.3,1.23,1.23,1.23,347.39
INTC,Intel,Technology,Semiconductors,120.89,93951500.0,0.85,-0.72,1.62,43.03,11.36,11.36,11.36,607.59
A,A,Healthcare,Diagnostics & Research,135.38,5539821.0,2.09,16.87,18.98,17.85,0.75,0.75,0.75,38.26
IREN,IREN,Financial Services,Capital Markets,64.05,46133522.0,0.89,-5.59,21.51,44.13,2.95,2.95,2.95,22.89
SI=F,Silver (白銀),Index,Market Index,75.93,303.0,3.07,1.78,0.1,3.72,0.0,0.0,0.0,0.0
CHRN,CHRN,Technology,Information Technology Services,18.29,1317284.0,5.96,23.25,15.98,63.16,0.02,0.02,0.02,2.62
ARXS,ARXS,Industrials,Aerospace & Defense,46.83,2927336.0,3.37,17.81,35.43,33.65,0.14,0.14,0.14,19.22
HRL,HRL,Consumer Defensive,Packaged Foods,23.59,10050890.0,1.73,12.55,13.63,10.7,0.24,0.24,0.24,12.98
LRCX,Lam Research,Technology,Semiconductor Equipment & Materials,318.0,8342865.0,0.94,-0.29,8.87,26.58,2.65,2.65,2.65,397.68
HEI-A,HEI-A,Industrials,Aerospace & Defense,257.36,642423.0,1.8,12.0,15.01,25.22,0.17,0.17,0.17,35.91
NVDA,NVIDIA,Technology,Semiconductors,214.25,141557394.0,0.78,0.78,-4.13,0.51,30.33,30.33,30.33,5189.35
AUR,AUR,Consumer Cyclical,Auto Parts,7.07,45560953.0,2.02,3.82,-0.7,42.83,0.32,0.32,0.32,13.87
SNOW,SNOW,Technology,Software - Application,239.2,39341698.0,4.23,36.48,43.26,67.79,9.41,9.41,9.41,82.91
HG=F,Copper (銅),Index,Market Index,6.42,144.0,0.11,1.8,2.03,8.52,0.0,0.0,0.0,0.0
GC=F,Gold (黃金),Index,Market Index,4525.2,594.0,0.75,1.75,-0.13,-1.44,0.0,0.0,0.0,0.0
AVGO,Broadcom,Technology,Semiconductors,426.58,17717494.0,1.01,1.12,2.11,6.69,7.56,7.56,7.56,2019.71
KO,Coca-Cola,Consumer Defensive,Beverages - Non-Alcoholic,80.41,14654019.0,1.09,-1.48,-1.4,2.63,1.18,1.18,1.18,345.96
