Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
PLTR,Palantir,Technology,Software - Infrastructure,144.07,33013669.0,1.03,3.57,0.68,-1.65,4.76,4.76,4.76,345.36
SI=F,Silver (白銀),Index,Market Index,75.84,33297.0,4.51,3.14,-0.71,-0.04,0.0,0.0,0.0,0.0
VEEV,VEEV,Healthcare,Health Information Services,171.6,7144276.0,4.23,10.02,6.5,-0.66,1.23,1.23,1.23,28.21
^VIX,VIX,Index,Market Index,16.99,0.0,0.0,0.59,-9.19,-30.77,0.0,0.0,0.0,0.0
CRCL,CRCL,Financial Services,Capital Markets,99.7,8336939.0,1.03,9.71,0.04,9.87,0.83,0.83,0.83,26.51
HD,Home Depot,Consumer Cyclical,Home Improvement Retail,323.88,3812053.0,0.99,-1.5,-3.58,-1.72,1.23,1.23,1.23,322.59
MARA,MARA,Financial Services,Capital Markets,11.46,50823196.0,1.12,-4.42,-1.55,42.54,0.58,0.58,0.58,4.36
CL=F,Crude Oil (原油),Index,Market Index,102.5,241919.0,0.82,-2.45,8.58,2.38,0.02,0.02,0.02,0.0
BTC-USD,Bitcoin,Crypto,Cryptocurrency,78278.45,39104512000.0,1.2,2.59,-0.48,7.26,3061040.71,3061040.71,3061040.71,0.0
^DJI,Dow Jones,Index,Market Index,49499.27,467065654.0,0.85,-0.31,0.55,6.3,23119.41,23119.41,23119.41,0.0
COST,Costco,Consumer Defensive,Discount Stores,1011.7,1456603.0,0.84,-0.28,0.05,1.52,1.47,1.47,1.47,448.84
CRWV,CoreWeave,Technology,Software - Infrastructure,119.01,27242852.0,0.98,6.64,8.05,51.72,3.24,3.24,3.24,62.86
GRAB,GRAB,Technology,Software - Application,3.67,99324166.0,2.07,-3.93,-5.9,0.0,0.36,0.36,0.36,15.05
TXN,Texas Inst,Technology,Semiconductors,281.02,4474706.0,0.44,-0.02,1.4,43.16,1.26,1.26,1.26,255.75
AXTI,AXTI,Technology,Semiconductor Equipment & Materials,96.0,19827801.0,1.73,21.18,26.05,103.65,1.9,1.9,1.9,6.28
AAOI,AAOI,Technology,Communication Equipment,183.51,12794812.0,1.31,11.65,13.16,112.52,2.35,2.35,2.35,14.69
SOUN,SOUN,Technology,Software - Application,9.56,67806962.0,2.97,20.1,16.73,43.11,0.65,0.65,0.65,4.07
LLY,Eli Lilly,Healthcare,Drug Manufacturers - General,963.33,3650213.0,0.83,3.07,8.98,0.92,3.52,3.52,3.52,862.01
RIOT,RIOT,Financial Services,Capital Markets,18.5,32602011.0,1.67,7.31,-0.59,47.41,0.6,0.6,0.6,7.01
NFLX,Netflix,Communication Services,Entertainment,92.06,30278741.0,0.93,-1.66,-0.41,-3.65,2.79,2.79,2.79,387.65
BTG,BTG,Basic Materials,Gold,4.36,31919249.0,0.94,-3.11,-12.27,-9.92,0.14,0.14,0.14,5.82
RIG,RIG,Energy,Oil & Gas Drilling,6.84,31766629.0,0.7,0.29,11.95,5.23,0.22,0.22,0.22,7.57
DIS,Disney,Communication Services,Entertainment,103.08,5954265.0,0.89,-0.65,0.47,6.75,0.61,0.61,0.61,182.61
MU,Micron,Technology,Semiconductors,542.21,39938962.0,1.03,4.84,9.16,47.4,21.66,21.66,21.66,611.47
AMZN,Amazon,Consumer Cyclical,Internet Retail,268.26,48967586.0,0.78,1.21,1.62,27.4,13.14,13.14,13.14,2884.94
RBLX,RBLX,Communication Services,Electronic Gaming & Multimedia,45.13,53287165.0,4.69,-18.33,-19.54,-21.69,2.4,2.4,2.4,32.3
WMT,Walmart,Consumer Defensive,Discount Stores,131.6,10453911.0,0.61,-0.25,1.29,5.5,1.38,1.38,1.38,1048.98
AVGO,Broadcom,Technology,Semiconductors,421.28,11829690.0,0.57,0.92,-0.35,34.38,4.98,4.98,4.98,1994.62
QCOM,Qualcomm,Technology,Semiconductors,177.01,20815916.0,0.54,-1.43,18.92,39.07,3.68,3.68,3.68,186.57
JNJ,J&J,Healthcare,Drug Manufacturers - General,227.19,6022437.0,0.83,-1.16,-0.14,-6.94,1.37,1.37,1.37,546.9
KO,Coca-Cola,Consumer Defensive,Beverages - Non-Alcoholic,78.58,9516696.0,0.52,-0.23,2.54,3.29,0.75,0.75,0.75,338.13
RIVN,RIVN,Consumer Cyclical,Auto Manufacturers,15.02,53120980.0,2.44,-8.41,-9.08,0.54,0.8,0.8,0.8,18.93
AAL,AAL,Industrials,Airlines,11.84,48998663.0,1.14,1.11,-2.15,6.38,0.58,0.58,0.58,7.83
JPM,JPMorgan,Financial Services,Banks - Diversified,312.47,5293072.0,0.71,-0.24,1.36,5.79,1.65,1.65,1.65,837.26
MNDY,MNDY,Technology,Software - Application,72.74,1972660.0,1.97,10.43,7.3,6.81,0.14,0.14,0.14,3.75
TEAM,TEAM,Technology,Software - Application,88.88,27323127.0,4.8,29.58,24.22,28.12,2.43,2.43,2.43,23.44
CWST,CWST,Industrials,Waste Management,86.83,2383082.0,2.61,9.56,8.28,6.49,0.21,0.21,0.21,5.52
SNAP,SNAP,Communication Services,Internet Content & Information,6.29,35306792.0,0.97,3.62,11.33,28.37,0.22,0.22,0.22,10.62
META,Meta,Communication Services,Internet Content & Information,608.74,21105378.0,0.97,-0.52,-9.82,5.1,12.85,12.85,12.85,1545.25
PG,P&G,Consumer Defensive,Household & Personal Products,147.26,5458540.0,0.55,0.12,-0.62,2.2,0.8,0.8,0.8,342.91
^SOX,PHLX Semi,Index,Market Index,10595.34,0.0,0.0,0.87,0.78,35.8,0.0,0.0,0.0,0.0
TSLA,Tesla,Consumer Cyclical,Auto Manufacturers,390.82,64477320.0,1.16,2.41,3.86,2.51,25.2,25.2,25.2,1467.81
UNH,UnitedHealth,Healthcare,Healthcare Plans,368.78,4684606.0,0.55,-0.46,3.91,34.6,1.73,1.73,1.73,334.93
OLED,OLED,Technology,Electronic Components,96.39,3448047.0,2.6,10.68,-2.67,7.57,0.33,0.33,0.33,4.51
TSM,TSMC,Technology,Semiconductors,397.67,9779073.0,0.64,0.41,-1.19,16.45,3.89,3.89,3.89,2062.48
FSLY,FSLY,Technology,Software - Application,28.07,8812028.0,1.28,11.15,18.14,-13.26,0.25,0.25,0.25,4.39
NVT,NVT,Industrials,Electrical Equipment & Parts,158.92,5129917.0,2.38,11.21,11.78,31.06,0.82,0.82,0.82,25.7
NVDA,NVIDIA,Technology,Semiconductors,198.45,127110269.0,0.68,-0.56,-4.72,12.92,25.23,25.23,25.23,4823.33
CORT,CORT,Healthcare,Biotechnology,51.42,3185887.0,3.56,10.53,11.64,22.49,0.16,0.16,0.16,5.52
CRM,Salesforce,Technology,Software - Application,183.82,12316175.0,1.17,4.13,3.18,-1.3,2.26,2.26,2.26,150.37
NICE,NICE,Technology,Software - Application,112.9,910471.0,2.24,10.66,12.51,2.53,0.1,0.1,0.1,6.6
LWLG,LWLG,Basic Materials,Specialty Chemicals,16.27,16602814.0,2.27,18.59,28.41,137.87,0.27,0.27,0.27,2.45
GOOG,Alphabet,Communication Services,Internet Content & Information,383.22,27930335.0,1.15,0.34,11.95,29.95,10.7,10.7,10.7,4635.81
OWL,OWL,Financial Services,Asset Management,9.98,50585976.0,1.4,2.36,8.71,14.58,0.5,0.5,0.5,15.62
ADBE,Adobe,Technology,Software - Application,250.71,5011727.0,1.04,1.87,2.15,3.87,1.26,1.26,1.26,101.34
MXL,MXL,Technology,Semiconductors,77.18,7985856.0,0.55,9.09,27.95,336.29,0.62,0.62,0.62,6.91
PS,PS,Financial Services,Asset Management,37.99,2009166.0,0.0,35.68,0.0,0.0,0.08,0.08,0.08,15.2
SOFI,SOFI,Financial Services,Credit Services,16.43,77799959.0,0.86,2.05,-10.9,5.12,1.28,1.28,1.28,21.05
KVYO,KVYO,Technology,Software - Application,22.2,6039850.0,1.42,10.5,14.14,14.2,0.13,0.13,0.13,6.77
SMCI,Super Micro,Technology,Computer Hardware,27.09,24792811.0,0.9,-1.13,-6.84,20.35,0.67,0.67,0.67,16.27
F,F,Consumer Cyclical,Auto Manufacturers,11.88,44408344.0,0.91,-1.66,-4.04,1.71,0.53,0.53,0.53,47.65
RDDT,RDDT,Communication Services,Internet Content & Information,166.48,13151382.0,2.69,13.07,7.48,22.25,2.19,2.19,2.19,32.04
BTSG,BTSG,Healthcare,Health Information Services,52.58,9469585.0,2.75,9.61,9.18,25.1,0.5,0.5,0.5,10.16
GC=F,Gold (黃金),Index,Market Index,4625.6,91619.0,107.61,0.24,-2.05,-3.29,0.42,0.42,0.42,0.0
AMD,AMD,Technology,Semiconductors,360.54,31628827.0,0.6,1.71,3.66,71.51,11.4,11.4,11.4,587.83
PATH,PATH,Technology,Software - Infrastructure,10.67,32089174.0,1.53,3.59,2.89,-3.18,0.34,0.34,0.34,5.59
HG=F,Copper (銅),Index,Market Index,5.96,28052.0,4.03,0.65,-0.98,6.05,0.0,0.0,0.0,0.0
NBIS,NBIS,Communication Services,Internet Content & Information,154.49,15711054.0,1.03,11.76,4.98,51.54,2.43,2.43,2.43,39.09
