Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
KEEL,KEEL,Technology,Information Technology Services,5.51,50936815.0,1.41,7.31,30.76,75.32,0.28,0.28,0.28,3.32
QCOM,Qualcomm,Technology,Semiconductors,233.4,25569104.0,1.0,-6.2,19.32,55.33,5.97,5.97,5.97,246.0
APLD,APLD,Technology,Information Technology Services,48.98,25403994.0,0.97,8.51,33.75,45.47,1.24,1.24,1.24,14.0
CBRS,CBRS,Technology,Semiconductors,266.9,6371718.0,0.65,10.42,-12.1,0.0,1.7,1.7,1.7,58.61
VNET,VNET,Technology,Information Technology Services,10.71,9563995.0,0.96,7.96,6.14,21.15,0.1,0.1,0.1,3.05
ACHR,ACHR,Industrials,Aerospace & Defense,6.55,57994028.0,0.92,0.61,10.83,11.02,0.38,0.38,0.38,5.0
^GSPC,S&P 500,Index,Market Index,7520.36,3115850000.0,0.58,0.02,2.27,4.83,23432.31,23432.31,23432.31,0.0
MANU,MANU,Communication Services,Entertainment,22.22,1026496.0,3.75,12.68,12.45,29.04,0.02,0.02,0.02,0.0
HD,Home Depot,Consumer Cyclical,Home Improvement Retail,317.85,5988276.0,1.03,2.35,5.1,-4.35,1.9,1.9,1.9,316.59
GC=F,Gold (黃金),Index,Market Index,4490.1,1889.0,4.0,-0.23,-0.36,-3.96,0.01,0.01,0.01,0.0
COIN,Coinbase,Financial Services,Financial Data & Stock Exchanges,173.78,8121789.0,1.14,-3.46,-10.17,-11.64,1.41,1.41,1.41,45.78
IREN,IREN,Financial Services,Capital Markets,67.84,83983541.0,1.99,13.48,42.1,40.28,5.7,5.7,5.7,24.24
HRC=F,Steel (熱軋鋼),Index,Market Index,1136.0,70.0,58.33,5.19,5.19,9.02,0.0,0.0,0.0,0.0
NFLX,Netflix,Communication Services,Entertainment,87.35,21488169.0,0.8,-0.38,-2.22,-4.4,1.88,1.88,1.88,367.81
GOOG,Alphabet,Communication Services,Internet Content & Information,384.83,16553144.0,0.94,-0.0,-0.02,10.42,6.37,6.37,6.37,4662.39
LUNR,LUNR,Industrials,Aerospace & Defense,40.34,29577850.0,1.44,15.72,24.28,53.97,1.19,1.19,1.19,6.47
AAPL,Apple,Technology,Consumer Electronics,310.85,50328044.0,1.17,0.82,3.97,16.16,15.64,15.64,15.64,4565.56
PLUG,PLUG,Industrials,Electrical Equipment & Parts,4.14,107246685.0,1.32,7.81,25.08,34.42,0.44,0.44,0.44,5.78
CIFR,CIFR,Technology,Information Technology Services,25.16,31752853.0,1.41,9.3,33.83,38.55,0.8,0.8,0.8,10.29
PG,P&G,Consumer Defensive,Household & Personal Products,147.49,10042134.0,1.4,3.17,4.38,-0.61,1.48,1.48,1.48,343.45
BRK-B,Berkshire,Financial Services,Insurance - Diversified,479.92,3178567.0,0.71,-0.77,-0.11,1.5,1.53,1.53,1.53,1035.12
TSLA,Tesla,Consumer Cyclical,Auto Manufacturers,440.36,44260767.0,0.98,1.56,8.97,16.29,19.49,19.49,19.49,1653.87
SOFI,SOFI,Financial Services,Credit Services,16.17,65666486.0,1.11,1.19,6.17,-13.81,1.06,1.06,1.06,20.74
APP,APP,Communication Services,Advertising Agencies,567.83,8259081.0,2.06,10.42,19.07,23.36,4.69,4.69,4.69,190.76
MGM,MGM,Consumer Cyclical,Resorts & Casinos,41.95,9953341.0,2.18,9.1,16.46,3.45,0.42,0.42,0.42,10.73
NOK,NOK,Technology,Communication Equipment,15.68,117406028.0,1.08,-4.74,14.7,45.72,1.84,1.84,1.84,87.53
AMAT,Applied Mat,Technology,Semiconductor Equipment & Materials,448.25,5043670.0,0.74,-1.46,10.16,10.72,2.26,2.26,2.26,355.89
CRWV,CoreWeave,Technology,Software - Infrastructure,104.27,23534866.0,0.94,-1.53,4.47,-6.95,2.45,2.45,2.45,56.89
BLLN,BLLN,Healthcare,Diagnostics & Research,91.02,770022.0,1.3,7.74,10.61,11.33,0.07,0.07,0.07,4.19
^IXIC,Nasdaq,Index,Market Index,26674.73,8280740000.0,0.89,0.07,3.11,7.18,220886.54,220886.54,220886.54,0.0
SI=F,Silver (白銀),Index,Market Index,74.94,224.0,3.27,-1.78,0.16,-0.08,0.0,0.0,0.0,0.0
BSX,BSX,Healthcare,Medical Devices,50.46,52626530.0,3.38,-12.46,-11.18,-15.83,2.66,2.66,2.66,75.0
INTC,Intel,Technology,Semiconductors,121.77,91726271.0,0.75,-1.42,9.9,43.28,11.17,11.17,11.17,612.02
BAC,Bank of America,Financial Services,Banks - Diversified,51.1,36012799.0,1.04,-2.11,0.79,-2.91,1.84,1.84,1.84,362.64
CRM,Salesforce,Technology,Software - Application,177.51,16922115.0,1.3,-0.88,-1.06,-1.48,3.0,3.0,3.0,145.21
^VIX,VIX,Index,Market Index,16.29,0.0,0.0,-4.23,-6.59,-8.64,0.0,0.0,0.0,0.0
PLTR,Palantir,Technology,Software - Infrastructure,132.51,31709168.0,1.1,-2.99,-2.03,-7.4,4.2,4.2,4.2,317.67
MSFT,Microsoft,Technology,Software - Infrastructure,412.67,27178223.0,0.94,-0.81,-1.14,-2.86,11.22,11.22,11.22,3065.49
BCRX,BCRX,Healthcare,Drug Manufacturers - Specialty & Generic,9.12,6046129.0,1.62,7.67,3.99,2.47,0.06,0.06,0.06,2.32
OPEN,OPEN,Real Estate,Real Estate Services,4.75,54394586.0,1.62,6.03,10.47,-11.87,0.26,0.26,0.26,4.58
AAL,AAL,Industrials,Airlines,14.92,88734082.0,0.94,0.47,23.71,27.74,1.32,1.32,1.32,9.87
F,F,Consumer Cyclical,Auto Manufacturers,15.88,76477483.0,1.07,3.66,21.59,27.14,1.21,1.21,1.21,63.28
HG=F,Copper (銅),Index,Market Index,6.34,91.0,0.09,-0.37,2.8,5.31,0.0,0.0,0.0,0.0
CORT,CORT,Healthcare,Biotechnology,66.65,1721509.0,1.83,10.42,14.48,44.2,0.11,0.11,0.11,7.15
MRVL,MRVL,Technology,Semiconductors,198.7,49971741.0,1.8,-4.59,12.72,25.59,9.93,9.93,9.93,173.97
UNH,UnitedHealth,Healthcare,Healthcare Plans,384.01,4469859.0,0.75,1.9,-1.34,8.27,1.72,1.72,1.72,348.74
AVGO,Broadcom,Technology,Semiconductors,421.86,17289862.0,0.96,-0.04,2.62,0.88,7.29,7.29,7.29,1997.37
PENN,PENN,Consumer Cyclical,Resorts & Casinos,19.09,6643073.0,2.3,11.9,18.42,7.07,0.13,0.13,0.13,2.56
MU,Micron,Technology,Semiconductors,928.41,71335829.0,1.34,3.63,32.87,76.99,66.23,66.23,66.23,1047.0
GRAB,GRAB,Technology,Software - Application,3.64,45526765.0,1.02,1.39,4.0,-6.43,0.17,0.17,0.17,14.89
ADBE,Adobe,Technology,Software - Application,238.24,3300790.0,0.76,-0.94,-6.57,-0.45,0.79,0.79,0.79,96.3
^SOX,PHLX Semi,Index,Market Index,12702.19,0.0,0.0,-1.36,12.35,22.04,0.0,0.0,0.0,0.0
NIO,NIO,Consumer Cyclical,Auto Manufacturers,5.75,91827253.0,1.55,9.32,0.17,-7.7,0.53,0.53,0.53,14.41
MSTR,MicroStrategy,Technology,Software - Application,154.2,11657335.0,1.06,-3.58,-6.34,-8.87,1.8,1.8,1.8,54.14
SMCI,Super Micro,Technology,Computer Hardware,38.19,35376843.0,1.03,2.94,24.97,37.13,1.35,1.35,1.35,22.97
ORCL,Oracle,Technology,Software - Infrastructure,190.96,11994565.0,0.87,-1.09,5.24,10.41,2.29,2.29,2.29,549.21
RDW,RDW,Industrials,Aerospace & Defense,24.0,119851938.0,1.9,8.89,72.54,157.23,2.88,2.88,2.88,4.77
KO,Coca-Cola,Consumer Defensive,Beverages - Non-Alcoholic,81.62,9027104.0,0.64,1.44,-0.37,8.19,0.74,0.74,0.74,351.17
BBWI,BBWI,Consumer Cyclical,Specialty Retail,19.45,16958081.0,2.82,9.7,20.73,2.42,0.33,0.33,0.33,3.92
LRCX,Lam Research,Technology,Semiconductor Equipment & Materials,318.93,8810173.0,1.01,-1.16,16.66,22.92,2.81,2.81,2.81,398.84
ONDS,ONDS,Technology,Communication Equipment,10.8,91632360.0,1.54,10.54,18.36,-1.37,0.99,0.99,0.99,5.38
COST,Costco,Consumer Defensive,Discount Stores,1003.69,1404954.0,0.59,0.08,-8.28,0.57,1.41,1.41,1.41,445.29
BB,BB,Technology,Software - Infrastructure,8.67,50044624.0,1.24,2.97,39.61,62.97,0.43,0.43,0.43,5.08
V,Visa,Financial Services,Credit Services,327.61,5917058.0,0.65,0.35,-0.7,5.8,1.94,1.94,1.94,623.03
AMD,AMD,Technology,Semiconductors,495.54,27214782.0,0.78,-1.66,19.68,48.09,13.49,13.49,13.49,808.03
ASTS,ASTS,Technology,Communication Equipment,129.6,34852084.0,1.2,8.27,47.11,67.88,4.52,4.52,4.52,50.3
BBAI,BBAI,Technology,Information Technology Services,4.37,57774077.0,1.27,4.55,13.8,17.16,0.25,0.25,0.25,2.09
CL=F,Crude Oil (原油),Index,Market Index,89.63,1970.0,0.01,-4.54,-16.83,-6.99,0.0,0.0,0.0,0.0
JNJ,J&J,Healthcare,Drug Manufacturers - General,231.29,5829993.0,0.85,0.48,0.56,2.64,1.35,1.35,1.35,556.77
DIS,Disney,Communication Services,Entertainment,104.18,5415546.0,0.75,0.87,1.85,1.79,0.56,0.56,0.56,180.91
WING,WING,Consumer Cyclical,Restaurants,152.09,1678799.0,1.47,8.15,19.94,-14.43,0.26,0.26,0.26,4.14
NVDA,NVIDIA,Technology,Semiconductors,212.6,161326568.0,0.91,-1.05,-3.63,-1.85,34.3,34.3,34.3,5149.38
