Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
ACHR,ACHR,Industrials,Aerospace & Defense,6.41,52742648.0,1.61,9.76,14.46,20.04,0.34,0.34,0.34,4.87
CL=F,Crude Oil (原油),Index,Market Index,95.8,253.0,0.0,-6.33,-10.37,-15.18,0.0,0.0,0.0,0.0
GEO,GEO,Industrials,Security & Protection Services,22.2,5012926.0,3.28,20.92,17.15,26.21,0.11,0.11,0.11,2.95
IREN,IREN,Financial Services,Capital Markets,60.98,61173269.0,1.78,11.4,42.28,70.62,3.73,3.73,3.73,20.23
BTC-USD,Bitcoin,Crypto,Cryptocurrency,81410.98,43166826496.0,1.27,0.6,4.13,8.83,3514253.5,3514253.5,3514253.5,0.0
UNH,UnitedHealth,Healthcare,Healthcare Plans,367.28,5160388.0,0.8,0.94,-0.93,19.35,1.9,1.9,1.9,333.57
SOFI,SOFI,Financial Services,Credit Services,16.3,55539061.0,0.56,1.75,4.99,1.18,0.91,0.91,0.91,20.91
AAL,AAL,Industrials,Airlines,12.94,56345495.0,1.27,4.61,14.41,19.7,0.73,0.73,0.73,8.56
AAPL,Apple,Technology,Consumer Electronics,287.51,57498732.0,0.97,1.17,6.42,13.42,16.53,16.53,16.53,4222.76
BTDR,BTDR,Technology,Software - Application,15.1,13785349.0,2.53,20.99,39.43,60.47,0.21,0.21,0.21,3.67
BBAI,BBAI,Technology,Information Technology Services,4.37,63282567.0,1.39,5.56,14.4,26.67,0.28,0.28,0.28,2.09
META,Meta,Communication Services,Internet Content & Information,612.88,19857709.0,0.78,1.31,-8.41,6.58,12.17,12.17,12.17,1555.75
PLTR,Palantir,Technology,Software - Infrastructure,133.79,54864802.0,1.06,-1.56,-3.03,-10.85,7.34,7.34,7.34,320.74
HRC=F,Steel (熱軋鋼),Index,Market Index,1111.0,1.0,0.01,2.87,2.68,6.01,0.0,0.0,0.0,0.0
^VIX,VIX,Index,Market Index,17.39,0.0,0.0,0.06,-7.55,-32.54,0.0,0.0,0.0,0.0
MSTR,MicroStrategy,Technology,Software - Application,186.82,13884073.0,0.84,-0.04,18.1,51.0,2.59,2.59,2.59,65.46
WMT,Walmart,Consumer Defensive,Discount Stores,130.08,16320514.0,1.2,-0.54,1.62,6.2,2.12,2.12,2.12,1036.87
SNAP,SNAP,Communication Services,Internet Content & Information,6.11,66224500.0,1.76,0.0,2.17,27.29,0.4,0.4,0.4,10.32
CRM,Salesforce,Technology,Software - Application,181.19,9074935.0,0.88,-3.1,-0.02,-0.97,1.64,1.64,1.64,148.22
SII,SII,Financial Services,Asset Management,152.3,439358.0,2.31,20.14,20.87,8.9,0.07,0.07,0.07,3.93
RIOT,RIOT,Financial Services,Capital Markets,23.7,36738108.0,1.62,16.46,48.31,67.02,0.87,0.87,0.87,8.96
LRCX,Lam Research,Technology,Semiconductor Equipment & Materials,297.17,14529973.0,1.56,7.75,19.47,32.46,4.32,4.32,4.32,371.63
COMP,COMP,Real Estate,Real Estate Services,9.24,36223629.0,2.7,27.27,21.26,38.32,0.33,0.33,0.33,6.89
QCOM,Qualcomm,Technology,Semiconductors,192.57,29351605.0,0.83,3.23,23.44,55.21,5.65,5.65,5.65,202.97
HUT,HUT,Financial Services,Capital Markets,108.94,19747475.0,6.08,35.31,53.44,106.87,2.15,2.15,2.15,12.26
MARA,MARA,Financial Services,Capital Markets,13.03,52525927.0,1.05,7.15,21.55,45.42,0.68,0.68,0.68,4.97
WOLF,WOLF,Technology,Semiconductors,43.08,14697115.0,2.3,17.61,68.08,127.58,0.63,0.63,0.63,2.08
XOM,Exxon Mobil,Energy,Oil & Gas Integrated,148.69,20492497.0,1.28,-4.0,-3.87,-9.29,3.05,3.05,3.05,616.31
ADBE,Adobe,Technology,Software - Application,250.17,3532913.0,0.79,-2.13,2.71,4.18,0.88,0.88,0.88,101.12
^GSPC,S&P 500,Index,Market Index,7365.12,3841722000.0,0.73,1.46,3.21,11.31,28294.74,28294.74,28294.74,0.0
FTAI,FTAI,Industrials,Aerospace & Defense,285.56,2421932.0,1.12,16.86,34.0,18.48,0.69,0.69,0.69,29.29
LLY,Eli Lilly,Healthcare,Drug Manufacturers - General,987.05,1856628.0,0.4,-0.18,15.96,6.01,1.83,1.83,1.83,880.19
AVGO,Broadcom,Technology,Semiconductors,425.44,20592184.0,1.2,-0.45,4.93,27.39,8.76,8.76,8.76,2014.32
FLEX,FLEX,Technology,Electronic Components,134.73,17656045.0,3.56,39.69,48.71,97.52,2.38,2.38,2.38,49.54
VCYT,VCYT,Healthcare,Diagnostics & Research,41.19,2968667.0,3.57,24.93,29.61,28.12,0.12,0.12,0.12,3.29
JOBY,JOBY,Industrials,Airports & Air Services,10.52,63779107.0,2.15,21.2,20.92,25.54,0.67,0.67,0.67,10.34
CPNG,CPNG,Consumer Cyclical,Internet Retail,17.89,79992182.0,4.24,-13.82,-11.92,-6.77,1.43,1.43,1.43,32.32
PG,P&G,Consumer Defensive,Household & Personal Products,147.9,5841871.0,0.69,2.07,0.98,4.67,0.86,0.86,0.86,344.4
ONDS,ONDS,Technology,Communication Equipment,9.34,54232482.0,1.11,0.11,-1.58,-1.99,0.51,0.51,0.51,4.55
