Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
HG=F,Copper (銅),Index,Market Index,6.35,144.0,0.13,0.92,-3.33,3.73,0.0,0.0,0.0,0.0
AVGO,Broadcom,Technology,Semiconductors,414.57,16328570.0,0.87,-0.76,-5.73,-1.91,6.77,6.77,6.77,1962.85
TSM,TSMC,Technology,Semiconductors,407.15,8840862.0,0.66,1.38,-2.53,5.09,3.6,3.6,3.6,2111.67
IONQ,IONQ,Technology,Computer Hardware,58.89,62176560.0,2.39,12.24,2.47,24.35,3.66,3.66,3.66,21.98
SMCI,Super Micro,Technology,Computer Hardware,33.46,26913804.0,0.91,0.0,1.3,14.67,0.9,0.9,0.9,20.12
DIS,Disney,Communication Services,Entertainment,103.58,6374605.0,0.81,-0.48,-1.75,-1.18,0.66,0.66,0.66,179.87
INFQ,INFQ,Technology,Software - Infrastructure,14.7,74788178.0,7.47,31.48,5.23,-1.01,1.1,1.1,1.1,3.21
MSTR,MicroStrategy,Technology,Software - Application,164.85,10416702.0,0.7,-0.58,-11.83,-8.09,1.72,1.72,1.72,57.88
GFS,GFS,Technology,Semiconductors,81.35,10758007.0,3.45,14.92,10.17,34.71,0.88,0.88,0.88,44.61
UNH,UnitedHealth,Healthcare,Healthcare Plans,382.48,4712145.0,0.65,-0.21,-4.16,8.19,1.8,1.8,1.8,347.35
QUBT,QUBT,Technology,Computer Hardware,11.41,54891021.0,2.69,19.35,-2.73,15.72,0.63,0.63,0.63,2.57
APLD,APLD,Technology,Information Technology Services,48.02,42816282.0,2.22,21.51,2.8,48.07,2.06,2.06,2.06,13.72
CL=F,Crude Oil (原油),Index,Market Index,97.67,1350.0,0.01,-0.6,-3.46,5.07,0.0,0.0,0.0,0.0
RGTI,RGTI,Technology,Computer Hardware,22.04,143132809.0,5.12,30.57,14.37,19.91,3.15,3.15,3.15,7.33
SOFI,SOFI,Financial Services,Credit Services,15.65,47705269.0,0.81,-0.25,-2.31,-17.89,0.75,0.75,0.75,20.07
RL,RL,Consumer Cyclical,Apparel Manufacturing,374.9,2116110.0,2.38,13.87,12.23,-0.1,0.79,0.79,0.79,22.73
ENPH,ENPH,Technology,Solar,62.34,17702747.0,1.29,17.29,29.85,76.3,1.1,1.1,1.1,8.22
GOOG,Alphabet,Communication Services,Internet Content & Information,383.47,16287054.0,0.9,-0.37,-3.45,13.54,6.25,6.25,6.25,4645.91
AXTI,AXTI,Technology,Semiconductor Equipment & Materials,121.02,9012246.0,0.98,15.69,5.25,39.2,1.09,1.09,1.09,7.92
IREN,IREN,Financial Services,Capital Markets,58.06,49575218.0,1.07,10.15,-0.58,19.98,2.88,2.88,2.88,20.75
IBM,IBM,Technology,Information Technology Services,252.97,25317764.0,4.39,12.43,15.84,0.44,6.4,6.4,6.4,237.76
AMD,AMD,Technology,Semiconductors,449.59,26637269.0,0.84,0.45,-0.02,48.15,11.98,11.98,11.98,733.1
KO,Coca-Cola,Consumer Defensive,Beverages - Non-Alcoholic,81.17,15531308.0,1.05,-0.47,0.89,8.76,1.26,1.26,1.26,349.23
BTC-USD,Bitcoin,Crypto,Cryptocurrency,77579.99,27375958016.0,0.97,0.16,-0.71,1.67,2123826.61,2123826.61,2123826.61,0.0
CRWV,CoreWeave,Technology,Software - Infrastructure,107.58,31032518.0,1.11,6.22,-5.81,-12.21,3.34,3.34,3.34,58.69
PLUG,PLUG,Industrials,Electrical Equipment & Parts,3.78,110534572.0,1.45,14.2,-0.26,18.5,0.42,0.42,0.42,5.27
SEDG,SEDG,Technology,Solar,63.0,6731990.0,0.93,12.06,25.4,47.89,0.42,0.42,0.42,3.83
NBIS,NBIS,Communication Services,Internet Content & Information,219.93,22896811.0,1.1,14.65,-0.55,40.85,5.04,5.04,5.04,55.84
BRK-B,Berkshire,Financial Services,Insurance - Diversified,479.98,3266765.0,0.7,-0.19,-0.84,3.13,1.57,1.57,1.57,1035.25
XOM,Exxon Mobil,Energy,Oil & Gas Integrated,155.29,14543300.0,0.74,-0.63,1.64,3.87,2.26,2.26,2.26,643.67
COIN,Coinbase,Financial Services,Financial Data & Stock Exchanges,193.56,5505360.0,0.5,1.19,-8.7,-6.15,1.07,1.07,1.07,51.0
NFLX,Netflix,Communication Services,Entertainment,89.3,27146660.0,0.87,1.37,2.71,-4.23,2.42,2.42,2.42,376.02
AAP,AAP,Consumer Cyclical,Auto Parts,58.62,8174426.0,3.51,14.4,17.92,-1.66,0.48,0.48,0.48,3.54
PLBL,PLBL,Consumer Cyclical,Department Stores,7.3,21565.0,3.41,2.82,4.43,3.55,0.0,0.0,0.0,2.67
WOLF,WOLF,Technology,Semiconductors,69.5,9234993.0,0.89,18.56,-0.66,150.45,0.64,0.64,0.64,3.36
ORCL,Oracle,Technology,Software - Infrastructure,189.77,12024256.0,0.66,0.86,-2.99,1.21,2.28,2.28,2.28,545.79
LRCX,Lam Research,Technology,Semiconductor Equipment & Materials,302.24,9150585.0,1.1,3.47,1.03,13.82,2.77,2.77,2.77,377.97
HD,Home Depot,Consumer Cyclical,Home Improvement Retail,313.78,3528205.0,0.55,1.03,3.1,-7.58,1.11,1.11,1.11,312.53
ACHR,ACHR,Industrials,Aerospace & Defense,6.12,62111640.0,1.25,5.88,-4.52,0.99,0.38,0.38,0.38,4.67
AAL,AAL,Industrials,Airlines,13.59,107938832.0,1.74,4.94,7.01,18.17,1.47,1.47,1.47,8.99
^IXIC,Nasdaq,Index,Market Index,26293.1,7612912000.0,0.78,0.09,-1.28,6.63,200167.04,200167.04,200167.04,0.0
NIO,NIO,Consumer Cyclical,Auto Manufacturers,5.6,96107045.0,2.95,0.18,-10.4,-13.58,0.54,0.54,0.54,14.03
MSFT,Microsoft,Technology,Software - Infrastructure,419.09,31024851.0,0.91,-0.47,2.36,-3.19,13.0,13.0,13.0,3113.18
^VIX,VIX,Index,Market Index,16.76,0.0,0.0,-3.9,-2.9,-11.42,0.0,0.0,0.0,0.0
PG,P&G,Consumer Defensive,Household & Personal Products,143.4,4322307.0,0.53,0.67,0.48,0.39,0.62,0.62,0.62,333.92
ADBE,Adobe,Technology,Software - Application,244.1,4108593.0,0.74,-3.66,2.99,-4.63,1.0,1.0,1.0,98.67
