Code,Close,Daily_Chg%,Daily_Amount_B,Volume,Sector,Name,Industry,RVOL,Weekly_Chg%,Monthly_Chg%,Vol_Increase
5274.TWO,8700.0,-0.6282124500285551,21.197376,243648.0,伺服器IC,信驊,伺服器IC,0,0,0,0
6669.TW,3825.0,-3.041825095057034,78.2029665,2044522.0,AI伺服器,緯穎,AI伺服器,0,0,0,0
3661.TW,3340.0,0.6024096385542169,58.6441542,1755813.0,ASIC設計,世芯-KY,ASIC設計,0,0,0,0
7769.TWO,3530.0,1.875901875901876,25.829363,731710.0,IC測試(興櫃),鴻勁,IC測試(興櫃),0,0,0,0
6515.TW,3535.0,2.4637681159420293,21.64066905,612183.0,一般,穎崴,一般,0,0,0,0
2059.TW,3410.0,0.29411764705882354,31.9604637,937257.0,一般,川湖,一般,0,0,0,0
3008.TW,2430.0,1.0395010395010396,22.0877037,908959.0,光學鏡頭,大立光,光學鏡頭,0,0,0,0
3443.TW,2510.0,0.19960079840319359,90.6571338,3611838.0,一般,創意,一般,0,0,0,0
3653.TW,2410.0,1.2605042016806722,47.8706735,1986335.0,一般,健策,一般,0,0,0,0
6510.TWO,2395.0,0.8421052631578947,16.04072805,669759.0,一般,精測,一般,0,0,0,0
6223.TWO,2300.0,3.1390134529147984,34.00849,1478630.0,一般,旺矽,一般,0,0,0,0
3131.TWO,1790.0,0.2801120448179272,35.7308702,1996138.0,一般,弘塑,一般,0,0,0,0
3529.TWO,1675.0,-0.2976190476190476,14.13517425,843891.0,一般,力旺,一般,0,0,0,0
2330.TW,1740.0,2.9585798816568047,982.4708508,56463842.0,半導體業,台積電,半導體業,0,0,0,0
8299.TWO,1890.0,5.2924791086350975,45.1793727,2390443.0,一般,群聯,一般,0,0,0,0
2383.TW,1625.0,3.5031847133757963,67.57716875,4158595.0,一般,台光電,一般,0,0,0,0
2454.TW,1505.0,1.006711409395973,162.3119323,10784846.0,IC設計,聯發科,IC設計,0,0,0,0
3665.TW,1400.0,-4.761904761904762,52.051328,3717952.0,一般,貿聯-KY,一般,0,0,0,0
6805.TW,1320.0,3.125,32.6510448,2473564.0,一般,富世達,一般,0,0,0,0
3017.TW,1360.0,-1.4492753623188406,66.0619048,4857493.0,一般,奇鋐,一般,0,0,0,0
3533.TW,1370.0,-0.36363636363636365,9.7562221,712133.0,一般,嘉澤,一般,0,0,0,0
5269.TW,1300.0,-2.6217228464419478,17.535583,1348891.0,一般,祥碩,一般,0,0,0,0
6442.TW,1255.0,-4.924242424242424,46.97928095,3743369.0,一般,光聖,一般,0,0,0,0
6781.TW,1190.0,1.7094017094017095,13.3990073,1125967.0,一般,AES-KY,一般,0,0,0,0
2345.TW,1230.0,-0.8064516129032258,41.1823557,3348159.0,一般,智邦,一般,0,0,0,0
2308.TW,1125.0,7.655502392344498,274.34932875,24386607.0,一般,台達電,一般,0,0,0,0
6409.TW,1000.0,0.0,6.75431,675431.0,一般,旭隼,一般,0,0,0,0
2404.TW,1100.0,-4.3478260869565215,104.572094,9506554.0,一般,漢唐,一般,0,0,0,0
7734.TWO,990.0,-1.9801980198019802,0.9384309,94791.0,封裝材料(興櫃),印能科技,封裝材料(興櫃),0,0,0,0
1590.TW,1020.0,0.49261083743842365,3.1492398,308749.0,一般,亞德客-KY,一般,0,0,0,0
3324.TW,969.0,0.0,21.8576361,2255690.0,一般,雙鴻,一般,0,0,0,0
8210.TW,928.0,-0.5359056806002144,13.56340672,1461574.0,一般,勤誠,一般,0,0,0,0
4749.TWO,892.0,-1.6538037486218304,17.0761804,1914370.0,一般,新應材,一般,0,0,0,0
2360.TW,989.0,2.380952380952381,18.20605595,1840855.0,一般,致茂,一般,0,0,0,0
7750.TWO,864.0,0.0,0.58025376,67159.0,工具機(興櫃),新代,工具機(興櫃),0,0,0,0
5536.TWO,788.0,-1.86799501867995,38.37330692,4869709.0,一般,聖暉*,一般,0,0,0,0
3491.TWO,920.0,3.3707865168539324,34.561548,3756690.0,一般,昇達科,一般,0,0,0,0
1519.TW,965.0,6.39470782800441,145.2557179,15052406.0,一般,華城,一般,0,0,0,0
6944.TWO,732.0,-4.563233376792699,19.16843748,2618639.0,廢水處理(興櫃),兆聯實業,廢水處理(興櫃),0,0,0,0
6739.TWO,717.0,-1.103448275862069,1.64147112,228936.0,半導體設備(興櫃),竹陞科技,半導體設備(興櫃),0,0,0,0
7751.TWO,861.0,1.773049645390071,4.10272527,476507.0,自動化(興櫃),竑騰,自動化(興櫃),0,0,0,0
3293.TWO,749.0,-0.7947019867549668,9.07369309,1211441.0,一般,鈊象,一般,0,0,0,0
7805.TWO,623.0,1.1363636363636365,0.50782599,81513.0,網通(興櫃),威聯通,網通(興櫃),0,0,0,0
6640.TWO,726.0,-5.098039215686274,6.85269948,943898.0,一般,均華,一般,0,0,0,0
5289.TWO,682.0,5.900621118012422,33.95446802,4978661.0,工控記憶體,宜鼎,工控記憶體,0,0,0,0
4583.TW,736.0,2.2222222222222223,3.84896352,522957.0,一般,台灣精銳,一般,0,0,0,0
2368.TW,677.0,1.347305389221557,46.57451965,6879545.0,一般,金像電,一般,0,0,0,0
3081.TWO,669.0,-0.4464285714285714,22.99007127,3436483.0,一般,聯亞,一般,0,0,0,0
4966.TWO,575.0,-1.3722126929674099,5.44294425,946599.0,一般,譜瑞-KY,一般,0,0,0,0
7728.TWO,608.0,0.8291873963515755,0.15624992,25699.0,光電(興櫃),光焱科技,光電(興櫃),0,0,0,0
^TWII,31408.69921875,1.9412784151040852,0.0,0.0,指數/原物料,加權指數,指數/原物料,0,0,0,0
^TWOII,291.1600036621094,0.1927039046221738,0.0,0.0,指數/原物料,櫃買指數,指數/原物料,0,0,0,0
^DJI,49442.44140625,0.5957572956624403,0.0,0.0,指數/原物料,道瓊工業,指數/原物料,0,0,0,0
^GSPC,6944.47021484375,0.2579926217127318,0.0,0.0,指數/原物料,S&P 500,指數/原物料,0,0,0,0
^IXIC,23530.01953125,0.24825388498940212,0.0,0.0,指數/原物料,那斯達克,指數/原物料,0,0,0,0
^SOX,7837.2998046875,1.7636838948224869,0.0,0.0,指數/原物料,費城半導體,指數/原物料,0,0,0,0
