Code,Close,Daily_Chg%,Daily_Amount_B,Volume,Sector,Name,Industry,RVOL,Weekly_Chg%,Monthly_Chg%,Vol_Increase
5274.TWO,8760.0,-1.3513513513513513,19.5272664,222914.0,伺服器IC,信驊,伺服器IC,0,0,0,0
6669.TW,3700.0,-3.6458333333333335,72.363157,1955761.0,AI伺服器,緯穎,AI伺服器,0,0,0,0
3661.TW,3430.0,-2.556818181818182,106.7697946,3112822.0,ASIC設計,世芯-KY,ASIC設計,0,0,0,0
7769.TWO,3775.0,-0.5270092226613966,20.6851125,547950.0,IC測試(興櫃),鴻勁,IC測試(興櫃),0,0,0,0
6515.TW,4275.0,5.166051660516605,30.52465425,714027.0,一般,穎崴,一般,0,0,0,0
2059.TW,3490.0,-0.2857142857142857,22.9539394,657706.0,一般,川湖,一般,0,0,0,0
3008.TW,2435.0,-0.6122448979591837,18.46234045,758207.0,光學鏡頭,大立光,光學鏡頭,0,0,0,0
3443.TW,2585.0,-1.3358778625954197,100.4942532,3887592.0,一般,創意,一般,0,0,0,0
3653.TW,2795.0,2.0072992700729926,61.80435365,2211247.0,一般,健策,一般,0,0,0,0
6510.TWO,3280.0,1.8633540372670807,31.5511072,961924.0,一般,精測,一般,0,0,0,0
6223.TWO,2735.0,5.802707930367505,45.95016065,1680079.0,一般,旺矽,一般,0,0,0,0
3131.TWO,1765.0,0.0,10.6310892,602328.0,一般,弘塑,一般,0,0,0,0
3529.TWO,1795.0,9.785932721712538,29.7511916,1657448.0,一般,力旺,一般,0,0,0,0
2330.TW,1780.0,1.4245014245014245,537.9980758,30224611.0,半導體業,台積電,半導體業,0,0,0,0
8299.TWO,2120.0,2.1686746987951806,121.691498,5740165.0,一般,群聯,一般,0,0,0,0
2383.TW,1820.0,4.597701149425287,64.9415312,3568216.0,一般,台光電,一般,0,0,0,0
2454.TW,1775.0,0.2824858757062147,219.707725,12377900.0,IC設計,聯發科,IC設計,0,0,0,0
3665.TW,1420.0,-0.6993006993006993,30.8749322,2174291.0,一般,貿聯-KY,一般,0,0,0,0
6805.TW,1420.0,0.7092198581560284,31.9722656,2251568.0,一般,富世達,一般,0,0,0,0
3017.TW,1420.0,3.64963503649635,93.5335966,6586873.0,一般,奇鋐,一般,0,0,0,0
3533.TW,1500.0,1.3513513513513513,21.189915,1412661.0,一般,嘉澤,一般,0,0,0,0
5269.TW,1400.0,1.8181818181818181,33.238646,2374189.0,一般,祥碩,一般,0,0,0,0
6442.TW,1430.0,10.0,31.9352605,2233235.0,一般,光聖,一般,0,0,0,0
6781.TW,1185.0,-0.42016806722689076,7.6609302,646492.0,一般,AES-KY,一般,0,0,0,0
2345.TW,1155.0,0.43478260869565216,43.55813385,3771267.0,一般,智邦,一般,0,0,0,0
2308.TW,1250.0,1.6260162601626018,111.984075,8958726.0,一般,台達電,一般,0,0,0,0
6409.TW,952.0,3.3659066232356136,14.04025784,1474817.0,一般,旭隼,一般,0,0,0,0
2404.TW,940.0,-1.1566771819137749,22.3401716,2376614.0,一般,漢唐,一般,0,0,0,0
7734.TWO,1045.0,4.5,3.7091021,354938.0,封裝材料(興櫃),印能科技,封裝材料(興櫃),0,0,0,0
1590.TW,1025.0,1.9900497512437811,6.23385525,608181.0,一般,亞德客-KY,一般,0,0,0,0
3324.TW,926.0,-0.6437768240343348,20.51619672,2215572.0,一般,雙鴻,一般,0,0,0,0
