Code,Close,Daily_Chg%,Daily_Amount_B,Volume,Sector,Name,Industry,RVOL,Weekly_Chg%,Monthly_Chg%,Vol_Increase
5274.TWO,8700.0,4.441776710684274,31.591962,363126.0,伺服器IC,信驊,伺服器IC,0,0,0,0
6669.TW,3765.0,4.438280166435506,94.9537518,2522012.0,AI伺服器,緯穎,AI伺服器,0,0,0,0
3661.TW,3275.0,1.0802469135802468,52.4607185,1601854.0,ASIC設計,世芯-KY,ASIC設計,0,0,0,0
7769.TWO,3700.0,3.4965034965034967,43.109292,1165116.0,IC測試(興櫃),鴻勁,IC測試(興櫃),0,0,0,0
6515.TW,3750.0,-1.9607843137254901,26.608575,709562.0,一般,穎崴,一般,0,0,0,0
2059.TW,3485.0,-0.9943181818181818,30.51643735,875651.0,一般,川湖,一般,0,0,0,0
3008.TW,2435.0,-0.20491803278688525,22.7046705,932430.0,光學鏡頭,大立光,光學鏡頭,0,0,0,0
3443.TW,2575.0,-1.9047619047619049,86.31433475,3352013.0,一般,創意,一般,0,0,0,0
3653.TW,2560.0,9.871244635193133,60.5613056,2365676.0,一般,健策,一般,0,0,0,0
6510.TWO,2910.0,-2.348993288590604,25.9608666,892126.0,一般,精測,一般,0,0,0,0
6223.TWO,2415.0,-1.8292682926829267,40.2961104,1668576.0,一般,旺矽,一般,0,0,0,0
3131.TWO,1785.0,2.0,12.858783,720380.0,一般,弘塑,一般,0,0,0,0
3529.TWO,1490.0,-3.559870550161812,32.5672131,2185719.0,一般,力旺,一般,0,0,0,0
2330.TW,1760.0,1.1494252873563218,593.0334432,33695082.0,半導體業,台積電,半導體業,0,0,0,0
8299.TWO,2055.0,7.874015748031496,213.56696415,10392553.0,一般,群聯,一般,0,0,0,0
2383.TW,1660.0,6.41025641025641,64.5099738,3886143.0,一般,台光電,一般,0,0,0,0
2454.TW,1485.0,1.3651877133105803,118.05383205,7949753.0,IC設計,聯發科,IC設計,0,0,0,0
3665.TW,1420.0,9.230769230769232,66.2603098,4666219.0,一般,貿聯-KY,一般,0,0,0,0
6805.TW,1410.0,9.72762645914397,57.5195541,4079401.0,一般,富世達,一般,0,0,0,0
3017.TW,1355.0,5.859375,106.6957081,7874222.0,一般,奇鋐,一般,0,0,0,0
3533.TW,1460.0,9.774436090225564,36.2643122,2483857.0,一般,嘉澤,一般,0,0,0,0
5269.TW,1230.0,0.819672131147541,11.1584862,907194.0,一般,祥碩,一般,0,0,0,0
6442.TW,1295.0,3.5999999999999996,31.94548735,2466833.0,一般,光聖,一般,0,0,0,0
6781.TW,1225.0,8.88888888888889,21.4398765,1750194.0,一般,AES-KY,一般,0,0,0,0
2345.TW,1150.0,0.0,77.124819,6706506.0,一般,智邦,一般,0,0,0,0
2308.TW,1245.0,9.691629955947137,256.01658345,20563581.0,一般,台達電,一般,0,0,0,0
6409.TW,937.0,2.1810250817884405,11.70949223,1249679.0,一般,旭隼,一般,0,0,0,0
2404.TW,990.0,-1.9801980198019802,46.322199,4679010.0,一般,漢唐,一般,0,0,0,0
7734.TWO,1000.0,2.3541453428863868,0.65345,65345.0,封裝材料(興櫃),印能科技,封裝材料(興櫃),0,0,0,0
1590.TW,1015.0,-0.975609756097561,9.0666702,893268.0,一般,亞德客-KY,一般,0,0,0,0
3324.TW,930.0,3.3333333333333335,23.942757,2574490.0,一般,雙鴻,一般,0,0,0,0
8210.TW,940.0,3.4103410341034106,19.9188632,2119028.0,一般,勤誠,一般,0,0,0,0
4749.TWO,844.0,0.11862396204033215,10.32696456,1223574.0,一般,新應材,一般,0,0,0,0
2360.TW,1010.0,1.507537688442211,28.1293383,2785083.0,一般,致茂,一般,0,0,0,0
7750.TWO,859.0,-0.4634994206257242,0.74551751,86789.0,工具機(興櫃),新代,工具機(興櫃),0,0,0,0
5536.TWO,678.0,0.2958579881656805,12.95262048,1910416.0,一般,聖暉*,一般,0,0,0,0
3491.TWO,986.0,4.670912951167728,51.61698168,5234988.0,一般,昇達科,一般,0,0,0,0
1519.TW,1080.0,5.365853658536586,91.1673684,8441423.0,一般,華城,一般,0,0,0,0
6944.TWO,737.0,0.4087193460490463,5.26264431,714063.0,廢水處理(興櫃),兆聯實業,廢水處理(興櫃),0,0,0,0
6739.TWO,694.0,0.1443001443001443,1.2829631,184865.0,半導體設備(興櫃),竹陞科技,半導體設備(興櫃),0,0,0,0
7751.TWO,815.0,1.6209476309226933,2.996103,367620.0,自動化(興櫃),竑騰,自動化(興櫃),0,0,0,0
3293.TWO,726.0,1.5384615384615385,7.63809354,1052079.0,一般,鈊象,一般,0,0,0,0
7805.TWO,587.0,2.8021015761821366,0.27758643,47289.0,網通(興櫃),威聯通,網通(興櫃),0,0,0,0
6640.TWO,711.0,0.2820874471086037,4.99417776,702416.0,一般,均華,一般,0,0,0,0
5289.TWO,753.0,0.0,33.6836478,4473260.0,工控記憶體,宜鼎,工控記憶體,0,0,0,0
4583.TW,752.0,-0.13280212483399734,2.86908304,381527.0,一般,台灣精銳,一般,0,0,0,0
2368.TW,626.0,5.033557046979865,51.15034732,8170982.0,一般,金像電,一般,0,0,0,0
3081.TWO,775.0,0.6493506493506493,68.6733855,8861082.0,一般,聯亞,一般,0,0,0,0
4966.TWO,565.0,0.5338078291814947,4.24543825,751405.0,一般,譜瑞-KY,一般,0,0,0,0
7728.TWO,674.0,-8.548168249660787,2.85554928,423672.0,光電(興櫃),光焱科技,光電(興櫃),0,0,0,0
^TWII,31746.080078125,1.59926081411584,0.0,0.0,指數/原物料,加權指數,指數/原物料,0,0,0,0
^TWOII,293.1600036621094,-1.4952393765271095,0.0,0.0,指數/原物料,櫃買指數,指數/原物料,0,0,0,0
^DJI,49077.23046875,1.2139776118398988,0.0,0.0,指數/原物料,道瓊工業,指數/原物料,0,0,0,0
^GSPC,6875.6201171875,1.1587741323274499,0.0,0.0,指數/原物料,S&P 500,指數/原物料,0,0,0,0
^IXIC,23224.8203125,1.178427399798445,0.0,0.0,指數/原物料,那斯達克,指數/原物料,0,0,0,0
^SOX,8042.06982421875,3.1803161672472253,0.0,0.0,指數/原物料,費城半導體,指數/原物料,0,0,0,0
^VIX,16.899999618530273,-10.0,0.0,0.0,指數/原物料,美股 VIX,指數/原物料,0,0,0,0
GC=F,4836.0,0.08692817339876627,0.0,0.0,指數/原物料,黃金,指數/原物料,0,0,0,0
SI=F,94.0999984741211,2.0496685917077473,0.0,0.0,指數/原物料,白銀,指數/原物料,0,0,0,0
HG=F,5.799499988555908,1.22175013349277,0.0,0.0,指數/原物料,銅,指數/原物料,0,0,0,0
HRC=F,941.0,0.10638297872340426,0.0,0.0,指數/原物料,熱軋鋼,指數/原物料,0,0,0,0
