Code,Close,Daily_Chg%,Daily_Amount_B,Volume,Sector,Name,Industry,RVOL,Weekly_Chg%,Monthly_Chg%,Vol_Increase
5274.TWO,8055.0,5.088062622309197,31.28827815,388433.0,伺服器IC,信驊,伺服器IC,0,0,0,0
6669.TW,4095.0,-3.4198113207547167,122.47469325,2990835.0,AI伺服器,緯穎,AI伺服器,0,0,0,0
3661.TW,3630.0,1.680672268907563,61.0131852,1680804.0,ASIC設計,世芯-KY,ASIC設計,0,0,0,0
7769.TWO,3445.0,4.552352048558421,55.90625235,1622823.0,IC測試(興櫃),鴻勁,IC測試(興櫃),0,0,0,0
6515.TW,3470.0,-0.5730659025787965,36.7908138,1060254.0,一般,穎崴,一般,0,0,0,0
2059.TW,3365.0,1.5082956259426847,23.005159,683660.0,一般,川湖,一般,0,0,0,0
3008.TW,2490.0,-1.5810276679841897,28.9710255,1163495.0,光學鏡頭,大立光,光學鏡頭,0,0,0,0
3443.TW,2435.0,2.9598308668076108,61.7649925,2536550.0,一般,創意,一般,0,0,0,0
3653.TW,2535.0,-1.1695906432748537,35.1005226,1384636.0,一般,健策,一般,0,0,0,0
6510.TWO,2175.0,-0.4576659038901602,11.2963845,519374.0,一般,精測,一般,0,0,0,0
6223.TWO,2200.0,-1.345291479820628,45.726142,2078461.0,一般,旺矽,一般,0,0,0,0
3131.TWO,1825.0,1.9553072625698324,23.6191135,1294198.0,一般,弘塑,一般,0,0,0,0
3529.TWO,1695.0,2.727272727272727,9.07982685,535683.0,一般,力旺,一般,0,0,0,0
2330.TW,1690.0,0.5952380952380952,529.538854,31333660.0,半導體業,台積電,半導體業,0,0,0,0
8299.TWO,1775.0,8.895705521472392,60.6568265,3417286.0,一般,群聯,一般,0,0,0,0
2383.TW,1610.0,2.8753993610223643,53.9120736,3348576.0,一般,台光電,一般,0,0,0,0
2454.TW,1445.0,1.7605633802816902,61.7864949,4275882.0,IC設計,聯發科,IC設計,0,0,0,0
3665.TW,1395.0,-2.1052631578947367,34.88268645,2500551.0,一般,貿聯-KY,一般,0,0,0,0
6805.TW,1330.0,-2.564102564102564,31.5129535,2369395.0,一般,富世達,一般,0,0,0,0
3017.TW,1355.0,-1.4545454545454546,77.16802235,5695057.0,一般,奇鋐,一般,0,0,0,0
3533.TW,1430.0,1.4184397163120568,20.4246614,1428298.0,一般,嘉澤,一般,0,0,0,0
5269.TW,1380.0,-1.4285714285714286,41.702289,3021905.0,一般,祥碩,一般,0,0,0,0
6442.TW,1415.0,1.0714285714285714,79.9137381,5647614.0,一般,光聖,一般,0,0,0,0
6781.TW,1300.0,2.3622047244094486,14.683266,1129482.0,一般,AES-KY,一般,0,0,0,0
2345.TW,1205.0,-0.823045267489712,49.654917,4120740.0,一般,智邦,一般,0,0,0,0
2308.TW,1055.0,3.9408866995073892,131.23051105,12438911.0,一般,台達電,一般,0,0,0,0
6409.TW,1005.0,-1.951219512195122,4.59354345,457069.0,一般,旭隼,一般,0,0,0,0
2404.TW,982.0,-1.2072434607645874,47.30800712,4817516.0,一般,漢唐,一般,0,0,0,0
7734.TWO,1000.0,3.0927835051546393,0.54905,54905.0,封裝材料(興櫃),印能科技,封裝材料(興櫃),0,0,0,0
1590.TW,970.0,-3.0,6.717541,692530.0,一般,亞德客-KY,一般,0,0,0,0
