Code,Close,Daily_Chg%,Daily_Amount_B,Volume,Sector,Name,Industry,RVOL,Weekly_Chg%,Monthly_Chg%,Vol_Increase
5274.TWO,9730.0,0.1544004117344313,64.3297977,661149.0,伺服器IC,信驊,伺服器IC,0,0,0,0
6669.TW,4000.0,-1.477832512315271,112.58336,2814584.0,AI伺服器,緯穎,AI伺服器,0,0,0,0
3661.TW,3490.0,0.28735632183908044,53.2000942,1524358.0,ASIC設計,世芯-KY,ASIC設計,0,0,0,0
7769.TWO,4860.0,0.9345794392523363,442.66095,9108250.0,IC測試(興櫃),鴻勁,IC測試(興櫃),0,0,0,0
6515.TW,5115.0,2.3,52.0141281,1016894.0,一般,穎崴,一般,0,0,0,0
2059.TW,3445.0,2.5297619047619047,62.3251486,1809148.0,一般,川湖,一般,0,0,0,0
3008.TW,2520.0,4.3478260869565215,41.5970352,1650676.0,光學鏡頭,大立光,光學鏡頭,0,0,0,0
3443.TW,2770.0,7.572815533980583,139.0096523,5018399.0,一般,創意,一般,0,0,0,0
3653.TW,3120.0,-0.3194888178913738,40.3411632,1292986.0,一般,健策,一般,0,0,0,0
6510.TWO,3750.0,-4.21455938697318,42.392625,1130470.0,一般,精測,一般,0,0,0,0
6223.TWO,2945.0,9.888059701492537,96.7188654,3284172.0,一般,旺矽,一般,0,0,0,0
3131.TWO,1780.0,7.878787878787878,32.6670762,1835229.0,一般,弘塑,一般,0,0,0,0
3529.TWO,2530.0,1.8108651911468814,28.9913712,1145904.0,一般,力旺,一般,0,0,0,0
2330.TW,1995.0,-0.9925558312655087,1484.50441755,74411249.0,半導體業,台積電,半導體業,0,0,0,0
8299.TWO,1890.0,-1.8181818181818181,150.1934805,7946745.0,一般,群聯,一般,0,0,0,0
2383.TW,2440.0,0.8264462809917356,115.0178668,4713847.0,一般,台光電,一般,0,0,0,0
2454.TW,1945.0,4.010695187165775,283.043402,14552360.0,IC設計,聯發科,IC設計,0,0,0,0
3665.TW,1410.0,4.83271375464684,79.4196741,5632601.0,一般,貿聯-KY,一般,0,0,0,0
6805.TW,1710.0,10.0,64.5491142,3774802.0,一般,富世達,一般,0,0,0,0
3017.TW,1765.0,5.3731343283582085,186.1101073,10544482.0,一般,奇鋐,一般,0,0,0,0
3533.TW,1775.0,-1.1142061281337048,52.93083725,2982019.0,一般,嘉澤,一般,0,0,0,0
5269.TW,1315.0,0.0,17.0041861,1293094.0,一般,祥碩,一般,0,0,0,0
6442.TW,2145.0,3.125,29.19557355,1361099.0,一般,光聖,一般,0,0,0,0
6781.TW,1205.0,0.8368200836820083,21.38423125,1774625.0,一般,AES-KY,一般,0,0,0,0
2345.TW,1400.0,-3.4482758620689653,80.072874,5719491.0,一般,智邦,一般,0,0,0,0
2308.TW,1430.0,-0.34843205574912894,256.903647,17965290.0,一般,台達電,一般,0,0,0,0
6409.TW,926.0,0.6521739130434783,8.76434924,946474.0,一般,旭隼,一般,0,0,0,0
2404.TW,1130.0,9.178743961352657,86.8437996,7685292.0,一般,漢唐,一般,0,0,0,0
7734.TWO,1825.0,10.0,16.79629625,920345.0,封裝材料(興櫃),印能科技,封裝材料(興櫃),0,0,0,0
1590.TW,1205.0,1.2605042016806722,16.13652855,1339131.0,一般,亞德客-KY,一般,0,0,0,0
3324.TW,1155.0,0.0,103.89655815,8995373.0,一般,雙鴻,一般,0,0,0,0
8210.TW,918.0,0.9900990099009901,35.82998064,3903048.0,一般,勤誠,一般,0,0,0,0
4749.TWO,911.0,1.7877094972067038,22.65141374,2486434.0,一般,新應材,一般,0,0,0,0
2360.TW,1380.0,10.0,36.4697016,2642732.0,一般,致茂,一般,0,0,0,0
7750.TWO,1345.0,3.4615384615384617,24.3761613,1812354.0,工具機(興櫃),新代,工具機(興櫃),0,0,0,0
5536.TWO,723.0,3.138373751783167,27.00728181,3735447.0,一般,聖暉*,一般,0,0,0,0
3491.TWO,1600.0,5.263157894736842,8.46056,528785.0,一般,昇達科,一般,0,0,0,0
1519.TW,1070.0,1.9047619047619049,115.6311978,10806654.0,一般,華城,一般,0,0,0,0
6944.TWO,766.0,5.21978021978022,11.14925256,1455516.0,廢水處理(興櫃),兆聯實業,廢水處理(興櫃),0,0,0,0
6739.TWO,1095.0,9.60960960960961,12.6315258,1153564.0,半導體設備(興櫃),竹陞科技,半導體設備(興櫃),0,0,0,0
7751.TWO,1215.0,10.0,11.86847235,976829.0,自動化(興櫃),竑騰,自動化(興櫃),0,0,0,0
3293.TWO,695.0,-1.6973125884016973,20.80516555,2993549.0,一般,鈊象,一般,0,0,0,0
7805.TWO,648.0,-3.427719821162444,1.28479608,198271.0,網通(興櫃),威聯通,網通(興櫃),0,0,0,0
6640.TWO,806.0,1.639344262295082,5.76569682,715347.0,一般,均華,一般,0,0,0,0
5289.TWO,779.0,-1.2674271229404308,26.24171339,3368641.0,工控記憶體,宜鼎,工控記憶體,0,0,0,0
4583.TW,696.0,-0.8547008547008548,1.64602608,236498.0,一般,台灣精銳,一般,0,0,0,0
2368.TW,826.0,-2.2485207100591715,74.0383035,8963475.0,一般,金像電,一般,0,0,0,0
3081.TWO,1250.0,-1.185770750988142,13.040475,1043238.0,一般,聯亞,一般,0,0,0,0
4966.TWO,545.0,0.3683241252302026,6.08073395,1115731.0,一般,譜瑞-KY,一般,0,0,0,0
7728.TWO,840.0,0.23866348448687352,0.4124736,49104.0,光電(興櫃),光焱科技,光電(興櫃),0,0,0,0
^TWII,35414.48828125,0.004004083061669718,0.0,0.0,指數/原物料,加權指數,指數/原物料,0,0,0,0
^TWOII,316.7300109863281,1.1141683248495164,0.0,0.0,指數/原物料,櫃買指數,指數/原物料,0,0,0,0
^DJI,49499.19921875,0.03445844974079194,0.0,0.0,指數/原物料,道瓊工業,指數/原物料,0,0,0,0
^GSPC,6908.85986328125,-0.5365580569328385,0.0,0.0,指數/原物料,S&P 500,指數/原物料,0,0,0,0
^IXIC,22878.380859375,-1.1821798206745227,0.0,0.0,指數/原物料,那斯達克,指數/原物料,0,0,0,0
^SOX,8197.259765625,-3.1906957819069577,0.0,0.0,指數/原物料,費城半導體,指數/原物料,0,0,0,0
^VIX,18.6299991607666,3.9040649396350227,0.0,0.0,指數/原物料,美股 VIX,指數/原物料,0,0,0,0
GC=F,5198.60009765625,0.4269312789771081,0.0,0.0,指數/原物料,黃金,指數/原物料,0,0,0,0
SI=F,90.58000183105469,4.117336820602153,0.0,0.0,指數/原物料,白銀,指數/原物料,0,0,0,0
HG=F,6.114999771118164,2.8249494478046127,0.0,0.0,指數/原物料,銅,指數/原物料,0,0,0,0
CL=F,65.73999786376953,0.8127569187822217,0.0,0.0,指數/原物料,原油,指數/原物料,0,0,0,0
HRC=F,1018.0,1.0923535253227408,0.0,0.0,指數/原物料,熱軋鋼,指數/原物料,0,0,0,0
