Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
LRCX,Lam Research,Technology,Semiconductor Equipment & Materials,214.68,9558927.0,0.87,-3.73,-10.2,-6.7,2.05,2.05,2.05,269.64
^SOX,PHLX Semi,Index,Market Index,7821.76,0.0,0.0,-1.17,-4.58,-1.81,0.0,0.0,0.0,0.0
TTD,TTD,Communication Services,Advertising Agencies,29.79,82163130.0,2.95,18.36,24.38,9.6,2.45,2.45,2.45,14.57
INTC,Intel,Technology,Semiconductors,45.95,73346048.0,0.94,0.81,1.08,-6.7,3.37,3.37,3.37,229.53
AAPL,Apple,Technology,Consumer Electronics,260.29,45220654.0,1.01,-0.85,-4.64,-3.41,11.77,11.77,11.77,3825.72
KO,Coca-Cola,Consumer Defensive,Beverages - Non-Alcoholic,77.03,14755228.0,0.73,-1.37,-4.31,0.18,1.14,1.14,1.14,331.35
BAC,Bank of America,Financial Services,Banks - Diversified,49.81,29872239.0,0.58,-0.97,-4.76,-8.52,1.49,1.49,1.49,363.74
TSLA,Tesla,Consumer Cyclical,Auto Manufacturers,405.55,51494221.0,0.87,-0.1,-0.74,-3.89,20.88,20.88,20.88,1521.8
V,Visa,Financial Services,Credit Services,319.8,7358867.0,0.95,-0.21,0.98,-2.78,2.35,2.35,2.35,616.59
ADBE,Adobe,Technology,Software - Application,281.74,5636973.0,1.11,3.16,8.76,3.61,1.59,1.59,1.59,117.94
LLY,Eli Lilly,Healthcare,Drug Manufacturers - General,983.26,2864931.0,0.96,-2.02,-3.79,-2.01,2.82,2.82,2.82,880.04
BMNR,BMNR,Financial Services,Capital Markets,20.35,38906975.0,0.85,-3.65,-0.44,-8.95,0.79,0.79,0.79,9.26
BBD,BBD,Financial Services,Banks - Regional,3.74,76809545.0,1.89,-4.35,-7.65,-9.44,0.29,0.29,0.29,39.56
VG,VG,Energy,Oil & Gas Midstream,12.28,41623300.0,1.34,10.04,29.67,29.54,0.51,0.51,0.51,30.06
CRDO,CRDO,Technology,Semiconductors,114.74,10927350.0,0.97,11.9,0.23,3.08,1.25,1.25,1.25,21.16
NAVN,NAVN,Technology,Software - Application,11.05,1259349.0,0.67,6.66,4.34,6.87,0.01,0.01,0.01,2.75
RTO,RTO,Industrials,Specialty Business Services,31.99,2655086.0,1.28,11.27,2.4,-0.37,0.08,0.08,0.08,16.19
