Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
AAL,AAL,Industrials,Airlines,10.71,41220595.0,0.65,-0.28,-0.83,-19.59,0.44,0.44,0.44,7.07
LRCX,Lam Research,Technology,Semiconductor Equipment & Materials,211.62,13433967.0,1.09,-9.35,-9.56,-15.18,2.84,2.84,2.84,265.8
DK,DK,Energy,Oil & Gas Refining & Marketing,46.41,1038628.0,0.53,4.55,4.06,38.41,0.05,0.05,0.05,2.78
SOFI,SOFI,Financial Services,Credit Services,15.87,58187441.0,0.9,-4.17,-7.08,-17.73,0.92,0.92,0.92,20.24
NEXT,NEXT,Energy,Oil & Gas Equipment & Services,8.15,13565091.0,1.21,11.04,11.95,52.34,0.11,0.11,0.11,2.16
HG=F,Copper (銅),Index,Market Index,5.47,40726.0,32.69,-1.06,0.69,-8.51,0.0,0.0,0.0,0.0
AAPL,Apple,Technology,Consumer Electronics,252.89,41331888.0,0.87,0.11,1.58,-7.78,10.45,10.45,10.45,3716.96
NIO,NIO,Consumer Cyclical,Auto Manufacturers,5.56,34206020.0,0.93,-3.81,-5.6,7.13,0.19,0.19,0.19,14.06
CRWV,CoreWeave,Technology,Software - Infrastructure,80.45,18316131.0,0.84,-8.14,-0.26,-17.92,1.47,1.47,1.47,42.29
CDE,CDE,Basic Materials,Gold,16.17,45693261.0,0.64,-9.36,-11.49,-34.24,0.74,0.74,0.74,16.74
TSLA,Tesla,Consumer Cyclical,Auto Manufacturers,372.11,54835418.0,0.82,-3.59,-2.15,-10.85,20.4,20.4,20.4,1396.32
UNH,UnitedHealth,Healthcare,Healthcare Plans,268.05,5229898.0,0.38,-0.92,-4.42,-5.68,1.4,1.4,1.4,243.3
JPM,JPMorgan,Financial Services,Banks - Diversified,291.66,5374603.0,0.4,-1.27,1.28,-3.84,1.57,1.57,1.57,786.62
NU,NU,Financial Services,Banks - Regional,14.02,64848998.0,1.08,-2.09,-0.99,-15.8,0.91,0.91,0.91,68.08
SI=F,Silver (白銀),Index,Market Index,68.12,54813.0,392.64,-5.85,-3.92,-25.09,0.0,0.0,0.0,0.0
GOOG,Alphabet,Communication Services,Internet Content & Information,280.74,28870381.0,1.18,-3.06,-8.17,-10.32,8.11,8.11,8.11,3396.11
LLY,Eli Lilly,Healthcare,Drug Manufacturers - General,897.0,2155688.0,0.73,-2.11,-2.23,-12.81,1.93,1.93,1.93,802.83
AMZN,Amazon,Consumer Cyclical,Internet Retail,207.54,45915765.0,1.06,-1.97,-0.58,-1.47,9.53,9.53,9.53,2227.93
VLO,VLO,Energy,Oil & Gas Refining & Marketing,248.14,3632278.0,0.5,5.8,2.51,24.29,0.9,0.9,0.9,74.2
MU,Micron,Technology,Semiconductors,355.46,54104778.0,0.92,-6.97,-19.99,-17.14,19.23,19.23,19.23,400.86
RNG,RNG,Technology,Software - Application,37.52,1398813.0,0.77,5.13,0.19,8.82,0.05,0.05,0.05,3.21
ELVN,ELVN,Healthcare,Biotechnology,39.29,3375788.0,1.18,10.58,30.75,34.19,0.13,0.13,0.13,2.35
META,Meta,Communication Services,Internet Content & Information,547.54,34368583.0,2.41,-7.96,-9.75,-16.24,18.82,18.82,18.82,1385.03
NSIT,NSIT,Technology,Electronics & Computer Distribution,70.04,746177.0,1.33,7.9,-4.88,-14.51,0.05,0.05,0.05,2.17
MTDR,MTDR,Energy,Oil & Gas E&P,64.2,2073721.0,1.02,5.16,12.49,29.05,0.13,0.13,0.13,7.98
QCOM,Qualcomm,Technology,Semiconductors,130.54,11762331.0,0.51,0.15,-0.56,-10.48,1.54,1.54,1.54,139.42
CVI,CVI,Energy,Oil & Gas Refining & Marketing,34.35,1171564.0,0.5,5.08,6.91,48.64,0.04,0.04,0.04,3.45
ORCL,Oracle,Technology,Software - Infrastructure,142.81,16873732.0,0.67,-2.2,-8.17,-3.43,2.41,2.41,2.41,410.73
GRAB,GRAB,Technology,Software - Application,3.71,41415807.0,0.76,-0.54,0.82,-11.88,0.15,0.15,0.15,15.21
^IXIC,Nasdaq,Index,Market Index,21408.08,6471806000.0,0.71,-2.38,-3.09,-7.53,138548.94,138548.94,138548.94,0.0
^VIX,VIX,Index,Market Index,27.44,0.0,0.0,8.33,14.05,53.04,0.0,0.0,0.0,0.0
ONDS,ONDS,Technology,Communication Equipment,9.44,71873678.0,0.81,-8.44,-12.19,-8.35,0.68,0.68,0.68,4.41
BRZE,BRZE,Technology,Software - Application,23.31,7375285.0,1.45,7.92,21.34,32.52,0.17,0.17,0.17,2.86
SMCI,Super Micro,Technology,Computer Hardware,22.21,53502665.0,0.51,-7.65,-27.87,-33.9,1.19,1.19,1.19,13.34
INTC,Intel,Technology,Semiconductors,44.1,81303726.0,0.85,-6.53,-4.5,-5.93,3.59,3.59,3.59,220.29
BBY,BBY,Consumer Cyclical,Specialty Retail,63.21,11503452.0,2.11,4.65,-1.53,1.41,0.73,0.73,0.73,13.24
NVDA,NVIDIA,Technology,Semiconductors,171.24,182162282.0,1.01,-4.16,-4.1,-12.44,31.19,31.19,31.19,4161.99
MA,Mastercard,Financial Services,Credit Services,500.75,2720647.0,0.81,-0.4,1.96,-1.7,1.36,1.36,1.36,446.89
BMNR,BMNR,Financial Services,Capital Markets,19.47,45544042.0,0.97,-8.33,-7.9,-9.44,0.89,0.89,0.89,8.86
MSTR,MicroStrategy,Technology,Software - Application,132.93,15120685.0,0.71,-4.46,-3.84,-2.01,2.01,2.01,2.01,45.94
