Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
ABBV,AbbVie,Healthcare,Drug Manufacturers - General,209.4,4065568.0,0.38,-0.81,2.11,-6.8,0.85,0.85,0.85,370.38
MSTR,MicroStrategy,Technology,Software - Application,126.03,21338345.0,1.03,-5.19,-7.1,-5.52,2.69,2.69,2.69,43.56
AMD,AMD,Technology,Semiconductors,201.99,27800808.0,0.72,-0.87,0.33,-0.83,5.62,5.62,5.62,329.33
PLTR,Palantir,Technology,Software - Infrastructure,143.06,35594698.0,0.73,-3.05,-5.06,5.24,5.09,5.09,5.09,342.15
^VIX,VIX,Index,Market Index,31.05,0.0,0.0,13.16,15.94,66.67,0.0,0.0,0.0,0.0
HG=F,Copper (銅),Index,Market Index,5.46,35913.0,33.53,0.28,2.23,-8.16,0.0,0.0,0.0,0.0
META,Meta,Communication Services,Internet Content & Information,525.72,28975085.0,1.54,-3.99,-11.44,-19.98,15.23,15.23,15.23,1329.84
ONDS,ONDS,Technology,Communication Equipment,8.8,55542017.0,0.62,-6.78,-12.52,-15.79,0.49,0.49,0.49,4.11
NU,NU,Financial Services,Banks - Regional,13.6,59321180.0,0.97,-3.0,-2.44,-9.69,0.81,0.81,0.81,66.04
BAC,Bank of America,Financial Services,Banks - Diversified,46.97,28297094.0,0.64,-2.63,-0.4,-10.19,1.33,1.33,1.33,337.09
TFX,TFX,Healthcare,Medical Instruments & Supplies,116.22,1089669.0,1.18,5.19,10.26,-2.35,0.13,0.13,0.13,5.14
SNAP,SNAP,Communication Services,Internet Content & Information,3.93,47827303.0,1.0,-2.0,-12.28,-25.29,0.19,0.19,0.19,6.64
LLY,Eli Lilly,Healthcare,Drug Manufacturers - General,878.24,2735130.0,0.94,-2.09,-3.14,-14.07,2.4,2.4,2.4,786.04
ITUB,ITUB,Financial Services,Banks - Regional,7.87,31264076.0,1.04,-1.13,0.38,-15.01,0.25,0.25,0.25,86.74
XOM,Exxon Mobil,Energy,Oil & Gas Integrated,170.99,26461934.0,0.94,3.36,7.09,15.11,4.52,4.52,4.52,712.47
BMNR,BMNR,Financial Services,Capital Markets,18.39,48551523.0,1.01,-5.55,-12.18,-10.03,0.89,0.89,0.89,8.36
AMAT,Applied Mat,Technology,Semiconductor Equipment & Materials,337.17,5953420.0,0.66,-0.41,-5.57,-10.26,2.01,2.01,2.01,267.58
NIO,NIO,Consumer Cyclical,Auto Manufacturers,5.31,36418816.0,0.95,-4.5,-2.21,4.32,0.19,0.19,0.19,13.43
^GSPC,S&P 500,Index,Market Index,6368.85,3141142000.0,0.5,-1.67,-2.12,-7.82,20005.46,20005.46,20005.46,0.0
CDE,CDE,Basic Materials,Gold,17.13,34252476.0,0.46,5.94,-3.06,-35.5,0.59,0.59,0.59,17.73
AVGO,Broadcom,Technology,Semiconductors,300.68,23515419.0,0.9,-2.82,-3.17,-6.53,7.07,7.07,7.07,1425.61
MU,Micron,Technology,Semiconductors,357.22,45124891.0,0.82,0.5,-15.53,-14.04,16.12,16.12,16.12,402.85
PG,P&G,Consumer Defensive,Household & Personal Products,142.71,11290633.0,0.6,0.2,-1.09,-12.85,1.61,1.61,1.61,334.01
UNH,UnitedHealth,Healthcare,Healthcare Plans,259.02,9449019.0,0.68,-3.37,-6.01,-9.64,2.45,2.45,2.45,235.11
AAL,AAL,Industrials,Airlines,10.3,47101193.0,0.78,-3.83,-1.25,-26.11,0.49,0.49,0.49,6.8
GRAB,GRAB,Technology,Software - Application,3.57,66352390.0,1.22,-3.77,0.28,-17.17,0.24,0.24,0.24,14.64
AG,AG,Basic Materials,Silver,20.68,18496207.0,0.8,7.04,13.19,-33.5,0.38,0.38,0.38,10.2
CRM,Salesforce,Technology,Software - Application,179.31,9890698.0,0.65,-3.41,-8.23,-10.11,1.77,1.77,1.77,168.01
ORCL,Oracle,Technology,Software - Infrastructure,139.66,17844445.0,0.74,-2.21,-6.69,-7.09,2.49,2.49,2.49,401.67
KO,Coca-Cola,Consumer Defensive,Beverages - Non-Alcoholic,75.71,17442301.0,0.97,1.37,1.28,-5.95,1.32,1.32,1.32,325.87
^DJI,Dow Jones,Index,Market Index,45166.64,555090957.0,0.92,-1.73,-0.9,-8.75,25071.59,25071.59,25071.59,0.0
U,U,Technology,Software - Application,19.45,51491962.0,4.3,13.54,5.76,-0.66,1.0,1.0,1.0,8.42
COIN,Coinbase,Financial Services,Financial Data & Stock Exchanges,161.14,12095236.0,0.91,-7.06,-18.41,-11.0,1.95,1.95,1.95,43.45
TSLA,Tesla,Consumer Cyclical,Auto Manufacturers,361.83,60637943.0,0.94,-2.76,-1.67,-11.44,21.94,21.94,21.94,1357.74
TXN,Texas Inst,Technology,Semiconductors,190.33,5760795.0,0.71,-1.59,1.68,-10.49,1.1,1.1,1.1,173.29
HYMC,HYMC,Basic Materials,Gold,33.05,2211542.0,0.47,6.0,10.17,-33.73,0.07,0.07,0.07,3.01
WMT,Walmart,Consumer Defensive,Discount Stores,122.89,16522512.0,0.64,0.58,3.25,-1.23,2.03,2.03,2.03,979.73
NOK,NOK,Technology,Communication Equipment,7.98,48974896.0,0.93,-3.62,0.0,6.4,0.39,0.39,0.39,44.55
V,Visa,Financial Services,Credit Services,295.52,9970427.0,1.2,-3.28,-2.02,-6.69,2.95,2.95,2.95,569.77
BF-B,BF-B,Consumer Defensive,Beverages - Wineries & Distilleries,27.19,12952496.0,1.31,5.63,19.25,-4.53,0.35,0.35,0.35,12.47
^IXIC,Nasdaq,Index,Market Index,20948.36,7283638000.0,0.81,-2.15,-3.23,-8.44,152580.25,152580.25,152580.25,0.0
TSM,TSMC,Technology,Semiconductors,326.74,14436642.0,1.04,0.19,-0.76,-13.29,4.72,4.72,4.72,1694.64
MA,Mastercard,Financial Services,Credit Services,484.24,3962652.0,1.14,-3.3,-2.43,-5.93,1.92,1.92,1.92,432.15
JNJ,J&J,Healthcare,Drug Manufacturers - General,240.45,5772651.0,0.64,0.51,2.16,-1.24,1.39,1.39,1.39,579.46
LRCX,Lam Research,Technology,Semiconductor Equipment & Materials,211.41,8479372.0,0.65,-0.1,-7.42,-11.57,1.79,1.79,1.79,265.54
AUGO,AUGO,Basic Materials,Gold,70.07,774520.0,0.56,5.73,14.74,-21.92,0.05,0.05,0.05,5.85
HRC=F,Steel (熱軋鋼),Index,Market Index,1070.0,186.0,0.73,2.39,5.73,5.31,0.0,0.0,0.0,0.0
CCL,CCL,Consumer Cyclical,Travel Services,24.19,39065977.0,1.26,-4.31,0.29,-26.02,0.95,0.95,0.95,33.51
SVM,SVM,Basic Materials,Silver,10.23,3836357.0,0.65,5.57,12.05,-25.71,0.04,0.04,0.04,2.26
NVDA,NVIDIA,Technology,Semiconductors,167.52,194056113.0,1.05,-2.17,-3.0,-9.39,32.51,32.51,32.51,4071.57
BTC-USD,Bitcoin,Crypto,Cryptocurrency,66027.73,46688038912.0,1.19,-4.02,-2.68,-3.09,3082705.43,3082705.43,3082705.43,0.0
GC=F,Gold (黃金),Index,Market Index,4521.3,203551.0,526.52,3.33,-1.07,-12.66,0.92,0.92,0.92,0.0
SMCI,Super Micro,Technology,Computer Hardware,21.97,32884292.0,0.3,-1.08,7.01,-31.94,0.72,0.72,0.72,13.19
COST,Costco,Consumer Defensive,Discount Stores,983.86,1538556.0,0.94,0.43,1.19,-0.29,1.51,1.51,1.51,436.71
SI=F,Silver (白銀),Index,Market Index,69.77,42473.0,246.94,3.1,0.59,-19.8,0.0,0.0,0.0,0.0
ETR,ETR,Utilities,Utilities - Regulated Electric,109.88,9096366.0,2.96,6.82,9.99,3.93,1.0,1.0,1.0,49.77
NG,NG,Basic Materials,Gold,8.19,4548081.0,0.84,5.95,5.68,-35.36,0.04,0.04,0.04,3.6
MARA,MARA,Financial Services,Capital Markets,8.02,50333091.0,0.88,-6.53,-5.2,-5.09,0.4,0.4,0.4,3.05
INTC,Intel,Technology,Semiconductors,43.13,68721101.0,0.7,-2.2,-1.69,-5.13,2.96,2.96,2.96,216.56
