Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
SMCI,Super Micro,Technology,Computer Hardware,31.79,18756453.0,0.7,-0.59,3.62,-7.53,0.6,0.6,0.6,19.09
BAC,Bank of America,Financial Services,Banks - Diversified,48.56,49920802.0,1.07,1.38,-2.82,-14.1,2.42,2.42,2.42,354.61
SEDG,SEDG,Technology,Solar,38.11,4595852.0,1.75,10.18,0.79,6.1,0.18,0.18,0.18,2.3
AVGO,Broadcom,Technology,Semiconductors,342.58,29467875.0,0.77,-0.92,9.16,2.9,10.1,10.1,10.1,1624.27
MARA,MARA,Financial Services,Capital Markets,8.57,42447203.0,0.88,-1.04,-1.04,4.0,0.36,0.36,0.36,3.26
GC=F,Gold (黃金),Index,Market Index,5198.7,167256.0,187.84,2.11,1.79,5.0,0.87,0.87,0.87,0.0
JPM,JPMorgan,Financial Services,Banks - Diversified,288.73,6674924.0,0.59,-0.41,-3.84,-10.44,1.93,1.93,1.93,778.71
ADBE,Adobe,Technology,Software - Application,275.13,4458776.0,0.86,-2.59,1.53,2.52,1.23,1.23,1.23,112.94
AMD,AMD,Technology,Semiconductors,203.23,29019412.0,0.77,0.27,6.43,-2.5,5.9,5.9,5.9,331.35
^SOX,PHLX Semi,Index,Market Index,7865.12,0.0,0.0,0.7,1.29,-2.28,0.0,0.0,0.0,0.0
HIMS,HIMS,Healthcare,Drug Manufacturers - Specialty & Generic,23.47,118050646.0,2.24,5.91,48.36,1.95,2.77,2.77,2.77,5.35
F,F,Consumer Cyclical,Auto Manufacturers,12.24,56602566.0,0.75,0.41,-3.62,-11.3,0.69,0.69,0.69,48.83
VNET,VNET,Technology,Information Technology Services,11.23,12347150.0,1.81,14.71,13.89,0.27,0.14,0.14,0.14,3.02
PLUG,PLUG,Industrials,Electrical Equipment & Parts,2.12,65104282.0,0.55,-2.75,-4.93,1.92,0.14,0.14,0.14,2.96
LRCX,Lam Research,Technology,Semiconductor Equipment & Materials,215.23,10327266.0,0.89,1.93,-0.94,-6.83,2.22,2.22,2.22,270.34
FUTU,FUTU,Financial Services,Capital Markets,153.58,2436540.0,1.52,7.2,6.14,1.38,0.37,0.37,0.37,21.38
ABBV,AbbVie,Healthcare,Drug Manufacturers - General,227.01,5170215.0,0.73,-0.19,-2.93,1.6,1.17,1.17,1.17,401.39
PATH,PATH,Technology,Software - Infrastructure,11.59,49978719.0,1.27,-3.17,4.98,-10.09,0.58,0.58,0.58,6.2
HG=F,Copper (銅),Index,Market Index,5.92,37063.0,29.55,2.0,2.48,0.9,0.0,0.0,0.0,0.0
FLNC,FLNC,Utilities,Utilities - Renewable,16.88,4567313.0,0.96,7.52,13.14,-13.17,0.08,0.08,0.08,3.1
^IXIC,Nasdaq,Index,Market Index,22697.1,7184144000.0,0.71,0.01,0.8,-1.45,163059.26,163059.26,163059.26,0.0
RUN,RUN,Technology,Solar,12.15,13527047.0,0.99,7.24,5.29,-39.04,0.16,0.16,0.16,2.85
NFLX,Netflix,Communication Services,Entertainment,96.94,40920580.0,0.8,-1.4,-0.78,17.93,3.97,3.97,3.97,411.21
NU,NU,Financial Services,Banks - Regional,14.88,57140597.0,0.9,1.43,0.81,-14.48,0.85,0.85,0.85,72.25
AAOI,AAOI,Technology,Communication Equipment,120.49,13472819.0,1.01,8.92,26.38,171.99,1.62,1.62,1.62,9.06
COIN,Coinbase,Financial Services,Financial Data & Stock Exchanges,196.52,10695537.0,0.68,-1.64,7.76,19.02,2.1,2.1,2.1,52.99
INTC,Intel,Technology,Semiconductors,46.78,84834986.0,1.02,2.63,8.54,-7.53,3.97,3.97,3.97,233.67
CRWV,CoreWeave,Technology,Software - Infrastructure,74.92,15180127.0,0.63,0.69,1.55,-16.71,1.14,1.14,1.14,39.38
PFE,PFE,Healthcare,Drug Manufacturers - General,27.16,42765729.0,1.03,1.31,2.18,-0.22,1.16,1.16,1.16,154.44
