Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
AMAT,Applied Mat,Technology,Semiconductor Equipment & Materials,341.53,5329313.0,0.77,1.26,5.17,0.49,1.82,1.82,1.82,271.04
KYIV,KYIV,Communication Services,Telecom Services,11.07,2498383.0,2.23,8.53,-6.82,-13.58,0.03,0.03,0.03,2.56
GOOG,Alphabet,Communication Services,Internet Content & Information,301.46,16811259.0,1.04,-0.58,1.06,-3.17,5.07,5.07,5.07,3646.76
GC=F,Gold (黃金),Index,Market Index,5023.1,155259.0,122.19,-1.81,-2.39,-0.96,0.78,0.78,0.78,0.0
JNJ,J&J,Healthcare,Drug Manufacturers - General,241.52,6414884.0,0.87,-0.21,0.47,0.27,1.55,1.55,1.55,582.04
IBP,IBP,Consumer Cyclical,Residential Construction,284.69,392009.0,1.03,4.62,-6.94,-14.78,0.11,0.11,0.11,7.68
^DJI,Dow Jones,Index,Market Index,46558.47,453256742.0,0.89,-0.26,-1.99,-7.11,21102.94,21102.94,21102.94,0.0
BLLN,BLLN,Healthcare,Diagnostics & Research,69.11,230655.0,0.58,7.93,-5.99,-19.4,0.02,0.02,0.02,3.17
AVGO,Broadcom,Technology,Semiconductors,322.16,25690012.0,0.85,-4.11,-2.52,-6.01,8.28,8.28,8.28,1527.45
IREN,IREN,Financial Services,Capital Markets,41.58,34289636.0,1.05,0.51,13.3,-2.55,1.43,1.43,1.43,13.79
COIN,Coinbase,Financial Services,Financial Data & Stock Exchanges,195.53,11934853.0,1.15,1.19,-0.86,27.63,2.33,2.33,2.33,52.73
MUR,MUR,Energy,Oil & Gas E&P,36.81,5770011.0,1.89,6.02,6.54,7.51,0.21,0.21,0.21,5.26
MARA,MARA,Financial Services,Capital Markets,9.32,73011343.0,1.85,6.39,16.35,23.28,0.68,0.68,0.68,3.54
NP,NP,Financial Services,Insurance Brokers,21.87,924853.0,2.7,20.23,7.73,13.73,0.02,0.02,0.02,3.02
SNDK,SNDK,Technology,Computer Hardware,661.62,18684442.0,1.06,6.92,25.47,10.39,12.36,12.36,12.36,97.66
GLXY,GLXY,Financial Services,Capital Markets,22.35,7046744.0,1.63,8.34,8.73,9.56,0.16,0.16,0.16,8.73
SEDG,SEDG,Technology,Solar,37.44,1971961.0,0.61,6.39,12.06,3.06,0.07,0.07,0.07,2.26
INTC,Intel,Technology,Semiconductors,45.77,67144971.0,0.84,1.15,5.41,-5.22,3.07,3.07,3.07,228.63
IBRX,IBRX,Healthcare,Biotechnology,8.39,30383883.0,1.45,7.29,-3.23,28.29,0.25,0.25,0.25,8.63
