Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
NIO,NIO,Consumer Cyclical,Auto Manufacturers,5.47,77733001.0,1.24,-4.04,13.02,11.86,0.43,0.43,0.43,13.83
ORCL,Oracle,Technology,Software - Infrastructure,163.12,82674017.0,2.57,9.18,7.06,4.17,13.49,13.49,13.49,468.82
META,Meta,Communication Services,Internet Content & Information,654.86,8924999.0,0.74,0.12,-1.93,-3.3,5.84,5.84,5.84,1656.5
UNH,UnitedHealth,Healthcare,Healthcare Plans,285.25,5984656.0,0.82,1.03,-2.3,3.46,1.71,1.71,1.71,258.91
WIT,WIT,Technology,Information Technology Services,2.37,43594326.0,1.74,-7.06,7.73,-2.87,0.1,0.1,0.1,24.83
PFE,PFE,Healthcare,Drug Manufacturers - General,27.3,40486293.0,0.97,0.52,2.55,0.92,1.11,1.11,1.11,155.24
MSFT,Microsoft,Technology,Software - Infrastructure,404.88,25374129.0,0.76,-0.22,-0.08,-2.11,10.27,10.27,10.27,3009.22
^DJI,Dow Jones,Index,Market Index,47417.27,419503504.0,0.77,-0.61,-2.71,-5.42,19891.71,19891.71,19891.71,0.0
OWL,OWL,Financial Services,Asset Management,9.02,51608898.0,1.57,-4.65,-12.77,-28.64,0.47,0.47,0.47,14.07
^GSPC,S&P 500,Index,Market Index,6775.8,2979127000.0,0.5,-0.08,-1.36,-2.71,20185.97,20185.97,20185.97,0.0
XOM,Exxon Mobil,Energy,Oil & Gas Integrated,151.58,15159244.0,0.72,2.33,1.17,0.24,2.3,2.3,2.3,631.6
MSTR,MicroStrategy,Technology,Software - Application,138.33,15420794.0,0.66,-0.09,-5.54,-0.08,2.13,2.13,2.13,46.17
SOC,SOC,Energy,Oil & Gas Drilling,16.58,17355989.0,1.59,15.06,64.32,94.6,0.29,0.29,0.29,2.44
TSM,TSMC,Technology,Semiconductors,354.56,10598277.0,0.71,2.15,-0.81,-0.24,3.76,3.76,3.76,1838.93
WMT,Walmart,Consumer Defensive,Discount Stores,123.49,18109952.0,0.86,-1.3,-3.38,-4.29,2.24,2.24,2.24,984.57
JPM,JPMorgan,Financial Services,Banks - Diversified,287.52,6376621.0,0.58,-0.42,-3.96,-10.74,1.83,1.83,1.83,775.45
ABBV,AbbVie,Healthcare,Drug Manufacturers - General,227.68,3786162.0,0.54,0.3,-3.6,1.98,0.86,0.86,0.86,402.58
CORZ,CORZ,Technology,Software - Infrastructure,16.54,17650883.0,1.4,6.99,4.42,-10.84,0.29,0.29,0.29,5.22
BBD,BBD,Financial Services,Banks - Regional,3.84,47748246.0,0.71,-0.78,-1.79,-4.95,0.18,0.18,0.18,40.62
MOS,MOS,Basic Materials,Agricultural Inputs,29.15,12974249.0,1.29,10.08,12.07,-1.39,0.38,0.38,0.38,9.26
MA,Mastercard,Financial Services,Credit Services,504.0,2872429.0,0.89,-2.08,-3.62,-5.85,1.45,1.45,1.45,449.79
KO,Coca-Cola,Consumer Defensive,Beverages - Non-Alcoholic,77.63,10978269.0,0.57,-0.32,-0.6,-0.44,0.85,0.85,0.85,333.93
ONDS,ONDS,Technology,Communication Equipment,9.83,86639694.0,0.81,-1.8,-6.47,-4.93,0.85,0.85,0.85,4.42
DOCN,DOCN,Technology,Software - Infrastructure,68.69,4994005.0,1.89,10.77,31.44,6.1,0.34,0.34,0.34,6.32
PLTR,Palantir,Technology,Software - Infrastructure,151.6,33603400.0,0.6,0.3,-1.04,6.08,5.09,5.09,5.09,362.58
^VIX,VIX,Index,Market Index,24.23,0.0,0.0,-2.81,14.56,39.57,0.0,0.0,0.0,0.0
V,Visa,Financial Services,Credit Services,308.96,6374624.0,0.95,-1.74,-3.59,-5.1,1.97,1.97,1.97,595.69
COST,Costco,Consumer Defensive,Discount Stores,992.23,1259746.0,0.56,-0.51,-1.44,-0.54,1.25,1.25,1.25,440.24
HG=F,Copper (銅),Index,Market Index,5.91,30855.0,26.91,0.09,0.93,-0.6,0.0,0.0,0.0,0.0
NVTS,NVTS,Technology,Semiconductors,10.84,54740873.0,3.82,24.88,17.57,17.57,0.59,0.59,0.59,2.5
CF,CF,Basic Materials,Agricultural Inputs,120.13,6352773.0,0.84,9.16,14.73,26.53,0.76,0.76,0.76,18.74
KLAR,KLAR,Technology,Software - Infrastructure,16.43,8219371.0,1.1,7.39,21.08,-19.34,0.14,0.14,0.14,6.2
LRCX,Lam Research,Technology,Semiconductor Equipment & Materials,218.87,7128983.0,0.63,1.69,-1.85,-4.54,1.56,1.56,1.56,274.91
IREN,IREN,Financial Services,Capital Markets,41.98,38514024.0,1.08,10.13,-4.24,-9.04,1.62,1.62,1.62,13.93
PI,PI,Technology,Semiconductors,99.09,1251376.0,1.22,6.84,-12.11,-11.33,0.12,0.12,0.12,3.0
^SOX,PHLX Semi,Index,Market Index,7914.56,0.0,0.0,0.63,0.0,-3.04,0.0,0.0,0.0,0.0
SOFI,SOFI,Financial Services,Credit Services,18.53,58648605.0,0.85,1.31,-0.91,-13.21,1.09,1.09,1.09,23.63
