Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
PINS,PINS,Communication Services,Internet Content & Information,19.1,39130109.0,2.18,9.27,12.68,-13.69,0.75,0.75,0.75,12.9
MSFT,Microsoft,Technology,Software - Infrastructure,403.93,32737155.0,0.82,1.35,3.84,-6.13,13.22,13.22,13.22,3002.16
SEM,SEM,Healthcare,Medical Care Facilities,16.26,10071765.0,12.58,8.4,9.72,8.04,0.16,0.16,0.16,2.02
ONDS,ONDS,Technology,Communication Equipment,10.02,98913119.0,1.09,-6.09,-3.65,-3.28,0.99,0.99,0.99,4.51
INGM,INGM,Technology,Information Technology Services,24.41,3823050.0,6.38,14.33,20.6,15.58,0.09,0.09,0.09,5.74
ITUB,ITUB,Financial Services,Banks - Regional,8.4,39433264.0,1.5,-5.19,-9.97,-2.21,0.33,0.33,0.33,92.62
XOM,Exxon Mobil,Energy,Oil & Gas Integrated,151.83,25123674.0,1.18,-1.55,1.72,7.38,3.81,3.81,3.81,632.64
VG,VG,Energy,Oil & Gas Midstream,11.46,50596067.0,3.24,0.7,22.57,16.94,0.58,0.58,0.58,28.06
LRCX,Lam Research,Technology,Semiconductor Equipment & Materials,217.27,12088152.0,1.14,-5.94,-11.05,-6.93,2.63,2.63,2.63,272.9
UNH,UnitedHealth,Healthcare,Healthcare Plans,289.21,5481106.0,0.56,-1.94,5.57,0.79,1.59,1.59,1.59,261.98
JNJ,J&J,Healthcare,Drug Manufacturers - General,246.75,4430153.0,0.47,-0.73,0.19,8.58,1.09,1.09,1.09,594.64
SI=F,Silver (白銀),Index,Market Index,82.5,96908.0,10.69,-6.56,-5.67,5.37,0.01,0.01,0.01,0.0
BBD,BBD,Financial Services,Banks - Regional,3.81,42334916.0,1.24,-6.62,-7.52,-5.93,0.16,0.16,0.16,40.3
AMZN,Amazon,Consumer Cyclical,Internet Retail,208.73,41703319.0,0.89,0.16,0.08,-12.77,8.7,8.7,8.7,2240.7
PBR,PBR,Energy,Oil & Gas Integrated,16.96,46516709.0,1.83,-2.08,2.54,10.56,0.79,0.79,0.79,109.3
ORCL,Oracle,Technology,Software - Infrastructure,149.01,18443692.0,0.72,-0.16,1.96,-9.46,2.75,2.75,2.75,428.27
TGT,TGT,Consumer Defensive,Discount Stores,120.8,15658516.0,2.78,6.74,4.57,14.53,1.89,1.89,1.89,54.89
F,F,Consumer Cyclical,Auto Manufacturers,12.7,92783663.0,1.23,-5.15,-10.56,-8.5,1.18,1.18,1.18,50.67
GOOG,Alphabet,Communication Services,Internet Content & Information,303.56,19747708.0,0.87,-0.91,-2.37,-10.33,5.99,5.99,5.99,3672.17
RIG,RIG,Energy,Oil & Gas Drilling,6.11,43604086.0,1.2,-2.24,-6.57,22.94,0.27,0.27,0.27,6.74
VALE,VALE,Basic Materials,Other Industrial Metals & Mining,15.97,46582898.0,1.92,-6.0,-6.22,-0.62,0.74,0.74,0.74,68.17
PG,P&G,Consumer Defensive,Household & Personal Products,159.72,10128157.0,1.04,-2.32,-3.36,5.24,1.62,1.62,1.62,373.82
AAL,AAL,Industrials,Airlines,12.46,97415306.0,1.25,-0.48,-5.25,-6.32,1.21,1.21,1.21,8.23
ASTS,ASTS,Technology,Communication Equipment,92.68,21340230.0,1.72,6.63,7.99,-16.66,1.98,1.98,1.98,35.23
PLTR,Palantir,Technology,Software - Infrastructure,147.22,65298905.0,1.18,1.41,14.27,0.43,9.61,9.61,9.61,352.1
NU,NU,Financial Services,Banks - Regional,14.76,65232342.0,0.69,-2.83,-10.71,-16.85,0.96,0.96,0.96,71.52
AGYS,AGYS,Technology,Software - Application,78.45,591671.0,1.43,6.73,9.0,-9.57,0.05,0.05,0.05,2.21
BRK-B,Berkshire,Financial Services,Insurance - Diversified,481.36,6327553.0,1.08,0.25,-2.66,0.17,3.05,3.05,3.05,1038.45
WDAY,WDAY,Technology,Software - Application,143.61,6663720.0,0.57,7.16,10.27,-18.23,0.96,0.96,0.96,38.34
NOK,NOK,Technology,Communication Equipment,8.07,84676343.0,1.63,-2.3,7.74,25.51,0.68,0.68,0.68,45.05
SMCI,Super Micro,Technology,Computer Hardware,30.68,25585456.0,0.95,-3.61,-1.45,5.39,0.78,0.78,0.78,18.38
