Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
MA,Mastercard,Financial Services,Credit Services,508.5,2423112.0,0.82,2.11,-1.78,-3.59,1.23,1.23,1.23,453.8
KO,Coca-Cola,Consumer Defensive,Beverages - Non-Alcoholic,77.82,8064065.0,0.53,0.62,0.03,-1.49,0.63,0.63,0.63,334.75
BTC-USD,Bitcoin,Crypto,Cryptocurrency,74431.48,56934973440.0,1.44,2.26,6.02,15.19,4237754.59,4237754.59,4237754.59,0.0
MU,Micron,Technology,Semiconductors,441.8,40573623.0,1.19,3.68,13.48,6.72,17.93,17.93,17.93,497.25
PLUG,PLUG,Industrials,Electrical Equipment & Parts,2.24,84757602.0,1.19,4.19,2.75,23.08,0.19,0.19,0.19,3.12
MSFT,Microsoft,Technology,Software - Infrastructure,399.95,27676508.0,0.98,1.11,-2.31,-0.47,11.07,11.07,11.07,2972.58
FPS,FPS,Industrials,Electrical Equipment & Parts,34.56,4458404.0,1.7,11.59,0.23,8.92,0.15,0.15,0.15,10.61
^IXIC,Nasdaq,Index,Market Index,22374.18,6766158000.0,0.77,1.22,-1.42,-0.99,151387.22,151387.22,151387.22,0.0
ABBV,AbbVie,Healthcare,Drug Manufacturers - General,221.45,2754396.0,0.42,0.81,-2.64,-2.66,0.61,0.61,0.61,391.56
GC=F,Gold (黃金),Index,Market Index,5011.3,166416.0,130.18,-0.82,-1.58,1.78,0.83,0.83,0.83,0.0
LRCX,Lam Research,Technology,Semiconductor Equipment & Materials,219.4,9510441.0,0.95,3.39,3.91,-5.14,2.09,2.09,2.09,275.57
AVGO,Broadcom,Technology,Semiconductors,324.92,31244813.0,1.06,0.86,-6.02,-1.89,10.15,10.15,10.15,1540.53
V,Visa,Financial Services,Credit Services,310.11,4147987.0,0.64,0.97,-1.85,-4.34,1.29,1.29,1.29,597.9
LLY,Eli Lilly,Healthcare,Drug Manufacturers - General,989.12,1436073.0,0.7,0.41,-1.91,-4.73,1.42,1.42,1.42,885.28
SOUN,SOUN,Technology,Software - Application,7.54,44404878.0,1.77,3.29,-8.27,1.07,0.33,0.33,0.33,3.19
PATH,PATH,Technology,Software - Infrastructure,11.57,36433445.0,0.5,-0.09,-3.34,3.49,0.42,0.42,0.42,6.19
ADBE,Adobe,Technology,Software - Application,251.86,11021530.0,1.3,1.02,-10.83,-4.05,2.78,2.78,2.78,103.39
NOK,NOK,Technology,Communication Equipment,8.65,69586823.0,1.11,4.98,9.63,24.1,0.6,0.6,0.6,48.29
SI=F,Silver (白銀),Index,Market Index,81.0,41700.0,79.4,0.11,-3.61,7.22,0.0,0.0,0.0,0.0
MARA,MARA,Financial Services,Capital Markets,9.23,47029466.0,1.0,-0.97,6.58,27.31,0.43,0.43,0.43,3.51
SNAP,SNAP,Communication Services,Internet Content & Information,4.68,35475924.0,0.75,2.63,-8.77,-2.9,0.17,0.17,0.17,7.9
NBIS,NBIS,Communication Services,Internet Content & Information,129.85,34249154.0,2.12,14.96,36.77,44.71,4.45,4.45,4.45,32.85
HG=F,Copper (銅),Index,Market Index,5.84,40094.0,51.1,2.15,0.64,1.15,0.0,0.0,0.0,0.0
NVTS,NVTS,Technology,Semiconductors,10.49,44839872.0,1.64,3.86,25.18,25.33,0.47,0.47,0.47,2.42
ORCL,Oracle,Technology,Software - Infrastructure,155.97,21541975.0,0.47,0.55,2.91,-0.33,3.36,3.36,3.36,448.27
^GSPC,S&P 500,Index,Market Index,6699.38,3025489000.0,0.51,1.01,-1.42,-1.95,20268.9,20268.9,20268.9,0.0
PG,P&G,Consumer Defensive,Household & Personal Products,152.12,5331386.0,0.59,0.98,-2.0,-5.64,0.81,0.81,0.81,356.03
INTC,Intel,Technology,Semiconductors,45.76,113318901.0,1.44,-0.02,0.39,-1.55,5.19,5.19,5.19,228.58
OPEN,OPEN,Real Estate,Real Estate Services,5.18,58174601.0,1.19,4.65,1.97,18.26,0.3,0.3,0.3,4.96
BRK-B,Berkshire,Financial Services,Insurance - Diversified,492.21,2304156.0,0.55,0.44,-1.0,-1.56,1.13,1.13,1.13,1061.86
CL=F,Crude Oil (原油),Index,Market Index,94.22,426853.0,0.6,-4.55,-0.58,49.94,0.04,0.04,0.04,0.0
BBD,BBD,Financial Services,Banks - Regional,3.61,44795617.0,0.78,2.27,-4.5,-11.74,0.16,0.16,0.16,38.16
META,Meta,Communication Services,Internet Content & Information,627.45,14353381.0,1.14,2.24,-3.08,-3.44,9.01,9.01,9.01,1587.17
