Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
APLS,APLS,Healthcare,Biotechnology,40.23,89847985.0,42.27,135.4,133.49,94.35,3.61,3.61,3.61,5.14
^DJI,Dow Jones,Index,Market Index,46341.51,639413109.0,1.26,2.49,0.47,-5.24,29631.37,29631.37,29631.37,0.0
APLD,APLD,Technology,Information Technology Services,23.74,23743629.0,1.3,15.55,-11.38,-15.0,0.56,0.56,0.56,6.64
HD,Home Depot,Consumer Cyclical,Home Improvement Retail,328.89,3959283.0,0.97,1.67,-0.61,-11.3,1.3,1.3,1.3,327.58
ADBE,Adobe,Technology,Software - Application,243.08,4563732.0,0.9,0.81,1.76,-6.82,1.11,1.11,1.11,99.09
KOD,KOD,Healthcare,Biotechnology,38.12,2544803.0,0.58,13.25,74.46,39.33,0.1,0.1,0.1,2.33
SI=F,Silver (白銀),Index,Market Index,75.35,43091.0,188.01,7.14,8.76,-14.66,0.0,0.0,0.0,0.0
BTC-USD,Bitcoin,Crypto,Cryptocurrency,68231.19,42435301376.0,1.28,2.31,-0.81,-2.43,2895411.0,2895411.0,2895411.0,0.0
KO,Coca-Cola,Consumer Defensive,Beverages - Non-Alcoholic,76.05,13805403.0,0.89,-0.29,1.85,-5.2,1.05,1.05,1.05,327.33
PBR,PBR,Energy,Oil & Gas Integrated,20.75,50697402.0,1.52,-0.29,5.06,19.8,1.05,1.05,1.05,133.72
^IXIC,Nasdaq,Index,Market Index,21590.63,9047720000.0,1.07,3.83,-0.79,-5.09,195345.96,195345.96,195345.96,0.0
COST,Costco,Consumer Defensive,Discount Stores,996.43,2170539.0,1.45,-0.02,2.32,-0.63,2.16,2.16,2.16,442.28
AUGO,AUGO,Basic Materials,Gold,81.6,1183680.0,1.33,15.09,22.85,-7.4,0.1,0.1,0.1,6.82
UNH,UnitedHealth,Healthcare,Healthcare Plans,270.59,6551669.0,0.85,3.36,-0.62,-8.25,1.77,1.77,1.77,245.61
CRWV,CoreWeave,Technology,Software - Infrastructure,77.47,27737757.0,1.28,12.03,-6.69,-0.74,2.15,2.15,2.15,40.73
MU,Micron,Technology,Semiconductors,337.84,72445627.0,1.32,4.98,-14.59,-18.13,24.48,24.48,24.48,380.99
BMNR,BMNR,Financial Services,Capital Markets,19.78,70114817.0,1.5,8.09,-4.9,-3.04,1.39,1.39,1.39,9.0
VICR,VICR,Technology,Electronic Components,161.0,949235.0,1.1,13.2,-10.8,-23.04,0.15,0.15,0.15,7.31
GOOG,Alphabet,Communication Services,Internet Content & Information,286.86,30680107.0,1.2,5.02,-0.81,-6.37,8.8,8.8,8.8,3470.15
PLTR,Palantir,Technology,Software - Infrastructure,146.28,45369441.0,1.06,6.35,-5.49,0.76,6.64,6.64,6.64,349.85
MLYS,MLYS,Healthcare,Biotechnology,27.09,2476116.0,2.38,15.23,18.4,-7.61,0.07,0.07,0.07,2.23
WMT,Walmart,Consumer Defensive,Discount Stores,124.28,18601647.0,1.07,0.63,1.83,-2.22,2.31,2.31,2.31,990.81
TSLA,Tesla,Consumer Cyclical,Auto Manufacturers,371.75,75198376.0,1.25,4.64,-2.94,-7.83,27.95,27.95,27.95,1394.97
^SOX,PHLX Semi,Index,Market Index,7588.2,0.0,0.0,6.24,-3.61,-6.75,0.0,0.0,0.0,0.0
JPM,JPMorgan,Financial Services,Banks - Diversified,294.16,7643290.0,0.71,3.66,0.6,-1.14,2.25,2.25,2.25,793.36
MSTR,MicroStrategy,Technology,Software - Application,124.8,21017529.0,1.16,2.77,-8.4,-9.34,2.62,2.62,2.62,43.13
MA,Mastercard,Financial Services,Credit Services,499.66,4022580.0,1.23,1.15,0.15,-4.1,2.01,2.01,2.01,445.92
CDE,CDE,Basic Materials,Gold,18.77,35104878.0,0.68,13.76,2.51,-30.33,0.66,0.66,0.66,19.43
PRAX,PRAX,Healthcare,Biotechnology,322.19,634430.0,1.45,16.55,9.35,-2.54,0.2,0.2,0.2,8.97
IMNM,IMNM,Healthcare,Biotechnology,21.87,4210660.0,3.34,13.32,8.21,-1.53,0.09,0.09,0.09,2.47
PG,P&G,Consumer Defensive,Household & Personal Products,144.44,10400210.0,1.12,-0.19,0.89,-11.66,1.5,1.5,1.5,338.06
GRAB,GRAB,Technology,Software - Application,3.66,58956138.0,1.02,3.68,-3.43,-12.44,0.22,0.22,0.22,15.01
VG,VG,Energy,Oil & Gas Midstream,15.76,44475918.0,1.44,-6.69,-5.06,38.49,0.7,0.7,0.7,38.72
NOK,NOK,Technology,Communication Equipment,8.04,49866065.0,0.96,1.01,-2.55,-2.66,0.4,0.4,0.4,44.88
PRM,PRM,Basic Materials,Specialty Chemicals,24.42,1834870.0,2.03,14.76,10.45,4.99,0.04,0.04,0.04,3.65
SOFI,SOFI,Financial Services,Credit Services,15.88,50662948.0,0.91,4.82,-4.91,-13.65,0.8,0.8,0.8,20.25
