Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
LITE,LITE,Technology,Communication Equipment,783.25,6825725.0,1.26,11.75,16.08,105.34,5.35,5.35,5.35,55.92
EMAT,EMAT,Basic Materials,Other Industrial Metals & Mining,10.16,706813.0,4.34,27.48,3.15,44.11,0.01,0.01,0.01,6.03
PG,P&G,Consumer Defensive,Household & Personal Products,163.51,8629597.0,0.8,-2.21,-1.01,9.08,1.41,1.41,1.41,382.69
USAR,USAR,Basic Materials,Other Industrial Metals & Mining,20.87,13654824.0,1.05,10.42,11.07,-5.44,0.28,0.28,0.28,4.55
AXTI,AXTI,Technology,Semiconductor Equipment & Materials,46.32,12848414.0,1.51,22.22,62.93,182.78,0.6,0.6,0.6,2.56
FIGS,FIGS,Consumer Cyclical,Apparel Manufacturing,17.12,7966404.0,0.87,10.81,56.92,52.86,0.14,0.14,0.14,2.82
SMCI,Super Micro,Technology,Computer Hardware,31.83,28407632.0,1.11,-1.73,3.65,5.68,0.9,0.9,0.9,19.07
CRCL,CRCL,Financial Services,Capital Markets,96.14,30019249.0,1.06,15.22,57.17,42.32,2.89,2.89,2.89,24.46
FIGR,FIGR,Financial Services,Capital Markets,29.72,9321551.0,1.31,17.56,-1.64,-50.85,0.28,0.28,0.28,6.41
HYMC,HYMC,Basic Materials,Gold,55.74,5984767.0,1.31,10.66,32.56,21.89,0.33,0.33,0.33,4.63
PLUG,PLUG,Industrials,Electrical Equipment & Parts,1.81,101764464.0,1.09,1.12,-1.63,-22.65,0.18,0.18,0.18,2.52
ORCL,Oracle,Technology,Software - Infrastructure,149.25,21902589.0,0.8,2.65,5.62,-11.69,3.27,3.27,3.27,428.96
AES,AES,Utilities,Utilities - Diversified,14.21,79988455.0,6.51,-17.77,-12.61,-5.52,1.14,1.14,1.14,10.12
BRK-B,Berkshire,Financial Services,Insurance - Diversified,480.17,9342807.0,2.2,-4.91,-2.82,0.71,4.49,4.49,4.49,1035.89
^GSPC,S&P 500,Index,Market Index,6881.62,3458583000.0,0.6,0.04,0.64,-1.25,23800.65,23800.65,23800.65,0.0
AMZN,Amazon,Consumer Cyclical,Internet Retail,208.39,43410499.0,0.9,-0.77,1.52,-13.79,9.05,9.05,9.05,2237.05
NIO,NIO,Consumer Cyclical,Auto Manufacturers,4.72,51708773.0,1.43,-3.08,-10.78,-1.05,0.24,0.24,0.24,11.94
ASTS,ASTS,Technology,Communication Equipment,86.92,12083418.0,0.98,9.76,3.6,-28.81,1.05,1.05,1.05,33.04
JNJ,J&J,Healthcare,Drug Manufacturers - General,248.56,6021525.0,0.63,0.05,1.11,9.36,1.5,1.5,1.5,599.0
AMD,AMD,Technology,Semiconductors,198.62,33125600.0,0.75,-0.79,1.03,-21.24,6.58,6.58,6.58,323.83
FSLY,FSLY,Technology,Software - Application,21.17,16915877.0,1.51,10.72,24.53,120.06,0.36,0.36,0.36,3.16
^SOX,PHLX Semi,Index,Market Index,8137.36,0.0,0.0,0.48,-0.93,-2.2,0.0,0.0,0.0,0.0
NU,NU,Financial Services,Banks - Regional,15.19,79085696.0,0.86,1.4,-6.18,-19.03,1.2,1.2,1.2,73.6
AAOI,AAOI,Technology,Communication Equipment,102.51,26829890.0,3.04,21.7,89.97,159.06,2.75,2.75,2.75,7.0
KO,Coca-Cola,Consumer Defensive,Beverages - Non-Alcoholic,80.22,11629881.0,0.63,-1.64,-0.42,9.25,0.93,0.93,0.93,345.08
IBRX,IBRX,Healthcare,Biotechnology,10.44,40440944.0,0.64,6.75,6.21,76.65,0.42,0.42,0.42,10.28
SI=F,Silver (白銀),Index,Market Index,89.82,78980.0,7.94,-3.09,3.8,-21.24,0.01,0.01,0.01,0.0
UNH,UnitedHealth,Healthcare,Healthcare Plans,294.93,8071108.0,0.84,0.57,4.46,0.9,2.38,2.38,2.38,267.16
ONDS,ONDS,Technology,Communication Equipment,10.67,178086786.0,2.62,5.85,4.71,-5.32,1.9,1.9,1.9,4.8
SOFI,SOFI,Financial Services,Credit Services,18.39,71678704.0,0.9,3.55,0.93,-24.51,1.32,1.32,1.32,23.45
^VIX,VIX,Index,Market Index,21.44,0.0,0.0,7.96,2.05,27.01,0.0,0.0,0.0,0.0
QCOM,Qualcomm,Technology,Semiconductors,141.03,8707376.0,0.91,-0.93,0.44,-7.35,1.23,1.23,1.23,150.63
INTC,Intel,Technology,Semiconductors,45.5,60453755.0,0.79,-0.24,4.29,-6.49,2.75,2.75,2.75,227.28
HRC=F,Steel (熱軋鋼),Index,Market Index,1036.0,271.0,0.84,1.87,5.28,6.58,0.0,0.0,0.0,0.0
TSLA,Tesla,Consumer Cyclical,Auto Manufacturers,403.32,52697218.0,0.9,0.2,0.87,-3.18,21.25,21.25,21.25,1513.43
GOOG,Alphabet,Communication Services,Internet Content & Information,306.36,21738975.0,1.0,-1.63,-1.71,-9.54,6.66,6.66,6.66,3706.04
USLM,USLM,Basic Materials,Building Materials,125.48,154168.0,2.38,9.92,16.73,1.34,0.02,0.02,0.02,3.59
COIN,Coinbase,Financial Services,Financial Data & Stock Exchanges,185.24,12076815.0,0.85,5.34,15.6,-7.0,2.24,2.24,2.24,49.95
NFLX,Netflix,Communication Services,Entertainment,97.09,78774689.0,0.92,0.88,27.72,16.75,7.65,7.65,7.65,411.85
BTC-USD,Bitcoin,Crypto,Cryptocurrency,69499.78,57442504704.0,1.31,5.72,2.27,-0.89,3992241.51,3992241.51,3992241.51,0.0
AAL,AAL,Industrials,Airlines,12.52,86816246.0,1.24,-4.21,-3.17,-7.33,1.09,1.09,1.09,8.27
AVGO,Broadcom,Technology,Semiconductors,318.82,20355255.0,0.84,-0.23,-3.49,-3.6,6.49,6.49,6.49,1511.61
ITUB,ITUB,Financial Services,Banks - Regional,8.86,37756227.0,1.59,-2.1,-3.38,-0.78,0.33,0.33,0.33,97.7
CRM,Salesforce,Technology,Software - Application,192.95,8754514.0,0.46,-0.94,8.3,-9.87,1.69,1.69,1.69,183.69
F,F,Consumer Cyclical,Auto Manufacturers,13.39,103654684.0,1.59,-4.97,-1.83,-4.36,1.39,1.39,1.39,53.42
RIG,RIG,Energy,Oil & Gas Drilling,6.25,51898815.0,1.43,-3.55,-2.19,27.03,0.32,0.32,0.32,6.89
BMNR,BMNR,Financial Services,Capital Markets,20.4,52415226.0,1.33,7.48,6.14,-23.6,1.07,1.07,1.07,9.28
PBR,PBR,Energy,Oil & Gas Integrated,17.32,43976869.0,2.02,4.15,7.31,11.6,0.76,0.76,0.76,111.62
META,Meta,Communication Services,Internet Content & Information,653.56,9725792.0,0.86,0.83,2.56,-11.48,6.36,6.36,6.36,1653.22
LRCX,Lam Research,Technology,Semiconductor Equipment & Materials,231.0,10238559.0,0.98,-1.24,-4.65,-6.92,2.37,2.37,2.37,290.14
TSEM,TSEM,Technology,Semiconductors,138.59,2699855.0,1.63,10.99,8.76,2.88,0.37,0.37,0.37,15.58
BAC,Bank of America,Financial Services,Banks - Diversified,49.81,40430972.0,0.73,-0.04,-2.47,-6.16,2.01,2.01,2.01,363.74
MARA,MARA,Financial Services,Capital Markets,9.45,69297507.0,1.23,5.7,19.92,-4.16,0.65,0.65,0.65,3.57
AMAT,Applied Mat,Technology,Semiconductor Equipment & Materials,372.18,5792994.0,0.76,-0.03,-0.37,9.03,2.16,2.16,2.16,295.37
SITM,SITM,Technology,Semiconductors,440.8,350382.0,1.13,10.79,11.31,20.58,0.15,0.15,0.15,11.59
XOM,Exxon Mobil,Energy,Oil & Gas Integrated,154.22,31359378.0,1.72,1.13,2.3,9.76,4.84,4.84,4.84,642.6
AAPL,Apple,Technology,Consumer Electronics,264.72,41576035.0,0.93,0.2,-0.55,2.49,11.01,11.01,11.01,3890.83
NVDA,NVIDIA,Technology,Semiconductors,182.48,206465519.0,0.81,2.99,-4.74,-5.21,37.68,37.68,37.68,4435.18
PBF,PBF,Energy,Oil & Gas Refining & Marketing,39.38,4401411.0,1.66,10.62,14.74,18.4,0.17,0.17,0.17,4.6
DIS,Disney,Communication Services,Entertainment,104.33,11771269.0,1.05,-1.61,-0.08,-6.5,1.23,1.23,1.23,185.02
NOK,NOK,Technology,Communication Equipment,8.26,123106346.0,3.69,6.99,9.11,31.32,1.02,1.02,1.02,46.11
WMT,Walmart,Consumer Defensive,Discount Stores,127.1,16191673.0,0.73,-0.66,1.03,8.25,2.06,2.06,2.06,1013.35
VIAV,VIAV,Technology,Communication Equipment,35.35,17401503.0,2.86,18.98,29.16,43.12,0.62,0.62,0.62,8.18
NCLH,NCLH,Consumer Cyclical,Travel Services,22.18,43307139.0,2.45,-10.53,-5.58,-3.23,0.96,0.96,0.96,10.1
ABBV,AbbVie,Healthcare,Drug Manufacturers - General,234.26,7419637.0,1.28,0.94,2.08,6.27,1.74,1.74,1.74,414.21
TXN,Texas Inst,Technology,Semiconductors,209.82,6671629.0,0.86,-1.08,-4.57,-4.18,1.4,1.4,1.4,190.65
COST,Costco,Consumer Defensive,Discount Stores,1002.77,1620696.0,0.78,-0.79,1.7,5.23,1.63,1.63,1.63,445.19
OWL,OWL,Financial Services,Asset Management,10.68,38351650.0,0.73,1.23,2.3,-23.66,0.41,0.41,0.41,16.67
HD,Home Depot,Consumer Cyclical,Home Improvement Retail,370.81,2984697.0,0.62,-2.6,-1.64,-0.27,1.11,1.11,1.11,369.15
CRWV,CoreWeave,Technology,Software - Infrastructure,78.05,24086933.0,0.74,-1.9,-14.08,-21.58,1.88,1.88,1.88,40.68
OPEN,OPEN,Real Estate,Real Estate Services,5.05,38678854.0,0.85,-6.83,5.65,-9.5,0.2,0.2,0.2,4.84
CL=F,Crude Oil (原油),Index,Market Index,71.28,835253.0,2.21,6.36,7.5,8.96,0.06,0.06,0.06,0.0
GC=F,Gold (黃金),Index,Market Index,5344.4,220070.0,193.76,2.18,2.68,0.49,1.18,1.18,1.18,0.0
COHR,COHR,Technology,Scientific & Technical Instruments,298.91,9670231.0,1.22,15.44,20.1,38.47,2.89,2.89,2.89,56.04
LASR,LASR,Technology,Semiconductors,67.69,4824146.0,2.05,20.47,23.75,43.68,0.33,0.33,0.33,3.75
ALM,ALM,Basic Materials,Other Industrial Metals & Mining,20.72,8701692.0,2.04,12.67,33.94,81.12,0.18,0.18,0.18,5.31
JPM,JPMorgan,Financial Services,Banks - Diversified,297.56,6675341.0,0.55,-0.91,-0.04,-2.89,1.99,1.99,1.99,802.53
KSPI,KSPI,Technology,Software - Infrastructure,78.0,1252062.0,2.32,10.5,8.71,-0.99,0.1,0.1,0.1,15.69
VG,VG,Energy,Oil & Gas Midstream,11.38,44912777.0,6.0,17.44,20.68,17.68,0.51,0.51,0.51,27.86
MA,Mastercard,Financial Services,Credit Services,521.0,2876202.0,0.56,0.73,5.03,-4.18,1.5,1.5,1.5,464.96
MSFT,Microsoft,Technology,Software - Infrastructure,398.55,32492755.0,0.79,1.48,3.66,-8.06,12.95,12.95,12.95,2962.17
SEDG,SEDG,Technology,Solar,40.6,5101144.0,1.24,14.69,3.1,19.27,0.21,0.21,0.21,2.45
HG=F,Copper (銅),Index,Market Index,5.97,46025.0,4.96,-0.63,3.35,-3.38,0.0,0.0,0.0,0.0
LLY,Eli Lilly,Healthcare,Drug Manufacturers - General,1017.97,2370814.0,0.7,-3.23,-3.83,-0.6,2.41,2.41,2.41,960.31
TSM,TSMC,Technology,Semiconductors,369.11,12265573.0,1.07,-1.46,-0.25,8.71,4.53,4.53,4.53,1914.39
ADBE,Adobe,Technology,Software - Application,260.88,3312678.0,0.56,-0.58,5.76,-10.55,0.86,0.86,0.86,109.2
HIMS,HIMS,Healthcare,Drug Manufacturers - Specialty & Generic,16.48,29115275.0,0.73,13.5,6.25,-44.83,0.48,0.48,0.48,3.76
OCUL,OCUL,Healthcare,Biotechnology,10.98,17101229.0,2.51,22.82,30.56,10.35,0.19,0.19,0.19,2.39
^IXIC,Nasdaq,Index,Market Index,22748.86,6502655000.0,0.75,0.36,0.54,-3.95,147927.97,147927.97,147927.97,0.0
V,Visa,Financial Services,Credit Services,320.51,5085826.0,0.5,0.12,4.56,-3.4,1.63,1.63,1.63,617.96
PLTR,Palantir,Technology,Software - Infrastructure,145.17,72057263.0,1.4,5.82,11.16,-4.41,10.46,10.46,10.46,347.2
RCUS,RCUS,Healthcare,Biotechnology,23.94,2902109.0,2.18,17.53,27.0,9.87,0.07,0.07,0.07,2.96
DNN,DNN,Energy,Uranium,4.37,39409263.0,1.05,4.55,4.3,3.07,0.17,0.17,0.17,3.92
MU,Micron,Technology,Semiconductors,412.67,28633847.0,0.95,0.07,-1.97,-5.31,11.82,11.82,11.82,464.46
MSTR,MicroStrategy,Technology,Software - Application,137.65,24525066.0,1.36,6.29,11.27,-3.87,3.38,3.38,3.38,45.94
^DJI,Dow Jones,Index,Market Index,48904.78,552346411.0,0.88,-0.15,0.21,-0.34,27012.38,27012.38,27012.38,0.0
