Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
CRM,Salesforce,Technology,Software - Application,198.79,10401663.0,0.86,-1.64,3.03,4.64,2.07,2.07,2.07,186.27
LRCX,Lam Research,Technology,Semiconductor Equipment & Materials,211.15,13082206.0,1.19,5.93,-8.59,-1.01,2.76,2.76,2.76,265.21
KC,KC,Technology,Software - Application,14.27,4466382.0,2.96,19.02,11.31,16.63,0.06,0.06,0.06,4.22
NFLX,Netflix,Communication Services,Entertainment,98.32,47858580.0,0.84,-0.71,1.27,21.58,4.71,4.71,4.71,417.06
AAPL,Apple,Technology,Consumer Electronics,259.88,37958303.0,0.9,0.94,-1.83,-5.81,9.86,9.86,9.86,3819.7
JNJ,J&J,Healthcare,Drug Manufacturers - General,242.59,5745711.0,0.77,0.91,-2.4,2.02,1.39,1.39,1.39,584.62
SNDK,SNDK,Technology,Computer Hardware,588.73,20826394.0,1.22,11.64,-4.9,2.17,12.26,12.26,12.26,86.9
^SOX,PHLX Semi,Index,Market Index,7810.4,0.0,0.0,3.93,-4.02,2.57,0.0,0.0,0.0,0.0
JPM,JPMorgan,Financial Services,Banks - Diversified,289.92,9645478.0,0.91,0.15,-2.57,-6.53,2.8,2.8,2.8,781.92
MSFT,Microsoft,Technology,Software - Infrastructure,409.41,30029299.0,0.84,0.11,2.72,4.0,12.29,12.29,12.29,3042.89
TMC,TMC,Basic Materials,Other Industrial Metals & Mining,6.27,6346688.0,1.44,9.42,-1.72,10.97,0.04,0.04,0.04,3.35
^VIX,VIX,Index,Market Index,25.5,0.0,0.0,-13.53,18.94,17.13,0.0,0.0,0.0,0.0
BRK-B,Berkshire,Financial Services,Insurance - Diversified,497.2,4549526.0,0.62,-0.36,3.55,-1.33,2.26,2.26,2.26,1072.63
BMNR,BMNR,Financial Services,Capital Markets,20.7,46231883.0,0.98,9.64,1.47,18.97,0.96,0.96,0.96,9.42
XXI,XXI,Financial Services,Shell Companies,6.77,1946492.0,2.46,10.62,9.19,14.36,0.01,0.01,0.01,2.35
INFQ,INFQ,Technology,Software - Infrastructure,11.66,3104574.0,1.2,9.28,-2.18,0.0,0.04,0.04,0.04,2.52
