Code,Name,Sector,Industry,Close,Volume,RVOL,Daily_Chg%,Weekly_Chg%,Monthly_Chg%,Daily_Amount_B,Weekly_Amount_B,Monthly_Amount_B,Market_Cap_B
^IXIC,Nasdaq,Index,Market Index,21761.89,7234901000.0,0.77,-0.84,-3.19,-3.82,157445.15,157445.15,157445.15,0.0
NU,NU,Financial Services,Banks - Regional,14.19,34226291.0,0.62,-3.34,-0.42,-12.35,0.49,0.49,0.49,68.9
AVGO,Broadcom,Technology,Semiconductors,318.29,19731270.0,0.63,-1.31,-0.94,-3.65,6.28,6.28,6.28,1509.1
WMT,Walmart,Consumer Defensive,Discount Stores,122.05,17245866.0,0.63,1.1,-2.42,-2.99,2.1,2.1,2.1,973.03
FORM,FORM,Technology,Semiconductor Equipment & Materials,105.53,2226140.0,1.47,8.57,11.42,9.79,0.23,0.23,0.23,8.22
LLY,Eli Lilly,Healthcare,Drug Manufacturers - General,903.02,1728145.0,0.45,-0.83,-2.94,-14.69,1.56,1.56,1.56,808.22
WRD,WRD,Technology,Software - Application,7.56,10928538.0,0.9,9.25,17.39,3.0,0.08,0.08,0.08,2.59
MSTR,MicroStrategy,Technology,Software - Application,136.25,18977958.0,0.87,-1.41,-9.34,10.14,2.59,2.59,2.59,46.34
PARR,PARR,Energy,Oil & Gas Refining & Marketing,61.7,1563158.0,0.72,7.87,16.55,51.56,0.1,0.1,0.1,3.1
VECO,VECO,Technology,Semiconductor Equipment & Materials,34.39,2380087.0,2.68,8.83,11.8,19.7,0.08,0.08,0.08,2.08
BAC,Bank of America,Financial Services,Banks - Diversified,48.14,30718782.0,0.66,1.3,1.82,-5.74,1.48,1.48,1.48,351.54
CDE,CDE,Basic Materials,Gold,18.31,40281057.0,0.78,2.35,-12.98,-25.05,0.74,0.74,0.74,18.95
OLN,OLN,Basic Materials,Chemicals,27.59,2033266.0,0.68,9.22,7.02,17.4,0.06,0.06,0.06,3.14
AEIS,AEIS,Industrials,Electrical Equipment & Parts,356.38,1068259.0,1.57,8.07,12.81,8.24,0.38,0.38,0.38,13.45
CRM,Salesforce,Technology,Software - Application,183.02,18092997.0,1.38,-6.23,-6.29,2.73,3.31,3.31,3.31,171.49
TSLA,Tesla,Consumer Cyclical,Auto Manufacturers,383.03,59674483.0,0.94,0.57,-4.07,-4.2,22.86,22.86,22.86,1437.29
INTC,Intel,Technology,Semiconductors,44.06,64843657.0,0.67,0.11,0.0,0.99,2.86,2.86,2.86,220.09
LRCX,Lam Research,Technology,Semiconductor Equipment & Materials,238.84,7356031.0,0.54,2.37,5.46,-1.42,1.76,1.76,1.76,299.99
MA,Mastercard,Financial Services,Credit Services,498.93,2277345.0,0.62,-0.29,-1.51,0.58,1.14,1.14,1.14,445.26
DIS,Disney,Communication Services,Entertainment,96.39,7386927.0,0.47,-1.59,-3.9,-7.68,0.71,0.71,0.71,170.94
META,Meta,Communication Services,Internet Content & Information,592.92,10647042.0,0.76,-1.84,-4.78,-6.96,6.31,6.31,6.31,1499.82
ITUB,ITUB,Financial Services,Banks - Regional,8.05,35432580.0,0.96,-1.11,-1.11,-12.21,0.29,0.29,0.29,88.72
HD,Home Depot,Consumer Cyclical,Home Improvement Retail,330.91,3659572.0,0.7,0.0,-3.08,-12.22,1.21,1.21,1.21,329.59
BTC-USD,Bitcoin,Crypto,Cryptocurrency,70236.36,38855258112.0,1.05,-0.96,0.46,2.84,2729051.87,2729051.87,2729051.87,0.0
