date,open,high,low,close,volume
2024-01-02,28.95,28.95,27.3,28.6,18000
2024-01-03,28.0,28.1,28.0,28.0,3000
2024-01-05,28.0,29.1,28.0,28.8,23000
2024-01-08,28.8,28.95,27.1,27.6,4000
2024-01-09,27.4,27.4,27.2,27.2,15000
2024-01-11,27.2,27.2,27.2,27.2,6000
2024-01-12,27.15,27.5,27.15,27.5,7000
2024-01-15,28.45,29.3,28.2,28.2,8000
2024-01-16,28.0,28.0,27.9,27.9,2000
2024-01-17,27.9,27.9,27.9,27.9,1000
2024-01-18,27.3,27.3,27.0,27.3,9000
2024-01-19,27.3,27.3,27.3,27.3,1000
2024-01-22,27.0,29.4,27.0,28.45,8000
2024-01-24,27.3,30.5,27.3,30.0,24000
2024-01-25,30.0,30.4,27.1,28.7,24000
2024-01-26,27.8,28.6,27.8,28.6,6000
2024-01-29,27.7,28.5,27.7,28.3,11000
2024-01-30,28.95,28.95,28.1,28.45,11000
2024-01-31,28.4,28.45,27.55,27.55,3000
2024-02-01,28.05,28.05,27.8,27.85,6000
2024-02-02,27.9,27.9,27.85,27.85,2000
2024-02-05,27.0,30.6,27.0,30.5,76000
2024-02-15,30.5,30.5,30.45,30.45,5000
2024-02-16,31.5,31.5,30.0,30.0,7000
2024-02-19,29.3,29.5,29.3,29.5,3000
2024-02-20,29.5,29.5,29.4,29.5,4000
2024-02-21,28.2,29.5,28.2,29.5,19000
2024-02-22,28.35,28.6,28.3,28.3,26000
2024-02-23,28.3,29.35,28.25,29.35,52000
2024-02-27,29.35,29.8,28.6,29.8,7000
2024-02-29,28.7,28.8,27.8,28.5,31000
2024-03-01,27.85,28.7,27.85,28.7,8000
2024-03-05,28.7,28.7,28.7,28.7,5000
2024-03-06,28.7,29.3,28.5,28.5,11000
2024-03-08,28.0,28.0,27.55,27.8,13000
2024-03-11,28.4,30.55,28.4,30.55,260000
2024-03-12,30.3,33.6,30.3,33.6,284000
2024-03-13,33.1,33.5,30.25,30.3,121000
2024-03-14,29.95,30.8,29.5,29.65,33000
2024-03-15,30.4,32.45,30.1,30.15,33000
2024-03-18,29.0,30.95,28.85,30.95,30000
2024-03-19,30.5,30.5,28.0,29.45,55000
2024-03-20,28.5,28.55,28.0,28.5,28000
2024-03-21,27.75,28.7,27.65,27.85,26000
2024-03-22,27.9,28.3,27.2,28.1,14000
2024-03-25,27.05,28.45,26.85,28.45,14000
2024-03-26,27.5,27.85,27.1,27.85,7000
2024-03-27,27.2,27.55,27.15,27.5,8000
2024-03-28,27.3,29.65,27.2,29.65,11000
2024-04-01,27.5,28.4,27.5,28.4,12000
2024-04-02,28.1,28.1,27.2,27.45,13000
2024-04-03,25.55,27.75,25.55,27.75,13000
