date,open,high,low,close,volume
2024-12-23,82.6,82.6,80.8,80.8,10000
2024-12-24,82.0,82.0,80.0,81.2,7000
2024-12-25,80.6,83.0,80.0,83.0,16000
2024-12-26,81.2,82.5,80.0,82.5,9000
2024-12-27,80.0,82.3,79.9,82.0,16000
2024-12-30,80.8,83.5,80.1,80.1,17000
2024-12-31,80.0,82.0,80.0,81.7,53000
2025-01-02,81.6,81.6,80.0,80.0,6000
2025-01-03,80.5,80.6,79.9,80.6,35000
2025-01-06,81.5,83.5,81.0,81.0,43062
2025-01-07,81.0,81.8,80.0,81.8,20000
2025-01-08,81.8,81.8,79.9,80.4,45000
2025-01-09,79.5,80.1,79.5,80.1,3000
2025-01-10,80.3,81.8,79.5,80.0,78153
2025-01-13,78.6,80.2,78.5,80.2,4103
2025-01-14,0.0,0.0,0.0,0.0,0
2025-01-15,79.0,80.0,79.0,80.0,3000
2025-01-16,80.5,80.5,80.0,80.0,9000
2025-01-17,79.2,80.2,79.2,79.3,7000
2025-01-20,80.0,80.0,79.0,79.0,29020
2025-01-21,80.8,80.8,78.5,79.0,42008
2025-01-22,79.2,79.8,79.0,79.0,32000
2025-02-03,79.5,83.0,78.5,83.0,48466
2025-02-04,84.0,84.0,82.8,83.0,13100
2025-02-05,83.3,88.8,83.0,88.8,64000
2025-02-06,90.9,97.6,90.9,97.6,114217
2025-02-07,103.0,106.5,100.0,102.0,121148
2025-02-10,102.0,102.0,100.0,102.0,60401
2025-02-11,102.0,103.5,100.5,102.0,44170
2025-02-12,108.0,112.0,108.0,112.0,245744
2025-02-13,123.0,123.0,118.5,123.0,277674
2025-02-14,132.5,135.0,126.0,130.0,462083
2025-02-17,131.0,135.0,123.0,130.5,360515
2025-02-18,130.0,130.0,126.5,129.5,100026
2025-02-19,127.0,129.0,122.5,129.0,250481
2025-02-20,129.0,134.5,129.0,133.0,245068
2025-02-21,135.5,146.0,135.0,146.0,556012
2025-02-24,150.0,160.5,149.0,159.0,520423
2025-02-25,157.0,163.5,152.5,155.5,294526
2025-02-26,155.5,156.0,150.0,154.5,136052
2025-02-27,157.0,159.5,152.0,157.5,240593
2025-03-03,155.0,156.5,145.5,152.0,208663
2025-03-04,149.0,157.0,148.0,155.5,207443
2025-03-05,154.5,154.5,151.0,152.0,88222
2025-03-06,155.5,155.5,150.0,150.5,93637
2025-03-07,149.0,153.5,149.0,150.0,56766
2025-03-10,150.0,150.0,140.0,148.0,174971
2025-03-11,142.0,148.0,138.5,145.5,109619
2025-03-12,145.5,146.5,142.0,145.5,54902
2025-03-13,145.5,146.0,139.0,143.5,90589
2025-03-14,143.5,145.0,137.5,145.0,107934
2025-03-17,145.0,145.0,142.0,142.0,51654
2025-03-18,140.5,141.0,139.5,141.0,72132
2025-03-19,139.0,139.0,133.0,135.5,199821
2025-03-20,135.0,149.0,133.5,149.0,323240
2025-03-21,150.0,153.0,142.5,146.5,202894
2025-03-24,150.5,150.5,140.0,144.0,130392
2025-03-25,145.0,147.0,140.0,145.0,147660
2025-03-26,144.5,154.5,142.0,151.5,164234
2025-03-27,149.0,149.0,145.0,145.0,62128
2025-03-28,143.0,147.5,138.0,142.5,126372
2025-03-31,138.0,145.5,136.0,143.0,126006
2025-04-01,139.0,142.5,139.0,141.0,40195
2025-04-02,141.0,141.5,139.5,141.5,25708
2025-04-07,127.5,127.5,127.5,127.5,9460
2025-04-08,116.0,120.0,115.0,117.0,156895
2025-04-09,105.5,110.0,105.5,105.5,111569
2025-04-10,115.0,116.0,115.0,116.0,16902
2025-04-11,115.0,118.5,110.0,117.0,78712
2025-04-14,122.5,124.0,112.5,117.5,115761
2025-04-15,117.5,128.5,117.0,127.0,61791
2025-04-16,125.5,125.5,123.5,125.0,33305
2025-04-17,123.0,135.0,122.5,125.5,136417
2025-04-18,126.0,126.5,123.0,125.5,20020
2025-04-21,122.0,123.0,118.5,122.5,63150
2025-04-22,121.0,124.5,119.0,122.0,85064
2025-04-23,123.5,127.5,121.5,123.0,73145
2025-04-24,122.5,123.0,121.0,122.0,24182
2025-04-25,123.0,124.0,120.0,121.0,79314
