Code,Close,Daily_Chg%,Daily_Amount_B,Volume,Sector,Name,Industry,RVOL,Weekly_Chg%,Monthly_Chg%,Vol_Increase
5274.TWO,16475.0,-0.48323769254001814,51.618811,313316.0,伺服器IC,信驊,伺服器IC,0,0,0,0
6669.TW,4675.0,-3.508771929824561,102.772395,2198340.0,AI伺服器,緯穎,AI伺服器,0,0,0,0
3661.TW,4135.0,3.245942571785269,113.20013215,2737609.0,ASIC設計,世芯-KY,ASIC設計,0,0,0,0
7769.TWO,4945.0,-5.268199233716475,69.9150803,1413854.0,IC測試(興櫃),鴻勁,IC測試(興櫃),0,0,0,0
6515.TW,10385.0,1.9636720667648502,19.0037192,182992.0,一般,穎崴,一般,0,0,0,0
2059.TW,3910.0,-6.009615384615385,49.9726152,1278072.0,一般,川湖,一般,0,0,0,0
3008.TW,2515.0,-3.0828516377649327,29.8162807,1185538.0,光學鏡頭,大立光,光學鏡頭,0,0,0,0
3443.TW,4260.0,3.3980582524271843,44.2532634,1038809.0,一般,創意,一般,0,0,0,0
3653.TW,5380.0,-1.1937557392102847,20.60271,382950.0,一般,健策,一般,0,0,0,0
6510.TWO,3440.0,-5.234159779614325,49.20404,1430350.0,一般,精測,一般,0,0,0,0
6223.TWO,4925.0,-0.40444893832153694,60.929539,1237148.0,一般,旺矽,一般,0,0,0,0
3131.TWO,2950.0,2.7874564459930316,27.04324,916720.0,一般,弘塑,一般,0,0,0,0
3529.TWO,3895.0,-0.1282051282051282,25.43625855,653049.0,一般,力旺,一般,0,0,0,0
2330.TW,2135.0,-2.064220183486239,1160.2121188,54342488.0,半導體業,台積電,半導體業,0,0,0,0
8299.TWO,1900.0,-8.212560386473431,296.808709,15621511.0,一般,群聯,一般,0,0,0,0
2383.TW,4545.0,2.364864864864865,155.32651125,3417525.0,一般,台光電,一般,0,0,0,0
2454.TW,2610.0,1.3592233009708738,453.5177238,17376158.0,IC設計,聯發科,IC設計,0,0,0,0
3665.TW,2770.0,-0.3597122302158274,74.8144591,2700883.0,一般,貿聯-KY,一般,0,0,0,0
6805.TW,2070.0,0.0,36.6010776,1768168.0,一般,富世達,一般,0,0,0,0
3017.TW,2835.0,0.0,94.89513285,3347271.0,一般,奇鋐,一般,0,0,0,0
3533.TW,2615.0,-1.3207547169811322,29.65046515,1133861.0,一般,嘉澤,一般,0,0,0,0
5269.TW,1365.0,4.597701149425287,44.8118307,3282918.0,一般,祥碩,一般,0,0,0,0
6442.TW,2110.0,5.236907730673317,29.8742662,1415842.0,一般,光聖,一般,0,0,0,0
6781.TW,1105.0,-2.2123893805309733,16.4872188,1492056.0,一般,AES-KY,一般,0,0,0,0
2345.TW,2280.0,3.167420814479638,86.0831784,3775578.0,一般,智邦,一般,0,0,0,0
2308.TW,2165.0,0.0,303.80386315,14032511.0,一般,台達電,一般,0,0,0,0
6409.TW,772.0,0.651890482398957,6.15951008,797864.0,一般,旭隼,一般,0,0,0,0
2404.TW,950.0,-0.9384775808133473,28.689525,3019950.0,一般,漢唐,一般,0,0,0,0
7734.TWO,3405.0,4.447852760736196,2.38298925,69985.0,封裝材料(興櫃),印能科技,封裝材料(興櫃),0,0,0,0
1590.TW,1455.0,-2.348993288590604,39.93900795,2744949.0,一般,亞德客-KY,一般,0,0,0,0
3324.TW,1140.0,-1.7241379310344827,35.1086484,3079706.0,一般,雙鴻,一般,0,0,0,0
8210.TW,1130.0,0.8928571428571428,25.4957267,2256259.0,一般,勤誠,一般,0,0,0,0
4749.TWO,1005.0,-0.49504950495049505,31.2311991,3107582.0,一般,新應材,一般,0,0,0,0
2360.TW,2120.0,3.1630170316301705,82.9879936,3914528.0,一般,致茂,一般,0,0,0,0
7750.TWO,2575.0,7.291666666666667,19.9848325,776110.0,工具機(興櫃),新代,工具機(興櫃),0,0,0,0
5536.TWO,825.0,-4.181184668989547,12.7550445,1546066.0,一般,聖暉*,一般,0,0,0,0
3491.TWO,1550.0,-0.3215434083601286,19.7236105,1272491.0,一般,昇達科,一般,0,0,0,0
1519.TW,888.0,1.951779563719862,24.9739788,2812385.0,一般,華城,一般,0,0,0,0
6944.TWO,903.0,0.0,6.56590263,727121.0,廢水處理(興櫃),兆聯實業,廢水處理(興櫃),0,0,0,0
6739.TWO,1420.0,-4.697986577181208,7.8715144,554332.0,半導體設備(興櫃),竹陞科技,半導體設備(興櫃),0,0,0,0
