Code,Close,Daily_Chg%,Daily_Amount_B,Volume,Sector,Name,Industry,RVOL,Weekly_Chg%,Monthly_Chg%,Vol_Increase
5274.TWO,13005.0,6.773399014778326,37.2611457,286514.0,伺服器IC,信驊,伺服器IC,0,0,0,0
6669.TW,3755.0,3.017832647462277,80.30754665,2138683.0,AI伺服器,緯穎,AI伺服器,0,0,0,0
3661.TW,3200.0,3.559870550161812,69.62944,2175920.0,ASIC設計,世芯-KY,ASIC設計,0,0,0,0
7769.TWO,4185.0,2.073170731707317,57.68951355,1378483.0,IC測試(興櫃),鴻勁,IC測試(興櫃),0,0,0,0
6515.TW,8470.0,-1.0514018691588785,30.4842076,359908.0,一般,穎崴,一般,0,0,0,0
2059.TW,3445.0,3.2983508245877062,34.8157901,1010618.0,一般,川湖,一般,0,0,0,0
3008.TW,2670.0,9.876543209876543,97.2529878,3642434.0,光學鏡頭,大立光,光學鏡頭,0,0,0,0
3443.TW,3050.0,10.0,124.4432025,4080105.0,一般,創意,一般,0,0,0,0
3653.TW,4000.0,-1.1124845488257107,34.117,852925.0,一般,健策,一般,0,0,0,0
6510.TWO,3360.0,-1.7543859649122806,24.86652,740075.0,一般,精測,一般,0,0,0,0
6223.TWO,4560.0,0.33003300330033003,34.4570472,755637.0,一般,旺矽,一般,0,0,0,0
3131.TWO,3285.0,-5.738880918220947,32.73426945,996477.0,一般,弘塑,一般,0,0,0,0
3529.TWO,3335.0,5.537974683544303,37.07122635,1111581.0,一般,力旺,一般,0,0,0,0
2330.TW,2055.0,3.2663316582914574,921.38804055,44836401.0,半導體業,台積電,半導體業,0,0,0,0
8299.TWO,1760.0,2.3255813953488373,151.3881952,8601602.0,一般,群聯,一般,0,0,0,0
2383.TW,3605.0,8.421052631578947,122.84920725,3407745.0,一般,台光電,一般,0,0,0,0
2454.TW,1720.0,6.172839506172839,221.7551624,12892742.0,IC設計,聯發科,IC設計,0,0,0,0
3665.TW,2295.0,3.146067415730337,68.17478805,2970579.0,一般,貿聯-KY,一般,0,0,0,0
6805.TW,1730.0,-1.9830028328611897,38.7789361,2241557.0,一般,富世達,一般,0,0,0,0
3017.TW,2310.0,5.0,87.1356948,3772108.0,一般,奇鋐,一般,0,0,0,0
3533.TW,2225.0,-1.1111111111111112,17.4489395,784222.0,一般,嘉澤,一般,0,0,0,0
5269.TW,1190.0,5.777777777777778,16.0072255,1345145.0,一般,祥碩,一般,0,0,0,0
6442.TW,2075.0,-6.950672645739911,88.511615,4265620.0,一般,光聖,一般,0,0,0,0
6781.TW,976.0,-1.1144883485309016,10.20823776,1045926.0,一般,AES-KY,一般,0,0,0,0
2345.TW,1890.0,3.8461538461538463,71.8317369,3800621.0,一般,智邦,一般,0,0,0,0
2308.TW,1750.0,0.5747126436781609,180.8754325,10335739.0,一般,台達電,一般,0,0,0,0
6409.TW,729.0,1.6736401673640167,5.45448006,748214.0,一般,旭隼,一般,0,0,0,0
2404.TW,915.0,-1.8240343347639485,45.7447662,4999428.0,一般,漢唐,一般,0,0,0,0
7734.TWO,2490.0,-5.8601134215500945,5.9582712,239288.0,封裝材料(興櫃),印能科技,封裝材料(興櫃),0,0,0,0
1590.TW,1115.0,1.82648401826484,5.0695928,454672.0,一般,亞德客-KY,一般,0,0,0,0
3324.TW,965.0,2.6595744680851063,45.1975506,4683684.0,一般,雙鴻,一般,0,0,0,0
8210.TW,961.0,6.777777777777779,53.51344837,5568517.0,一般,勤誠,一般,0,0,0,0
4749.TWO,919.0,0.0,18.00077465,1958735.0,一般,新應材,一般,0,0,0,0
2360.TW,1840.0,-2.127659574468085,61.6424472,3350133.0,一般,致茂,一般,0,0,0,0
7750.TWO,1655.0,4.746835443037975,11.5516352,697984.0,工具機(興櫃),新代,工具機(興櫃),0,0,0,0
5536.TWO,788.0,3.95778364116095,22.38752916,2841057.0,一般,聖暉*,一般,0,0,0,0
