date,open,high,low,close,volume
2024-01-02,21.05,21.1,20.45,21.05,35000
2024-01-03,21.0,21.2,20.5,21.2,35000
2024-01-04,21.0,21.3,20.9,21.2,123000
2024-01-05,21.35,21.35,21.0,21.3,28000
2024-01-08,21.05,21.5,20.85,20.85,83000
2024-01-09,20.85,21.2,20.85,21.2,30000
2024-01-11,20.9,21.95,20.45,21.9,302000
2024-01-12,21.9,22.5,21.85,21.95,306000
2024-01-15,22.0,22.0,21.65,21.9,51000
2024-01-16,21.65,21.7,21.55,21.55,29000
2024-01-17,21.6,21.65,21.4,21.6,63000
2024-01-18,21.7,21.9,21.55,21.7,27000
2024-01-19,21.7,22.45,21.55,21.65,41000
2024-01-22,22.0,22.0,21.5,21.5,66000
2024-01-23,21.4,21.45,21.0,21.05,36000
2024-01-24,21.05,21.25,21.05,21.05,24000
2024-01-25,21.1,21.4,21.0,21.1,31000
2024-01-26,21.0,21.05,20.9,20.9,31000
2024-01-29,20.95,21.7,20.7,20.75,58000
2024-01-30,21.0,21.3,20.75,20.8,49000
2024-01-31,20.8,21.25,20.8,21.0,63000
2024-02-01,20.85,21.05,20.75,21.0,27000
2024-02-02,21.0,21.0,20.6,20.7,161000
2024-02-05,20.6,20.9,20.35,20.9,226000
2024-02-15,21.35,21.35,20.8,20.8,38000
2024-02-16,20.9,20.9,20.4,20.7,38000
2024-02-19,20.75,20.75,20.5,20.55,35000
2024-02-20,20.4,20.5,20.4,20.45,26000
2024-02-21,20.5,20.6,20.2,20.2,31000
2024-02-22,20.2,20.85,20.2,20.6,61000
2024-02-23,20.8,20.95,20.5,20.6,22000
2024-02-26,20.45,20.65,20.35,20.4,25000
2024-02-27,20.4,20.45,20.35,20.4,23000
2024-02-29,20.75,20.8,20.55,20.55,19000
2024-03-01,20.5,20.6,20.45,20.45,43000
2024-03-04,20.45,20.8,20.45,20.55,85000
2024-03-05,20.55,20.7,20.45,20.65,26000
2024-03-06,20.65,20.65,20.45,20.45,28000
2024-03-07,20.45,20.55,20.25,20.4,54000
2024-03-08,20.05,21.05,20.05,21.0,108000
2024-03-11,20.95,21.65,20.95,21.25,135000
2024-03-12,21.4,21.55,21.25,21.25,60000
2024-03-13,21.25,21.5,21.0,21.5,85000
2024-03-14,21.85,21.85,21.2,21.4,16000
2024-03-15,21.4,21.5,21.1,21.35,46000
2024-03-18,21.35,21.4,21.35,21.35,9000
2024-03-19,21.4,21.8,21.4,21.4,129000
2024-03-20,21.6,21.65,20.6,21.4,54000
2024-03-21,21.5,21.5,21.0,21.0,34000
2024-03-22,21.25,21.25,20.85,21.2,40000
2024-03-25,21.3,21.3,21.15,21.15,9000
2024-03-26,21.15,21.35,21.1,21.15,20000
2024-03-27,21.1,21.1,20.9,20.9,40000
2024-03-28,20.8,21.1,20.7,21.05,35000
2024-03-29,21.0,21.15,20.8,20.8,27000
2024-04-01,21.0,21.0,20.7,20.85,25000
2024-04-02,20.9,20.9,20.7,20.8,24000
2024-04-03,20.8,20.9,20.5,20.75,42000
2024-04-08,20.8,20.9,20.5,20.75,36000
2024-04-09,20.8,20.8,20.5,20.55,48000
2024-04-10,20.75,20.8,20.55,20.55,43000
2024-04-11,20.55,20.55,20.4,20.55,13000
2024-04-12,20.6,20.7,20.45,20.5,15000
2024-04-15,20.4,20.6,20.35,20.45,105000
2024-04-16,20.35,20.45,20.1,20.1,61000
2024-04-17,20.1,20.5,20.1,20.35,42000
2024-04-18,20.2,20.4,20.15,20.3,16000
2024-04-19,20.15,20.75,20.15,20.45,32000
2024-04-22,20.45,20.5,20.15,20.45,30000
2024-04-23,20.45,20.75,20.4,20.65,49000
2024-04-24,20.6,20.7,20.4,20.4,20000
2024-04-25,20.4,20.55,20.35,20.45,26000
2024-04-26,20.6,20.65,20.5,20.55,15000
2024-04-29,20.5,20.5,20.3,20.3,62000
2024-04-30,20.55,20.55,20.1,20.3,38000
2024-05-02,20.3,20.45,20.15,20.3,56000
2024-05-03,20.2,20.6,20.2,20.45,8000
2024-05-06,20.3,20.45,20.25,20.35,44000
2024-05-07,20.35,20.45,20.3,20.4,20000
2024-05-08,20.35,20.5,20.3,20.3,25000
2024-05-09,20.3,20.5,20.2,20.25,14000
2024-05-10,20.35,22.25,20.35,22.25,767000
2024-05-13,22.05,22.05,21.0,21.65,485000
2024-05-14,22.2,22.2,21.3,21.35,89000
2024-05-15,21.65,21.7,21.4,21.65,60000
2024-05-16,21.95,21.95,21.35,21.35,79000
2024-05-17,21.35,21.45,20.9,21.1,308000
2024-05-20,21.0,21.35,20.9,21.15,68000
2024-05-21,21.2,21.8,21.2,21.65,62000
2024-05-22,21.75,21.8,21.4,21.65,64000
2024-05-23,21.6,21.7,21.6,21.65,48000
2024-05-24,21.55,22.2,21.55,21.95,157000
2024-05-27,21.85,22.7,21.85,22.6,134000
2024-05-28,22.6,23.25,22.6,22.9,208000
2024-05-29,22.95,23.0,22.8,22.95,96000
2024-05-30,23.0,23.25,23.0,23.0,167000
2024-05-31,23.05,23.25,22.95,23.1,71000
2024-06-03,23.1,23.1,22.95,23.1,107000
2024-06-04,23.9,23.9,23.15,23.4,93000
2024-06-05,23.7,23.7,23.05,23.05,63000
2024-06-06,23.4,23.5,22.7,23.1,87000
2024-06-07,23.1,23.35,22.9,23.25,52000
2024-06-11,22.65,23.2,22.65,22.85,74000
2024-06-12,22.75,23.3,22.75,22.8,74000
2024-06-13,22.85,23.0,22.8,22.85,47000
2024-06-14,23.0,23.05,22.9,22.9,35000
2024-06-17,23.55,23.55,22.8,22.9,145000
2024-06-18,23.0,23.2,22.9,22.95,141000
2024-06-19,22.95,23.6,22.95,23.3,136000
2024-06-20,23.3,23.65,23.25,23.3,265000
2024-06-21,23.1,23.4,22.95,23.2,116000
2024-06-24,23.2,23.45,23.1,23.2,44000
2024-06-25,23.45,23.45,23.2,23.45,74000
2024-06-26,23.55,23.55,23.3,23.35,86000
2024-06-27,23.4,23.8,23.3,23.35,192000
2024-06-28,23.35,23.35,23.1,23.15,43000
2024-07-01,23.15,23.3,23.05,23.05,42000
2024-07-02,23.0,23.25,22.8,23.25,81000
2024-07-03,23.3,23.3,22.95,23.2,103000
2024-07-04,23.2,23.65,23.2,23.5,140000
2024-07-05,23.8,25.85,23.8,25.85,1026000
2024-07-08,28.4,28.4,28.4,28.4,553000
2024-07-09,31.2,31.2,31.2,31.2,488000
2024-07-10,34.3,34.3,29.2,34.3,4715000
2024-07-11,34.35,35.8,33.25,34.85,2505000
2024-07-12,33.7,35.3,33.35,35.0,375000
2024-07-15,35.35,38.0,35.35,37.35,782000
2024-07-16,38.1,38.45,36.8,37.25,1099000
2024-07-17,38.2,38.2,35.0,36.3,572000
2024-07-18,37.0,37.0,35.5,36.1,519000
2024-07-19,36.0,36.0,34.6,34.85,316000
2024-07-22,34.95,35.95,33.05,35.6,258000
2024-07-23,33.85,36.7,33.85,36.6,336000
2024-07-26,35.7,40.15,35.7,39.8,815000
2024-07-29,41.2,42.8,39.15,40.8,869000
2024-07-30,39.6,41.85,37.0,40.0,1012000
2024-07-31,39.85,41.65,39.15,40.05,396000
2024-08-01,39.1,40.85,39.1,39.65,290000
2024-08-02,38.55,40.95,38.2,39.1,582000
2024-08-05,36.5,37.1,35.2,35.2,862000
2024-08-06,33.75,36.0,31.7,33.05,447000
2024-08-07,33.45,36.35,33.45,36.35,390000
2024-08-08,34.9,37.15,34.9,36.0,199000
2024-08-09,37.85,39.6,37.2,39.6,823000
2024-08-12,42.8,43.55,42.0,43.55,2660000
2024-08-13,43.8,45.6,41.2,45.5,2376000
2024-08-14,46.4,47.5,44.9,46.0,1678000
2024-08-15,46.5,46.9,44.9,46.9,687000
2024-08-16,47.2,48.3,45.5,47.0,803000
2024-08-19,47.0,47.5,45.55,47.5,574000
2024-08-20,48.45,50.5,46.1,50.0,1219000
2024-08-21,50.0,55.0,48.8,55.0,1781000
2024-08-22,57.3,57.3,54.0,55.2,2587000
2024-08-23,55.0,59.5,50.7,51.6,3248000
2024-08-26,52.1,56.7,51.6,56.7,1496000
2024-08-27,56.7,59.5,56.0,59.0,3433000
2024-08-28,59.0,64.2,57.8,62.0,2146000
2024-08-29,63.0,68.0,60.5,65.8,2552000
2024-08-30,66.2,68.8,64.4,65.6,2015000
2024-09-02,66.5,68.5,64.8,67.3,1428000
2024-09-03,67.9,68.3,66.0,66.4,769000
2024-09-04,62.5,66.4,60.4,65.7,1488000
2024-09-05,67.7,68.3,60.6,62.4,1829000
2024-09-06,62.4,63.1,56.6,57.2,2556000
2024-09-09,57.0,58.6,55.1,56.6,1382000
2024-09-10,55.5,56.8,53.2,54.2,1434000
2024-09-11,53.9,54.5,51.9,53.6,1302000
2024-09-12,54.4,54.8,52.5,52.5,413000
2024-09-13,52.5,56.1,52.5,53.6,1013000
2024-09-16,54.7,58.9,54.1,58.9,961000
2024-09-18,61.2,64.0,59.4,61.0,2492000
2024-09-19,62.2,62.9,60.4,61.4,984000
2024-09-20,61.4,62.0,59.7,60.2,541000
2024-09-23,60.2,64.4,59.0,63.5,1439000
2024-09-24,63.8,69.8,63.6,69.8,1586000
2024-09-25,73.6,74.7,67.1,69.9,5586000
2024-09-26,70.3,73.4,69.4,72.9,2166000
2024-09-27,75.1,75.2,70.4,71.2,1464000
2024-09-30,71.0,75.0,70.5,70.9,1060000
2024-10-01,71.5,71.8,68.5,69.2,950000
2024-10-04,69.5,69.8,65.1,67.3,1161000
2024-10-07,69.6,74.0,69.5,74.0,1939000
2024-10-08,74.5,81.4,71.7,80.7,4074000
2024-10-09,83.0,83.5,77.7,81.0,3178000
2024-10-11,80.8,85.4,80.4,81.0,2647000
2024-10-14,78.1,83.6,76.8,80.9,1839000
2024-10-15,81.3,87.5,81.3,83.5,2340000
2024-10-16,84.3,86.1,83.0,83.5,1129000
2024-10-17,84.5,84.5,82.0,82.3,645000
2024-10-18,83.9,83.9,81.8,82.3,490000
2024-10-21,82.9,87.0,81.3,82.4,1938000
2024-10-22,82.5,83.0,80.3,82.1,567000
2024-10-23,84.3,85.6,80.5,81.0,2074000
2024-10-24,81.1,81.7,80.2,80.4,606000
2024-10-25,81.8,86.0,81.4,83.9,1641000
