date,open,high,low,close,volume
2024-01-02,9.42,9.43,9.25,9.42,33000
2024-01-03,9.35,9.42,9.3,9.32,144000
2024-01-04,9.32,9.38,9.26,9.3,92000
2024-01-05,9.6,9.6,9.3,9.31,121000
2024-01-08,9.44,9.44,9.28,9.28,90000
2024-01-09,9.28,9.3,9.19,9.2,68000
2024-01-10,9.19,9.19,8.7,8.79,746000
2024-01-11,8.79,8.99,8.79,8.85,632000
2024-01-12,8.87,9.05,8.87,9.04,73000
2024-01-15,9.04,9.29,9.01,9.2,123000
2024-01-16,9.08,9.15,8.95,8.96,101000
2024-01-17,9.12,9.12,8.87,8.88,50000
2024-01-18,9.05,9.05,8.79,8.9,85000
2024-01-19,8.84,8.95,8.84,8.86,16000
2024-01-22,8.86,8.88,8.86,8.86,23000
2024-01-23,8.9,9.0,8.88,8.96,30000
2024-01-24,8.91,9.1,8.91,9.1,58000
2024-01-25,9.1,9.24,9.1,9.13,96000
2024-01-26,9.67,10.0,9.65,10.0,543000
2024-01-29,10.5,11.0,10.2,11.0,1313000
2024-01-30,11.0,11.95,10.5,10.75,2427000
2024-01-31,10.7,10.9,10.4,10.45,896000
2024-02-01,10.75,11.45,10.7,11.45,1266000
2024-02-02,12.45,12.45,11.0,11.45,2072000
2024-02-05,11.75,11.75,10.75,11.35,900000
2024-02-15,11.35,11.5,10.7,11.5,524000
2024-02-16,10.8,11.4,10.8,11.1,392000
2024-02-19,11.1,12.2,11.05,12.2,781000
2024-02-20,13.1,13.4,12.65,13.4,3009000
2024-02-21,12.4,13.05,12.1,12.55,1792000
2024-02-22,12.25,12.6,12.15,12.5,674000
2024-02-23,12.6,12.6,12.0,12.1,757000
2024-02-26,12.1,12.35,11.7,11.85,445000
2024-02-27,11.85,11.85,10.7,11.35,851000
2024-02-29,11.4,11.4,11.1,11.2,288000
2024-03-01,11.2,11.3,10.85,10.85,526000
2024-03-04,11.0,11.9,10.75,11.9,868000
2024-03-05,12.2,12.7,11.9,12.3,1409000
2024-03-06,12.05,12.1,11.7,11.8,830000
2024-03-07,11.9,11.9,11.25,11.35,465000
2024-03-08,11.35,11.35,10.85,11.15,246000
2024-03-11,11.0,11.25,10.9,10.95,223000
2024-03-12,10.85,11.2,10.85,10.95,332000
2024-03-13,11.15,11.2,10.8,10.8,208000
2024-03-14,10.75,10.8,10.05,10.35,652000
2024-03-15,10.1,10.45,10.1,10.15,326000
2024-03-18,10.1,10.35,10.0,10.15,142000
2024-03-19,10.2,10.4,10.1,10.25,138000
2024-03-20,10.4,10.4,10.15,10.15,98000
2024-03-21,10.2,10.3,10.1,10.2,140000
2024-03-22,10.2,10.4,10.05,10.05,211000
2024-03-25,10.25,10.9,10.1,10.7,323000
2024-03-26,10.75,10.75,10.4,10.4,278000
2024-03-27,10.3,10.85,10.3,10.85,147000
2024-03-28,10.9,10.95,10.7,10.9,191000
2024-03-29,10.95,11.1,10.9,10.95,123000
2024-04-01,10.95,10.95,10.65,10.65,182000
2024-04-02,11.5,11.5,10.55,10.65,245000
2024-04-03,10.5,10.9,10.4,10.4,253000
2024-04-08,10.05,10.4,10.05,10.35,160000
2024-04-09,10.35,10.45,10.3,10.4,143000
2024-04-10,10.45,10.45,10.1,10.2,187000
2024-04-11,10.2,10.45,10.15,10.15,144000
2024-04-12,10.25,10.3,10.1,10.1,175000
2024-04-15,10.1,10.2,10.05,10.05,184000
2024-04-16,10.05,10.05,9.8,9.81,245000
2024-04-17,9.81,10.25,9.81,9.91,138000
2024-04-18,9.98,10.35,9.9,10.15,74000
2024-04-19,10.05,10.05,9.9,10.05,135000
2024-04-22,10.0,10.3,9.95,9.98,92000
2024-04-23,10.0,10.95,9.98,10.95,563000
2024-04-24,12.0,12.0,11.8,12.0,2466000
2024-04-25,11.45,12.8,11.25,12.4,2027000
2024-04-26,12.7,12.95,12.05,12.4,1296000
2024-04-29,12.7,12.7,12.1,12.45,717000
2024-04-30,12.65,12.65,12.25,12.25,421000
2024-05-02,12.2,13.45,11.65,13.25,1422000
2024-05-03,13.25,13.8,12.7,13.2,1172000
2024-05-06,13.35,13.35,12.8,13.0,613000
2024-05-07,13.1,13.1,12.5,12.85,530000
2024-05-08,12.85,13.0,12.55,12.55,472000
2024-05-09,13.45,13.8,13.4,13.8,1851000
2024-05-10,14.0,14.5,13.0,13.6,1949000
2024-05-13,13.4,14.35,13.0,14.15,1447000
2024-05-14,15.55,15.55,15.2,15.55,5981000
2024-05-15,14.65,16.7,14.65,15.9,3330000
2024-05-16,15.55,17.2,15.5,16.8,2214000
2024-05-17,16.75,17.15,16.3,16.5,1984000
2024-05-20,16.75,16.75,15.8,16.1,1310000
2024-05-21,15.7,15.7,14.5,14.55,2591000
2024-05-22,14.7,15.45,14.15,14.8,1100000
2024-05-23,15.05,15.05,14.2,14.25,1056000
2024-05-24,14.25,14.35,13.8,14.3,462000
2024-05-27,14.75,14.75,14.4,14.4,368000
2024-05-28,14.75,15.0,14.3,14.7,530000
2024-05-29,14.95,16.15,14.8,16.15,2505000
2024-05-30,15.4,15.9,15.05,15.4,1733000
2024-05-31,15.75,15.75,15.15,15.15,711000
2024-06-03,15.75,16.65,15.55,16.65,2691000
2024-06-04,16.65,18.0,16.05,17.4,2494000
2024-06-05,17.2,17.65,16.8,17.05,1486000
2024-06-06,17.15,17.15,16.3,16.6,1284000
2024-06-07,16.45,16.85,16.2,16.65,616000
2024-06-11,16.65,16.65,15.75,16.0,908000
2024-06-12,16.1,16.35,15.55,16.2,550000
2024-06-13,16.35,16.5,15.9,16.2,446000
2024-06-14,16.2,16.5,16.0,16.0,394000
2024-06-17,16.05,16.95,15.6,16.8,1401000
2024-06-18,16.3,16.7,16.3,16.45,608000
