Date,open,open,high,high,low,low,close,close,volume,volume
2025-01-02,258.5,29.75,258.5,29.75,265.5,29.850000381469727,265.5,29.850000381469727,1458162,174051
2025-01-03,260.0,29.899999618530273,260.0,29.899999618530273,271.0,29.899999618530273,271.0,29.899999618530273,1598155,296200
2025-01-06,276.0,29.350000381469727,276.0,29.350000381469727,282.0,29.5,282.0,29.5,2358611,322012
2025-01-07,277.0,29.0,277.0,29.0,278.5,29.25,278.5,29.25,1093580,386317
2025-01-08,272.0,28.700000762939453,272.0,28.700000762939453,274.5,29.25,274.5,29.25,1122135,285004
2025-01-09,270.0,29.399999618530273,270.0,29.399999618530273,271.0,29.399999618530273,271.0,29.399999618530273,968050,370001
2025-01-10,262.0,28.200000762939453,262.0,28.200000762939453,264.5,28.700000762939453,264.5,28.700000762939453,451863,353001
2025-01-13,262.0,28.5,262.0,28.5,262.0,28.549999237060547,262.0,28.549999237060547,677660,425458
2025-01-14,254.5,27.799999237060547,254.5,27.799999237060547,255.5,28.950000762939453,255.5,28.950000762939453,964031,266050
2025-01-15,254.5,28.950000762939453,254.5,28.950000762939453,254.5,29.0,254.5,29.0,532718,159003
2025-01-16,253.0,29.299999237060547,253.0,29.299999237060547,254.0,29.299999237060547,254.0,29.299999237060547,479518,288012
2025-01-17,252.0,29.549999237060547,252.0,29.549999237060547,253.5,29.549999237060547,253.5,29.549999237060547,591511,189001
2025-01-20,251.0,28.399999618530273,251.0,28.399999618530273,258.0,29.0,258.0,29.0,1311283,210058
2025-01-21,258.5,29.600000381469727,258.5,29.600000381469727,264.0,29.600000381469727,264.0,29.600000381469727,1129624,169600
2025-01-22,264.0,29.600000381469727,264.0,29.600000381469727,267.5,29.600000381469727,267.5,29.600000381469727,1185528,202018
2025-02-03,257.0,29.450000762939453,257.0,29.450000762939453,263.0,29.450000762939453,263.0,29.450000762939453,1726062,168644
2025-02-04,259.0,29.399999618530273,259.0,29.399999618530273,262.5,29.700000762939453,262.5,29.700000762939453,2252446,323119
2025-02-05,261.0,29.5,261.0,29.5,266.5,30.200000762939453,266.5,30.200000762939453,1147101,378022
2025-02-06,266.0,30.100000381469727,266.0,30.100000381469727,275.0,30.200000762939453,275.0,30.200000762939453,895075,173030
2025-02-07,268.0,29.799999237060547,268.0,29.799999237060547,275.0,30.200000762939453,275.0,30.200000762939453,1117596,183038
2025-02-10,272.0,30.0,272.0,30.0,272.5,30.450000762939453,272.5,30.450000762939453,686025,293202
2025-02-11,268.0,30.25,268.0,30.25,274.0,30.399999618530273,274.0,30.399999618530273,1132041,207018
2025-02-12,268.5,30.200000762939453,268.5,30.200000762939453,269.0,30.350000381469727,269.0,30.350000381469727,844057,217035
2025-02-13,267.0,30.049999237060547,267.0,30.049999237060547,272.5,30.850000381469727,272.5,30.850000381469727,983210,399200
2025-02-14,268.5,30.950000762939453,268.5,30.950000762939453,269.0,30.950000762939453,269.0,30.950000762939453,974051,199020
2025-02-17,267.0,30.799999237060547,267.0,30.799999237060547,269.5,30.799999237060547,269.5,30.799999237060547,555405,202030
2025-02-18,270.0,30.600000381469727,270.0,30.600000381469727,271.5,30.75,271.5,30.75,566012,142006
2025-02-19,269.0,30.5,269.0,30.5,274.0,30.899999618530273,274.0,30.899999618530273,1076340,159275
2025-02-20,274.0,31.149999618530273,274.0,31.149999618530273,279.0,32.0,279.0,32.0,948432,752136
2025-02-21,278.0,32.25,278.0,32.25,303.5,32.29999923706055,303.5,32.29999923706055,6230643,492023
2025-02-24,301.0,31.100000381469727,301.0,31.100000381469727,313.0,31.799999237060547,313.0,31.799999237060547,7388543,207241
2025-02-25,302.0,31.100000381469727,302.0,31.100000381469727,318.0,31.350000381469727,318.0,31.350000381469727,6138339,238019
2025-02-26,303.0,31.200000762939453,303.0,31.200000762939453,324.5,31.200000762939453,324.5,31.200000762939453,6609520,147013
2025-02-27,315.0,31.399999618530273,315.0,31.399999618530273,328.5,31.799999237060547,328.5,31.799999237060547,6394821,267227
2025-03-03,299.0,30.600000381469727,299.0,30.600000381469727,303.5,30.600000381469727,303.5,30.600000381469727,3765095,266003
2025-03-04,299.0,29.850000381469727,299.0,29.850000381469727,301.0,30.049999237060547,301.0,30.049999237060547,2125762,162004
2025-03-05,302.0,30.049999237060547,302.0,30.049999237060547,306.0,30.399999618530273,306.0,30.399999618530273,2057257,145125
2025-03-06,299.0,30.149999618530273,299.0,30.149999618530273,305.5,30.649999618530273,305.5,30.649999618530273,2713980,123130
2025-03-07,288.0,30.149999618530273,288.0,30.149999618530273,299.5,30.299999237060547,299.5,30.299999237060547,2939839,114305
2025-03-10,290.5,30.149999618530273,290.5,30.149999618530273,296.5,31.299999237060547,296.5,31.299999237060547,2197971,513311
2025-03-11,275.0,30.5,275.0,30.5,282.5,31.049999237060547,282.5,31.049999237060547,3270136,313200
2025-03-12,284.0,31.399999618530273,284.0,31.399999618530273,289.5,31.549999237060547,289.5,31.549999237060547,1305412,230023
2025-03-13,287.0,31.450000762939453,287.0,31.450000762939453,292.0,31.950000762939453,292.0,31.950000762939453,1678303,329751
2025-03-14,279.0,31.399999618530273,279.0,31.399999618530273,284.0,34.099998474121094,284.0,34.099998474121094,1930672,3933880
2025-03-17,283.0,35.5,283.0,35.5,286.0,36.25,286.0,36.25,811153,7605947
2025-03-18,284.5,33.150001525878906,284.5,33.150001525878906,286.5,34.0,286.5,34.0,1122809,1755251
2025-03-19,283.5,33.5,283.5,33.5,288.0,34.79999923706055,288.0,34.79999923706055,1279728,1841573
2025-03-20,282.0,34.54999923706055,282.0,34.54999923706055,282.5,34.54999923706055,282.5,34.54999923706055,702783,813178
2025-03-21,279.0,33.75,279.0,33.75,286.5,33.95000076293945,286.5,33.95000076293945,1287011,616206
2025-03-24,284.5,33.04999923706055,284.5,33.04999923706055,291.0,33.75,291.0,33.75,2260779,550031
2025-03-25,277.0,34.099998474121094,277.0,34.099998474121094,278.0,35.349998474121094,278.0,35.349998474121094,1339481,1933319
2025-03-26,275.5,34.849998474121094,275.5,34.849998474121094,278.0,35.0,278.0,35.0,361088,1070002
2025-03-27,271.5,33.900001525878906,271.5,33.900001525878906,272.5,34.04999923706055,272.5,34.04999923706055,449053,480000
2025-03-28,271.5,33.599998474121094,271.5,33.599998474121094,271.5,33.95000076293945,271.5,33.95000076293945,1513070,806200
2025-03-31,260.0,31.049999237060547,260.0,31.049999237060547,263.0,31.450000762939453,263.0,31.450000762939453,2914856,1104026
2025-04-01,255.5,29.049999237060547,255.5,29.049999237060547,259.5,29.899999618530273,259.5,29.899999618530273,1766959,485278
2025-04-02,254.5,29.799999237060547,254.5,29.799999237060547,258.0,31.100000381469727,258.0,31.100000381469727,1234019,458026
2025-04-07,229.5,27.799999237060547,229.5,27.799999237060547,229.5,27.799999237060547,229.5,27.799999237060547,169039,82523
2025-04-08,207.0,25.049999237060547,207.0,25.049999237060547,207.0,25.799999237060547,207.0,25.799999237060547,743546,710601
2025-04-09,190.0,24.899999618530273,190.0,24.899999618530273,193.5,24.899999618530273,193.5,24.899999618530273,2346494,750051
2025-04-10,205.0,24.700000762939453,205.0,24.700000762939453,205.0,24.799999237060547,205.0,24.799999237060547,1491002,482021
2025-04-11,198.0,23.100000381469727,198.0,23.100000381469727,219.0,25.299999237060547,219.0,25.299999237060547,4261685,553001
2025-04-14,218.0,26.0,218.0,26.0,227.0,27.25,227.0,27.25,1905044,772245
2025-04-15,221.0,28.100000381469727,221.0,28.100000381469727,221.5,28.100000381469727,221.5,28.100000381469727,2763501,427121
2025-04-16,217.0,28.0,217.0,28.0,217.0,28.299999237060547,217.0,28.299999237060547,1694628,245024
2025-04-17,204.5,27.25,204.5,27.25,207.0,27.5,207.0,27.5,3126342,209001
2025-04-18,206.0,27.100000381469727,206.0,27.100000381469727,210.5,27.600000381469727,210.5,27.600000381469727,677517,218145
2025-04-21,210.0,27.600000381469727,210.0,27.600000381469727,211.0,27.600000381469727,211.0,27.600000381469727,1445316,385120
2025-04-22,196.5,27.399999618530273,196.5,27.399999618530273,202.5,28.0,202.5,28.0,3242575,399016
2025-04-23,200.0,28.0,200.0,28.0,212.0,28.850000381469727,212.0,28.850000381469727,3034133,569061
2025-04-24,209.5,29.299999237060547,209.5,29.299999237060547,210.0,29.799999237060547,210.0,29.799999237060547,3696820,544230
2025-04-25,210.0,30.299999237060547,210.0,30.299999237060547,219.0,30.850000381469727,219.0,30.850000381469727,2288120,439019
2025-04-28,218.0,30.299999237060547,218.0,30.299999237060547,220.0,30.700000762939453,220.0,30.700000762939453,1520210,230158
2025-04-29,215.0,30.649999618530273,215.0,30.649999618530273,222.0,31.950000762939453,222.0,31.950000762939453,1131233,496096
2025-04-30,223.5,31.649999618530273,223.5,31.649999618530273,227.5,32.0,227.5,32.0,1773031,360015
2025-05-02,223.5,31.950000762939453,223.5,31.950000762939453,227.0,33.70000076293945,227.0,33.70000076293945,1411062,950040
2025-05-05,226.0,33.900001525878906,226.0,33.900001525878906,227.0,33.900001525878906,227.0,33.900001525878906,1772160,671153
2025-05-06,216.0,31.799999237060547,216.0,31.799999237060547,221.5,32.45000076293945,221.5,32.45000076293945,1031283,289016
2025-05-07,218.0,32.150001525878906,218.0,32.150001525878906,222.0,33.25,222.0,33.25,1272150,315004
2025-05-08,222.5,33.0,222.5,33.0,228.5,33.29999923706055,228.5,33.29999923706055,1079173,212170
2025-05-09,226.5,36.29999923706055,226.5,36.29999923706055,227.5,36.45000076293945,227.5,36.45000076293945,928022,10334727
2025-05-12,228.5,37.79999923706055,228.5,37.79999923706055,229.0,40.0,229.0,40.0,1295042,17199468
2025-05-13,234.5,40.29999923706055,234.5,40.29999923706055,236.5,40.29999923706055,236.5,40.29999923706055,1109262,6543871
2025-05-14,230.0,39.0,230.0,39.0,236.0,39.75,236.0,39.75,834562,2434176
2025-05-15,235.0,39.5,235.0,39.5,235.5,39.5,235.5,39.5,546010,2338902
2025-05-16,234.0,37.79999923706055,234.0,37.79999923706055,236.5,41.0,236.5,41.0,543044,6997360
2025-05-19,233.0,40.5,233.0,40.5,235.5,40.95000076293945,235.5,40.95000076293945,1225106,5057292
2025-05-20,235.0,38.650001525878906,235.0,38.650001525878906,235.5,38.650001525878906,235.5,38.650001525878906,875116,1526016
2025-05-21,230.0,38.75,230.0,38.75,233.5,41.5,233.5,41.5,924303,6884451
2025-05-22,233.0,38.29999923706055,233.0,38.29999923706055,235.5,38.95000076293945,235.5,38.95000076293945,1372133,1306165
2025-05-23,236.0,38.45000076293945,236.0,38.45000076293945,237.5,38.650001525878906,237.5,38.650001525878906,2003847,1118094
2025-05-26,228.0,37.900001525878906,228.0,37.900001525878906,237.0,39.0,237.0,39.0,2125512,1340400
2025-05-27,236.5,37.5,236.5,37.5,240.5,38.5,240.5,38.5,1592008,1167420
