Date,open,open,high,high,low,low,close,close,volume,volume
2025-01-02,123.5,100.5,123.5,100.5,124.0,103.5,124.0,103.5,10215111,1872148
2025-01-03,123.0,103.0,123.0,103.0,123.5,105.0,123.5,105.0,2885406,2121161
2025-01-06,123.0,104.0,123.0,104.0,124.0,106.0,124.0,106.0,6251521,2151013
2025-01-07,124.0,105.0,124.0,105.0,124.0,106.5,124.0,106.5,5075414,1749016
2025-01-08,123.5,105.0,123.5,105.0,124.5,106.5,124.5,106.5,7655568,1656385
2025-01-09,123.5,106.0,123.5,106.0,124.0,106.0,124.0,106.0,5486747,992076
2025-01-10,123.0,102.5,123.0,102.5,123.5,105.5,123.5,105.5,6038152,1261156
2025-01-13,122.5,103.0,122.5,103.0,123.0,103.0,123.0,103.0,8459038,1544136
2025-01-14,123.0,100.0,123.0,100.0,123.5,101.5,123.5,101.5,4581478,1025426
2025-01-15,123.5,100.5,123.5,100.5,123.5,102.0,123.5,102.0,4582643,808085
2025-01-16,123.5,101.5,123.5,101.5,124.0,102.5,124.0,102.5,4186793,949003
2025-01-17,123.5,100.0,123.5,100.0,124.0,101.5,124.0,101.5,3846017,950260
2025-01-20,124.0,100.5,124.0,100.5,124.0,101.0,124.0,101.0,2284532,756178
2025-01-21,123.5,100.0,123.5,100.0,124.0,100.5,124.0,100.5,3766344,2392331
2025-01-22,124.0,98.0,124.0,98.0,124.5,98.69999694824219,124.5,98.69999694824219,7469338,1456112
2025-02-03,124.5,96.4000015258789,124.5,96.4000015258789,125.5,98.4000015258789,125.5,98.4000015258789,13444135,1842005
2025-02-04,125.5,99.0,125.5,99.0,126.0,99.69999694824219,126.0,99.69999694824219,9371564,1564097
2025-02-05,126.0,98.9000015258789,126.0,98.9000015258789,126.0,99.69999694824219,126.0,99.69999694824219,9192651,1382565
2025-02-06,126.0,100.5,126.0,100.5,126.0,101.5,126.0,101.5,5316952,2218051
2025-02-07,125.5,100.0,125.5,100.0,126.0,101.5,126.0,101.5,5848677,1224163
2025-02-10,125.5,100.5,125.5,100.5,126.0,101.5,126.0,101.5,5722005,1050363
2025-02-11,125.5,100.5,125.5,100.5,126.0,102.0,126.0,102.0,3214598,1861033
2025-02-12,126.0,101.0,126.0,101.0,126.5,102.0,126.5,102.0,7230774,1157268
2025-02-13,126.0,101.0,126.0,101.0,126.5,105.5,126.5,105.5,6342989,3790513
2025-02-14,126.0,103.0,126.0,103.0,126.0,104.0,126.0,104.0,3656362,1177142
2025-02-17,126.0,102.0,126.0,102.0,126.0,103.0,126.0,103.0,4743165,1394455
2025-02-18,126.0,102.0,126.0,102.0,126.5,103.0,126.5,103.0,6448667,1589163
2025-02-19,126.5,101.5,126.5,101.5,127.0,102.5,127.0,102.5,9457856,1941100
2025-02-20,126.5,101.0,126.5,101.0,126.5,102.0,126.5,102.0,3338448,1586022
2025-02-21,126.5,101.0,126.5,101.0,127.0,102.5,127.0,102.5,4310203,1750550
2025-02-24,126.5,101.5,126.5,101.5,127.0,103.5,127.0,103.5,5161357,1540101
2025-02-25,126.5,103.0,126.5,103.0,127.0,104.0,127.0,104.0,3764420,1860172
2025-02-26,126.5,102.5,126.5,102.5,127.5,103.0,127.5,103.0,7857133,1182031
2025-02-27,128.0,102.5,128.0,102.5,128.0,105.0,128.0,105.0,18127734,1885798
2025-03-03,128.0,102.0,128.0,102.0,128.5,103.0,128.5,103.0,11633978,1589120
2025-03-04,128.5,100.5,128.5,100.5,128.5,102.0,128.5,102.0,8816265,813033
2025-03-05,127.5,101.5,127.5,101.5,128.0,102.5,128.0,102.5,6373605,1088541
2025-03-06,128.0,101.5,128.0,101.5,128.0,102.0,128.0,102.0,5892397,1370257
