Date,open,open,high,high,low,low,close,close,volume,volume
2025-01-02,12.949999809265137,20.899999618530273,12.949999809265137,20.899999618530273,12.949999809265137,21.299999237060547,12.949999809265137,21.299999237060547,395819,480186
2025-01-03,12.800000190734863,21.0,12.800000190734863,21.0,12.800000190734863,21.25,12.800000190734863,21.25,330050,366305
2025-01-06,12.600000381469727,20.799999237060547,12.600000381469727,20.799999237060547,12.800000190734863,21.100000381469727,12.800000190734863,21.100000381469727,423368,316187
2025-01-07,12.649999618530273,20.799999237060547,12.649999618530273,20.799999237060547,12.75,20.799999237060547,12.75,20.799999237060547,594341,577709
2025-01-08,12.399999618530273,20.399999618530273,12.399999618530273,20.399999618530273,12.449999809265137,20.75,12.449999809265137,20.75,490043,171939
2025-01-09,12.300000190734863,20.700000762939453,12.300000190734863,20.700000762939453,12.449999809265137,20.700000762939453,12.449999809265137,20.700000762939453,392433,512650
2025-01-10,12.300000190734863,19.899999618530273,12.300000190734863,19.899999618530273,12.800000190734863,20.149999618530273,12.800000190734863,20.149999618530273,686342,271173
2025-01-13,12.300000190734863,20.0,12.300000190734863,20.0,12.300000190734863,20.0,12.300000190734863,20.0,686571,372156
2025-01-14,12.050000190734863,20.0,12.050000190734863,20.0,12.399999618530273,20.049999237060547,12.399999618530273,20.049999237060547,293050,125310
2025-01-15,12.199999809265137,20.0,12.199999809265137,20.0,12.25,20.5,12.25,20.5,84353,194222
2025-01-16,12.199999809265137,20.5,12.199999809265137,20.5,12.300000190734863,20.850000381469727,12.300000190734863,20.850000381469727,159048,421859
2025-01-17,12.199999809265137,20.950000762939453,12.199999809265137,20.950000762939453,12.25,21.100000381469727,12.25,21.100000381469727,88558,452813
2025-01-20,12.300000190734863,21.0,12.300000190734863,21.0,12.350000381469727,21.049999237060547,12.350000381469727,21.049999237060547,289601,315390
2025-01-21,12.300000190734863,20.899999618530273,12.300000190734863,20.899999618530273,12.350000381469727,20.899999618530273,12.350000381469727,20.899999618530273,131501,90034
2025-01-22,12.300000190734863,20.899999618530273,12.300000190734863,20.899999618530273,12.350000381469727,21.049999237060547,12.350000381469727,21.049999237060547,100400,355574
2025-02-03,12.300000190734863,21.0,12.300000190734863,21.0,12.399999618530273,21.850000381469727,12.399999618530273,21.850000381469727,123015,727403
2025-02-04,12.350000381469727,21.450000762939453,12.350000381469727,21.450000762939453,12.600000381469727,21.600000381469727,12.600000381469727,21.600000381469727,337500,272371
2025-02-05,12.649999618530273,21.399999618530273,12.649999618530273,21.399999618530273,12.800000190734863,21.600000381469727,12.800000190734863,21.600000381469727,477099,333071
2025-02-06,12.699999809265137,21.700000762939453,12.699999809265137,21.700000762939453,12.75,21.700000762939453,12.75,21.700000762939453,248576,183506
2025-02-07,12.75,21.600000381469727,12.75,21.600000381469727,12.899999618530273,21.600000381469727,12.899999618530273,21.600000381469727,462655,487273
2025-02-10,12.850000381469727,21.299999237060547,12.850000381469727,21.299999237060547,12.899999618530273,21.649999618530273,12.899999618530273,21.649999618530273,179614,284377
2025-02-11,12.850000381469727,21.75,12.850000381469727,21.75,12.850000381469727,22.0,12.850000381469727,22.0,242001,378074
2025-02-12,12.600000381469727,21.549999237060547,12.600000381469727,21.549999237060547,12.800000190734863,21.549999237060547,12.800000190734863,21.549999237060547,276119,433059
2025-02-13,12.550000190734863,21.25,12.550000190734863,21.25,12.699999809265137,21.5,12.699999809265137,21.5,253987,431205
2025-02-14,12.649999618530273,21.399999618530273,12.649999618530273,21.399999618530273,12.75,21.899999618530273,12.75,21.899999618530273,172501,395778
2025-02-17,12.699999809265137,21.799999237060547,12.699999809265137,21.799999237060547,12.75,21.799999237060547,12.75,21.799999237060547,287487,297183
2025-02-18,12.649999618530273,21.200000762939453,12.649999618530273,21.200000762939453,12.800000190734863,21.399999618530273,12.800000190734863,21.399999618530273,139339,295611
2025-02-19,12.800000190734863,21.549999237060547,12.800000190734863,21.549999237060547,12.800000190734863,21.799999237060547,12.800000190734863,21.799999237060547,154008,201435
2025-02-20,12.699999809265137,21.5,12.699999809265137,21.5,12.699999809265137,21.5,12.699999809265137,21.5,109551,233346
2025-02-21,12.649999618530273,21.450000762939453,12.649999618530273,21.450000762939453,12.850000381469727,22.350000381469727,12.850000381469727,22.350000381469727,343710,1840611
2025-02-24,12.800000190734863,21.5,12.800000190734863,21.5,12.899999618530273,21.549999237060547,12.899999618530273,21.549999237060547,226717,1699585
2025-02-25,12.75,21.100000381469727,12.75,21.100000381469727,12.949999809265137,21.25,12.949999809265137,21.25,281477,994710
2025-02-26,12.949999809265137,21.299999237060547,12.949999809265137,21.299999237060547,12.949999809265137,21.700000762939453,12.949999809265137,21.700000762939453,119761,2391960
2025-02-27,12.949999809265137,20.0,12.949999809265137,20.0,12.949999809265137,20.0,12.949999809265137,20.0,103235,1818012
2025-03-03,12.75,19.149999618530273,12.75,19.149999618530273,12.850000381469727,19.149999618530273,12.850000381469727,19.149999618530273,111004,805348
2025-03-04,12.800000190734863,18.649999618530273,12.800000190734863,18.649999618530273,12.850000381469727,20.299999237060547,12.850000381469727,20.299999237060547,130961,1200000
2025-03-05,12.75,19.700000762939453,12.75,19.700000762939453,12.800000190734863,19.700000762939453,12.800000190734863,19.700000762939453,201454,2384620
2025-03-06,12.699999809265137,19.100000381469727,12.699999809265137,19.100000381469727,12.800000190734863,19.649999618530273,12.800000190734863,19.649999618530273,99379,1361969
2025-03-07,12.699999809265137,19.649999618530273,12.699999809265137,19.649999618530273,12.800000190734863,19.649999618530273,12.800000190734863,19.649999618530273,147016,583812
2025-03-10,12.75,19.5,12.75,19.5,12.800000190734863,19.75,12.800000190734863,19.75,302057,419668
2025-03-11,12.550000190734863,19.5,12.550000190734863,19.5,12.550000190734863,19.5,12.550000190734863,19.5,298939,678543
2025-03-12,12.600000381469727,19.399999618530273,12.600000381469727,19.399999618530273,12.600000381469727,19.399999618530273,12.600000381469727,19.399999618530273,93172,369900
2025-03-13,12.5,19.200000762939453,12.5,19.200000762939453,12.550000190734863,19.299999237060547,12.550000190734863,19.299999237060547,263194,263429
2025-03-14,12.449999809265137,19.100000381469727,12.449999809265137,19.100000381469727,12.600000381469727,19.299999237060547,12.600000381469727,19.299999237060547,584018,233655
2025-03-17,12.5,19.350000381469727,12.5,19.350000381469727,12.699999809265137,19.649999618530273,12.699999809265137,19.649999618530273,330280,437269
2025-03-18,12.600000381469727,19.75,12.600000381469727,19.75,12.75,19.75,12.75,19.75,383099,422326
2025-03-19,12.699999809265137,19.5,12.699999809265137,19.5,12.800000190734863,19.649999618530273,12.800000190734863,19.649999618530273,137713,250862
2025-03-20,12.800000190734863,19.549999237060547,12.800000190734863,19.549999237060547,12.850000381469727,19.600000381469727,12.850000381469727,19.600000381469727,205164,173146
2025-03-21,12.75,19.549999237060547,12.75,19.549999237060547,12.800000190734863,19.549999237060547,12.800000190734863,19.549999237060547,271904,370849
2025-03-24,12.899999618530273,19.450000762939453,12.899999618530273,19.450000762939453,12.899999618530273,19.700000762939453,12.899999618530273,19.700000762939453,262010,774596
2025-03-25,12.850000381469727,19.700000762939453,12.850000381469727,19.700000762939453,12.850000381469727,19.700000762939453,12.850000381469727,19.700000762939453,158105,980792
2025-03-26,12.850000381469727,19.200000762939453,12.850000381469727,19.200000762939453,12.899999618530273,19.200000762939453,12.899999618530273,19.200000762939453,232160,602516
2025-03-27,12.899999618530273,18.75,12.899999618530273,18.75,12.899999618530273,18.75,12.899999618530273,18.75,718311,459012
2025-03-28,12.800000190734863,18.5,12.800000190734863,18.5,12.850000381469727,18.5,12.850000381469727,18.5,646145,658094
2025-03-31,12.649999618530273,17.5,12.649999618530273,17.5,12.699999809265137,17.5,12.699999809265137,17.5,491000,476281
