Date,open,open,high,high,low,low,close,close,volume,volume
2025-01-02,62.599998474121094,271.5,62.599998474121094,271.5,62.70000076293945,273.5,62.70000076293945,273.5,51238,3340873
2025-01-03,62.599998474121094,269.0,62.599998474121094,269.0,63.099998474121094,274.0,63.099998474121094,274.0,23000,3403413
2025-01-06,63.099998474121094,277.0,63.099998474121094,277.0,63.099998474121094,289.0,63.099998474121094,289.0,29167,11427059
2025-01-07,62.900001525878906,290.0,62.900001525878906,290.0,63.29999923706055,293.5,63.29999923706055,293.5,48200,11242315
2025-01-08,62.70000076293945,283.0,62.70000076293945,283.0,63.0,290.0,63.0,290.0,15250,6171983
2025-01-09,62.79999923706055,284.5,62.79999923706055,284.5,62.79999923706055,285.5,62.79999923706055,285.5,27101,4813580
2025-01-10,62.20000076293945,278.5,62.20000076293945,278.5,62.29999923706055,279.0,62.29999923706055,279.0,31000,4723791
2025-01-13,62.0,268.0,62.0,268.0,62.20000076293945,268.0,62.20000076293945,268.0,58500,7058498
2025-01-14,62.0,261.5,62.0,261.5,62.29999923706055,262.5,62.29999923706055,262.5,24054,3961519
2025-01-15,62.0,260.0,62.0,260.0,62.20000076293945,260.0,62.20000076293945,260.0,20702,9543377
2025-01-16,62.29999923706055,257.5,62.29999923706055,257.5,62.70000076293945,257.5,62.70000076293945,257.5,36546,4525855
2025-01-17,62.5,252.5,62.5,252.5,62.5,254.5,62.5,254.5,14270,2670611
2025-01-20,62.5,252.5,62.5,252.5,62.79999923706055,256.5,62.79999923706055,256.5,8222,2229829
2025-01-21,62.5,257.5,62.5,257.5,62.79999923706055,257.5,62.79999923706055,257.5,38000,1612557
2025-01-22,62.79999923706055,257.0,62.79999923706055,257.0,63.29999923706055,257.5,63.29999923706055,257.5,30538,3077182
2025-02-03,63.099998474121094,232.0,63.099998474121094,232.0,63.099998474121094,240.5,63.099998474121094,240.5,38235,9674304
2025-02-04,62.70000076293945,239.0,62.70000076293945,239.0,62.900001525878906,245.0,62.900001525878906,245.0,12258,5911114
2025-02-05,62.900001525878906,243.0,62.900001525878906,243.0,63.400001525878906,252.5,63.400001525878906,252.5,30725,3899983
2025-02-06,63.29999923706055,253.0,63.29999923706055,253.0,63.400001525878906,254.5,63.400001525878906,254.5,15100,4142410
2025-02-07,63.400001525878906,250.0,63.400001525878906,250.0,63.400001525878906,254.0,63.400001525878906,254.0,17354,2378734
2025-02-10,63.20000076293945,252.0,63.20000076293945,252.0,63.29999923706055,255.0,63.29999923706055,255.0,40000,2800480
2025-02-11,63.400001525878906,257.0,63.400001525878906,257.0,63.5,262.5,63.5,262.5,30000,3522846
2025-02-12,63.5,259.0,63.5,259.0,63.70000076293945,265.0,63.70000076293945,265.0,10000,4588851
2025-02-13,63.5,260.5,63.5,260.5,64.0,266.0,64.0,266.0,21071,5570586
2025-02-14,63.900001525878906,262.5,63.900001525878906,262.5,63.900001525878906,263.0,63.900001525878906,263.0,15222,3014176
2025-02-17,63.900001525878906,266.0,63.900001525878906,266.0,64.19999694824219,266.0,64.19999694824219,266.0,23508,2714301
2025-02-18,64.19999694824219,263.0,64.19999694824219,263.0,64.4000015258789,268.0,64.4000015258789,268.0,19000,3689333
2025-02-19,64.4000015258789,268.0,64.4000015258789,268.0,65.0,269.0,65.0,269.0,48192,4721370
2025-02-20,64.9000015258789,266.5,64.9000015258789,266.5,65.4000015258789,268.5,65.4000015258789,268.5,47073,2322847
2025-02-21,65.30000305175781,266.0,65.30000305175781,266.0,66.0999984741211,269.0,66.0999984741211,269.0,48070,1759421
2025-02-24,66.0,266.0,66.0,266.0,66.4000015258789,266.5,66.4000015258789,266.5,23127,1885228
2025-02-25,66.0,262.5,66.0,262.5,66.0,264.5,66.0,264.5,19000,2430156
2025-02-26,65.69999694824219,260.5,65.69999694824219,260.5,66.0,266.5,66.0,266.5,18000,1702173
2025-02-27,65.9000015258789,267.0,65.9000015258789,267.0,65.9000015258789,267.0,65.9000015258789,267.0,34002,3173254
2025-03-03,65.5,255.5,65.5,255.5,65.80000305175781,261.0,65.80000305175781,261.0,14500,2742655
2025-03-04,65.4000015258789,253.5,65.4000015258789,253.5,65.5,260.5,65.5,260.5,8245,3779760
2025-03-05,65.5,259.0,65.5,259.0,65.80000305175781,268.0,65.80000305175781,268.0,29213,3299484
2025-03-06,65.5999984741211,270.0,65.5999984741211,270.0,66.0999984741211,273.5,66.0999984741211,273.5,25031,5290474
2025-03-07,65.80000305175781,269.0,65.80000305175781,269.0,66.0999984741211,272.0,66.0999984741211,272.0,21020,2826362
2025-03-10,66.0999984741211,267.0,66.0999984741211,267.0,66.0999984741211,269.5,66.0999984741211,269.5,27100,2051393
2025-03-11,65.0,260.0,65.0,260.0,65.0,266.5,65.0,266.5,35000,4850174
2025-03-12,65.30000305175781,265.0,65.30000305175781,265.0,65.5,269.5,65.5,269.5,21450,4031213
2025-03-13,65.0999984741211,263.0,65.0999984741211,263.0,65.4000015258789,264.0,65.4000015258789,264.0,16282,4334762
2025-03-14,64.9000015258789,257.0,64.9000015258789,257.0,65.80000305175781,261.5,65.80000305175781,261.5,34000,3504298
2025-03-17,65.80000305175781,262.5,65.80000305175781,262.5,66.0999984741211,264.5,66.0999984741211,264.5,28000,2307581
2025-03-18,65.5999984741211,259.0,65.5999984741211,259.0,66.0999984741211,265.0,66.0999984741211,265.0,16000,2378726
2025-03-19,65.69999694824219,265.0,65.69999694824219,265.0,65.69999694824219,266.0,65.69999694824219,266.0,10895,2770349
2025-03-20,65.69999694824219,266.0,65.69999694824219,266.0,66.0999984741211,268.5,66.0999984741211,268.5,26000,3044729
2025-03-21,66.0999984741211,266.0,66.0999984741211,266.0,66.0999984741211,267.0,66.0999984741211,267.0,18350,2804807
2025-03-24,65.5,269.0,65.5,269.0,65.5999984741211,269.0,65.5999984741211,269.0,2534,2238392
2025-03-25,65.80000305175781,269.0,65.80000305175781,269.0,65.80000305175781,271.0,65.80000305175781,271.0,14050,3348193
2025-03-26,65.4000015258789,268.5,65.4000015258789,268.5,65.4000015258789,270.0,65.4000015258789,270.0,11126,2089077
2025-03-27,65.0999984741211,262.5,65.0999984741211,262.5,65.4000015258789,262.5,65.4000015258789,262.5,17000,3428746
2025-03-28,65.0,260.0,65.0,260.0,65.0,260.0,65.0,260.0,27447,2939474
2025-03-31,64.0,251.0,64.0,251.0,64.0,252.5,64.0,252.5,28296,6284760
2025-04-01,63.900001525878906,243.5,63.900001525878906,243.5,64.5,247.0,64.5,247.0,9024,3330782
2025-04-02,63.79999923706055,245.5,63.79999923706055,245.5,63.79999923706055,248.5,63.79999923706055,248.5,10000,1491929
2025-04-07,57.400001525878906,222.5,57.400001525878906,222.5,59.70000076293945,222.5,59.70000076293945,222.5,170000,1023293
